osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry
991892523,True,,长兴街,secondary,False,8.402,,"LINESTRING (112.4522916 34.615547, 112.4522976 34.6154716)"
991892524,True,,展览路,tertiary,False,236.803,,"LINESTRING (112.4522916 34.615547, 112.4497106 34.6153941)"
991892522,True,,展览路,tertiary,False,6.145,,"LINESTRING (112.4522976 34.6154716, 112.4523646 34.6154753)"
991892525,True,,长兴街,secondary,False,4.39,,"LINESTRING (112.4517604 34.6226879, 112.4517574 34.6227273)"
1007669805,True,,政和路,tertiary,False,6.069,,"LINESTRING (112.4516942 34.6226846, 112.4517604 34.6226879)"
"[994826192, 1007669804, 991842183]",True,,长兴街,secondary,False,395.91,yes,"LINESTRING (112.4516942 34.6226846, 112.4517614 34.6218676, 112.4517748 34.6217015, 112.4518062 34.6214473, 112.4518143 34.6213509, 112.4518156 34.6213361, 112.4519866 34.6193039, 112.4519876 34.6192922, 112.4520012 34.6191332)"
949901088,True,,政和路,tertiary,False,4.531,,"LINESTRING (112.4491137 34.6225334, 112.4491631 34.6225362)"
"[991892536, 991892534, 991892535]",True,,市府东街,tertiary,False,393.04200000000003,yes,"LINESTRING (112.4491137 34.6225334, 112.4492401 34.6208807, 112.4492459 34.6207808, 112.4492677 34.6205281, 112.4492874 34.6202662, 112.4492951 34.6201482, 112.449381 34.6191483, 112.4493926 34.6190062)"
1022850942,True,,市府东街,tertiary,False,13.867,,"LINESTRING (112.4493926 34.6190062, 112.4494283 34.618885)"
994826191,True,3,开元大道,primary,False,293.13800000000003,,"LINESTRING (112.4493926 34.6190062, 112.4480607 34.6189331, 112.4474543 34.6188969, 112.446197 34.6188223)"
991892549,True,,政和路,tertiary,False,5.592,,"LINESTRING (112.4458259 34.6223347, 112.4458869 34.6223378)"
"[991892540, 991892541, 991892542]",True,,市府西街,tertiary,False,391.41400000000004,yes,"LINESTRING (112.4458259 34.6223347, 112.4459567 34.6207091, 112.4459749 34.6204921, 112.4459874 34.6203416, 112.4460012 34.6201446, 112.4460999 34.618963, 112.4461094 34.6188224)"
997825031,True,,市府西街,tertiary,False,13.798,,"LINESTRING (112.4461094 34.6188224, 112.4461513 34.6187032)"
997825032,True,3,开元大道,primary,False,229.567,,"LINESTRING (112.4461094 34.6188224, 112.4448963 34.6187548, 112.443606 34.6186884)"
991892545,True,,政和路,tertiary,False,7.261,,"LINESTRING (112.4430467 34.622232, 112.4429675 34.622228)"
991892539,True,,市府西街,tertiary,False,6.351,,"LINESTRING (112.4458215 34.6223917, 112.4458259 34.6223347)"
991892547,True,,政和路,tertiary,False,254.52700000000002,,"LINESTRING (112.4458215 34.6223917, 112.444771 34.6223323, 112.4446254 34.6223223, 112.4430467 34.622232)"
991892547,True,,政和路,tertiary,False,5.566,,"LINESTRING (112.4458823 34.6223933, 112.4458215 34.6223917)"
992140415,True,,市府东街,tertiary,False,4.933,,"LINESTRING (112.4490865 34.6225717, 112.4491137 34.6225334)"
992140414,True,,政和路,tertiary,False,293.86699999999996,,"LINESTRING (112.4490865 34.6225717, 112.4477503 34.6224965, 112.447226 34.6224676, 112.4458823 34.6223933)"
991892546,True,,政和路,tertiary,False,6.724,,"LINESTRING (112.4491599 34.6225746, 112.4490865 34.6225717)"
991892527,True,,长兴街,secondary,False,4.279,,"LINESTRING (112.4516912 34.622723, 112.4516942 34.6226846)"
991892546,True,,政和路,tertiary,False,232.21,,"LINESTRING (112.4516912 34.622723, 112.4491599 34.6225746)"
991892546,True,,政和路,tertiary,False,6.076,,"LINESTRING (112.4517574 34.6227273, 112.4516912 34.622723)"
241763356,True,,永泰街,secondary,False,9.075,,"LINESTRING (112.4429675 34.622228, 112.4429656 34.6221464)"
