osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,bridge
1051039463,塔山西路,secondary,False,True,10.796,,"LINESTRING (117.2749727 31.2601374, 117.2750764 31.2600978)",,
1053792805,塔山西路,secondary,True,False,7.543,,"LINESTRING (117.2749727 31.2601374, 117.2749009 31.2601663)",,
1089357622,移湖路,primary,True,False,4.27,,"LINESTRING (117.2749727 31.2601374, 117.2749477 31.2601055)",,
1087237547,塔山西路,secondary,True,False,3.445,,"LINESTRING (117.2721006 31.2612971, 117.2720669 31.2613085)",,
1089016810,汤池路,tertiary,True,False,18.075,,"LINESTRING (117.2721006 31.2612971, 117.2721733 31.2614473)",,
355475031,移湖路,primary,True,False,14.695,,"LINESTRING (117.272523 31.2570144, 117.2724344 31.2569061)",,
518746464,周瑜大道,primary,True,False,10.233,S319,"LINESTRING (117.272523 31.2570144, 117.2724327 31.2570645)",,
355475025,汤池路,tertiary,True,False,131.515,,"LINESTRING (117.2695044 31.2578283, 117.2702804 31.2588075)",,
736572762,建设路,tertiary,False,True,6.23,,"LINESTRING (117.2695044 31.2578283, 117.2694495 31.2578589)",,
355474982,丝绸路,residential,False,False,3.965,,"LINESTRING (117.2784783 31.2587747, 117.2784579 31.2587436)",,
355474982,丝绸路,residential,False,True,5.282,,"LINESTRING (117.2784783 31.2587747, 117.2784998 31.2588185)",,
355475013,塔山西路,secondary,True,False,349.751,,"LINESTRING (117.2784783 31.2587747, 117.2751291 31.2600773)",,
355475025,汤池路,tertiary,True,False,11.155,,"LINESTRING (117.2703351 31.2588725, 117.2704032 31.2589542)",,
355475010,周瑜大道,primary,True,False,288.027,S319,"LINESTRING (117.2703351 31.2588725, 117.2711771 31.2578693, 117.2714918 31.257581, 117.2718876 31.2572687, 117.2723505 31.2569617)",,
355475025,汤池路,tertiary,True,False,7.078,,"LINESTRING (117.2704032 31.2589542, 117.2704503 31.2590035)",,
518746464,周瑜大道,primary,True,False,4.733,S319,"LINESTRING (117.2704032 31.2589542, 117.2703747 31.2589891)",,
355475027,移湖北路,primary,True,False,322.905,,"LINESTRING (117.2764068 31.2628186, 117.2749942 31.2601776)",2,
355475044,迎松路,tertiary,False,False,6.52,,"LINESTRING (117.2764068 31.2628186, 117.2764701 31.262796)",,
355475044,迎松路,tertiary,False,True,9.238,,"LINESTRING (117.2764068 31.2628186, 117.2763186 31.2628535)",,
355475002,郭河路,residential,False,False,3.094,,"LINESTRING (117.2704243 31.2651382, 117.2704381 31.2651634)",,
355475042,迎松路,tertiary,True,False,315.604,,"LINESTRING (117.2704243 31.2651382, 117.2734409 31.263952)",,
355475010,周瑜大道,primary,True,False,6.773,S319,"LINESTRING (117.2724344 31.2569061, 117.2724958 31.2568752)",,
355475031,移湖路,primary,True,False,6.447,,"LINESTRING (117.2724344 31.2569061, 117.2723955 31.2568586)",,
355475010,周瑜大道,primary,True,False,5.966,S319,"LINESTRING (117.2724958 31.2568752, 117.2725499 31.256848)",,
1051039461,移湖路,primary,True,False,14.57,,"LINESTRING (117.2724958 31.2568752, 117.2725851 31.2569817)",3,
518746464,周瑜大道,primary,True,False,6.933,S319,"LINESTRING (117.2725851 31.2569817, 117.272523 31.2570144)",,
1051039461,移湖路,primary,True,False,10.262,,"LINESTRING (117.2725851 31.2569817, 117.272646 31.2570579)",3,
355475029,移湖北路,primary,True,False,4.694,,"LINESTRING (117.2750764 31.2600978, 117.2750964 31.2601364)",2,
1051039463,塔山西路,secondary,False,False,10.796,,"LINESTRING (117.2750764 31.2600978, 117.2749727 31.2601374)",,
355475044,迎松路,tertiary,False,False,5.38,,"LINESTRING (117.2764701 31.262796, 117.2765223 31.2627773)",,
355475044,迎松路,tertiary,False,True,6.52,,"LINESTRING (117.2764701 31.262796, 117.2764068 31.2628186)",,
355474982,丝绸路,residential,False,False,5.323,,"LINESTRING (117.2784579 31.2587436, 117.2784304 31.2587019)",,
355474982,丝绸路,residential,False,True,3.965,,"LINESTRING (117.2784579 31.2587436, 117.2784783 31.2587747)",,
1051039469,塔山西路,secondary,True,False,6.364,,"LINESTRING (117.2750483 31.2600626, 117.2751093 31.260039)",,
1173348905,移湖路,primary,True,False,4.739,,"LINESTRING (117.2750483 31.2600626, 117.2750764 31.2600978)",3,
1051039469,塔山西路,secondary,True,False,10.686,,"LINESTRING (117.2749477 31.2601055, 117.2750483 31.2600626)",,
1173348907,移湖路,primary,True,False,7.51,,"LINESTRING (117.2749477 31.2601055, 117.2749037 31.2600494)",,
1089016771,塔山西路,secondary,True,False,294.618,,"LINESTRING (117.2720721 31.2612461, 117.2748838 31.260131)",,
1089016810,汤池路,tertiary,True,False,6.285,,"LINESTRING (117.2720721 31.2612461, 117.2721006 31.2612971)",,
355475025,汤池路,tertiary,True,False,8.904,,"LINESTRING (117.2702804 31.2588075, 117.2703351 31.2588725)",,
1052049131,,unclassified,True,False,288.238,,"LINESTRING (117.2702804 31.2588075, 117.2710251 31.2579103, 117.2713932 31.2575524, 117.2721257 31.2570002, 117.2723058 31.2569057)",,
1052049131,,unclassified,True,False,6.759,,"LINESTRING (117.2723955 31.2568586, 117.2724561 31.2568268)",,
1051039461,移湖路,primary,True,False,6.573,,"LINESTRING (117.2724561 31.2568268, 117.2724958 31.2568752)",3,
1052049131,,unclassified,True,False,6.035,,"LINESTRING (117.2724561 31.2568268, 117.2725102 31.2567984)",,
1052049149,,unclassified,True,False,7.033,,"LINESTRING (117.272646 31.2570579, 117.2725817 31.2570892)",,
"[1173348905, 1173348906, 1051039461]",移湖路,primary,True,False,397.628,,"LINESTRING (117.272646 31.2570579, 117.2728184 31.2572736, 117.2728526 31.2573163, 117.2750064 31.2600102)",3,yes
355475031,移湖路,primary,True,False,10.016,,"LINESTRING (117.2725817 31.2570892, 117.272523 31.2570144)",,
1052049149,,unclassified,True,False,10.143,,"LINESTRING (117.2725817 31.2570892, 117.2724926 31.2571394)",,
1052049149,,unclassified,True,False,4.504,,"LINESTRING (117.2704503 31.2590035, 117.2704217 31.2590358)",,
355475025,汤池路,tertiary,True,False,278.399,,"LINESTRING (117.2704503 31.2590035, 117.2711004 31.25958, 117.271357 31.2599053, 117.2714317 31.26, 117.2717883 31.260679, 117.2720027 31.2610923)",,
1053792808,移湖路,unclassified,True,False,6.683,,"LINESTRING (117.2725102 31.2567984, 117.2725499 31.256848)",3,
1051039469,塔山西路,secondary,True,False,349.369,,"LINESTRING (117.2751093 31.260039, 117.2784579 31.2587436)",,
1173348903,移湖路,unclassified,True,False,4.656,,"LINESTRING (117.2751093 31.260039, 117.2751291 31.2600773)",3,
355475044,迎松路,tertiary,False,True,5.38,,"LINESTRING (117.2765223 31.2627773, 117.2764701 31.262796)",,
1053792808,移湖路,unclassified,True,False,14.43,,"LINESTRING (117.2725499 31.256848, 117.2726358 31.256955)",3,
518746464,周瑜大道,primary,True,False,5.66,S319,"LINESTRING (117.2726358 31.256955, 117.2725851 31.2569817)",,
1053792808,移湖路,unclassified,True,False,10.249,,"LINESTRING (117.2726358 31.256955, 117.2726968 31.257031)",3,
1052049149,,unclassified,True,False,5.68,,"LINESTRING (117.2726968 31.257031, 117.272646 31.2570579)",,
"[1053792808, 1173348904, 1173348903]",移湖路,unclassified,True,False,398.50199999999995,,"LINESTRING (117.2726968 31.257031, 117.2728475 31.2572189, 117.2728817 31.2572615, 117.2750675 31.2599868)",3,yes
1053792797,移湖北路,unclassified,True,False,4.618,,"LINESTRING (117.2751291 31.2600773, 117.2751487 31.2601153)",1,
1053792807,塔山西路,secondary,True,False,5.504,,"LINESTRING (117.2751291 31.2600773, 117.2750764 31.2600978)",,
1089016771,塔山西路,secondary,True,False,6.703,,"LINESTRING (117.2748838 31.260131, 117.2749477 31.2601055)",,
1173348909,移湖路,unclassified,True,False,7.635,,"LINESTRING (117.2748838 31.260131, 117.2748385 31.2600743)",3,
1052049131,,unclassified,True,False,10.006,,"LINESTRING (117.2723058 31.2569057, 117.2723955 31.2568586)",,
355475010,周瑜大道,primary,True,False,10.091,S319,"LINESTRING (117.2723505 31.2569617, 117.2724344 31.2569061)",,
1053792806,移湖路,unclassified,True,False,7.538,,"LINESTRING (117.2723505 31.2569617, 117.2723058 31.2569057)",3,
1053792806,移湖路,unclassified,True,False,13.846,,"LINESTRING (117.2724327 31.2570645, 117.2723505 31.2569617)",3,
518746464,周瑜大道,primary,True,False,287.77,S319,"LINESTRING (117.2724327 31.2570645, 117.27212 31.257238, 117.271607 31.25761, 117.27135 31.257853, 117.2704032 31.2589542)",,
1053792806,移湖路,unclassified,True,False,10.089,,"LINESTRING (117.2724926 31.2571394, 117.2724327 31.2570645)",3,
1052049149,,unclassified,True,False,286.577,,"LINESTRING (117.2724926 31.2571394, 117.2723919 31.2571962, 117.2720144 31.2574091, 117.2714408 31.2578735, 117.2708976 31.2584779, 117.2704503 31.2590035)",,
1051039462,塔山西路,secondary,True,False,258.375,,"LINESTRING (117.2749009 31.2601663, 117.2724418 31.2611565)",,
1173348909,移湖路,unclassified,True,False,4.248,,"LINESTRING (117.2749009 31.2601663, 117.2748838 31.260131)",3,
355475044,迎松路,tertiary,False,False,9.238,,"LINESTRING (117.2763186 31.2628535, 117.2764068 31.2628186)",,
1053792799,移湖北路,unclassified,True,False,322.87,,"LINESTRING (117.2763186 31.2628535, 117.2749221 31.2602066)",1,
355475044,迎松路,tertiary,False,True,290.192,,"LINESTRING (117.2763186 31.2628535, 117.2736312 31.2638876, 117.2735346 31.2639248)",,
355475025,汤池路,tertiary,True,False,18.33,,"LINESTRING (117.2720027 31.2610923, 117.2720721 31.2612461)",,
1053805585,,unclassified,True,False,295.534,,"LINESTRING (117.2720027 31.2610923, 117.2722353 31.261117, 117.274379 31.2602584, 117.2748385 31.2600743)",,
1053805585,,unclassified,True,False,6.788,,"LINESTRING (117.2748385 31.2600743, 117.2749037 31.2600494)",,
"[1053792806, 1173348909, 1173348910]",移湖路,unclassified,True,False,395.252,,"LINESTRING (117.2748385 31.2600743, 117.2727653 31.2574806, 117.2727312 31.2574379, 117.2724926 31.2571394)",3,yes
355474982,丝绸路,residential,False,True,5.323,,"LINESTRING (117.2784304 31.2587019, 117.2784579 31.2587436)",,
1053805585,,unclassified,True,False,10.691,,"LINESTRING (117.2749037 31.2600494, 117.2750064 31.2600102)",,
"[1173348907, 1173348908, 355475031]",移湖路,primary,True,False,396.31000000000006,,"LINESTRING (117.2749037 31.2600494, 117.2728151 31.2573867, 117.2727813 31.2573437, 117.2725817 31.2570892)",,yes
1053805585,,unclassified,True,False,6.364,,"LINESTRING (117.2750064 31.2600102, 117.2750675 31.2599868)",,
1173348905,移湖路,primary,True,False,7.058,,"LINESTRING (117.2750064 31.2600102, 117.2750483 31.2600626)",3,
1053805585,,unclassified,True,False,350.13,,"LINESTRING (117.2750675 31.2599868, 117.2784304 31.2587019)",,
1173348903,移湖路,unclassified,True,False,7.034,,"LINESTRING (117.2750675 31.2599868, 117.2751093 31.260039)",3,
355474982,丝绸路,residential,False,False,5.282,,"LINESTRING (117.2784998 31.2588185, 117.2784783 31.2587747)",,
1053805589,,unclassified,True,False,349.649,,"LINESTRING (117.2784998 31.2588185, 117.2751487 31.2601153)",,
1053792797,移湖北路,unclassified,True,False,323.517,,"LINESTRING (117.2751487 31.2601153, 117.2765223 31.2627773)",1,
1053805589,,unclassified,True,False,5.497,,"LINESTRING (117.2751487 31.2601153, 117.2750964 31.2601364)",,
1087221204,,unclassified,True,False,27.64,,"LINESTRING (117.2723426 31.2612452, 117.2721733 31.2614473)",,
1087221206,,secondary_link,False,True,13.645,,"LINESTRING (117.2723426 31.2612452, 117.2724418 31.2611565)",,
1088686299,汤池路,tertiary,True,False,303.30300000000005,,"LINESTRING (117.2721733 31.2614473, 117.2728729 31.2627555, 117.2734421 31.2638818, 117.2734717 31.2639388)",,
1053792799,移湖北路,unclassified,True,False,4.913,,"LINESTRING (117.2749221 31.2602066, 117.2749009 31.2601663)",1,
1053805589,,unclassified,True,False,271.022,,"LINESTRING (117.2749221 31.2602066, 117.2723426 31.2612452)",,
355475027,移湖北路,primary,True,False,4.915,,"LINESTRING (117.2749942 31.2601776, 117.2749727 31.2601374)",2,
1053805589,,unclassified,True,False,7.574,,"LINESTRING (117.2749942 31.2601776, 117.2749221 31.2602066)",,
355475029,移湖北路,primary,True,False,323.276,,"LINESTRING (117.2750964 31.2601364, 117.2764701 31.262796)",2,
1053805589,,unclassified,True,False,10.74,,"LINESTRING (117.2750964 31.2601364, 117.2749942 31.2601776)",,
355475002,郭河路,residential,False,True,3.094,,"LINESTRING (117.2704381 31.2651634, 117.2704243 31.2651382)",,
1087221166,汤池路,tertiary,True,False,2.321,,"LINESTRING (117.2734496 31.2639715, 117.2734409 31.263952)",,
1087237539,迎松路,tertiary,True,False,315.432,,"LINESTRING (117.2734496 31.2639715, 117.2710569 31.2649135, 117.2704381 31.2651634)",,
1088686295,迎松路,tertiary,True,False,3.354,,"LINESTRING (117.2734825 31.2639606, 117.2734496 31.2639715)",,
1088686292,汤池路,tertiary,True,False,2.632,,"LINESTRING (117.2734717 31.2639388, 117.2734825 31.2639606)",,
1087221167,迎松路,tertiary,True,False,6.2620000000000005,,"LINESTRING (117.2734717 31.2639388, 117.2734945 31.2639291, 117.2735346 31.2639248)",,
355475044,迎松路,tertiary,False,False,290.192,,"LINESTRING (117.2735346 31.2639248, 117.2736312 31.2638876, 117.2763186 31.2628535)",,
1087221196,迎松路,tertiary,True,False,6.443999999999999,,"LINESTRING (117.2735346 31.2639248, 117.2735046 31.2639514, 117.2734825 31.2639606)",,
736572762,建设路,tertiary,False,False,6.23,,"LINESTRING (117.2694495 31.2578589, 117.2695044 31.2578283)",,
1088686300,汤池路,tertiary,True,False,6.256,,"LINESTRING (117.2720669 31.2613085, 117.2720386 31.2612577)",,
1087221167,迎松路,tertiary,True,False,3.275,,"LINESTRING (117.2734409 31.263952, 117.2734717 31.2639388)",,
1088686301,汤池路,tertiary,True,False,321.675,,"LINESTRING (117.2734409 31.263952, 117.2734107 31.263893, 117.2730486 31.2631616, 117.2721581 31.2614902, 117.2720669 31.2613085)",,
1087221206,,secondary_link,False,False,13.645,,"LINESTRING (117.2724418 31.2611565, 117.2723426 31.2612452)",,
1087237547,塔山西路,secondary,True,False,36.003,,"LINESTRING (117.2724418 31.2611565, 117.2721006 31.2612971)",,
1052049131,,unclassified,True,False,4.05,,"LINESTRING (117.2702559 31.2588373, 117.2702804 31.2588075)",,
1088686302,汤池路,tertiary,True,False,133.101,,"LINESTRING (117.2702559 31.2588373, 117.2700222 31.2585688, 117.2694495 31.2578589)",,
355475010,周瑜大道,primary,True,False,4.117,S319,"LINESTRING (117.2703102 31.2589028, 117.2703351 31.2588725)",,
1088686302,汤池路,tertiary,True,False,8.927,,"LINESTRING (117.2703102 31.2589028, 117.2702559 31.2588373)",,
1088686302,汤池路,tertiary,True,False,11.387,,"LINESTRING (117.2703747 31.2589891, 117.2703102 31.2589028)",,
1088686302,汤池路,tertiary,True,False,6.85,,"LINESTRING (117.2704217 31.2590358, 117.2703747 31.2589891)",,
1088686265,塔山西路,secondary,True,False,3.436,,"LINESTRING (117.2720386 31.2612577, 117.2720721 31.2612461)",,
1088686302,汤池路,tertiary,True,False,294.168,,"LINESTRING (117.2720386 31.2612577, 117.2719588 31.2610967, 117.2713828 31.2600185, 117.2710549 31.2596018, 117.2704217 31.2590358)",,
