osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,lanes
26680793,secondary,False,False,306.31899999999996,"LINESTRING (91.768453 29.2384849, 91.7709664 29.2380164, 91.7715423 29.2379177)",,,,
26680793,secondary,False,True,162.13099999999997,"LINESTRING (91.768453 29.2384849, 91.7680807 29.2385271, 91.7676906 29.2385275, 91.7673377 29.2384821, 91.7668009 29.2383828)",,,,
446942366,residential,False,False,300.389,"LINESTRING (91.768453 29.2384849, 91.7682492 29.2401713, 91.7682443 29.241177)",,,,
622441851,trunk,False,False,4.55,"LINESTRING (91.7663004 29.242689, 91.7662538 29.2426936)",G349,格桑路,,
"[61376061, 61377366]",trunk,True,False,59.607,"LINESTRING (91.7663004 29.242689, 91.7667799 29.242673, 91.7669144 29.2426719)",G349,格桑路,yes,
26680793,secondary,False,True,306.31899999999996,"LINESTRING (91.7715423 29.2379177, 91.7709664 29.2380164, 91.768453 29.2384849)",,,,
27161879,primary,False,False,499.812,"LINESTRING (91.7715423 29.2379177, 91.7716965 29.2387032, 91.7727428 29.2422867)",S202,乃东路,,
259903469,tertiary,False,False,419.07500000000005,"LINESTRING (91.7657645 29.2381922, 91.7658365 29.237943, 91.7668868 29.2363359, 91.7671709 29.2358477, 91.767276 29.2355481, 91.7673222 29.2353059, 91.7673651 29.2347518)",,英雄路,,
259903469,tertiary,False,True,274.946,"LINESTRING (91.7657645 29.2381922, 91.7657307 29.2383407, 91.7656544 29.2390049, 91.7655569 29.2398553, 91.7655434 29.2402631, 91.76558 29.2406529)",,英雄路,,
"[26680792, 26680793, 621055130]",secondary,False,False,102.79299999999999,"LINESTRING (91.7657645 29.2381922, 91.7659005 29.2382229, 91.7665891 29.2383407, 91.7668009 29.2383828)",,湖南路,yes,
622441851,trunk,False,True,4.55,"LINESTRING (91.7662538 29.2426936, 91.7663004 29.242689)",G349,格桑路,,
1224465838,primary,False,False,10.227,"LINESTRING (91.7662538 29.2426936, 91.7662603 29.2427854)",,英雄路,,
259903469,tertiary,False,False,237.013,"LINESTRING (91.7662538 29.2426936, 91.7661763 29.2425981, 91.7656711 29.2410432, 91.76558 29.2406529)",,英雄路,,
259903469,tertiary,False,True,419.075,"LINESTRING (91.7673651 29.2347518, 91.7673222 29.2353059, 91.767276 29.2355481, 91.7671709 29.2358477, 91.7668868 29.2363359, 91.7658365 29.237943, 91.7657645 29.2381922)",,英雄路,,
"[446942361, 446942362, 446942364]",secondary,False,True,58.441,"LINESTRING (91.7673651 29.2347518, 91.7674537 29.2347607, 91.7678849 29.2347527, 91.7679667 29.2347525)",,,yes,
440624886,residential,False,True,9.27,"LINESTRING (91.7669144 29.2426719, 91.7669015 29.2427545)",,香曲东路,,
61376061,trunk,True,False,596.864,"LINESTRING (91.7669144 29.2426719, 91.7683115 29.2426174, 91.7686222 29.2426364, 91.7693556 29.242774, 91.7729379 29.243552)",G349,格桑路,,
440624886,residential,False,False,503.865,"LINESTRING (91.7669144 29.2426719, 91.7668655 29.2425073, 91.7662603 29.2409535, 91.7662051 29.2407132, 91.7661313 29.2403597, 91.7661785 29.2395507, 91.7662077 29.2393472, 91.7663396 29.2390185, 91.7668009 29.2383828)",,香曲东路,,
26680793,secondary,False,False,162.131,"LINESTRING (91.7668009 29.2383828, 91.7673377 29.2384821, 91.7676906 29.2385275, 91.7680807 29.2385271, 91.768453 29.2384849)",,,,
"[26680792, 26680793, 621055130]",secondary,False,True,102.79299999999999,"LINESTRING (91.7668009 29.2383828, 91.7665891 29.2383407, 91.7659005 29.2382229, 91.7657645 29.2381922)",,湖南路,yes,
440624886,residential,False,False,427.99199999999996,"LINESTRING (91.7668009 29.2383828, 91.7675342 29.2370083, 91.7679473 29.236149, 91.7679948 29.2359502, 91.7679667 29.2347525)",,香曲东路,,
440624886,residential,False,True,503.865,"LINESTRING (91.7668009 29.2383828, 91.7663396 29.2390185, 91.7662077 29.2393472, 91.7661785 29.2395507, 91.7661313 29.2403597, 91.7662051 29.2407132, 91.7662603 29.2409535, 91.7668655 29.2425073, 91.7669144 29.2426719)",,香曲东路,,
440624886,residential,False,True,427.99199999999996,"LINESTRING (91.7679667 29.2347525, 91.7679948 29.2359502, 91.7679473 29.236149, 91.7675342 29.2370083, 91.7668009 29.2383828)",,香曲东路,,
"[446942361, 446942362, 446942364]",secondary,False,False,58.441,"LINESTRING (91.7679667 29.2347525, 91.7678849 29.2347527, 91.7674537 29.2347607, 91.7673651 29.2347518)",,,yes,
446942366,residential,False,True,300.389,"LINESTRING (91.7682443 29.241177, 91.7682492 29.2401713, 91.768453 29.2384849)",,,,
