osmid,oneway,highway,reversed,length,name,geometry
338689106,True,secondary,False,9.913,,"LINESTRING (120.6488075 27.7807659, 120.6487914 27.7806779)"
338689473,True,primary,False,4.383,万松东路,"LINESTRING (120.6489153 27.7807531, 120.648871 27.7807573)"
338689110,True,secondary,False,130.049,,"LINESTRING (120.6483789 27.7774023, 120.6485643 27.7785603)"
994940929,False,tertiary,True,11.366,,"LINESTRING (120.6483789 27.7774023, 120.6482716 27.7774402)"
994940929,False,tertiary,False,177.13400000000001,,"LINESTRING (120.6483789 27.7774023, 120.6494898 27.776894, 120.6499914 27.7766948)"
994940929,False,tertiary,False,11.366,,"LINESTRING (120.6482716 27.7774402, 120.6483789 27.7774023)"
994940929,False,tertiary,True,119.002,,"LINESTRING (120.6482716 27.7774402, 120.6471589 27.7778599)"
338689106,True,secondary,False,235.439,,"LINESTRING (120.6487914 27.7806779, 120.6484548 27.7785816)"
338689474,True,primary,False,10.904,万松东路,"LINESTRING (120.6487914 27.7806779, 120.6489009 27.7806627)"
338689473,True,primary,False,523.189,万松东路,"LINESTRING (120.6542261 27.7805063, 120.6489153 27.7807531)"
338691071,False,tertiary,False,292.621,安阳路,"LINESTRING (120.6542261 27.7805063, 120.6542006 27.7831378)"
338691071,False,tertiary,True,10.605,安阳路,"LINESTRING (120.6542261 27.7805063, 120.6542154 27.7804114)"
338691071,False,tertiary,False,10.605,安阳路,"LINESTRING (120.6542154 27.7804114, 120.6542261 27.7805063)"
338691071,False,tertiary,True,422.477,安阳路,"LINESTRING (120.6542154 27.7804114, 120.6537115 27.7783983, 120.6533119 27.7766971)"
338689110,True,secondary,False,10.151,,"LINESTRING (120.6489009 27.7806627, 120.6489153 27.7807531)"
338689474,True,primary,False,523.583,万松东路,"LINESTRING (120.6489009 27.7806627, 120.6492908 27.7806487, 120.6542154 27.7804114)"
549400200,False,residential,True,124.231,,"LINESTRING (120.6464802 27.7789964, 120.6477061 27.7787284)"
338689473,True,primary,False,6.32,万松东路,"LINESTRING (120.648871 27.7807573, 120.6488075 27.7807659)"
994940895,False,tertiary,False,668.802,,"LINESTRING (120.648871 27.7807573, 120.6490123 27.7812296, 120.6491947 27.7816995, 120.6493825 27.7819558, 120.6497472 27.7823853, 120.6500772 27.7826701, 120.6504366 27.7829335, 120.6506994 27.7830498, 120.6509972 27.7831162, 120.6542006 27.7831378)"
338691071,False,tertiary,True,292.621,安阳路,"LINESTRING (120.6542006 27.7831378, 120.6542261 27.7805063)"
994940895,False,tertiary,True,668.802,,"LINESTRING (120.6542006 27.7831378, 120.6509972 27.7831162, 120.6506994 27.7830498, 120.6504366 27.7829335, 120.6500772 27.7826701, 120.6497472 27.7823853, 120.6493825 27.7819558, 120.6491947 27.7816995, 120.6490123 27.7812296, 120.648871 27.7807573)"
338691071,False,tertiary,False,422.477,安阳路,"LINESTRING (120.6533119 27.7766971, 120.6537115 27.7783983, 120.6542154 27.7804114)"
994940921,False,residential,True,372.008,,"LINESTRING (120.6533119 27.7766971, 120.6527594 27.7768062, 120.6517562 27.7770506, 120.651193 27.7772168, 120.6508496 27.7772595, 120.650399 27.7772642, 120.6502408 27.7771717, 120.6499914 27.7766948)"
994940921,False,residential,False,372.008,,"LINESTRING (120.6499914 27.7766948, 120.6502408 27.7771717, 120.650399 27.7772642, 120.6508496 27.7772595, 120.651193 27.7772168, 120.6517562 27.7770506, 120.6527594 27.7768062, 120.6533119 27.7766971)"
994940929,False,tertiary,True,177.13400000000001,,"LINESTRING (120.6499914 27.7766948, 120.6494898 27.776894, 120.6483789 27.7774023)"
338689110,True,secondary,False,236.11,,"LINESTRING (120.6485643 27.7785603, 120.6489009 27.7806627)"
549400200,False,residential,False,11.03,,"LINESTRING (120.6485643 27.7785603, 120.6484548 27.7785816)"
338689106,True,secondary,False,128.191,,"LINESTRING (120.6484548 27.7785816, 120.6482716 27.7774402)"
549400200,False,residential,False,75.444,,"LINESTRING (120.6484548 27.7785816, 120.6477061 27.7787284)"
549400200,False,residential,True,11.03,,"LINESTRING (120.6484548 27.7785816, 120.6485643 27.7785603)"
549400200,False,residential,False,124.231,,"LINESTRING (120.6477061 27.7787284, 120.6464802 27.7789964)"
549400200,False,residential,True,75.444,,"LINESTRING (120.6477061 27.7787284, 120.6484548 27.7785816)"
994940928,False,residential,False,110.57499999999999,,"LINESTRING (120.6477061 27.7787284, 120.6474298 27.7782752, 120.6471589 27.7778599)"
994940929,False,tertiary,False,119.002,,"LINESTRING (120.6471589 27.7778599, 120.6482716 27.7774402)"
994940928,False,residential,True,110.57499999999999,,"LINESTRING (120.6471589 27.7778599, 120.6474298 27.7782752, 120.6477061 27.7787284)"
