osmid,oneway,lanes,highway,reversed,length,geometry,name
180986655,True,3,primary,False,33.135,"LINESTRING (112.8483324 35.4907928, 112.8483014 35.4906967, 112.8483042 35.4905974, 112.8483405 35.4905026)",
543507253,True,3,primary,False,363.188,"LINESTRING (112.8483324 35.4907928, 112.8482109 35.4907325, 112.8480571 35.4906768, 112.8443562 35.4906735)",凤台西街
180986655,True,3,primary,False,32.377,"LINESTRING (112.8483405 35.4905026, 112.8484056 35.4904213, 112.8484953 35.4903573, 112.8486027 35.4903153)",
180986655,True,3,primary,False,29.319000000000003,"LINESTRING (112.8491294 35.4908137, 112.8490699 35.490887, 112.8489902 35.4909463, 112.8488951 35.4909879)",
180986655,True,3,primary,False,32.034,"LINESTRING (112.8491486 35.490533, 112.8491737 35.4906268, 112.8491671 35.4907227, 112.8491294 35.4908137)",
180986655,True,3,primary,False,31.860999999999997,"LINESTRING (112.848914 35.4903287, 112.849014 35.4903787, 112.8490941 35.4904484, 112.8491486 35.490533)",
180986655,True,3,primary,False,28.782000000000004,"LINESTRING (112.8486027 35.4903153, 112.8487068 35.4902991, 112.8488126 35.4903036, 112.848914 35.4903287)",
180986655,True,3,primary,False,28.296,"LINESTRING (112.8485422 35.4909749, 112.848455 35.4909285, 112.8483837 35.4908666, 112.8483324 35.4907928)",
177321595,True,,secondary,False,11.664,"LINESTRING (112.8443557 35.4905686, 112.8443562 35.4906735)",建设路
734401852,True,3,primary,False,361.753,"LINESTRING (112.8443557 35.4905686, 112.8480815 35.4905622, 112.8482255 35.4905373, 112.8483405 35.4905026)",凤台西街
543507253,True,3,primary,False,9.326,"LINESTRING (112.8443562 35.4906735, 112.8442532 35.4906726)",凤台西街
177320685,True,3,primary,False,308.779,"LINESTRING (112.8408522 35.4905416, 112.8442626 35.4905679)",凤台西街
646691981,True,,secondary,False,11.752,"LINESTRING (112.8408802 35.4906448, 112.8408522 35.4905416)",瑞丰路
180986655,True,3,primary,False,32.812999999999995,"LINESTRING (112.8488951 35.4909879, 112.8487775 35.4910104, 112.8486568 35.491006, 112.8485422 35.4909749)",
734401852,True,3,primary,False,8.429,"LINESTRING (112.8442626 35.4905679, 112.8443557 35.4905686)",凤台西街
543507253,True,3,primary,False,305.394,"LINESTRING (112.8442532 35.4906726, 112.8408802 35.4906448)",凤台西街
722161625,True,,secondary,False,11.673,"LINESTRING (112.8442532 35.4906726, 112.8442626 35.4905679)",
