osmid,highway,oneway,reversed,length,geometry,bridge,ref,name
292659430,primary,False,False,223.357,"LINESTRING (98.8583841 25.8271793, 98.8562624 25.8265567)",,,
293941758,tertiary,False,True,18.531,"LINESTRING (98.8583841 25.8271793, 98.8582546 25.8272984)",,,
293941756,tertiary,False,True,217.801,"LINESTRING (98.8583841 25.8271793, 98.8586577 25.8260996, 98.8589016 25.8252771)",,,
"[1099802496, 1099802497, 1099802498]",primary,True,False,392.299,"LINESTRING (98.8583841 25.8271793, 98.8585318 25.8272087, 98.8591463 25.8277741, 98.8609079 25.8293843, 98.8611308 25.8296601)",yes,,
292659430,primary,False,True,223.357,"LINESTRING (98.8562624 25.8265567, 98.8583841 25.8271793)",,,
1227513415,trunk,True,False,206.9,"LINESTRING (98.856103 25.8265148, 98.8566313 25.8247159)",,G219;S237,怒江大道
763640995,secondary,False,False,343.719,"LINESTRING (98.856103 25.8265148, 98.8545721 25.8261375, 98.8544009 25.8260803, 98.854249 25.8260041, 98.8541267 25.8259107, 98.8540531 25.8258206, 98.8539967 25.8256929, 98.8539715 25.8255588, 98.8539704 25.8254042, 98.8539959 25.8252469, 98.8541263 25.8247626)",,,
293941763,tertiary,False,False,16.069,"LINESTRING (98.8566313 25.8247159, 98.8567861 25.8247542)",,,
1227513415,trunk,True,False,272.197,"LINESTRING (98.8566313 25.8247159, 98.8573256 25.8223491)",,G219;S237,怒江大道
293941763,tertiary,False,True,83.24900000000001,"LINESTRING (98.8566313 25.8247159, 98.8559628 25.8245538, 98.8558278 25.8245225)",,,
763640995,secondary,False,False,347.05,"LINESTRING (98.8541263 25.8247626, 98.8550084 25.8217442)",,,
293941763,tertiary,False,False,173.941,"LINESTRING (98.8541263 25.8247626, 98.8553203 25.8245122, 98.8554646 25.8244943, 98.855593 25.8244903, 98.8557173 25.8245027, 98.8558278 25.8245225)",,,
763640995,secondary,False,True,343.71900000000005,"LINESTRING (98.8541263 25.8247626, 98.8539959 25.8252469, 98.8539704 25.8254042, 98.8539715 25.8255588, 98.8539967 25.8256929, 98.8540531 25.8258206, 98.8541267 25.8259107, 98.854249 25.8260041, 98.8544009 25.8260803, 98.8545721 25.8261375, 98.856103 25.8265148)",,,
293941763,tertiary,False,False,219.578,"LINESTRING (98.8567861 25.8247542, 98.8589016 25.8252771)",,,
293941763,tertiary,False,True,16.069,"LINESTRING (98.8567861 25.8247542, 98.8566313 25.8247159)",,,
1227513413,trunk,True,False,207.17,"LINESTRING (98.8567861 25.8247542, 98.8562624 25.8265567)",,G219;S237,怒江大道
293941756,tertiary,False,True,403.809,"LINESTRING (98.8589016 25.8252771, 98.8599412 25.8217682)",,,
293941763,tertiary,False,True,219.578,"LINESTRING (98.8589016 25.8252771, 98.8567861 25.8247542)",,,
293941756,tertiary,False,False,217.801,"LINESTRING (98.8589016 25.8252771, 98.8586577 25.8260996, 98.8583841 25.8271793)",,,
293941763,tertiary,False,False,218.038,"LINESTRING (98.8589016 25.8252771, 98.8602763 25.8256169, 98.861002 25.8257972)",,,
293941757,tertiary,False,False,405.125,"LINESTRING (98.861002 25.8257972, 98.8611469 25.8255413, 98.8612568 25.825254, 98.8620374 25.8225886, 98.8621259 25.8223037)",,,
"[1227513429, 293941757]","['unclassified', 'tertiary']",False,True,442.412,"LINESTRING (98.861002 25.8257972, 98.8608143 25.8261859, 98.8605165 25.8266326, 98.8602322 25.8269971, 98.8596958 25.8275307, 98.8593283 25.8278639, 98.8590574 25.8280739, 98.8582689 25.8273883, 98.8582546 25.8272984)",,,
293941763,tertiary,False,True,218.038,"LINESTRING (98.861002 25.8257972, 98.8602763 25.8256169, 98.8589016 25.8252771)",,,
293941758,tertiary,False,False,18.531,"LINESTRING (98.8582546 25.8272984, 98.8583841 25.8271793)",,,
"[293941757, 1227513429]","['unclassified', 'tertiary']",False,False,442.412,"LINESTRING (98.8582546 25.8272984, 98.8582689 25.8273883, 98.8590574 25.8280739, 98.8593283 25.8278639, 98.8596958 25.8275307, 98.8602322 25.8269971, 98.8605165 25.8266326, 98.8608143 25.8261859, 98.861002 25.8257972)",,,
763641001,unclassified,False,False,280.522,"LINESTRING (98.8558278 25.8245225, 98.8565644 25.8220884)",,,
