osmid,oneway,ref,name,highway,reversed,length,bridge,lanes,geometry
"[127560008, 127560037]",True,,,secondary_link,False,278.53800000000007,yes,,"LINESTRING (121.1533109 30.0374269, 121.1533898 30.0374811, 121.1534465 30.0375123, 121.1535471 30.0375279, 121.1536553 30.037519, 121.1538022 30.0374989, 121.1539543 30.0374766, 121.1540909 30.037461, 121.1542533 30.0374387, 121.154359 30.0374097, 121.1544518 30.0373695, 121.154511 30.0373115, 121.1545214 30.0372557, 121.1545239 30.0371843, 121.1545059 30.0371375, 121.1544698 30.0370928, 121.1544105 30.0370549, 121.1543229 30.0370259, 121.1542146 30.0370214, 121.1535438 30.0371206, 121.1534316 30.0371477, 121.153331 30.0371934, 121.1532666 30.0372363, 121.153227 30.0372862)"
127560009,True,,,secondary_link,False,82.04399999999998,,,"LINESTRING (121.1533109 30.0374269, 121.1533193 30.0375136, 121.1532932 30.0375886, 121.1532722 30.0376139, 121.1532416 30.0376508, 121.1531444 30.0377035, 121.153034 30.0377114, 121.152915 30.0376709, 121.1528574 30.0376228, 121.1528271 30.0375912, 121.1528038 30.0375141)"
127560009,True,,,secondary_link,False,70.534,,,"LINESTRING (121.1528038 30.0375141, 121.1528236 30.0374234, 121.1528744 30.0373516, 121.1529485 30.0372912, 121.1530904 30.0372848, 121.153169 30.0373052, 121.1532445 30.0373483, 121.1533109 30.0374269)"
120682369,True,S 213,最良桥,primary,False,77.191,yes,3,"LINESTRING (121.1530323 30.0380268, 121.152908 30.0387126)"
"[127556532, 127556534]",True,,,secondary_link,False,269.42999999999995,yes,,"LINESTRING (121.1529769 30.0390445, 121.1529937 30.0390818, 121.1530807 30.0391488, 121.1531516 30.039185, 121.1532321 30.0391962, 121.1536993 30.0391739, 121.1538507 30.0391599, 121.1539796 30.0391237, 121.1540666 30.0390679, 121.1541407 30.038973, 121.1541729 30.0388754, 121.1541632 30.0387806, 121.154131 30.038722, 121.1540795 30.038669, 121.1540118 30.0386132, 121.1539248 30.0385854, 121.1538511 30.03857, 121.1538443 30.0385686, 121.1537476 30.0385714, 121.1536918 30.0385825, 121.1536638 30.0385881, 121.1532965 30.0386913, 121.1532053 30.0387555, 121.153114 30.0388457)"
"[127560121, 127560122]",True,,,secondary_link,False,251.67,yes,,"LINESTRING (121.1529558 30.0372604, 121.1529326 30.0372129, 121.1528819 30.037148, 121.1528407 30.0371151, 121.1527869 30.0370804, 121.1526993 30.0370502, 121.1525862 30.037037, 121.1524707 30.037037, 121.1523573 30.0370387, 121.1522109 30.0370548, 121.1521181 30.0370744, 121.1520171 30.0371191, 121.1519325 30.0371923, 121.1518872 30.0372565, 121.1518562 30.0373368, 121.1518583 30.0374261, 121.1518934 30.0375136, 121.1519408 30.0375796, 121.1520088 30.037635, 121.1520934 30.0376724, 121.1521697 30.0376885, 121.1522027 30.0376903, 121.1522851 30.0376885, 121.1523635 30.0376778, 121.1524295 30.0376617, 121.1525016 30.0376421, 121.1525903 30.0376135, 121.1526542 30.0375868, 121.1527408 30.0375439, 121.1528038 30.0375141)"
127560121,True,,,secondary_link,False,84.15,yes,,"LINESTRING (121.1529264 30.0380152, 121.1529389 30.0377777, 121.1529643 30.037509, 121.1529674 30.0373911, 121.1529674 30.0373226, 121.1529558 30.0372604)"
428434564,True,,世南西路,secondary,False,12.486,,,"LINESTRING (121.15247 30.0413599, 121.1523423 30.0413796)"
128202166,True,S 213,舜水南路,primary,False,150.594,,,"LINESTRING (121.15247 30.0413599, 121.1525238 30.0417347, 121.1525681 30.0420775, 121.1525724 30.0422401, 121.1525645 30.0423782, 121.1525465 30.0425354, 121.1525043 30.0426689, 121.1524758 30.0426929)"
128202596,True,S 213,舜水南路,primary,False,11.739,,,"LINESTRING (121.1523423 30.0413796, 121.1523335 30.0412743)"
428434564,True,,世南西路,secondary,False,293.792,,,"LINESTRING (121.1523423 30.0413796, 121.1492918 30.0414662)"
127560479,True,S 213,Nanlei Lu,primary,False,8.922,,,"LINESTRING (121.1524213 30.042628, 121.1524758 30.0426929)"
128202596,True,S 213,舜水南路,primary,False,141.06099999999998,,,"LINESTRING (121.1524213 30.042628, 121.1524817 30.0424999, 121.1524968 30.0423709, 121.1524774 30.0421747, 121.1523423 30.0413796)"
128202166,True,S 213,舜水南路,primary,False,332.006,,,"LINESTRING (121.1524758 30.0426929, 121.1524186 30.0427411, 121.1523522 30.0427971, 121.152177 30.0428847, 121.1518253 30.0430327, 121.1515791 30.0430978, 121.1494206 30.0436522, 121.1492663 30.0437225)"
315679826,True,,,secondary,False,9.245,,,"LINESTRING (121.1463961 30.0414445, 121.1464018 30.0415275)"
411832267,True,,世南西路,secondary,False,118.045,,2,"LINESTRING (121.1463961 30.0414445, 121.1476221 30.0414193)"
421225762,True,,,tertiary_link,False,23.389,,,"LINESTRING (121.1532738 30.0386071, 121.1531056 30.0387589)"
421225759,True,,,tertiary,False,28.518,,,"LINESTRING (121.1524483 30.0386487, 121.1527431 30.0386233)"
421225760,False,,,tertiary,False,324.863,,,"LINESTRING (121.1524483 30.0386487, 121.1515956 30.0387609, 121.1513883 30.0388276, 121.151227 30.0389297, 121.1510078 30.0391214, 121.1507655 30.0391972, 121.1493569 30.0392196, 121.1492461 30.039199)"
421225760,False,,,tertiary,True,12.851,,,"LINESTRING (121.1460586 30.0390986, 121.1461919 30.0390923)"
315679826,True,,,secondary,False,262.291,,,"LINESTRING (121.1461919 30.0390923, 121.1463961 30.0414445)"
421225760,False,,,tertiary,False,12.851,,,"LINESTRING (121.1461919 30.0390923, 121.1460586 30.0390986)"
421225760,False,,,tertiary,True,295.813,,,"LINESTRING (121.1461919 30.0390923, 121.1482409 30.0390404, 121.1485134 30.0390624, 121.1492461 30.039199)"
251732426,True,,,secondary,False,262.673,,,"LINESTRING (121.1463065 30.0414511, 121.1460586 30.0390986)"
411832267,True,,世南西路,secondary,False,8.656,,2,"LINESTRING (121.1463065 30.0414511, 121.1463961 30.0414445)"
428434564,True,,世南西路,secondary,False,9.026,,,"LINESTRING (121.1464018 30.0415275, 121.1463084 30.0415347)"
414784509,True,,,tertiary,False,27.18,,,"LINESTRING (121.1529941 30.0386406, 121.1532738 30.0386071)"
127559254,True,,,secondary_link,False,17.018,,,"LINESTRING (121.1529941 30.0386406, 121.1530391 30.0386803, 121.1531056 30.0387589)"
426533659,False,,,tertiary,False,8.338,,,"LINESTRING (121.1492663 30.0437225, 121.1492739 30.0436478)"
128202166,True,S 213,舜水南路,primary,False,171.956,,,"LINESTRING (121.1492663 30.0437225, 121.1490896 30.0438025, 121.1477575 30.0445493)"
426533659,False,,,tertiary,False,242.589,,,"LINESTRING (121.1492739 30.0436478, 121.1492918 30.0414662)"
426533659,False,,,tertiary,True,8.338,,,"LINESTRING (121.1492739 30.0436478, 121.1492663 30.0437225)"
128202596,True,S 213,舜水南路,primary,False,326.907,,,"LINESTRING (121.1492739 30.0436478, 121.1494107 30.0435873, 121.1502919 30.0433704, 121.1507634 30.0432584, 121.151429 30.0430905, 121.1516876 30.0430205, 121.1519224 30.0429373, 121.1521405 30.0428383, 121.1522723 30.0427541, 121.1523673 30.0426868, 121.1524213 30.042628)"
411832267,True,,世南西路,secondary,False,292.906,,2,"LINESTRING (121.1492927 30.0413729, 121.1523335 30.0412743)"
426533659,False,,,tertiary,False,241.769,,,"LINESTRING (121.1492927 30.0413729, 121.1492461 30.039199)"
426533659,False,,,tertiary,True,10.375,,,"LINESTRING (121.1492927 30.0413729, 121.1492918 30.0414662)"
426533659,False,,,tertiary,True,241.769,,,"LINESTRING (121.1492461 30.039199, 121.1492927 30.0413729)"
421225760,False,,,tertiary,False,295.813,,,"LINESTRING (121.1492461 30.039199, 121.1485134 30.0390624, 121.1482409 30.0390404, 121.1461919 30.0390923)"
421225760,False,,,tertiary,True,324.863,,,"LINESTRING (121.1492461 30.039199, 121.1493569 30.0392196, 121.1507655 30.0391972, 121.1510078 30.0391214, 121.151227 30.0389297, 121.1513883 30.0388276, 121.1515956 30.0387609, 121.1524483 30.0386487)"
411832267,True,,世南西路,secondary,False,160.891,,2,"LINESTRING (121.1476221 30.0414193, 121.1492927 30.0413729)"
426533668,False,,,residential,False,9.923,,,"LINESTRING (121.1476221 30.0414193, 121.1476191 30.0415085)"
426533668,False,,,residential,True,6.117,,,"LINESTRING (121.1477575 30.0445493, 121.1477409 30.0444962)"
426533668,False,,,residential,False,332.424,,,"LINESTRING (121.1476191 30.0415085, 121.1477409 30.0444962)"
426533668,False,,,residential,True,9.923,,,"LINESTRING (121.1476191 30.0415085, 121.1476221 30.0414193)"
428434564,True,,世南西路,secondary,False,117.193,,,"LINESTRING (121.1476191 30.0415085, 121.1464018 30.0415275)"
426533659,False,,,tertiary,False,10.375,,,"LINESTRING (121.1492918 30.0414662, 121.1492927 30.0413729)"
426533659,False,,,tertiary,True,242.589,,,"LINESTRING (121.1492918 30.0414662, 121.1492739 30.0436478)"
428434564,True,,世南西路,secondary,False,161.079,,,"LINESTRING (121.1492918 30.0414662, 121.1476191 30.0415085)"
426533668,False,,,residential,False,6.117,,,"LINESTRING (121.1477409 30.0444962, 121.1477575 30.0445493)"
426533668,False,,,residential,True,332.424,,,"LINESTRING (121.1477409 30.0444962, 121.1476191 30.0415085)"
128202596,True,S 213,舜水南路,primary,False,175.283,,,"LINESTRING (121.1477409 30.0444962, 121.1490631 30.043739, 121.1492739 30.0436478)"
251732426,True,,,secondary,False,9.298,,,"LINESTRING (121.1463084 30.0415347, 121.1463065 30.0414511)"
