osmid,oneway,name,highway,reversed,length,lanes,geometry,bridge
523554900,True,古城路,tertiary,False,3.258,,"LINESTRING (116.9475491 31.4640014, 116.9475489 31.4639721)",
246315681,True,梅河路,tertiary,False,241.19699999999997,2,"LINESTRING (116.9475491 31.4640014, 116.946601 31.46401, 116.9451498 31.4640211, 116.9450062 31.4640239)",
224126222,True,桃溪中路,primary,False,14.717,3,"LINESTRING (116.9410724 31.4685753, 116.9409173 31.4685795)",
385662051,False,鼓楼街,tertiary,False,3.258,,"LINESTRING (116.9409078 31.464046, 116.9409076 31.4640167)",
"[385662051, 669377188, 669377187]",False,鼓楼街,tertiary,True,495.47700000000003,,"LINESTRING (116.9409078 31.464046, 116.9409673 31.4657962, 116.9409867 31.4675412, 116.9409871 31.4675767, 116.9409925 31.4677597, 116.9410033 31.468501)",yes
523554909,True,飞霞路,tertiary,False,3.258,,"LINESTRING (116.9449719 31.4640225, 116.9449716 31.4639932)",
246315681,True,梅河路,tertiary,False,211.236,2,"LINESTRING (116.9449719 31.4640225, 116.9437417 31.4640283, 116.9427448 31.4640354)",
246315681,True,梅河路,tertiary,False,174.236,2,"LINESTRING (116.9427448 31.4640354, 116.9409078 31.464046)",
385662071,False,大黉水巷,residential,True,3.259,,"LINESTRING (116.9427448 31.4640354, 116.9427441 31.4640061)",
425297405,False,,residential,True,6.503,,"LINESTRING (116.9476826 31.4623681, 116.947751 31.4623641)",
425297405,False,,residential,False,251.456,,"LINESTRING (116.9476826 31.4623681, 116.9471287 31.4623791, 116.9457371 31.4624264, 116.9450401 31.4625133)",
425297407,True,梅河路,tertiary,False,11.34,2,"LINESTRING (116.9475489 31.4639721, 116.9476684 31.4639687)",
"[669377184, 523554900, 669377183]",True,古城路,tertiary,False,180.331,,"LINESTRING (116.9475489 31.4639721, 116.9475575 31.4634541, 116.9475863 31.4632787, 116.9476181 31.4631555, 116.9477277 31.4627326, 116.9477177 31.4625362, 116.9476826 31.4623681)",yes
385662071,False,大黉水巷,residential,False,3.259,,"LINESTRING (116.9427441 31.4640061, 116.9427448 31.4640354)",
425297407,True,梅河路,tertiary,False,211.28199999999998,2,"LINESTRING (116.9427441 31.4640061, 116.944541 31.4639894, 116.9449716 31.4639932)",
425297405,False,,residential,True,3.836,,"LINESTRING (116.9449998 31.4625162, 116.9450401 31.4625133)",
425297407,True,梅河路,tertiary,False,3.263,2,"LINESTRING (116.9449716 31.4639932, 116.945006 31.463993)",
523554909,True,飞霞路,tertiary,False,164.257,,"LINESTRING (116.9449716 31.4639932, 116.9449998 31.4625162)",
425297405,False,,residential,False,6.503,,"LINESTRING (116.947751 31.4623641, 116.9476826 31.4623681)",
"[523554898, 669377181, 669377182]",True,古城路,tertiary,False,180.355,,"LINESTRING (116.947751 31.4623641, 116.9478178 31.4626941, 116.9477778 31.4629503, 116.9477221 31.4631544, 116.9476899 31.4632802, 116.9476609 31.4634596, 116.9476677 31.4636206, 116.9476684 31.4639687)",yes
523554898,True,古城路,tertiary,False,3.604,,"LINESTRING (116.9476684 31.4639687, 116.9476676 31.4640011)",
246315681,True,梅河路,tertiary,False,11.239,2,"LINESTRING (116.9476676 31.4640011, 116.9475491 31.4640014)",
523554898,True,古城路,tertiary,False,496.907,,"LINESTRING (116.9476676 31.4640011, 116.9476376 31.464594, 116.9476677 31.4649953, 116.9477477 31.4653069, 116.948028 31.466434, 116.948469 31.4684004)",
523554907,True,飞霞路,tertiary,False,3.436,,"LINESTRING (116.945006 31.463993, 116.9450062 31.4640239)",
425297407,True,梅河路,tertiary,False,241.196,2,"LINESTRING (116.945006 31.463993, 116.9470167 31.4639734, 116.9475489 31.4639721)",
246315681,True,梅河路,tertiary,False,3.257,2,"LINESTRING (116.9450062 31.4640239, 116.9449719 31.4640225)",
385662051,False,鼓楼街,tertiary,True,3.258,,"LINESTRING (116.9409076 31.4640167, 116.9409078 31.464046)",
425297407,True,梅河路,tertiary,False,174.188,2,"LINESTRING (116.9409076 31.4640167, 116.9427441 31.4640061)",
"[669377187, 669377188, 385662051]",False,鼓楼街,tertiary,False,495.47700000000003,,"LINESTRING (116.9410033 31.468501, 116.9409925 31.4677597, 116.9409871 31.4675767, 116.9409867 31.4675412, 116.9409673 31.4657962, 116.9409078 31.464046)",yes
875730236,True,桃溪中路,primary,False,697.428,3,"LINESTRING (116.9410033 31.468501, 116.9480939 31.4684045, 116.948356 31.4684017)",
523554900,True,古城路,tertiary,False,8.364,,"LINESTRING (116.9483718 31.4684757, 116.948356 31.4684017)",
224126222,True,桃溪中路,primary,False,692.403,3,"LINESTRING (116.9483718 31.4684757, 116.9425798 31.4685311, 116.9410724 31.4685753)",
224126222,True,桃溪中路,primary,False,10.794,3,"LINESTRING (116.9484856 31.4684746, 116.9483718 31.4684757)",
875730236,True,桃溪中路,primary,False,10.718,3,"LINESTRING (116.948356 31.4684017, 116.948469 31.4684004)",
523554900,True,古城路,tertiary,False,496.992,,"LINESTRING (116.948356 31.4684017, 116.9478879 31.4662205, 116.9477477 31.4655972, 116.9475675 31.4650593, 116.9475575 31.4645427, 116.9475504 31.4640852, 116.9475491 31.4640014)",
523554898,True,古城路,tertiary,False,8.4,,"LINESTRING (116.948469 31.4684004, 116.9484856 31.4684746)",
425297405,False,,residential,False,3.836,,"LINESTRING (116.9450401 31.4625133, 116.9449998 31.4625162)",
523554907,True,飞霞路,tertiary,False,164.567,,"LINESTRING (116.9450401 31.4625133, 116.945006 31.463993)",
425297405,False,,residential,True,251.45600000000002,,"LINESTRING (116.9450401 31.4625133, 116.9457371 31.4624264, 116.9471287 31.4623791, 116.9476826 31.4623681)",
