osmid,oneway,name,highway,reversed,length,geometry,bridge,lanes
349867202,True,江滨东大道,primary,False,240.72299999999998,"LINESTRING (119.4364934 25.9982453, 119.4351126 25.9999481, 119.4350747 25.9999948)",,
780931396,False,,residential,True,123.31899999999999,"LINESTRING (119.4364934 25.9982453, 119.4369432 25.9985288, 119.4365784 25.9990494)",,
780931414,False,旺岐路,tertiary,False,187.937,"LINESTRING (119.4371976 26.0003629, 119.4371765 26.0004955, 119.4371292 26.0008828, 119.4369325 26.0020359)",,
436646101,False,江滨东大道辅道,tertiary,False,12.715,"LINESTRING (119.4332227 26.0021379, 119.43314 26.0022248)",,
342473322,True,钟瑛路,secondary,False,227.062,"LINESTRING (119.4332227 26.0021379, 119.4333077 26.0022005, 119.4342132 26.0028823, 119.434639 26.0031684, 119.4349945 26.0034152)",,
436646101,False,江滨东大道辅道,tertiary,True,209.234,"LINESTRING (119.4332227 26.0021379, 119.4333228 26.0020338, 119.4340167 26.0013309, 119.4344025 26.0009396, 119.4346188 26.0007359)",,
267927523,True,儒江东路,secondary,False,32.577,"LINESTRING (119.4347946 26.0038227, 119.4346039 26.0040603)",,
817327773,True,,tertiary,False,106.21000000000001,"LINESTRING (119.4347946 26.0038227, 119.4353801 26.00441, 119.4354974 26.004539)",,
436646101,False,江滨东大道辅道,tertiary,False,42.722,"LINESTRING (119.4330768 26.0022865, 119.4327848 26.0025671)",,
436646101,False,江滨东大道辅道,tertiary,True,9.325,"LINESTRING (119.4330768 26.0022865, 119.43314 26.0022248)",,
431122931,True,钟瑛路,secondary,False,234.123,"LINESTRING (119.4330768 26.0022865, 119.4342729 26.0032946, 119.434738 26.0037683)",,
436646101,False,江滨东大道辅道,tertiary,False,96.12,"LINESTRING (119.4350747 25.9999948, 119.4350095 26.0002575, 119.4349418 26.0003655, 119.4348769 26.0004497, 119.4347965 26.0005528, 119.4346188 26.0007359)",,
474363943,True,三江口大桥,trunk,False,68.477,"LINESTRING (119.4326889 26.0020984, 119.433211 26.0024972)",yes,3
690519288,True,,trunk_link,False,195.601,"LINESTRING (119.433211 26.0024972, 119.4347559 26.0035772)",yes,
690519309,True,,trunk_link,False,101.872,"LINESTRING (119.4347559 26.0035772, 119.4354211 26.0042714)",yes,
"[690519296, 690519294]",True,,trunk_link,False,265.182,"LINESTRING (119.4347559 26.0035772, 119.435649 26.0039581, 119.4361327 26.0041303, 119.4364297 26.0042207, 119.436923 26.0044488, 119.4371529 26.0045866)",yes,
690519290,True,,trunk_link,False,162.941,"LINESTRING (119.4354211 26.0042714, 119.4354801 26.0045414, 119.4354392 26.0047093, 119.4353773 26.0048078, 119.435231 26.0049091, 119.4350189 26.004929, 119.4348629 26.0048859, 119.4347314 26.0047985, 119.4345789 26.0045848)",yes,
690519317,True,,trunk_link,False,124.017,"LINESTRING (119.4354211 26.0042714, 119.4356184 26.0044526, 119.4357666 26.0045581, 119.4360003 26.0047105, 119.4364419 26.004882)",yes,
267927523,True,儒江东路,secondary,False,11.023,"LINESTRING (119.4344582 26.0042261, 119.4343886 26.004303)",,
690519289,True,,secondary,False,7.097,"LINESTRING (119.4344582 26.0042261, 119.4344207 26.0041719)",,
436646101,False,江滨东大道辅道,tertiary,False,6.648,"LINESTRING (119.4327848 26.0025671, 119.4327367 26.0026084)",,
436646101,False,江滨东大道辅道,tertiary,True,42.722,"LINESTRING (119.4327848 26.0025671, 119.4330768 26.0022865)",,
690519296,True,,trunk_link,False,144.34300000000002,"LINESTRING (119.4371529 26.0045866, 119.4375169 26.0050988, 119.4375504 26.0054389, 119.4374881 26.0057833)",yes,
436646101,False,江滨东大道辅道,tertiary,False,9.325,"LINESTRING (119.43314 26.0022248, 119.4330768 26.0022865)",,
436646101,False,江滨东大道辅道,tertiary,True,12.715,"LINESTRING (119.43314 26.0022248, 119.4332227 26.0021379)",,
"[690519298, 690519299, 690519300, 690519301]",True,,trunk_link,False,483.629,"LINESTRING (119.43314 26.0022248, 119.4344708 26.0031575, 119.4349234 26.0034093, 119.435376 26.0036611, 119.4360657 26.0038634, 119.4365302 26.0040873, 119.4371529 26.0045866)",yes,
690519304,True,,trunk_link,False,153.328,"LINESTRING (119.4347174 26.0059576, 119.4346647 26.0052344, 119.4345789 26.0045848)",yes,
690519318,True,,trunk_link,False,250.197,"LINESTRING (119.4347174 26.0059576, 119.4347447 26.0056843, 119.4348002 26.0054868, 119.4349251 26.0052307, 119.4352112 26.0049975, 119.4354464 26.0048887, 119.4357225 26.0048262, 119.4359685 26.0048182, 119.4362452 26.0048509, 119.4364419 26.004882)",yes,
"[690519290, 817327772]",True,,trunk_link,False,41.673,"LINESTRING (119.4345789 26.0045848, 119.4345596 26.0045334, 119.4344582 26.0042261)",yes,
769126182,True,,tertiary,False,6.85,"LINESTRING (119.4343886 26.004303, 119.4343575 26.0042481)",,
436646101,False,江滨东大道辅道,tertiary,True,6.648,"LINESTRING (119.4327367 26.0026084, 119.4327848 26.0025671)",,
780931394,False,,residential,False,23.057,"LINESTRING (119.4364873 26.0001967, 119.4364926 26.000404)",,
780931395,False,,residential,False,27.316,"LINESTRING (119.4364873 26.0001967, 119.4365624 25.9999605)",,
780931396,False,,residential,False,217.845,"LINESTRING (119.4364873 26.0001967, 119.435747 26.0000907, 119.4357578 26.0000473, 119.4365784 25.9990494)",,
780931394,False,,residential,True,23.057,"LINESTRING (119.4364926 26.000404, 119.4364873 26.0001967)",,
780931401,False,,residential,False,48.917,"LINESTRING (119.4364926 26.000404, 119.4369754 26.0004763)",,
780931394,False,,residential,False,30.698,"LINESTRING (119.4364926 26.000404, 119.436439 26.0006209, 119.4364122 26.0006691)",,
780931394,False,,residential,False,17.699,"LINESTRING (119.4364122 26.0006691, 119.4364175 26.0008282)",,
780931394,False,,residential,True,30.698,"LINESTRING (119.4364122 26.0006691, 119.436439 26.0006209, 119.4364926 26.000404)",,
780931402,False,,residential,True,160.463,"LINESTRING (119.4364122 26.0006691, 119.436042 26.0006354, 119.4356719 26.0006016, 119.435393 26.0006788, 119.4351999 26.0008716, 119.4350122 26.0010596)",,
780931394,False,,residential,True,17.699,"LINESTRING (119.4364175 26.0008282, 119.4364122 26.0006691)",,
780931412,False,,residential,False,35.876,"LINESTRING (119.4364175 26.0008282, 119.4367716 26.0008812)",,
780931394,False,,residential,False,42.571,"LINESTRING (119.4364175 26.0008282, 119.4362512 26.0011319, 119.4362191 26.0011656)",,
780931394,False,,residential,False,18.608,"LINESTRING (119.4362191 26.0011656, 119.4361815 26.0013295)",,
780931408,False,,residential,False,61.957,"LINESTRING (119.4362191 26.0011656, 119.4356076 26.001074)",,
780931394,False,,residential,True,42.571,"LINESTRING (119.4362191 26.0011656, 119.4362512 26.0011319, 119.4364175 26.0008282)",,
780931394,False,,residential,True,18.608,"LINESTRING (119.4361815 26.0013295, 119.4362191 26.0011656)",,
780931407,False,,residential,False,55.307,"LINESTRING (119.4361815 26.0013295, 119.4367233 26.0014308)",,
780931406,False,,residential,True,40.193,"LINESTRING (119.4361815 26.0013295, 119.4361386 26.0013633, 119.4359509 26.0016236)",,
780931395,False,,residential,True,27.316,"LINESTRING (119.4365624 25.9999605, 119.4364873 26.0001967)",,
780931399,False,,residential,False,55.329,"LINESTRING (119.4365624 25.9999605, 119.437111 26.0000273)",,
780931395,False,,residential,False,48.167,"LINESTRING (119.4365624 25.9999605, 119.4365516 25.999922, 119.4366053 25.9995315)",,
780931395,False,,residential,False,47.322,"LINESTRING (119.4366053 25.9995315, 119.4366857 25.9991121)",,
780931398,False,,residential,False,44.755,"LINESTRING (119.4366053 25.9995315, 119.4370505 25.9995749)",,
780931395,False,,residential,True,48.167,"LINESTRING (119.4366053 25.9995315, 119.4365516 25.999922, 119.4365624 25.9999605)",,
780931395,False,,residential,True,47.322,"LINESTRING (119.4366857 25.9991121, 119.4366053 25.9995315)",,
780931400,False,,residential,False,12.791,"LINESTRING (119.4366857 25.9991121, 119.4365784 25.9990494)",,
780931397,False,,residential,False,58.288000000000004,"LINESTRING (119.4366857 25.9991121, 119.4370934 25.9991121, 119.4372677 25.9991307)",,
780931400,False,,residential,True,12.791,"LINESTRING (119.4365784 25.9990494, 119.4366857 25.9991121)",,
780931396,False,,residential,False,123.31899999999999,"LINESTRING (119.4365784 25.9990494, 119.4369432 25.9985288, 119.4364934 25.9982453)",,
780931396,False,,residential,True,217.84499999999997,"LINESTRING (119.4365784 25.9990494, 119.4357578 26.0000473, 119.435747 26.0000907, 119.4364873 26.0001967)",,
780931398,False,,residential,True,44.755,"LINESTRING (119.4370505 25.9995749, 119.4366053 25.9995315)",,
780931401,False,,residential,True,48.917,"LINESTRING (119.4369754 26.0004763, 119.4364926 26.000404)",,
780931403,False,,residential,False,53.304,"LINESTRING (119.4350122 26.0010596, 119.4346188 26.0007359)",,
780931402,False,,residential,False,160.46300000000002,"LINESTRING (119.4350122 26.0010596, 119.4351999 26.0008716, 119.435393 26.0006788, 119.4356719 26.0006016, 119.436042 26.0006354, 119.4364122 26.0006691)",,
780931404,False,,residential,False,75.563,"LINESTRING (119.4350122 26.0010596, 119.434819 26.0013006, 119.4348566 26.0013585, 119.4351302 26.0015561)",,
780931403,False,,residential,True,53.304,"LINESTRING (119.4346188 26.0007359, 119.4350122 26.0010596)",,
436646101,False,江滨东大道辅道,tertiary,False,209.234,"LINESTRING (119.4346188 26.0007359, 119.4344025 26.0009396, 119.4340167 26.0013309, 119.4333228 26.0020338, 119.4332227 26.0021379)",,
436646101,False,江滨东大道辅道,tertiary,True,96.12,"LINESTRING (119.4346188 26.0007359, 119.4347965 26.0005528, 119.4348769 26.0004497, 119.4349418 26.0003655, 119.4350095 26.0002575, 119.4350747 25.9999948)",,
780931404,False,,residential,True,75.563,"LINESTRING (119.4351302 26.0015561, 119.4348566 26.0013585, 119.434819 26.0013006, 119.4350122 26.0010596)",,
780931405,False,,residential,True,82.604,"LINESTRING (119.4351302 26.0015561, 119.4357309 26.0015802, 119.4359509 26.0016236)",,
780931411,False,,residential,True,179.094,"LINESTRING (119.4351302 26.0015561, 119.434862 26.0018501, 119.4346206 26.0021153, 119.4347869 26.0022599, 119.4349746 26.0024045, 119.4353555 26.0027082)",,
780931406,False,,residential,True,11.896,"LINESTRING (119.4359509 26.0016236, 119.4359348 26.0017296)",,
780931405,False,,residential,False,82.604,"LINESTRING (119.4359509 26.0016236, 119.4357309 26.0015802, 119.4351302 26.0015561)",,
780931406,False,,residential,False,40.193,"LINESTRING (119.4359509 26.0016236, 119.4361386 26.0013633, 119.4361815 26.0013295)",,
780931406,False,,residential,False,11.896,"LINESTRING (119.4359348 26.0017296, 119.4359509 26.0016236)",,
780931409,False,,residential,False,106.235,"LINESTRING (119.4359348 26.0017296, 119.43638 26.0019176, 119.4366118 26.0019946, 119.4369325 26.0020359)",,
780931410,False,,residential,False,59.767,"LINESTRING (119.4359348 26.0017296, 119.4356934 26.0021056, 119.4356507 26.0022016)",,
780931407,False,,residential,True,55.307,"LINESTRING (119.4367233 26.0014308, 119.4361815 26.0013295)",,
780931408,False,,residential,True,61.957,"LINESTRING (119.4356076 26.001074, 119.4362191 26.0011656)",,
780931414,False,旺岐路,tertiary,False,122.687,"LINESTRING (119.4369325 26.0020359, 119.4367672 26.0031292)",,
780931409,False,,residential,True,106.235,"LINESTRING (119.4369325 26.0020359, 119.4366118 26.0019946, 119.43638 26.0019176, 119.4359348 26.0017296)",,
780931414,False,旺岐路,tertiary,True,187.93700000000004,"LINESTRING (119.4369325 26.0020359, 119.4371292 26.0008828, 119.4371765 26.0004955, 119.4371976 26.0003629)",,
780931410,False,,residential,True,63.641,"LINESTRING (119.4353555 26.0027082, 119.4356183 26.0022743, 119.4356507 26.0022016)",,
780931411,False,,residential,False,179.094,"LINESTRING (119.4353555 26.0027082, 119.4349746 26.0024045, 119.4347869 26.0022599, 119.4346206 26.0021153, 119.434862 26.0018501, 119.4351302 26.0015561)",,
