osmid,highway,oneway,reversed,length,name,geometry
746093332,residential,False,True,219.844,,"LINESTRING (121.4237729 41.781533, 121.4218261 41.7828752)"
746086111,tertiary,False,False,173.207,新平路,"LINESTRING (121.4158877 41.779247, 121.4174058 41.7796871, 121.4178139 41.7798455)"
746086122,residential,False,True,234.913,,"LINESTRING (121.4158877 41.779247, 121.4155122 41.7797711, 121.4151903 41.7803031, 121.414965 41.7807191, 121.4147384 41.7811749)"
746086111,tertiary,False,False,473.466,新平路,"LINESTRING (121.4178139 41.7798455, 121.4218261 41.7828752)"
746086112,tertiary,False,True,238.379,,"LINESTRING (121.4178139 41.7798455, 121.4159091 41.7814512)"
746086111,tertiary,False,True,173.207,新平路,"LINESTRING (121.4178139 41.7798455, 121.4174058 41.7796871, 121.4158877 41.779247)"
746086111,tertiary,False,True,473.466,新平路,"LINESTRING (121.4218261 41.7828752, 121.4178139 41.7798455)"
746093332,residential,False,False,219.844,,"LINESTRING (121.4218261 41.7828752, 121.4237729 41.781533)"
746093332,residential,False,True,225.371,,"LINESTRING (121.4218261 41.7828752, 121.4198305 41.7842513)"
746086112,tertiary,False,False,238.379,,"LINESTRING (121.4159091 41.7814512, 121.4178139 41.7798455)"
746086116,secondary,False,False,450.18,新区路,"LINESTRING (121.4159091 41.7814512, 121.4198305 41.7842513)"
746086116,secondary,False,True,101.817,新区路,"LINESTRING (121.4159091 41.7814512, 121.4147384 41.7811749)"
746086112,tertiary,False,True,385.44,,"LINESTRING (121.4159091 41.7814512, 121.4151527 41.7831992, 121.4150615 41.7834112, 121.4141603 41.7846473)"
746093351,tertiary,False,True,319.859,,"LINESTRING (121.4141603 41.7846473, 121.4170421 41.7865597)"
746086112,tertiary,False,False,385.44,,"LINESTRING (121.4141603 41.7846473, 121.4150615 41.7834112, 121.4151527 41.7831992, 121.4159091 41.7814512)"
746086112,tertiary,False,True,304.858,,"LINESTRING (121.4141603 41.7846473, 121.4127978 41.7865472, 121.4124705 41.7870032, 121.4124176 41.787061)"
746086112,tertiary,False,False,304.858,,"LINESTRING (121.4124176 41.787061, 121.4124705 41.7870032, 121.4127978 41.7865472, 121.4141603 41.7846473)"
746086116,secondary,False,True,270.8,新区路,"LINESTRING (121.4221158 41.7859912, 121.4198305 41.7842513)"
746086116,secondary,False,False,270.8,新区路,"LINESTRING (121.4198305 41.7842513, 121.4221158 41.7859912)"
746086116,secondary,False,True,450.18,新区路,"LINESTRING (121.4198305 41.7842513, 121.4159091 41.7814512)"
746093332,residential,False,False,225.371,,"LINESTRING (121.4198305 41.7842513, 121.4218261 41.7828752)"
746093349,tertiary,False,False,345.45,,"LINESTRING (121.4198305 41.7842513, 121.4170421 41.7865597)"
746086116,secondary,False,False,135.492,新区路,"LINESTRING (121.4123203 41.7805991, 121.4138762 41.7809714)"
746086116,secondary,False,False,101.817,新区路,"LINESTRING (121.4147384 41.7811749, 121.4159091 41.7814512)"
746086116,secondary,False,True,74.987,新区路,"LINESTRING (121.4147384 41.7811749, 121.4138762 41.7809714)"
746086122,residential,False,False,234.913,,"LINESTRING (121.4147384 41.7811749, 121.414965 41.7807191, 121.4151903 41.7803031, 121.4155122 41.7797711, 121.4158877 41.779247)"
746086116,secondary,False,False,74.987,新区路,"LINESTRING (121.4138762 41.7809714, 121.4147384 41.7811749)"
746086116,secondary,False,True,135.492,新区路,"LINESTRING (121.4138762 41.7809714, 121.4123203 41.7805991)"
746093349,tertiary,False,True,345.45,,"LINESTRING (121.4170421 41.7865597, 121.4198305 41.7842513)"
746093351,tertiary,False,False,319.859,,"LINESTRING (121.4170421 41.7865597, 121.4141603 41.7846473)"
