osmid,highway,oneway,reversed,length,name,lanes,geometry,maxspeed
"[996635456, 996635482]",tertiary,False,False,133.61100000000002,仙湖路,2,"LINESTRING (114.1618189 22.5701832, 114.1622237 22.5702763, 114.1625028 22.5703468, 114.1627121 22.570414, 114.162882 22.5704813, 114.1630479 22.5705635)",
46829116,residential,False,False,94.091,,,"LINESTRING (114.1603262 22.56312, 114.1594102 22.5630979)",
46829119,residential,False,False,29.727,,,"LINESTRING (114.1603262 22.56312, 114.1603315 22.5633873)",
46829119,residential,False,True,139.245,,,"LINESTRING (114.1603262 22.56312, 114.1603369 22.5630507, 114.1603906 22.5629813, 114.1610987 22.5630011, 114.1611952 22.5630507, 114.1612274 22.5631497, 114.1612198 22.563387)",
46829116,residential,False,True,94.091,,,"LINESTRING (114.1594102 22.5630979, 114.1603262 22.56312)",
46829126,residential,False,False,60.558,,,"LINESTRING (114.1594102 22.5630979, 114.1594067 22.5636425)",
46829117,residential,False,False,95.549,,,"LINESTRING (114.1603369 22.5636649, 114.1594067 22.5636425)",
46829119,residential,False,False,15.434,,,"LINESTRING (114.1603369 22.5636649, 114.1603369 22.5638037)",
46829119,residential,False,True,30.873,,,"LINESTRING (114.1603369 22.5636649, 114.1603315 22.5633873)",
46829117,residential,False,True,95.549,,,"LINESTRING (114.1594067 22.5636425, 114.1603369 22.5636649)",
46829126,residential,False,False,53.175,,,"LINESTRING (114.1594067 22.5636425, 114.1594035 22.5641207)",
46829126,residential,False,True,60.558,,,"LINESTRING (114.1594067 22.5636425, 114.1594102 22.5630979)",
46829119,residential,False,False,37.567,,,"LINESTRING (114.1611952 22.5641504, 114.1612061 22.5638127)",
46829119,residential,False,True,47.357,,,"LINESTRING (114.1612198 22.563387, 114.1612061 22.5638127)",
46829120,residential,False,True,91.214,,,"LINESTRING (114.1612198 22.563387, 114.1603315 22.5633873)",
46829119,residential,False,False,139.245,,,"LINESTRING (114.1612198 22.563387, 114.1612274 22.5631497, 114.1611952 22.5630507, 114.1610987 22.5630011, 114.1603906 22.5629813, 114.1603369 22.5630507, 114.1603262 22.56312)",
46829119,residential,False,False,30.873,,,"LINESTRING (114.1603315 22.5633873, 114.1603369 22.5636649)",
46829119,residential,False,True,29.727,,,"LINESTRING (114.1603315 22.5633873, 114.1603262 22.56312)",
46829120,residential,False,False,91.214,,,"LINESTRING (114.1603315 22.5633873, 114.1612198 22.563387)",
46829126,residential,False,True,53.175,,,"LINESTRING (114.1594035 22.5641207, 114.1594067 22.5636425)",
"[513597395, 322192749]",tertiary,True,False,318.245,聚财路,,"LINESTRING (114.1670239 22.571633, 114.1658665 22.5712662, 114.1656653 22.5711944, 114.1655366 22.57113, 114.1654856 22.5710978, 114.1654615 22.5710706, 114.1654439 22.5710162, 114.1654595 22.5697675)",
996937222,residential,False,False,209.10500000000002,粤港路,,"LINESTRING (114.1670239 22.571633, 114.1670533 22.5698641, 114.1670552 22.5697527)",
513597400,residential,False,True,6.839,粤港路,,"LINESTRING (114.1671034 22.5668387, 114.1671033 22.5669002)",
46829129,primary,True,False,85.784,罗沙路辅路,,"LINESTRING (114.1653933 22.5630916, 114.164558 22.5630784)",
1225198767,tertiary,True,False,21.997999999999998,莲塘路,,"LINESTRING (114.1683735 22.5638647, 114.1683452 22.5638711, 114.1683091 22.5638805, 114.168275 22.5638918, 114.1682695 22.5638942, 114.1682481 22.5639035, 114.1682206 22.5639129, 114.168194 22.5639194, 114.1681696 22.5639234)",
1050674536,tertiary,True,False,6.826,聚财路,2,"LINESTRING (114.1655188 22.5668135, 114.1655038 22.5668733)",
513597398,tertiary,True,False,162.733,国威路,,"LINESTRING (114.1655188 22.5668135, 114.1656285 22.5668153, 114.1656804 22.5668161, 114.1671034 22.5668387)",
513597388,tertiary,True,False,5.371,国威路,2,"LINESTRING (114.1613091 22.5667466, 114.1613614 22.5667474)",
996635459,tertiary,True,False,146.925,仙湖路,,"LINESTRING (114.1613091 22.5667466, 114.1613111 22.5666455, 114.1613119 22.5666047, 114.1613324 22.5655663, 114.1613333 22.5655231, 114.1613352 22.5654255)",
271420744,residential,False,True,125.584,,,"LINESTRING (114.1612926 22.5680059, 114.1600696 22.5679945)",
46829115,tertiary,True,False,133.811,仙湖路,2,"LINESTRING (114.1612926 22.5680059, 114.1613059 22.5669652, 114.1613065 22.5669146, 114.1613079 22.5668026)",
271420764,residential,True,False,140.762,莲三路,2,"LINESTRING (114.1632668 22.5667777, 114.1632701 22.5655118)",
1037496920,residential,False,False,6.439,坳下街,2,"LINESTRING (114.1632668 22.5667777, 114.163266 22.5668356)",
996937216,tertiary,True,False,79.64099999999999,国威路,2,"LINESTRING (114.1632668 22.5667777, 114.1634036 22.5667799, 114.1640423 22.56679)",
46830164,residential,False,False,237.99,粤港路,,"LINESTRING (114.1670552 22.5697527, 114.1670935 22.5676127)",
271420773,residential,False,False,85.36500000000001,,,"LINESTRING (114.1670552 22.5697527, 114.1668213 22.5697455, 114.1667713 22.5697803, 114.1662366 22.569775)",
996937222,residential,False,True,209.10500000000002,粤港路,,"LINESTRING (114.1670552 22.5697527, 114.1670533 22.5698641, 114.1670239 22.571633)",
593692067,residential,False,True,403.881,,,"LINESTRING (114.1630479 22.5705635, 114.1632486 22.5702928, 114.1633425 22.570174, 114.1634847 22.5699535, 114.1636617 22.5696712, 114.1638379 22.5694084, 114.1639372 22.5692276, 114.1639774 22.5691112, 114.1639962 22.5689997, 114.1640023 22.5688662, 114.1639809 22.5684526, 114.1639997 22.5683436, 114.1640579 22.5682468, 114.164112 22.5681802, 114.1641011 22.5681229, 114.1640371 22.5680564, 114.1637513 22.5678595, 114.1635637 22.5677643, 114.1633939 22.5676897, 114.1632664 22.5676405)",
"[996635456, 996635482]",tertiary,False,True,133.611,仙湖路,2,"LINESTRING (114.1630479 22.5705635, 114.162882 22.5704813, 114.1627121 22.570414, 114.1625028 22.5703468, 114.1622237 22.5702763, 114.1618189 22.5701832)",
271420762,residential,False,True,64.935,,,"LINESTRING (114.1656278 22.5675758, 114.16626 22.5675905)",
271420773,residential,False,True,79.796,,,"LINESTRING (114.1654595 22.5697675, 114.1662366 22.569775)",
513597395,tertiary,True,False,321.853,聚财路,,"LINESTRING (114.1654595 22.5697675, 114.1655012 22.5670423, 114.1655022 22.5669766, 114.1655038 22.5668733)",
271420756,residential,False,False,242.918,,,"LINESTRING (114.1662366 22.569775, 114.16626 22.5675905)",
271420756,residential,False,True,138.556,,,"LINESTRING (114.1662366 22.569775, 114.1662232 22.571021)",
271420773,residential,False,False,79.796,,,"LINESTRING (114.1662366 22.569775, 114.1654595 22.5697675)",
271420773,residential,False,True,85.36500000000001,,,"LINESTRING (114.1662366 22.569775, 114.1667713 22.5697803, 114.1668213 22.5697455, 114.1670552 22.5697527)",
271420756,residential,False,False,78.319,,,"LINESTRING (114.16626 22.5675905, 114.1662681 22.5668862)",
271420756,residential,False,True,242.918,,,"LINESTRING (114.16626 22.5675905, 114.1662366 22.569775)",
271420762,residential,False,False,64.935,,,"LINESTRING (114.16626 22.5675905, 114.1656278 22.5675758)",
271420762,residential,False,True,85.62,,,"LINESTRING (114.16626 22.5675905, 114.1670935 22.5676127)",
513597384,residential,False,False,98.621,,,"LINESTRING (114.160072 22.5683405, 114.1600962 22.5684895, 114.1600869 22.5691789, 114.1600863 22.5692257)",20
513597384,residential,False,True,38.509,,,"LINESTRING (114.160072 22.5683405, 114.1600641 22.5682412, 114.1600696 22.5679945)",20
271420756,residential,False,False,138.556,,,"LINESTRING (114.1662232 22.571021, 114.1662366 22.569775)",
46830164,residential,False,False,79.233,粤港路,,"LINESTRING (114.1670935 22.5676127, 114.1671033 22.5669002)",
46830164,residential,False,True,237.99,粤港路,,"LINESTRING (114.1670935 22.5676127, 114.1670552 22.5697527)",
271420762,residential,False,False,85.62,,,"LINESTRING (114.1670935 22.5676127, 114.16626 22.5675905)",
322192749,tertiary,True,False,125.6,聚财路,,"LINESTRING (114.1681866 22.5718755, 114.1681383 22.5719027, 114.1680793 22.5719201, 114.1680176 22.571925, 114.1679524 22.571905, 114.1672724 22.5717058, 114.1670239 22.571633)",
593692067,residential,False,False,403.881,,,"LINESTRING (114.1632664 22.5676405, 114.1633939 22.5676897, 114.1635637 22.5677643, 114.1637513 22.5678595, 114.1640371 22.5680564, 114.1641011 22.5681229, 114.164112 22.5681802, 114.1640579 22.5682468, 114.1639997 22.5683436, 114.1639809 22.5684526, 114.1640023 22.5688662, 114.1639962 22.5689997, 114.1639774 22.5691112, 114.1639372 22.5692276, 114.1638379 22.5694084, 114.1636617 22.5696712, 114.1634847 22.5699535, 114.1633425 22.570174, 114.1632486 22.5702928, 114.1630479 22.5705635)",
593692067,residential,False,True,99.216,,,"LINESTRING (114.1632664 22.5676405, 114.163163 22.5676342, 114.1623005 22.5676201)",
1037496920,residential,False,True,89.501,坳下街,2,"LINESTRING (114.1632664 22.5676405, 114.1632661 22.5669652, 114.1632661 22.5669145, 114.163266 22.5668356)",
271420756,residential,False,True,78.319,,,"LINESTRING (114.1662681 22.5668862, 114.16626 22.5675905)",
513597401,tertiary,True,False,78.493,国威路,,"LINESTRING (114.1662681 22.5668862, 114.1656783 22.5668762, 114.1656265 22.5668754, 114.1655038 22.5668733)",
1037496920,residential,False,True,6.439,坳下街,2,"LINESTRING (114.163266 22.5668356, 114.1632668 22.5667777)",
513597396,tertiary,True,False,201.093,国威路,2,"LINESTRING (114.163266 22.5668356, 114.1631622 22.5668338, 114.163122 22.5668332, 114.1614959 22.5668058, 114.1614446 22.5668049, 114.1613079 22.5668026)",
1037496920,residential,False,False,89.501,坳下街,2,"LINESTRING (114.163266 22.5668356, 114.1632661 22.5669145, 114.1632661 22.5669652, 114.1632664 22.5676405)",
271420739,residential,False,True,112.266,,,"LINESTRING (114.1640238 22.5678582, 114.1640397 22.5669384, 114.1640413 22.5668487)",
271420745,residential,False,False,130.537,,,"LINESTRING (114.1600863 22.5692257, 114.16128 22.5696296)",
513597384,residential,False,True,98.621,,,"LINESTRING (114.1600863 22.5692257, 114.1600869 22.5691789, 114.1600962 22.5684895, 114.160072 22.5683405)",20
271420744,residential,False,False,125.584,,,"LINESTRING (114.1600696 22.5679945, 114.1612926 22.5680059)",
513597384,residential,False,True,134.83,,,"LINESTRING (114.1600696 22.5679945, 114.1600907 22.5667821)",20
513597384,residential,False,False,38.509,,,"LINESTRING (114.1600696 22.5679945, 114.1600641 22.5682412, 114.160072 22.5683405)",20
513597391,tertiary,True,False,112.144,国威路,,"LINESTRING (114.1643831 22.5667955, 114.1653002 22.5668101, 114.165346 22.5668108, 114.1654751 22.5668128)",
996937219,tertiary,False,False,120.814,仙湖路,,"LINESTRING (114.1613649 22.5631489, 114.1613487 22.5642353)",
513597384,residential,False,False,134.83,,,"LINESTRING (114.1600907 22.5667821, 114.1600696 22.5679945)",20
271420739,residential,False,False,6.528,,,"LINESTRING (114.1640423 22.56679, 114.1640413 22.5668487)",
513597391,tertiary,True,False,34.999,国威路,,"LINESTRING (114.1640423 22.56679, 114.1641186 22.5667913, 114.1643831 22.5667955)",
46830164,residential,False,True,79.233,粤港路,,"LINESTRING (114.1671033 22.5669002, 114.1670935 22.5676127)",
513597400,residential,False,False,6.839,粤港路,,"LINESTRING (114.1671033 22.5669002, 114.1671034 22.5668387)",
513597401,tertiary,True,False,85.77300000000001,国威路,,"LINESTRING (114.1671033 22.5669002, 114.1670009 22.5668985, 114.1662681 22.5668862)",
1153927853,residential,False,False,14.847,,,"LINESTRING (114.1652451 22.5656567, 114.1652762 22.5655263)",
1050674538,tertiary,True,False,131.96,聚财路,2,"LINESTRING (114.1652451 22.5656567, 114.1652798 22.5657331, 114.1653057 22.5658143, 114.1655043 22.5666812, 114.1655136 22.5667324, 114.1655188 22.5668135)",
1225198758,tertiary,True,False,10.381,聚宝路,,"LINESTRING (114.1644134 22.5655317, 114.1643484 22.5654602)",
1050674537,tertiary,True,False,140.563,聚宝路,,"LINESTRING (114.1644134 22.5655317, 114.1644118 22.5655997, 114.164411 22.5656333, 114.1643849 22.5667238, 114.1643831 22.5667955)",
1225198763,tertiary,True,False,117.418,聚财路,,"LINESTRING (114.1644134 22.5655317, 114.1642838 22.5655294, 114.1642442 22.5655288, 114.1632701 22.5655118)",
46829129,primary,True,False,286.859,罗沙路辅路,,"LINESTRING (114.1681865 22.5631359, 114.1653933 22.5630916)",
863304460,residential,False,False,81.945,莲罗路,,"LINESTRING (114.1681865 22.5631359, 114.1681703 22.5638727)",
863304460,residential,False,True,81.945,莲罗路,,"LINESTRING (114.1681703 22.5638727, 114.1681865 22.5631359)",
1225198754,residential,False,False,5.638,,,"LINESTRING (114.1681703 22.5638727, 114.1681696 22.5639234)",
513597393,tertiary,True,False,20.999000000000002,莲塘路,,"LINESTRING (114.1681703 22.5638727, 114.1681846 22.5638702, 114.1682094 22.5638659, 114.1682336 22.5638624, 114.1682534 22.5638608, 114.1682817 22.5638598, 114.1682955 22.5638605, 114.1683133 22.5638619, 114.1683295 22.5638634, 114.1683444 22.5638647, 114.1683578 22.5638649, 114.1683735 22.5638647)",
996937219,tertiary,False,True,120.814,仙湖路,,"LINESTRING (114.1613487 22.5642353, 114.1613649 22.5631489)",
1037496921,tertiary,True,False,7.352,仙湖路,,"LINESTRING (114.1613487 22.5642353, 114.1613958 22.5642851)",
1050674548,tertiary,True,False,311.2099999999999,莲塘路,,"LINESTRING (114.1613487 22.5642353, 114.1615318 22.5642383, 114.1642402 22.5642789, 114.1643791 22.5642776)",
996937221,tertiary,True,False,5.594,仙湖路,,"LINESTRING (114.1613578 22.5642849, 114.1613487 22.5642353)",
996937218,tertiary,True,False,105.984,莲塘路,,"LINESTRING (114.1613578 22.5642849, 114.1611898 22.5642828, 114.1603257 22.5642756)",
46829119,residential,False,False,5.728,,,"LINESTRING (114.160327 22.5642241, 114.1603257 22.5642756)",
46829119,residential,False,True,46.757,,,"LINESTRING (114.160327 22.5642241, 114.1603369 22.5638037)",
996937220,tertiary,True,False,104.91900000000001,莲塘路,,"LINESTRING (114.160327 22.5642241, 114.1611899 22.5642332, 114.1613487 22.5642353)",
46829129,primary,True,False,24.699,罗沙路辅路,,"LINESTRING (114.164558 22.5630784, 114.1643175 22.5630746)",
"[974023681, 1050674549]","['tertiary_link', 'tertiary']",True,False,136.22,聚宝路,,"LINESTRING (114.164558 22.5630784, 114.1645265 22.5631046, 114.1645031 22.5631316, 114.1644845 22.5631661, 114.1644736 22.5632033, 114.1644682 22.5632441, 114.1644435 22.564277)",
1225198754,residential,False,True,5.638,,,"LINESTRING (114.1681696 22.5639234, 114.1681703 22.5638727)",
863304459,tertiary,True,False,241.137,莲塘路,,"LINESTRING (114.1681696 22.5639234, 114.1660801 22.5642703, 114.1659435 22.56429, 114.1658571 22.5643002)",
513597397,tertiary,True,False,110.635,聚财路,2,"LINESTRING (114.1632712 22.5654387, 114.1642412 22.5654581, 114.1642854 22.565459, 114.1643484 22.5654602)",
513597391,tertiary,True,False,4.488,国威路,,"LINESTRING (114.1654751 22.5668128, 114.1655188 22.5668135)",
974023685,tertiary,True,False,213.938,聚财路,,"LINESTRING (114.1654751 22.5668128, 114.1654561 22.5667341, 114.165444 22.5666835, 114.1652522 22.5658446, 114.1652299 22.5657734, 114.1651961 22.565699, 114.1651389 22.5656344, 114.1650747 22.5655859, 114.1650023 22.5655535, 114.16492 22.5655405, 114.1645786 22.5655346, 114.1645318 22.5655337, 114.1644134 22.5655317)",
1225198759,tertiary,True,False,6.851,聚财路,2,"LINESTRING (114.1643484 22.5654602, 114.1644151 22.5654616)",
271861526,tertiary,True,False,126.19800000000001,聚宝路,,"LINESTRING (114.1643484 22.5654602, 114.1643507 22.5653707, 114.1643516 22.5653378, 114.1643779 22.5643256)",
1225198764,tertiary,True,False,7.797,聚宝路,,"LINESTRING (114.1644151 22.5654616, 114.1644134 22.5655317)",
1050674538,tertiary,True,False,92.53,聚财路,2,"LINESTRING (114.1644151 22.5654616, 114.1645339 22.565464, 114.1645756 22.5654648, 114.1649014 22.5654713, 114.1649832 22.5654789, 114.1650605 22.5655022, 114.1651345 22.5655487, 114.1651923 22.565595, 114.1652451 22.5656567)",
271861526,tertiary,True,False,5.339,聚宝路,,"LINESTRING (114.1643779 22.5643256, 114.1643791 22.5642776)",
1225198766,tertiary,True,False,306.245,莲塘路,,"LINESTRING (114.1643779 22.5643256, 114.1615283 22.5642856, 114.1613958 22.5642851)",
1225198766,tertiary,True,False,6.614,莲塘路,,"LINESTRING (114.1644423 22.5643266, 114.1643779 22.5643256)",
513597394,tertiary,True,False,126.237,聚宝路,,"LINESTRING (114.1644423 22.5643266, 114.164418 22.5653397, 114.1644172 22.5653725, 114.1644151 22.5654616)",
1225198756,tertiary,True,False,6.613,莲塘路,,"LINESTRING (114.1643791 22.5642776, 114.1644435 22.564277)",
"[1225198757, 271861534]","['tertiary_link', 'tertiary']",True,False,136.761,聚宝路,,"LINESTRING (114.1643791 22.5642776, 114.1644061 22.5632404, 114.1644031 22.5632013, 114.1643919 22.5631622, 114.1643732 22.5631283, 114.1643504 22.563101, 114.1643175 22.5630746)",
1225198765,tertiary,True,False,5.517,聚宝路,,"LINESTRING (114.1644435 22.564277, 114.1644423 22.5643266)",
1225198755,tertiary,True,False,386.758,莲塘路,,"LINESTRING (114.1644435 22.564277, 114.1647032 22.5642682, 114.1656153 22.5642774, 114.1656941 22.5642765, 114.1657658 22.5642749, 114.1658509 22.5642667, 114.1659414 22.5642545, 114.1664069 22.5641776, 114.1681703 22.5638727)",
271420764,residential,True,False,8.129,莲三路,2,"LINESTRING (114.1632701 22.5655118, 114.1632712 22.5654387)",
1225198763,tertiary,True,False,194.2,聚财路,,"LINESTRING (114.1632701 22.5655118, 114.1613792 22.5654773)",
593692067,residential,False,False,99.216,,,"LINESTRING (114.1623005 22.5676201, 114.163163 22.5676342, 114.1632664 22.5676405)",
271420739,residential,False,True,6.528,,,"LINESTRING (114.1640413 22.5668487, 114.1640423 22.56679)",
271420739,residential,False,False,112.266,,,"LINESTRING (114.1640413 22.5668487, 114.1640397 22.5669384, 114.1640238 22.5678582)",
513597396,tertiary,True,False,79.62299999999999,国威路,2,"LINESTRING (114.1640413 22.5668487, 114.1634037 22.5668379, 114.163266 22.5668356)",
1225198766,tertiary,True,False,3.902,莲塘路,,"LINESTRING (114.1613958 22.5642851, 114.1613578 22.5642849)",
1037496921,tertiary,True,False,124.059,仙湖路,,"LINESTRING (114.1613958 22.5642851, 114.1613934 22.5644604, 114.1613929 22.5644927, 114.1613818 22.5652908, 114.1613814 22.5653157, 114.1613802 22.5654007)",
1037496922,tertiary,True,False,8.237,仙湖路,,"LINESTRING (114.1613614 22.5667474, 114.1613079 22.5668026)",
996937216,tertiary,True,False,195.678,国威路,2,"LINESTRING (114.1613614 22.5667474, 114.1614472 22.5667487, 114.1614971 22.5667495, 114.163121 22.5667754, 114.1631619 22.566776, 114.1632668 22.5667777)",
513597397,tertiary,True,False,194.218,聚财路,2,"LINESTRING (114.1613802 22.5654007, 114.1632712 22.5654387)",
1037496921,tertiary,True,False,8.518,仙湖路,,"LINESTRING (114.1613802 22.5654007, 114.1613792 22.5654773)",
1225198761,tertiary,True,False,7.32,聚财路,,"LINESTRING (114.1613792 22.5654773, 114.1613352 22.5654255)",
1225198760,tertiary,True,False,141.24099999999999,仙湖路,,"LINESTRING (114.1613792 22.5654773, 114.1613785 22.5655242, 114.1613779 22.5655712, 114.1613634 22.5666042, 114.1613628 22.5666474, 114.1613614 22.5667474)",
1153927853,residential,False,False,206.796,,,"LINESTRING (114.1661005 22.5655912, 114.166233 22.5658928, 114.1664117 22.5660265, 114.1666705 22.5661603, 114.167031 22.5662143, 114.1677941 22.5661215)",
1153927853,residential,False,True,67.568,,,"LINESTRING (114.1661005 22.5655912, 114.1659126 22.5650819, 114.165846 22.5650493)",
1153927857,residential,False,False,227.97500000000002,,,"LINESTRING (114.1661005 22.5655912, 114.1667826 22.5656496, 114.1671506 22.5652345, 114.1674019 22.5646593, 114.1675081 22.5644175)",
1153927854,residential,False,True,75.971,,,"LINESTRING (114.1677941 22.5661215, 114.1678129 22.5668045)",
1153927853,residential,False,True,206.79599999999996,,,"LINESTRING (114.1677941 22.5661215, 114.167031 22.5662143, 114.1666705 22.5661603, 114.1664117 22.5660265, 114.166233 22.5658928, 114.1661005 22.5655912)",
1153927854,residential,False,False,138.223,,,"LINESTRING (114.1677941 22.5661215, 114.1679358 22.565324, 114.1680968 22.5649153)",
1153927854,residential,False,False,75.971,,,"LINESTRING (114.1678129 22.5668045, 114.1677941 22.5661215)",
1153927854,residential,False,True,138.223,,,"LINESTRING (114.1680968 22.5649153, 114.1679358 22.565324, 114.1677941 22.5661215)",
1153927853,residential,False,True,14.847,,,"LINESTRING (114.1652762 22.5655263, 114.1652451 22.5656567)",
1153927853,residential,False,False,95.015,,,"LINESTRING (114.1652762 22.5655263, 114.165321 22.565338, 114.1653672 22.5652555, 114.1654689 22.5651275, 114.1655336 22.5650336, 114.1657431 22.565008, 114.165846 22.5650493)",
1153927855,residential,False,False,141.918,,,"LINESTRING (114.1652762 22.5655263, 114.1651246 22.5654354, 114.1651601 22.5643265)",
863304459,tertiary,True,False,73.731,莲塘路,,"LINESTRING (114.1651601 22.5643265, 114.1647092 22.5643218, 114.1646571 22.5643231, 114.1645985 22.5643259, 114.1645408 22.5643288, 114.1644599 22.5643268, 114.1644423 22.5643266)",
1153927855,residential,False,True,141.918,,,"LINESTRING (114.1651601 22.5643265, 114.1651246 22.5654354, 114.1652762 22.5655263)",
1153927856,residential,False,False,83.304,,,"LINESTRING (114.165846 22.5650493, 114.1658571 22.5643002)",
1153927853,residential,False,False,67.568,,,"LINESTRING (114.165846 22.5650493, 114.1659126 22.5650819, 114.1661005 22.5655912)",
1153927853,residential,False,True,95.015,,,"LINESTRING (114.165846 22.5650493, 114.1657431 22.565008, 114.1655336 22.5650336, 114.1654689 22.5651275, 114.1653672 22.5652555, 114.165321 22.565338, 114.1652762 22.5655263)",
1153927856,residential,False,True,83.304,,,"LINESTRING (114.1658571 22.5643002, 114.165846 22.5650493)",
863304459,tertiary,True,False,71.732,莲塘路,,"LINESTRING (114.1658571 22.5643002, 114.1658109 22.5643057, 114.1656901 22.5643185, 114.1655778 22.5643263, 114.1654744 22.5643297, 114.1651601 22.5643265)",
1153927857,residential,False,True,227.975,,,"LINESTRING (114.1675081 22.5644175, 114.1674019 22.5646593, 114.1671506 22.5652345, 114.1667826 22.5656496, 114.1661005 22.5655912)",
