osmid,oneway,name,highway,reversed,length,area,geometry,lanes
416504198,True,北海路,primary,False,22.662,,"LINESTRING (119.1513497 36.7056394, 119.151348 36.7054356)",
483017195,True,胜利东街,primary,False,38.001,,"LINESTRING (119.1513497 36.7056394, 119.1509238 36.7056537)",
150912208,False,府佑巷,tertiary,False,18.39,no,"LINESTRING (119.1537856 36.7086357, 119.1537922 36.7084704)",
484212770,True,府祥街,tertiary,False,195.911,,"LINESTRING (119.1537856 36.7086357, 119.15159 36.7085587)",
345559045,False,府安巷,tertiary,False,13.552,no,"LINESTRING (119.1576731 36.7086496, 119.1576583 36.7087709)",
484212771,True,府祥街,tertiary,False,161.642,,"LINESTRING (119.1576731 36.7086496, 119.1594851 36.7087041)",
345559045,False,府安巷,tertiary,True,305.608,no,"LINESTRING (119.1576731 36.7086496, 119.1577527 36.7067162, 119.1578043 36.7059568, 119.1578057 36.7059034)",
912804440,True,胜利东街,primary,False,94.134,,"LINESTRING (119.1538989 36.7057597, 119.1528441 36.7057204)",
150912208,False,府佑巷,tertiary,True,301.568,no,"LINESTRING (119.1538989 36.7057597, 119.1538967 36.7057935, 119.1538687 36.7065481, 119.1537922 36.7084704)",
345559045,False,府安巷,tertiary,True,34.425,no,"LINESTRING (119.1578057 36.7059034, 119.1578274 36.7055943)",
345559045,False,府安巷,tertiary,False,305.608,no,"LINESTRING (119.1578057 36.7059034, 119.1578043 36.7059568, 119.1577527 36.7067162, 119.1576731 36.7086496)",
912804440,True,胜利东街,primary,False,348.647,,"LINESTRING (119.1578057 36.7059034, 119.1576713 36.7058988, 119.1558698 36.7058366, 119.1541911 36.7057711, 119.1538989 36.7057597)",
150912203,True,北海路,primary,False,265.205,,"LINESTRING (119.1516112 36.7060086, 119.1514823 36.7083914)",
444076840,True,北海路,tertiary,False,81.55799999999999,,"LINESTRING (119.1516112 36.7060086, 119.1516976 36.7061237, 119.1516718 36.7065835, 119.1516661 36.7067223)",
150912203,True,北海路,primary,False,52.507,,"LINESTRING (119.1516951 36.7045573, 119.1516825 36.7050294)",
399017811,False,,tertiary,False,8.232,,"LINESTRING (119.1516951 36.7045573, 119.1517868 36.704566)",
399017811,False,,tertiary,True,8.232,,"LINESTRING (119.1517868 36.704566, 119.1516951 36.7045573)",
399017799,True,北海路,tertiary,False,53.426,,"LINESTRING (119.1517868 36.704566, 119.1517688 36.7048949, 119.1516825 36.7050294)",
483017187,True,胜利东街,primary,False,509.82599999999996,,"LINESTRING (119.1521166 36.7054466, 119.1523645 36.7054133, 119.1541907 36.7054737, 119.157688 36.7055897, 119.1578274 36.7055943)",
150912203,True,北海路,primary,False,45.734,,"LINESTRING (119.1516825 36.7050294, 119.1516526 36.70544)",
399017813,True,,primary_link,False,61.521,,"LINESTRING (119.1516825 36.7050294, 119.1518162 36.7052139, 119.1519708 36.7053733, 119.1521166 36.7054466)",
912804440,True,胜利东街,primary,False,28.233,,"LINESTRING (119.1519516 36.7056831, 119.151637 36.7056539)",
399017816,True,,primary_link,False,47.335,,"LINESTRING (119.1519516 36.7056831, 119.1518181 36.7057908, 119.1516805 36.7059305, 119.1516112 36.7060086)",
416504198,True,北海路,primary,False,40.355,,"LINESTRING (119.1513212 36.7060016, 119.1513497 36.7056394)",
399017822,True,,primary_link,False,52.702999999999996,,"LINESTRING (119.1513212 36.7060016, 119.1512153 36.7058997, 119.1511226 36.7057954, 119.1509238 36.7056537)",
416504198,True,北海路,primary,False,133.232,,"LINESTRING (119.1513741 36.7050089, 119.1514376 36.7038118)",
444076839,True,北海路,tertiary,False,135.289,,"LINESTRING (119.1513741 36.7050089, 119.1512833 36.7048558, 119.1513474 36.7038099)",
399017827,False,,tertiary,False,8.044,,"LINESTRING (119.1513474 36.7038099, 119.1514376 36.7038118)",
444076839,True,北海路,tertiary,False,23.635,,"LINESTRING (119.1513474 36.7038099, 119.1513604 36.7035976)",
399017827,False,,tertiary,True,8.044,,"LINESTRING (119.1514376 36.7038118, 119.1513474 36.7038099)",
416504198,True,北海路,primary,False,23.795,,"LINESTRING (119.1514376 36.7038118, 119.1514489 36.703598)",
399017829,False,,tertiary,False,7.89,,"LINESTRING (119.1513604 36.7035976, 119.1514489 36.703598)",
399017829,False,,tertiary,True,7.89,,"LINESTRING (119.1514489 36.703598, 119.1513604 36.7035976)",
399018519,False,,tertiary,False,9.515,,"LINESTRING (119.1513635 36.7108228, 119.1514692 36.7108347)",
"[305734011, 150912203]",True,北海路,primary,False,81.902,,"LINESTRING (119.1513635 36.7108228, 119.1513407 36.7112896, 119.1513224 36.7115586)",3
399018519,False,,tertiary,True,9.515,,"LINESTRING (119.1514692 36.7108347, 119.1513635 36.7108228)",
444076840,True,北海路,tertiary,False,82.741,,"LINESTRING (119.1514692 36.7108347, 119.1514426 36.7113334, 119.1513224 36.7115586)",
399018523,False,,tertiary,False,9.188,,"LINESTRING (119.1515125 36.7098805, 119.1514095 36.7098774)",
444076840,True,北海路,tertiary,False,106.173,,"LINESTRING (119.1515125 36.7098805, 119.1514692 36.7108347)",
150912203,True,北海路,primary,False,105.204,,"LINESTRING (119.1514095 36.7098774, 119.1513635 36.7108228)",
399018523,False,,tertiary,True,9.188,,"LINESTRING (119.1514095 36.7098774, 119.1515125 36.7098805)",
399017800,True,北海路,tertiary,False,76.68100000000001,,"LINESTRING (119.1510229 36.7115155, 119.1509522 36.7113069, 119.1509713 36.7108337)",
"[416504198, 613315942]",True,北海路,primary,False,75.485,,"LINESTRING (119.1510229 36.7115155, 119.1510351 36.7112896, 119.1510536 36.7108371)",
399018524,False,,tertiary,False,7.346,,"LINESTRING (119.1509713 36.7108337, 119.1510536 36.7108371)",
399017800,True,北海路,tertiary,False,543.023,,"LINESTRING (119.1509713 36.7108337, 119.1510678 36.7084439, 119.1511915 36.70609, 119.1513212 36.7060016)",
399018524,False,,tertiary,True,7.346,,"LINESTRING (119.1510536 36.7108371, 119.1509713 36.7108337)",
416504198,True,北海路,primary,False,538.2470000000001,,"LINESTRING (119.1510536 36.7108371, 119.1511495 36.7084955, 119.1513212 36.7060016)",
484212770,True,府祥街,tertiary,False,99.265,,"LINESTRING (119.1548981 36.7086744, 119.1537856 36.7086357)",
442375013,False,,residential,False,241.30400000000003,,"LINESTRING (119.1548981 36.7086744, 119.1548846 36.7087424, 119.1548411 36.708962, 119.1548084 36.7093172, 119.15477 36.7096187, 119.1547382 36.7099119, 119.1547336 36.7099542, 119.1548577 36.7103798, 119.1548678 36.7104143, 119.1552701 36.7106681)",
442375016,False,,residential,False,43.059,,"LINESTRING (119.1552701 36.7106681, 119.1552869 36.7110551)",
442375013,False,,residential,False,73.5,,"LINESTRING (119.1552701 36.7106681, 119.1556887 36.7106364, 119.1560897 36.7106762)",
442375013,False,,residential,True,241.30399999999997,,"LINESTRING (119.1552701 36.7106681, 119.1548678 36.7104143, 119.1548577 36.7103798, 119.1547336 36.7099542, 119.1547382 36.7099119, 119.15477 36.7096187, 119.1548084 36.7093172, 119.1548411 36.708962, 119.1548846 36.7087424, 119.1548981 36.7086744)",
442375013,False,,residential,True,212.184,,"LINESTRING (119.1567512 36.7090087, 119.1567284 36.709382, 119.1567087 36.7097044, 119.1566897 36.7100176, 119.1566702 36.7103369, 119.156284 36.7105305, 119.1560897 36.7106762)",
442375018,False,,residential,False,15.313,,"LINESTRING (119.1555544 36.7112873, 119.1557261 36.7112916)",
442375016,False,,residential,True,40.162,,"LINESTRING (119.1555544 36.7112873, 119.1553896 36.7112473, 119.1552915 36.7111626, 119.1552869 36.7110551)",
442375018,False,,residential,True,15.313,,"LINESTRING (119.1557261 36.7112916, 119.1555544 36.7112873)",
442375017,False,,residential,False,34.4,,"LINESTRING (119.1557261 36.7112916, 119.155944 36.711256, 119.1560318 36.7111454)",
442375017,False,,residential,False,52.427,,"LINESTRING (119.1560318 36.7111454, 119.1560897 36.7106762)",
442375021,False,,residential,False,55.986,,"LINESTRING (119.1560318 36.7111454, 119.1566595 36.7111626)",
442375017,False,,residential,True,34.4,,"LINESTRING (119.1560318 36.7111454, 119.155944 36.711256, 119.1557261 36.7112916)",
442375017,False,,residential,True,52.427,,"LINESTRING (119.1560897 36.7106762, 119.1560318 36.7111454)",
442375013,False,,residential,False,212.184,,"LINESTRING (119.1560897 36.7106762, 119.156284 36.7105305, 119.1566702 36.7103369, 119.1566897 36.7100176, 119.1567087 36.7097044, 119.1567284 36.709382, 119.1567512 36.7090087)",
442375013,False,,residential,True,73.5,,"LINESTRING (119.1560897 36.7106762, 119.1556887 36.7106364, 119.1552701 36.7106681)",
442375020,False,,residential,False,87.431,,"LINESTRING (119.1543313 36.7111927, 119.1545781 36.7111067, 119.1552869 36.7110551)",
442375016,False,,residential,True,43.059,,"LINESTRING (119.1552869 36.7110551, 119.1552701 36.7106681)",
442375016,False,,residential,False,40.162000000000006,,"LINESTRING (119.1552869 36.7110551, 119.1552915 36.7111626, 119.1553896 36.7112473, 119.1555544 36.7112873)",
442375020,False,,residential,True,87.431,,"LINESTRING (119.1552869 36.7110551, 119.1545781 36.7111067, 119.1543313 36.7111927)",
442375021,False,,residential,True,55.986,,"LINESTRING (119.1566595 36.7111626, 119.1560318 36.7111454)",
416504198,True,北海路,primary,False,47.504,,"LINESTRING (119.151348 36.7054356, 119.1513741 36.7050089)",
483017187,True,胜利东街,primary,False,27.159,,"LINESTRING (119.151348 36.7054356, 119.1516526 36.70544)",
700619932,True,东方路,primary,False,33.63,,"LINESTRING (119.159509 36.7059521, 119.1594974 36.7056498)",
912804440,True,胜利东街,primary,False,151.94,,"LINESTRING (119.159509 36.7059521, 119.1578057 36.7059034)",
483017187,True,胜利东街,primary,False,25.455,,"LINESTRING (119.1594974 36.7056498, 119.1597815 36.7056728)",
484212765,True,东方路,primary,False,29.461,,"LINESTRING (119.1597815 36.7056728, 119.1597705 36.7059376)",
486122454,True,胜利东街,primary,False,42.176,,"LINESTRING (119.1508766 36.7054678, 119.151348 36.7054356)",
