osmid,oneway,name,highway,junction,reversed,length,geometry,lanes
333403963,True,钟楼环岛,primary,roundabout,False,22.164,"LINESTRING (108.9418277 34.2607399, 108.9419019 34.2606614, 108.9419938 34.2605968)",
334971114,True,钟楼环岛,primary,roundabout,False,28.96,"LINESTRING (108.9426634 34.2605928, 108.9427259 34.2606325, 108.9427814 34.2606786, 108.9428291 34.2607304, 108.9428682 34.260787)",
28258942,True,南大街,primary,,False,13.684000000000001,"LINESTRING (108.9419938 34.2605968, 108.9420517 34.2605582, 108.9421027 34.2605133)",2
334971113,True,钟楼环岛,primary,roundabout,False,65.28699999999999,"LINESTRING (108.9419938 34.2605968, 108.9420704 34.2605598, 108.9421529 34.2605325, 108.9422393 34.2605157, 108.9423278 34.2605097, 108.9424164 34.2605147, 108.9425032 34.2605304, 108.9425861 34.2605567, 108.9426634 34.2605928)",
246573569,False,粉巷,tertiary,,False,94.304,"LINESTRING (108.9376166 34.2570486, 108.938524 34.2570452, 108.9385922 34.2570449, 108.9386427 34.2570447)",
246573569,False,粉巷,tertiary,,True,11.902,"LINESTRING (108.9423028 34.2570604, 108.9421733 34.2570594)",
333403965,True,钟楼环岛,primary,roundabout,False,53.856,"LINESTRING (108.9428682 34.260787, 108.9428934 34.2608366, 108.942912 34.2608882, 108.9429236 34.2609411, 108.9429281 34.2609948, 108.9429255 34.2610486, 108.9429159 34.2611018, 108.9428993 34.2611539, 108.9428759 34.2612041, 108.942846 34.2612519)",
969449155,True,东大街,primary,,False,138.059,"LINESTRING (108.9428682 34.260787, 108.9429231 34.2608263, 108.9429824 34.260861, 108.9430455 34.2608908, 108.9431119 34.2609153, 108.9431891 34.2609361, 108.9432686 34.2609498, 108.9433494 34.2609562, 108.9437678 34.2609643, 108.944317 34.2609789)",3
333403964,True,钟楼环岛,primary,roundabout,False,26.494999999999997,"LINESTRING (108.942846 34.2612519, 108.9428144 34.2612918, 108.9427783 34.2613289, 108.9427381 34.261363, 108.942694 34.2613938, 108.9426465 34.2614208)",
28358444,True,北大街,primary,,False,54.382000000000005,"LINESTRING (108.9426465 34.2614208, 108.9425916 34.2614671, 108.9425433 34.2615181, 108.9425025 34.2615734, 108.9424697 34.2616323, 108.9424478 34.2616868, 108.9424328 34.2617429, 108.9424249 34.2618, 108.9424241 34.2618575)",2
334971115,True,钟楼环岛,primary,roundabout,False,65.02000000000001,"LINESTRING (108.9426465 34.2614208, 108.9425682 34.2614547, 108.9424846 34.2614785, 108.9423976 34.2614919, 108.9423092 34.2614946, 108.9422214 34.2614863, 108.9421359 34.2614675, 108.9420548 34.2614384, 108.9419798 34.2613996)",
334971116,True,钟楼环岛,primary,roundabout,False,27.262999999999998,"LINESTRING (108.9419798 34.2613996, 108.9419052 34.261346, 108.9418423 34.2612829, 108.9417929 34.2612121)",
28296475,True,西大街,primary,,False,18.409,"LINESTRING (108.9417929 34.2612121, 108.9417477 34.2611714, 108.9416987 34.261134, 108.9416462 34.2610999)",2
333403966,True,钟楼环岛,primary,roundabout,False,54.778,"LINESTRING (108.9417929 34.2612121, 108.9417531 34.2611192, 108.9417366 34.2610216, 108.9417438 34.2609233, 108.9417746 34.2608281, 108.9418277 34.2607399)",
28296475,True,西大街,primary,,False,264.312,"LINESTRING (108.9416462 34.2610999, 108.9415795 34.2610643, 108.9415089 34.2610341, 108.941435 34.2610098, 108.9413587 34.2609916, 108.9412806 34.2609796, 108.9399929 34.2609246, 108.9388036 34.260915)",2
1248255117,True,,unclassified,,False,261.692,"LINESTRING (108.9416462 34.2610999, 108.9415417 34.2610732, 108.9414349 34.2610535, 108.9413259 34.2610407, 108.9412161 34.261035, 108.9398819 34.2609956, 108.9394181 34.2609999, 108.9388084 34.2609934)",
463727055,True,北大街,primary,,False,171.926,"LINESTRING (108.9424241 34.2618575, 108.9424511 34.2634035)",2
988677957,True,北大街辅路,unclassified,,False,174.784,"LINESTRING (108.9424241 34.2618575, 108.9425418 34.2620193, 108.9425462 34.262307, 108.9425588 34.2629174, 108.9425687 34.2634022)",
39820414,False,西一路,tertiary,,False,10.808,"LINESTRING (108.9424511 34.2634035, 108.9425687 34.2634022)",
39820414,False,西一路,tertiary,,False,51.799,"LINESTRING (108.9449149 34.2633822, 108.9454749 34.2633292)",
39820421,False,尚朴路,unclassified,,True,65.861,"LINESTRING (108.9449149 34.2633822, 108.9449377 34.2639742)",
39820414,False,西一路,tertiary,,True,215.623,"LINESTRING (108.9449149 34.2633822, 108.9437588 34.2633921, 108.9427225 34.2634009, 108.9425687 34.2634022)",
181355868,True,东县门,tertiary,,False,58.636,"LINESTRING (108.9462875 34.2574818, 108.9469255 34.2574783)",
277666483,True,东木头市,tertiary,,False,9.326,"LINESTRING (108.9423744 34.2577038, 108.9424757 34.2576989)",
28258941,True,南大街,primary,,False,314.64,"LINESTRING (108.9423744 34.2577038, 108.9423764 34.258928, 108.9423761 34.2591738, 108.9423634 34.2596225, 108.9423735 34.2601886, 108.9423828 34.2602494, 108.9424006 34.2603089, 108.9424239 34.260361, 108.9424537 34.2604107, 108.9424898 34.2604576, 108.9425316 34.260501)",2
28258942,True,南大街,primary,,False,69.419,"LINESTRING (108.9423032 34.2576847, 108.9423028 34.2570604)",2
59868442,True,,residential,,False,321.209,"LINESTRING (108.9386781 34.2576274, 108.9407217 34.2576588, 108.9421725 34.2576826)",
59868466,False,竹笆市,unclassified,,False,64.875,"LINESTRING (108.9386781 34.2576274, 108.9386449 34.2570801, 108.9386427 34.2570447)",
59868466,False,竹笆市,unclassified,,True,348.73199999999997,"LINESTRING (108.9386781 34.2576274, 108.9387416 34.2591276, 108.9388479 34.260703, 108.9388309 34.2607585)",
59868466,False,竹笆市,unclassified,,False,9.816,"LINESTRING (108.938851 34.2608452, 108.9388309 34.2607585)",
257224673,True,西大街,primary,,False,121.947,"LINESTRING (108.938851 34.2608452, 108.9401775 34.2608171)",2
277665653,True,南柳巷,unclassified,,False,240.034,"LINESTRING (108.9469255 34.2574783, 108.9469315 34.2575167, 108.9469861 34.2582994, 108.9470162 34.2589578, 108.9472655 34.2591809, 108.9472955 34.2595054, 108.9473014 34.2595531)",
245283760,True,北柳巷,unclassified,,False,166.54000000000002,"LINESTRING (108.9473014 34.2595531, 108.9473079 34.2608621, 108.9473075 34.2608992, 108.9473061 34.2610508)",
28484384,True,东大街,primary,,False,166.60399999999998,"LINESTRING (108.9472924 34.2611869, 108.9465314 34.261179, 108.9454799 34.2611579)",3
39820414,False,西一路,tertiary,,True,51.799,"LINESTRING (108.9454749 34.2633292, 108.9449149 34.2633822)",
245280129,True,案板街,tertiary,,False,241.44199999999998,"LINESTRING (108.9454749 34.2633292, 108.9454753 34.2627668, 108.9454722 34.2618416, 108.9454766 34.2614551, 108.9454799 34.2611579)",
212737649,False,解放市场,unclassified,,False,151.642,"LINESTRING (108.9440793 34.2597523, 108.9436973 34.2597489, 108.9434899 34.2596302, 108.9433131 34.2595943, 108.9426751 34.2595859, 108.9424795 34.2595873)",
"[212737649, 245283757]",False,解放市场,unclassified,,True,153.747,"LINESTRING (108.9440793 34.2597523, 108.9443141 34.2597949, 108.944317 34.2609789)",
245280130,False,印花布园,unclassified,,False,238.549,"LINESTRING (108.9440793 34.2597523, 108.9440862 34.2594364, 108.944146 34.2576077)",
245280130,False,印花布园,unclassified,,True,238.549,"LINESTRING (108.944146 34.2576077, 108.9440862 34.2594364, 108.9440793 34.2597523)",
277666483,True,东木头市,tertiary,,False,197.337,"LINESTRING (108.944146 34.2576077, 108.9455676 34.2575104, 108.9462875 34.2574818)",
39820421,False,尚朴路,unclassified,,False,65.861,"LINESTRING (108.9449377 34.2639742, 108.9449149 34.2633822)",
254488439,False,,residential,,False,58.253,"LINESTRING (108.9388351 34.2615168, 108.9388146 34.2610844, 108.9388084 34.2609934)",
254488439,False,,residential,,True,8.729,"LINESTRING (108.9388036 34.260915, 108.9388084 34.2609934)",
257224672,True,西大街,primary,,False,16.698999999999998,"LINESTRING (108.9416697 34.2608135, 108.9417514 34.2607807, 108.9418277 34.2607399)",2
367068460,False,,residential,,False,12.254,"LINESTRING (108.9423043 34.2589473, 108.942171 34.25895)",
28258942,True,南大街,primary,,False,140.39499999999998,"LINESTRING (108.9423043 34.2589473, 108.9423042 34.2587783, 108.9423032 34.2576847)",2
367068456,False,,residential,,True,24.614,"LINESTRING (108.9401593 34.2589909, 108.9401693 34.2587697)",
367068460,False,,residential,,True,184.937,"LINESTRING (108.9401593 34.2589909, 108.942171 34.25895)",
367068457,False,,residential,,False,201.531,"LINESTRING (108.9401593 34.2589909, 108.940149 34.2592867, 108.9402305 34.2604159, 108.9400418 34.2607682)",
367068456,False,,residential,,False,24.614,"LINESTRING (108.9401693 34.2587697, 108.9401593 34.2589909)",
367068457,False,,residential,,True,13.605,"LINESTRING (108.9401775 34.2608171, 108.9400418 34.2607682)",
"[257224672, 257224673]",True,西大街,primary,,False,137.925,"LINESTRING (108.9401775 34.2608171, 108.9408179 34.2608291, 108.9412867 34.2608543, 108.9413645 34.2608596, 108.9414426 34.2608581, 108.94152 34.2608498, 108.941596 34.2608349, 108.9416697 34.2608135)",2
"[212737649, 245283757]",False,解放市场,unclassified,,False,153.747,"LINESTRING (108.944317 34.2609789, 108.9443141 34.2597949, 108.9440793 34.2597523)",
969449155,True,东大街,primary,,False,274.905,"LINESTRING (108.944317 34.2609789, 108.9455674 34.2610382, 108.946072 34.2610375, 108.9464717 34.2610369, 108.9473061 34.2610508)",3
28484384,True,东大街,primary,,False,246.29999999999998,"LINESTRING (108.9454799 34.2611579, 108.944016 34.2611058, 108.9433436 34.2610953, 108.943259 34.261101, 108.9431757 34.2611139, 108.9430944 34.261134, 108.9430061 34.2611651, 108.9429229 34.2612046, 108.942846 34.2612519)",3
39820414,False,西一路,tertiary,,True,10.808,"LINESTRING (108.9425687 34.2634022, 108.9424511 34.2634035)",
39820414,False,西一路,tertiary,,False,215.623,"LINESTRING (108.9425687 34.2634022, 108.9427225 34.2634009, 108.9437588 34.2633921, 108.9449149 34.2633822)",
"[337335331, 254489534]",True,北大街,primary,,False,147.085,"LINESTRING (108.9422817 34.2626417, 108.9422825 34.2625949, 108.9422764 34.2618586, 108.9422704 34.2617944, 108.9422557 34.2617311, 108.9422326 34.2616695, 108.9422012 34.2616105, 108.9421581 34.2615498, 108.9421062 34.2614938, 108.9420465 34.2614435, 108.9419798 34.2613996)","['2', '3']"
28258941,True,南大街,primary,,False,15.887,"LINESTRING (108.9425316 34.260501, 108.9425932 34.2605511, 108.9426634 34.2605928)",2
28258942,True,南大街,primary,,False,177.587,"LINESTRING (108.9421027 34.2605133, 108.9421411 34.2604713, 108.9421746 34.2604266, 108.9422027 34.2603794, 108.9422298 34.2603178, 108.9422479 34.260254, 108.9422567 34.2601889, 108.9422587 34.2596205, 108.9423043 34.2589473)",2
1248255097,True,,unclassified,,False,174.69099999999997,"LINESTRING (108.9421027 34.2605133, 108.942149 34.2604069, 108.9421643 34.2603285, 108.9421687 34.2601889, 108.9421702 34.259619, 108.9421706 34.2592412, 108.942171 34.25895)",
246573569,False,粉巷,tertiary,,False,11.902,"LINESTRING (108.9421733 34.2570594, 108.9423028 34.2570604)",
246573569,False,粉巷,tertiary,,True,324.49,"LINESTRING (108.9421733 34.2570594, 108.9413932 34.2570533, 108.9410329 34.2570564, 108.9403728 34.2570574, 108.9402265 34.2570563, 108.9396852 34.2570522, 108.9391026 34.2570477, 108.9390542 34.2570474, 108.9390177 34.2570471, 108.9386427 34.2570447)",
59868442,True,,residential,,False,12.014,"LINESTRING (108.9421725 34.2576826, 108.9423032 34.2576847)",
1248255097,True,,unclassified,,False,69.297,"LINESTRING (108.9421725 34.2576826, 108.9421733 34.2570594)",
367068460,False,,residential,,False,184.937,"LINESTRING (108.942171 34.25895, 108.9401593 34.2589909)",
367068460,False,,residential,,True,12.254,"LINESTRING (108.942171 34.25895, 108.9423043 34.2589473)",
1248255097,True,,unclassified,,False,140.929,"LINESTRING (108.942171 34.25895, 108.9421713 34.2586796, 108.9421725 34.2576826)",
277666483,True,东木头市,tertiary,,False,153.856,"LINESTRING (108.9424757 34.2576989, 108.9434291 34.257656, 108.9438889 34.257625, 108.944146 34.2576077)",
1248255096,True,,unclassified,,False,209.981,"LINESTRING (108.9424757 34.2576989, 108.9424778 34.2587436, 108.942479 34.2593627, 108.9424795 34.2595873)",
212737649,False,解放市场,unclassified,,True,151.642,"LINESTRING (108.9424795 34.2595873, 108.9426751 34.2595859, 108.9433131 34.2595943, 108.9434899 34.2596302, 108.9436973 34.2597489, 108.9440793 34.2597523)",
1248255096,True,,unclassified,,False,102.044,"LINESTRING (108.9424795 34.2595873, 108.942478 34.2601877, 108.9424817 34.2602649, 108.9424914 34.2603417, 108.9425082 34.260422, 108.9425316 34.260501)",
367068457,False,,residential,,False,13.605,"LINESTRING (108.9400418 34.2607682, 108.9401775 34.2608171)",
