osmid,highway,oneway,reversed,length,geometry,name,junction,bridge
263212033,tertiary,False,False,340.506,"LINESTRING (125.9326155 41.728753, 125.9349163 41.7262175)",玉泉路,,
263212033,tertiary,False,True,148.196,"LINESTRING (125.9326155 41.728753, 125.9324283 41.7289199, 125.9323329 41.7289671, 125.9322363 41.7289717, 125.9321137 41.7289366, 125.931185 41.7284284)",玉泉路,,
255793376,tertiary,False,False,82.548,"LINESTRING (125.9299968 41.7278763, 125.9308412 41.7282687)",玉泉路,,
225209343,tertiary,False,True,254.40300000000002,"LINESTRING (125.9299968 41.7278763, 125.9310179 41.7267403, 125.9315376 41.7259061)",龙泉路,,
263212103,residential,False,False,93.65899999999999,"LINESTRING (125.9343964 41.7226813, 125.9350563 41.7227648, 125.9352989 41.7227668, 125.9355116 41.7227363)",,,
445912213,residential,False,False,330.94,"LINESTRING (125.9343964 41.7226813, 125.9341385 41.7236872, 125.9340883 41.723952, 125.9339842 41.7249047, 125.9339148 41.7252011, 125.9337953 41.7253997, 125.9336564 41.7255825)",兴昌路,,
263212103,residential,False,False,82.355,"LINESTRING (125.9355116 41.7227363, 125.9358525 41.7227159, 125.9365007 41.7227551)",,,
263212103,residential,False,True,93.65899999999999,"LINESTRING (125.9355116 41.7227363, 125.9352989 41.7227668, 125.9350563 41.7227648, 125.9343964 41.7226813)",,,
263212103,residential,False,True,82.355,"LINESTRING (125.9365007 41.7227551, 125.9358525 41.7227159, 125.9355116 41.7227363)",,,
640193819,tertiary,False,True,406.861,"LINESTRING (125.9365007 41.7227551, 125.9359227 41.7240311, 125.9351572 41.7257338, 125.9349163 41.7262175)",佟江路,,
225209335,secondary,False,False,66.389,"LINESTRING (125.9333627 41.7254194, 125.9327122 41.7250719)",新华大街,,
225209335,secondary,False,True,30.381,"LINESTRING (125.9333627 41.7254194, 125.9336564 41.7255825)",新华大街,,
263212104,residential,False,False,379.73,"LINESTRING (125.9333627 41.7254194, 125.9328025 41.7260569, 125.9319817 41.7269605, 125.93124 41.7277888, 125.9308412 41.7282687)",东昌北路,,
255793376,tertiary,False,True,82.548,"LINESTRING (125.9308412 41.7282687, 125.9299968 41.7278763)",玉泉路,,
263212053,tertiary,False,False,33.606,"LINESTRING (125.9308412 41.7282687, 125.931185 41.7284284)",,,yes
263212104,residential,False,True,379.73,"LINESTRING (125.9308412 41.7282687, 125.93124 41.7277888, 125.9319817 41.7269605, 125.9328025 41.7260569, 125.9333627 41.7254194)",东昌北路,,
