osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry
312606368,True,2,向阳路,secondary,False,352.58,,"LINESTRING (116.2065652 33.4983611, 116.2057566 33.4952628)"
682411282,True,,站前路,secondary,False,10.42,,"LINESTRING (116.2065652 33.4983611, 116.2066738 33.498337)"
312606368,True,2,向阳路,secondary,False,13.324,,"LINESTRING (116.2057566 33.4952628, 116.205724 33.4951461)"
312606368,True,2,向阳路,secondary,False,13.536,,"LINESTRING (116.2066091 33.4984772, 116.2065652 33.4983611)"
417603646,True,2,向阳路,secondary,False,14.099,,"LINESTRING (116.2066738 33.498337, 116.2067177 33.4984584)"
682411282,True,,站前路,secondary,False,319.085,,"LINESTRING (116.2066738 33.498337, 116.2100153 33.4976514)"
682411286,True,,站前路,secondary,False,10.285,,"LINESTRING (116.2067177 33.4984584, 116.2066091 33.4984772)"
417603646,True,2,向阳路,secondary,False,352.271,,"LINESTRING (116.2058771 33.4952394, 116.2066738 33.498337)"
682411300,True,3,紫光大道,secondary,False,11.473,,"LINESTRING (116.2058771 33.4952394, 116.2057566 33.4952628)"
476085728,False,,康宁路,residential,False,13.402,,"LINESTRING (116.2100153 33.4976514, 116.2100404 33.4977701)"
476085728,False,,康宁路,residential,True,366.567,,"LINESTRING (116.2100153 33.4976514, 116.2092078 33.4944243)"
476085728,False,,康宁路,residential,True,13.402,,"LINESTRING (116.2100404 33.4977701, 116.2100153 33.4976514)"
682411286,True,,站前路,secondary,False,317.465,,"LINESTRING (116.2100404 33.4977701, 116.2067177 33.4984584)"
476085728,False,,康宁路,residential,False,366.567,,"LINESTRING (116.2092078 33.4944243, 116.2100153 33.4976514)"
682411300,True,3,紫光大道,secondary,False,321.878,,"LINESTRING (116.2092078 33.4944243, 116.2058771 33.4952394)"
727299001,True,3,紫光大道,secondary,False,11.642,,"LINESTRING (116.205724 33.4951461, 116.2058425 33.4951115)"
417603646,True,2,向阳路,secondary,False,14.579,,"LINESTRING (116.2058425 33.4951115, 116.2058771 33.4952394)"
"[1013599400, 727299001, 1013599401]",True,3,紫光大道,secondary,False,868.326,yes,"LINESTRING (116.2058425 33.4951115, 116.2112663 33.4937619, 116.2116628 33.4936632, 116.2146583 33.4929301, 116.2148159 33.4928809)"
1013599398,True,3,集贤路,secondary,False,10.137,,"LINESTRING (116.21492 33.4928485, 116.214949 33.4929364)"
727298991,True,3,紫光大道,primary,False,10.304,,"LINESTRING (116.2148159 33.4928809, 116.21492 33.4928485)"
417603522,True,3,紫光大道,primary,False,9.933,,"LINESTRING (116.214949 33.4929364, 116.2148454 33.4929591)"
1013599396,True,3,集贤路,secondary,False,9.116,,"LINESTRING (116.2148454 33.4929591, 116.2148159 33.4928809)"
"[417603556, 682411301, 682411300]",True,3,紫光大道,secondary,False,547.7539999999999,yes,"LINESTRING (116.2148454 33.4929591, 116.2146852 33.4929941, 116.211693 33.493724, 116.2112784 33.4938241, 116.2092078 33.4944243)"
