osmid,ref,highway,oneway,reversed,length,geometry,bridge
277720636,XJ55,secondary,False,False,108.788,"LINESTRING (111.1961498 29.1835403, 111.1952807 29.1841579)",
277720636,XJ55,secondary,False,True,176.953,"LINESTRING (111.1961498 29.1835403, 111.1975487 29.1825201)",
602704002,,residential,False,False,135.683,"LINESTRING (111.1961498 29.1835403, 111.1960371 29.1834348, 111.1950512 29.1827892)",
602703995,,unclassified,False,True,400.1509999999999,"LINESTRING (111.1927097 29.1780423, 111.1929272 29.1783651, 111.1929417 29.1788651, 111.1930286 29.1789917, 111.1933041 29.1790866, 111.1934926 29.1791879, 111.1937898 29.1794854, 111.1942103 29.1799221, 111.1944423 29.1800423, 111.1948917 29.1800803, 111.1951092 29.1801436, 111.1953826 29.1803705)",
602703995,,unclassified,False,False,400.15099999999995,"LINESTRING (111.1953826 29.1803705, 111.1951092 29.1801436, 111.1948917 29.1800803, 111.1944423 29.1800423, 111.1942103 29.1799221, 111.1937898 29.1794854, 111.1934926 29.1791879, 111.1933041 29.1790866, 111.1930286 29.1789917, 111.1929417 29.1788651, 111.1929272 29.1783651, 111.1927097 29.1780423)",
"[602704001, 602703995, 602703997]",,unclassified,False,True,136.066,"LINESTRING (111.1953826 29.1803705, 111.1954954 29.1805137, 111.1959772 29.1809881, 111.1962922 29.1813)",yes
602704008,,unclassified,False,False,520.162,"LINESTRING (111.1953826 29.1803705, 111.1952469 29.1804917, 111.1951455 29.1806373, 111.1946597 29.1809727, 111.1940508 29.1814728, 111.1933766 29.1819031, 111.1930794 29.18215, 111.1926734 29.182669, 111.1915933 29.1836373)",
277720636,XJ55,secondary,False,False,161.079,"LINESTRING (111.1995764 29.180968, 111.1983288 29.181923)",
"[602704004, 602704006]",,residential,False,True,475.25600000000003,"LINESTRING (111.1995764 29.180968, 111.1994153 29.1808145, 111.1989658 29.1801499, 111.1987701 29.1799601, 111.1983931 29.1795866, 111.1981177 29.1797195, 111.197806 29.1799347, 111.197661 29.1801183, 111.1974652 29.1804158, 111.1962922 29.1813)",
277720636,XJ55,secondary,False,False,100.716,"LINESTRING (111.1983288 29.181923, 111.1975487 29.1825201)",
277720636,XJ55,secondary,False,True,161.079,"LINESTRING (111.1983288 29.181923, 111.1995764 29.180968)",
602703996,,residential,False,False,162.925,"LINESTRING (111.1971328 29.1821163, 111.1984656 29.1812259)",
602704001,,unclassified,False,False,122.06,"LINESTRING (111.1971328 29.1821163, 111.1962922 29.1813)",
602704001,,unclassified,False,True,60.385,"LINESTRING (111.1971328 29.1821163, 111.1975487 29.1825201)",
602704007,,residential,False,True,165.201,"LINESTRING (111.1971328 29.1821163, 111.1969288 29.1821943, 111.1964431 29.1825424, 111.1964358 29.1826373, 111.1962401 29.1827956, 111.1961314 29.1829158, 111.1960951 29.1831753)",
"[602704000, 602704002]",,residential,False,False,247.89,"LINESTRING (111.1950512 29.1827892, 111.1947322 29.1825614, 111.1953122 29.1821943, 111.1961169 29.181536, 111.1962922 29.1813)",
602704002,,residential,False,True,135.683,"LINESTRING (111.1950512 29.1827892, 111.1960371 29.1834348, 111.1961498 29.1835403)",
602704005,,residential,False,True,190.46700000000004,"LINESTRING (111.1950512 29.1827892, 111.1946162 29.1832449, 111.1945945 29.1833778, 111.195015 29.1839032, 111.1952807 29.1841579)",
602704007,,residential,False,False,165.201,"LINESTRING (111.1960951 29.1831753, 111.1961314 29.1829158, 111.1962401 29.1827956, 111.1964358 29.1826373, 111.1964431 29.1825424, 111.1969288 29.1821943, 111.1971328 29.1821163)",
602704008,,unclassified,False,True,520.1619999999999,"LINESTRING (111.1915933 29.1836373, 111.1926734 29.182669, 111.1930794 29.18215, 111.1933766 29.1819031, 111.1940508 29.1814728, 111.1946597 29.1809727, 111.1951455 29.1806373, 111.1952469 29.1804917, 111.1953826 29.1803705)",
277720636,XJ55,secondary,False,True,108.788,"LINESTRING (111.1952807 29.1841579, 111.1961498 29.1835403)",
602704005,,residential,False,False,190.46699999999998,"LINESTRING (111.1952807 29.1841579, 111.195015 29.1839032, 111.1945945 29.1833778, 111.1946162 29.1832449, 111.1950512 29.1827892)",
602703998,,unclassified,False,False,261.81,"LINESTRING (111.1993283 29.1842892, 111.1975487 29.1825201)",
602703996,,residential,False,True,162.925,"LINESTRING (111.1984656 29.1812259, 111.1971328 29.1821163)",
602704001,,unclassified,False,True,122.06,"LINESTRING (111.1962922 29.1813, 111.1971328 29.1821163)",
"[602704000, 602704002]",,residential,False,True,247.89,"LINESTRING (111.1962922 29.1813, 111.1961169 29.181536, 111.1953122 29.1821943, 111.1947322 29.1825614, 111.1950512 29.1827892)",
"[602704001, 602703995, 602703997]",,unclassified,False,False,136.06599999999997,"LINESTRING (111.1962922 29.1813, 111.1959772 29.1809881, 111.1954954 29.1805137, 111.1953826 29.1803705)",yes
"[602704004, 602704006]",,residential,False,False,475.256,"LINESTRING (111.1962922 29.1813, 111.1974652 29.1804158, 111.197661 29.1801183, 111.197806 29.1799347, 111.1981177 29.1797195, 111.1983931 29.1795866, 111.1987701 29.1799601, 111.1989658 29.1801499, 111.1994153 29.1808145, 111.1995764 29.180968)",
277720636,XJ55,secondary,False,False,176.953,"LINESTRING (111.1975487 29.1825201, 111.1961498 29.1835403)",
277720636,XJ55,secondary,False,True,100.716,"LINESTRING (111.1975487 29.1825201, 111.1983288 29.181923)",
602703998,,unclassified,False,True,261.81,"LINESTRING (111.1975487 29.1825201, 111.1993283 29.1842892)",
602704001,,unclassified,False,False,60.385,"LINESTRING (111.1975487 29.1825201, 111.1971328 29.1821163)",
