osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,ref
962786216,秀山路,tertiary,False,True,15.229,"LINESTRING (102.5315247 24.346674, 102.5313744 24.3466765)",,,
"[70656304, 94597389]",,motorway_link,True,False,334.014,"LINESTRING (102.5294568 24.3504134, 102.5296745 24.3512317, 102.5300248 24.353173, 102.530059 24.353365)",,,
70656306,,primary,True,False,56.54599999999999,"LINESTRING (102.5301959 24.3539229, 102.5301923 24.353932, 102.5301598 24.3539926, 102.5301183 24.3540423, 102.5300773 24.3540772, 102.5300248 24.354109, 102.5299683 24.3541319, 102.5299155 24.3541445, 102.5298456 24.3541501, 102.5298031 24.3541475, 102.5297476 24.3541371)",roundabout,,
70656306,,primary,True,False,44.936,"LINESTRING (102.5295667 24.3536039, 102.5296255 24.3535522, 102.5296946 24.353514, 102.5297624 24.3534924, 102.5298477 24.353483, 102.5299222 24.3534897, 102.5299689 24.3535014)",roundabout,,
"[94597362, 94597370]",,motorway_link,True,False,483.68,"LINESTRING (102.5295667 24.3536039, 102.5295963 24.3534952, 102.5296049 24.3533632, 102.5295842 24.3530694, 102.5294045 24.3516845, 102.5292773 24.3507375, 102.5291486 24.3499272, 102.5290734 24.349287)",,,
948451785,,secondary,False,True,37.824,"LINESTRING (102.5289569 24.3544858, 102.5292496 24.3542746)",,,
797070033,,residential,False,False,171.146,"LINESTRING (102.5289569 24.3544858, 102.5282121 24.3534598, 102.5280297 24.3532692, 102.5279767 24.3532404)",,,
948451785,,secondary,False,False,172.64000000000001,"LINESTRING (102.5289569 24.3544858, 102.5278119 24.3552122, 102.5275148 24.3552895)",,,
94597361,珊瑚路,secondary,True,False,182.599,"LINESTRING (102.5305674 24.3534478, 102.5314079 24.3549005)",,2,
459057775,,primary,True,False,10.807,"LINESTRING (102.5305674 24.3534478, 102.5304873 24.353512)",,2,
70656306,,primary,True,False,32.689,"LINESTRING (102.5301594 24.3536399, 102.5301899 24.3536953, 102.5302089 24.3537561, 102.5302149 24.3538134, 102.5302126 24.3538546, 102.5301959 24.3539229)",roundabout,,
70656306,,primary,True,False,25.116,"LINESTRING (102.5299689 24.3535014, 102.530053 24.3535396, 102.5301126 24.3535852, 102.5301594 24.3536399)",roundabout,,
460976290,红塔大道,primary,True,False,13.408,"LINESTRING (102.5299689 24.3535014, 102.5300774 24.3535054, 102.530101 24.3535028)",,2,
70656306,,primary,True,False,26.298000000000002,"LINESTRING (102.5294827 24.3538228, 102.5294873 24.3537637, 102.5295032 24.3537065, 102.529529 24.3536541, 102.5295667 24.3536039)",roundabout,,
94597351,,secondary,True,False,46.739,"LINESTRING (102.5294827 24.3538228, 102.5294755 24.3539633, 102.529454 24.3540664, 102.5293929 24.3541627, 102.5293436 24.3542076)",,,
480662673,秀山路,tertiary,False,False,133.245,"LINESTRING (102.5275148 24.3552895, 102.5271392 24.3551263, 102.5265188 24.3545333)",,,
480662673,秀山路,tertiary,False,True,61.569,"LINESTRING (102.5275148 24.3552895, 102.5277771 24.3554497, 102.5279919 24.3556299)",,,
948451785,,secondary,False,True,172.64000000000001,"LINESTRING (102.5275148 24.3552895, 102.5278119 24.3552122, 102.5289569 24.3544858)",,,
962786216,秀山路,tertiary,False,False,15.229,"LINESTRING (102.5313744 24.3466765, 102.5315247 24.346674)",,,
962786216,秀山路,tertiary,False,True,198.424,"LINESTRING (102.5313744 24.3466765, 102.5298463 24.3477928)",,,
1228790193,珊瑚路,secondary,True,False,15.204,"LINESTRING (102.5304873 24.353512, 102.5304656 24.3533767)",,2,
459057775,,primary,True,False,54.915000000000006,"LINESTRING (102.5304873 24.353512, 102.5303651 24.3536381, 102.5302784 24.3537485, 102.5301959 24.3539229)",,2,
94597361,珊瑚路,secondary,True,False,12.994,"LINESTRING (102.5304656 24.3533767, 102.5305674 24.3534478)",,2,
475863125,,tertiary,False,True,421.691,"LINESTRING (102.5265768 24.3501812, 102.5240644 24.3471575)",,,
962786216,秀山路,tertiary,False,False,424.541,"LINESTRING (102.5265768 24.3501812, 102.5298463 24.3477928)",,,
962786216,秀山路,tertiary,False,True,106.496,"LINESTRING (102.5265768 24.3501812, 102.5257399 24.3507608)",,,
