osmid,name,highway,oneway,reversed,length,geometry,bridge,ref,junction
621991408,,living_street,False,True,10.8,"LINESTRING (123.1654034 41.2761601, 123.1653047 41.2760974)",,,
621991413,,living_street,False,False,58.716,"LINESTRING (123.1654034 41.2761601, 123.1659344 41.2765059)",,,
621991408,,living_street,False,True,60.534,"LINESTRING (123.1658804 41.2757504, 123.1654034 41.2761601)",,,
338653704,光明路,residential,False,False,155.446,"LINESTRING (123.1658804 41.2757504, 123.1655522 41.2755402, 123.1644646 41.2748437)",,,
338653704,光明路,residential,False,True,88.209,"LINESTRING (123.1658804 41.2757504, 123.1664342 41.2761051, 123.1666956 41.2762539)",,,
621974900,六一街,tertiary,False,False,60.296,"LINESTRING (123.1639941 41.2752548, 123.1644646 41.2748437)",,,
621991410,,living_street,False,False,144.138,"LINESTRING (123.1639941 41.2752548, 123.1643061 41.2754502, 123.1646063 41.2756484, 123.1650486 41.2759327, 123.1653047 41.2760974)",,,
621991406,,living_street,False,False,29.01,"LINESTRING (123.1638672 41.2762801, 123.1641361 41.2764451)",,,
621991411,,living_street,False,False,127.69,"LINESTRING (123.1638672 41.2762801, 123.1649013 41.2754347)",,,
621991413,,living_street,False,True,58.716,"LINESTRING (123.1659344 41.2765059, 123.1654034 41.2761601)",,,
621991415,,living_street,False,False,182.611,"LINESTRING (123.1652029 41.2770353, 123.1643266 41.2764795, 123.1641597 41.2766106, 123.164099 41.2765821, 123.1636342 41.2770008)",,,
"[1029686792, 154400939]",和平路,residential,False,False,130.15200000000002,"LINESTRING (123.1636342 41.2770008, 123.1646046 41.2775976, 123.1648372 41.2777442)",,,
621991415,,living_street,False,True,182.611,"LINESTRING (123.1636342 41.2770008, 123.164099 41.2765821, 123.1641597 41.2766106, 123.1643266 41.2764795, 123.1652029 41.2770353)",,,
621991419,,living_street,False,True,160.859,"LINESTRING (123.1709859 41.2714397, 123.1692291 41.271881, 123.1691604 41.2718983)",,,
621992863,,primary_link,True,False,48.318,"LINESTRING (123.1648199 41.2782524, 123.1647742 41.2782741, 123.1647219 41.2782842, 123.164628 41.278271, 123.1645475 41.2782257, 123.164489 41.2781732, 123.164459 41.2781149, 123.1644597 41.2780781, 123.1644746 41.2780416)",,,
"[1029686777, 1030125173]",中华大街,primary,True,False,61.498999999999995,"LINESTRING (123.1648199 41.2782524, 123.1644366 41.2786066, 123.1643551 41.2786812)",,,
1029686791,中华大街,primary,True,False,44.852,"LINESTRING (123.1644746 41.2780416, 123.1648372 41.2777442)",,,
621991411,,living_street,False,True,127.69,"LINESTRING (123.1649013 41.2754347, 123.1638672 41.2762801)",,,
626406634,,living_street,False,False,9.245,"LINESTRING (123.16863 41.2701783, 123.1687321 41.2701463)",,,
147751289,西四道街,unclassified,False,True,256.349,"LINESTRING (123.1748013 41.2700527, 123.1718145 41.2705774)",,,
623475901,武圣路,unclassified,False,False,167.119,"LINESTRING (123.1748013 41.2700527, 123.175218 41.271418, 123.1752483 41.2715176)",,,
623475901,武圣路,unclassified,False,False,7.935,"LINESTRING (123.1752483 41.2715176, 123.1752674 41.2715875)",,,
623475901,武圣路,unclassified,False,True,167.119,"LINESTRING (123.1752483 41.2715176, 123.175218 41.271418, 123.1748013 41.2700527)",,,
623475903,西顺城路,residential,False,True,270.779,"LINESTRING (123.1731103 41.2762279, 123.1730222 41.2758418, 123.1730161 41.2758147, 123.1725028 41.273836)",,,
626406634,,living_street,False,True,74.223,"LINESTRING (123.1695518 41.2698894, 123.1687953 41.2701265, 123.1687321 41.2701463)",,,
626406635,,living_street,False,False,137.893,"LINESTRING (123.1695518 41.2698894, 123.1696563 41.2701685, 123.170268 41.2699745, 123.1703732 41.2702978, 123.1702244 41.2703364)",,,
626406636,六一街,residential,False,False,32.358,"LINESTRING (123.1699833 41.2707878, 123.1703381 41.2706713)",,,
626406635,,living_street,False,True,74.25,"LINESTRING (123.1699833 41.2707878, 123.1698474 41.2704343, 123.1702244 41.2703364)",,,
626406636,六一街,residential,False,True,95.161,"LINESTRING (123.1699833 41.2707878, 123.169782 41.2708538, 123.1690532 41.2711697, 123.1689859 41.2711989)",,,
626406636,六一街,residential,False,True,32.358,"LINESTRING (123.1703381 41.2706713, 123.1699833 41.2707878)",,,
626406637,,living_street,False,False,38.432,"LINESTRING (123.1703381 41.2706713, 123.1702244 41.2703364)",,,
"[796585824, 147751289, 626406636, 796585823]","['六一街', '西四道街']","['residential', 'unclassified']",False,False,124.525,"LINESTRING (123.1703381 41.2706713, 123.1708064 41.2705923, 123.1711938 41.2705981, 123.1712601 41.2705991, 123.1715003 41.2706027, 123.1718145 41.2705774)",yes,,
626406637,,living_street,False,True,38.432,"LINESTRING (123.1702244 41.2703364, 123.1703381 41.2706713)",,,
626406635,,living_street,False,False,74.25,"LINESTRING (123.1702244 41.2703364, 123.1698474 41.2704343, 123.1699833 41.2707878)",,,
626406635,,living_street,False,True,137.893,"LINESTRING (123.1702244 41.2703364, 123.1703732 41.2702978, 123.170268 41.2699745, 123.1696563 41.2701685, 123.1695518 41.2698894)",,,
623475903,西顺城路,residential,False,True,130.656,"LINESTRING (123.1725028 41.273836, 123.1722036 41.2726827)",,,
623475903,西顺城路,residential,False,False,270.779,"LINESTRING (123.1725028 41.273836, 123.1730161 41.2758147, 123.1730222 41.2758418, 123.1731103 41.2762279)",,,
154400938,中华大街,primary,True,False,463.776,"LINESTRING (123.1689656 41.274909, 123.1673811 41.2761793, 123.1664136 41.2769549, 123.1651745 41.277955)",,,
154400940,中华大街,primary,True,False,72.61,"LINESTRING (123.1686505 41.2746905, 123.1689398 41.2744486, 123.1690429 41.2743514, 123.1691798 41.2741759)",,,
900814815,,primary_link,True,False,63.489000000000004,"LINESTRING (123.1686505 41.2746905, 123.1687988 41.2746155, 123.1688793 41.2746054, 123.1689477 41.2746165, 123.1690027 41.2746518, 123.1690308 41.2746961, 123.1690282 41.2747374, 123.1689656 41.274909)",,,
938806941,,primary,True,False,11.586,"LINESTRING (123.1639027 41.2785502, 123.163992 41.2784705)",,,
900814819,胜利路,primary,True,False,38.302,"LINESTRING (123.1642626 41.2787635, 123.1639027 41.2785502)",,,
623475901,武圣路,unclassified,False,True,7.935,"LINESTRING (123.1752674 41.2715875, 123.1752483 41.2715176)",,,
939188978,中华大街,primary,True,False,286.913,"LINESTRING (123.1752674 41.2715875, 123.1748256 41.2716657, 123.1743832 41.2717527, 123.1737985 41.271918, 123.1732111 41.2721418, 123.1727417 41.2723776, 123.1722036 41.2726827)",,,
623475903,西顺城路,residential,False,False,130.656,"LINESTRING (123.1722036 41.2726827, 123.1725028 41.273836)",,,
623475903,西顺城路,residential,False,True,14.42,"LINESTRING (123.1722036 41.2726827, 123.1721767 41.2725546)",,,
939188978,中华大街,primary,True,False,257.243,"LINESTRING (123.1722036 41.2726827, 123.171973 41.2728638, 123.1713462 41.2733673, 123.1705725 41.2739633, 123.170223 41.2742435, 123.1701022 41.274371)",,,
1029686780,民主路,primary,True,False,79.125,"LINESTRING (123.1689859 41.2711989, 123.1691604 41.2718983)",,S320,
626406636,六一街,residential,False,False,95.161,"LINESTRING (123.1689859 41.2711989, 123.1690532 41.2711697, 123.169782 41.2708538, 123.1699833 41.2707878)",,,
1029686780,民主路,primary,True,False,111.085,"LINESTRING (123.1691604 41.2718983, 123.1694151 41.2728788)",,S320,
621991419,,living_street,False,False,160.859,"LINESTRING (123.1691604 41.2718983, 123.1692291 41.271881, 123.1709859 41.2714397)",,,
626406634,,living_street,False,True,9.245,"LINESTRING (123.1687321 41.2701463, 123.16863 41.2701783)",,,
1029686780,民主路,primary,True,False,118.95,"LINESTRING (123.1687321 41.2701463, 123.1689859 41.2711989)",,S320,
626406634,,living_street,False,False,74.223,"LINESTRING (123.1687321 41.2701463, 123.1687953 41.2701265, 123.1695518 41.2698894)",,,
621989637,,living_street,False,False,162.156,"LINESTRING (123.1694151 41.2728788, 123.1694707 41.2728584, 123.1707092 41.2724039, 123.1711587 41.272239)",,,
1029686780,民主路,primary,True,False,128.887,"LINESTRING (123.1694151 41.2728788, 123.1696094 41.2736868, 123.1696746 41.2738485, 123.1697656 41.2740031)",,S320,
