osmid,ref,highway,oneway,reversed,length,lanes,name,geometry
755491759,G315,trunk,False,False,10.717,,,"LINESTRING (80.8118556 36.9982518, 80.8118629 36.998348)"
755491759,G315,trunk,False,True,185.306,,,"LINESTRING (80.8118556 36.9982518, 80.8116758 36.9965915)"
755491759,G315,trunk,False,False,12.919,,,"LINESTRING (80.8116626 36.9964758, 80.8116758 36.9965915)"
755491759,G315,trunk,False,True,196.057,,,"LINESTRING (80.8116626 36.9964758, 80.8115089 36.9947169)"
202663645,,tertiary,False,False,240.885,,,"LINESTRING (80.8055022 36.9985951, 80.8053348 36.9964329)"
202663645,,tertiary,False,True,10.06,,,"LINESTRING (80.8055022 36.9985951, 80.805516 36.9986849)"
985076283,,secondary,True,False,320.006,2,英巴扎西路,"LINESTRING (80.8055022 36.9985951, 80.8090978 36.9984055)"
202663645,,tertiary,False,True,205.731,,,"LINESTRING (80.8051684 36.9945875, 80.8053348 36.9964329)"
487541254,,residential,False,False,563.287,,,"LINESTRING (80.8051684 36.9945875, 80.8115089 36.9947169)"
487541254,,residential,False,True,563.287,,,"LINESTRING (80.8115089 36.9947169, 80.8051684 36.9945875)"
755491759,G315,trunk,False,False,196.057,,,"LINESTRING (80.8115089 36.9947169, 80.8116626 36.9964758)"
755491759,G315,trunk,False,True,32.224,,,"LINESTRING (80.811893 36.9986368, 80.8118629 36.998348)"
755491759,G315,trunk,False,False,249.707,,,"LINESTRING (80.811893 36.9986368, 80.8120492 36.9998971, 80.8122007 37.0008688)"
592348129,,residential,False,False,10.054,,,"LINESTRING (80.8090978 36.9984055, 80.8091056 36.9984957)"
985076283,,secondary,True,False,245.506,2,英巴扎西路,"LINESTRING (80.8090978 36.9984055, 80.8118556 36.9982518)"
592348131,,residential,False,False,79.522,,,"LINESTRING (80.8113092 37.0008014, 80.8122007 37.0008688)"
592348131,,residential,False,True,98.189,,,"LINESTRING (80.8113092 37.0008014, 80.8102053 37.0007512)"
592348133,,residential,False,False,259.493,,,"LINESTRING (80.8113092 37.0008014, 80.8115521 37.003127)"
592348133,,residential,False,True,107.811,,,"LINESTRING (80.8113092 37.0008014, 80.8112448 36.9998332)"
592348131,,residential,False,True,79.522,,,"LINESTRING (80.8122007 37.0008688, 80.8113092 37.0008014)"
755491759,G315,trunk,False,True,249.707,,,"LINESTRING (80.8122007 37.0008688, 80.8120492 36.9998971, 80.811893 36.9986368)"
592348132,,residential,False,False,99.918,,,"LINESTRING (80.8099896 37.0016325, 80.8100968 37.0011099, 80.8102053 37.0007512)"
592348131,,residential,False,False,98.189,,,"LINESTRING (80.8102053 37.0007512, 80.8113092 37.0008014)"
592348132,,residential,False,False,70.74,,,"LINESTRING (80.8102053 37.0007512, 80.8102471 37.0001159)"
"[592348129, 592348131]",,residential,False,True,304.48400000000004,,,"LINESTRING (80.8102053 37.0007512, 80.809614 37.0007243, 80.8091056 36.9984957)"
592348132,,residential,False,True,99.918,,,"LINESTRING (80.8102053 37.0007512, 80.8100968 37.0011099, 80.8099896 37.0016325)"
592348132,,residential,False,True,70.74,,,"LINESTRING (80.8102471 37.0001159, 80.8102053 37.0007512)"
592348133,,residential,False,False,107.811,,,"LINESTRING (80.8112448 36.9998332, 80.8113092 37.0008014)"
592348133,,residential,False,True,259.493,,,"LINESTRING (80.8115521 37.003127, 80.8113092 37.0008014)"
592348134,,residential,False,True,358.185,,,"LINESTRING (80.8115521 37.003127, 80.8089001 37.0027231, 80.8082344 37.0018001)"
592348134,,residential,False,False,358.185,,,"LINESTRING (80.8082344 37.0018001, 80.8089001 37.0027231, 80.8115521 37.003127)"
755491759,G315,trunk,False,False,185.306,,,"LINESTRING (80.8116758 36.9965915, 80.8118556 36.9982518)"
755491759,G315,trunk,False,True,12.919,,,"LINESTRING (80.8116758 36.9965915, 80.8116626 36.9964758)"
592348135,,residential,False,True,563.706,,,"LINESTRING (80.8116758 36.9965915, 80.8108035 36.9966263, 80.8053348 36.9964329)"
202663645,,tertiary,False,False,205.731,,,"LINESTRING (80.8053348 36.9964329, 80.8051684 36.9945875)"
202663645,,tertiary,False,True,240.885,,,"LINESTRING (80.8053348 36.9964329, 80.8055022 36.9985951)"
592348135,,residential,False,False,563.706,,,"LINESTRING (80.8053348 36.9964329, 80.8108035 36.9966263, 80.8116758 36.9965915)"
592348129,,residential,False,True,10.054,,,"LINESTRING (80.8091056 36.9984957, 80.8090978 36.9984055)"
985076282,,secondary,True,False,319.471,2,英巴扎西路,"LINESTRING (80.8091056 36.9984957, 80.805516 36.9986849)"
"[592348129, 592348131]",,residential,False,False,304.48400000000004,,,"LINESTRING (80.8091056 36.9984957, 80.809614 37.0007243, 80.8102053 37.0007512)"
202663645,,tertiary,False,False,10.06,,,"LINESTRING (80.805516 36.9986849, 80.8055022 36.9985951)"
755491759,G315,trunk,False,False,32.224,,,"LINESTRING (80.8118629 36.998348, 80.811893 36.9986368)"
755491759,G315,trunk,False,True,10.717,,,"LINESTRING (80.8118629 36.998348, 80.8118556 36.9982518)"
985076282,,secondary,True,False,245.415,2,英巴扎西路,"LINESTRING (80.8118629 36.998348, 80.8091056 36.9984957)"
