osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge,ref
479602320,翼然路,secondary,False,True,21.751,,"LINESTRING (117.9389159 29.9230603, 117.9386916 29.923082)",,
188705523,碧阳大道,primary,False,True,224.68099999999998,4,"LINESTRING (117.9389159 29.9230603, 117.938831 29.923745, 117.9384857 29.9250429)",,
"[479602320, 494693562]","['翼然路', '翠林路']",secondary,False,"[False, True]",1259.215,,"LINESTRING (117.9389159 29.9230603, 117.9398928 29.923207, 117.9406587 29.9232879, 117.9433231 29.9232105, 117.9440024 29.9231908, 117.9446002 29.9233365, 117.9449642 29.9235235, 117.9444419 29.9238624, 117.9436786 29.9243692, 117.9433541 29.9245273, 117.9429732 29.924654, 117.9426447 29.9247411, 117.942355 29.92479, 117.9417707 29.9248419, 117.9402202 29.9249471, 117.9384857 29.9250429)",,
"[494693538, 188705523]",碧阳大道,primary,False,"[False, True]",131.207,"['2', '4']","LINESTRING (117.9390569 29.9274036, 117.9388064 29.9271668, 117.9386629 29.9270317, 117.9381034 29.926562)",yes,
188705523,碧阳大道,primary,False,False,131.003,4,"LINESTRING (117.9381802 29.9261909, 117.9384857 29.9250429)",,
188705523,碧阳大道,primary,False,True,41.923,4,"LINESTRING (117.9381802 29.9261909, 117.9381034 29.926562)",,
494693552,西递街,tertiary,False,False,56.885,,"LINESTRING (117.9381802 29.9261909, 117.9376084 29.9260639)",,
188705523,碧阳大道,primary,False,False,41.923,4,"LINESTRING (117.9381034 29.926562, 117.9381802 29.9261909)",,
494693553,沿河西路,tertiary,False,True,137.291,,"LINESTRING (117.9381034 29.926562, 117.9377817 29.9277648)",,Y030
"[494693538, 188705523]",碧阳大道,primary,False,"[False, True]",131.207,"['2', '4']","LINESTRING (117.9381034 29.926562, 117.9386629 29.9270317, 117.9388064 29.9271668, 117.9390569 29.9274036)",yes,
479602320,翼然路,secondary,False,False,112.375,,"LINESTRING (117.9372776 29.9232231, 117.9379127 29.9230612, 117.9384165 29.9230747)",,
479602320,翼然路,secondary,False,True,416.117,,"LINESTRING (117.9372776 29.9232231, 117.9364557 29.9233365, 117.9352415 29.9233203, 117.934102 29.9230612, 117.9333361 29.9226079, 117.9331828 29.9225534)",,
494693553,沿河西路,tertiary,False,False,326.447,,"LINESTRING (117.9348959 29.9309301, 117.9350952 29.9309388, 117.9356049 29.9307916, 117.9366454 29.9303131, 117.9369073 29.9301536, 117.9371267 29.929761, 117.9372329 29.9293316, 117.9372654 29.9292112)",,Y030
494693559,北街,living_street,False,False,226.799,,"LINESTRING (117.9348959 29.9309301, 117.9347992 29.9306058, 117.9347992 29.9303495, 117.9351888 29.928941)",,
494693547,直街,tertiary,False,False,139.741,,"LINESTRING (117.935588 29.9274978, 117.937024 29.9276725)",,
494693559,北街,living_street,False,True,165.023,,"LINESTRING (117.935588 29.9274978, 117.9351888 29.928941)",,
494693547,直街,tertiary,False,True,445.5210000000001,,"LINESTRING (117.935588 29.9274978, 117.9330369 29.9271666, 117.9323221 29.9270064, 117.932014 29.9270705, 117.9316935 29.9270705, 117.9314017 29.9268684, 117.9311609 29.9267217)",,
494693551,南街,living_street,False,False,216.31099999999998,,"LINESTRING (117.935588 29.9274978, 117.9357606 29.9271109, 117.9361924 29.9264607, 117.9367356 29.9258384)",,
494693547,直街,tertiary,False,True,73.736,,"LINESTRING (117.9377817 29.9277648, 117.937024 29.9276725)",,
494693553,沿河西路,tertiary,False,False,137.291,,"LINESTRING (117.9377817 29.9277648, 117.9381034 29.926562)",,Y030
