osmid,oneway,highway,reversed,length,geometry,lanes,name,bridge
"[704123144, 192081960, 704123143]",False,residential,True,139.446,"LINESTRING (121.3801745 28.3791163, 121.3809346 28.3795716, 121.3812033 28.3797326, 121.3813527 28.3798221)",,,yes
192081962,False,living_street,False,111.597,"LINESTRING (121.3808733 28.37743, 121.3801984 28.3782391)",,,
192081968,False,residential,False,205.021,"LINESTRING (121.3808733 28.37743, 121.3791811 28.3763424)",,,
192081968,False,residential,True,55.33,"LINESTRING (121.3808733 28.37743, 121.38133 28.3777235)",,,
192081968,False,residential,False,77.397,"LINESTRING (121.3819688 28.3781341, 121.38133 28.3777235)",,,
192081961,False,living_street,False,57.12,"LINESTRING (121.3794743 28.3791064, 121.3799733 28.3793731)",,,
192081961,False,living_street,True,82.993,"LINESTRING (121.3806982 28.3797608, 121.3799733 28.3793731)",,,
192081967,False,residential,True,82.431,"LINESTRING (121.3777961 28.3768015, 121.3784928 28.3772184)",,,
192081958,False,unclassified,False,118.417,"LINESTRING (121.3791811 28.3763424, 121.3784928 28.3772184)",,,
192081968,False,residential,True,205.021,"LINESTRING (121.3791811 28.3763424, 121.3808733 28.37743)",,,
"[192081968, 192189159]",False,residential,"[False, True]",113.936,"LINESTRING (121.3791811 28.3763424, 121.3785661 28.3759444, 121.378889 28.375735)",,,
192081964,True,tertiary,False,116.178,"LINESTRING (121.3758748 28.378422, 121.3768412 28.3790292)",,三星大道,
"[704123121, 704123122, 704123143]",False,residential,True,269.05199999999996,"LINESTRING (121.3758748 28.378422, 121.3764442 28.3779106, 121.3765182 28.3778353, 121.3768511 28.3774969, 121.376894 28.3774591, 121.3769745 28.3774308, 121.3771202 28.3774103, 121.3772489 28.3774245, 121.3779799 28.3778711)",,,yes
192081962,False,living_street,True,81.992,"LINESTRING (121.3797026 28.3788336, 121.3801984 28.3782391)",,,
704123143,False,residential,True,55.853,"LINESTRING (121.3797026 28.3788336, 121.3801745 28.3791163)",,,
704123143,False,residential,False,86.574,"LINESTRING (121.3797026 28.3788336, 121.3795663 28.3788404, 121.3789516 28.3784648)",,,
472433798,True,tertiary,False,24.088,"LINESTRING (121.3848126 28.3756396, 121.3850193 28.3755219)",2,锦屏路,
"[192078977, 192079331, 192078969]",True,primary,False,324.85699999999997,"LINESTRING (121.3848126 28.3756396, 121.3837578 28.3752195, 121.3828539 28.3748395, 121.3821941 28.3745728, 121.3817985 28.3744142)",,人民东路,yes
192081965,False,living_street,False,191.741,"LINESTRING (121.38133 28.3777235, 121.3801745 28.3791163)",,,
192081968,False,residential,False,55.33,"LINESTRING (121.38133 28.3777235, 121.3808733 28.37743)",,,
192081968,False,residential,True,77.397,"LINESTRING (121.38133 28.3777235, 121.3819688 28.3781341)",,,
"[192189141, 851364182]",False,residential,"[False, True]",568.08,"LINESTRING (121.378889 28.375735, 121.3790092 28.37579, 121.3795993 28.3762243, 121.3798517 28.3763842, 121.3802794 28.3766751, 121.3806977 28.3768356, 121.3810464 28.3769299, 121.3815291 28.3770196, 121.381749 28.3770385, 121.3819046 28.3770196, 121.3820441 28.3769724, 121.3821889 28.3769535, 121.3824195 28.3768922, 121.3826394 28.3767837, 121.3827507 28.3766735, 121.3827682 28.3766562, 121.3828004 28.3765902, 121.382854 28.3763306, 121.3828111 28.3761513, 121.3826126 28.3760145, 121.3821138 28.3758493)",,,
"[192189141, 1011173646, 1040820231]",False,residential,True,97.33800000000001,"LINESTRING (121.378889 28.375735, 121.3786546 28.375587, 121.3782998 28.3753537, 121.3780857 28.3752186)",,,yes
"[192081968, 192189159]",False,residential,"[False, True]",113.936,"LINESTRING (121.378889 28.375735, 121.3785661 28.3759444, 121.3791811 28.3763424)",,,
192189159,False,residential,True,88.51400000000001,"LINESTRING (121.378889 28.375735, 121.3794169 28.375488, 121.3796636 28.3753275)",,,
192189159,False,residential,False,88.51400000000001,"LINESTRING (121.3796636 28.3753275, 121.3794169 28.375488, 121.378889 28.375735)",,,
882458326,False,residential,True,37.227999999999994,"LINESTRING (121.3796636 28.3753275, 121.3797922 28.3752171, 121.3798315 28.3750438)",,,
882458327,False,residential,True,30.523000000000003,"LINESTRING (121.3796636 28.3753275, 121.3798217 28.3753469, 121.3799736 28.3753365)",,,
1011173647,False,tertiary,True,17.228,"LINESTRING (121.3780857 28.3752186, 121.3779513 28.3751185)",,,
"[192189141, 1011173646, 1040820231]",False,residential,False,97.338,"LINESTRING (121.3780857 28.3752186, 121.3782998 28.3753537, 121.3786546 28.375587, 121.378889 28.375735)",,,yes
704123124,True,secondary,False,232.952,"LINESTRING (121.3779513 28.3751185, 121.3794237 28.3734721)",,中华路,
1011173647,False,tertiary,False,17.228,"LINESTRING (121.3779513 28.3751185, 121.3780857 28.3752186)",,,
192078974,True,primary,False,14.918,"LINESTRING (121.3795644 28.3735238, 121.3794237 28.3734721)",,人民东路,
1040820230,True,secondary,False,237.58,"LINESTRING (121.3795644 28.3735238, 121.3780857 28.3752186)",,中华路,
438850425,True,secondary,False,14.343,"LINESTRING (121.3794237 28.3734721, 121.3795146 28.3733709)",,体育场路,
519369491,False,residential,False,6.492,"LINESTRING (121.3768031 28.379077, 121.3768412 28.3790292)",,,
519369491,False,residential,True,41.553,"LINESTRING (121.3770706 28.3787147, 121.3768412 28.3790292)",,,
192078973,True,primary,False,198.975,"LINESTRING (121.3776242 28.3727202, 121.3776915 28.37274, 121.3784537 28.37295, 121.3793363 28.3733097, 121.3795146 28.3733709)",,人民东路,
816025658,False,residential,False,23.533,"LINESTRING (121.38051 28.3755984, 121.380392 28.3756787, 121.3803008 28.3756834)",,,
851364183,False,residential,True,320.10799999999995,"LINESTRING (121.38051 28.3755984, 121.3803337 28.3754438, 121.3802472 28.37525, 121.3802472 28.3751367, 121.3803169 28.3750046, 121.3804027 28.3749338, 121.3805583 28.374863, 121.3807406 28.3748347, 121.3810625 28.3748489, 121.3812395 28.3748913, 121.3816364 28.3750612, 121.3819207 28.3752877, 121.382028 28.3754246, 121.3820977 28.3756086, 121.3821138 28.3758493)",,,
851364184,False,residential,False,145.31900000000002,"LINESTRING (121.38051 28.3755984, 121.3807621 28.3757596, 121.3810839 28.3758918, 121.3815774 28.3759956, 121.3818885 28.3759909)",,,
816025658,False,residential,False,50.127,"LINESTRING (121.3803008 28.3756834, 121.3799736 28.3753365)",,,
816025658,False,residential,True,23.533,"LINESTRING (121.3803008 28.3756834, 121.380392 28.3756787, 121.38051 28.3755984)",,,
851364185,False,residential,False,183.563,"LINESTRING (121.3803008 28.3756834, 121.3803223 28.3757549, 121.3806173 28.3759767, 121.3808586 28.3760758, 121.3811751 28.3761608, 121.3813897 28.3761985, 121.3815559 28.3762032, 121.3817169 28.3761513, 121.3818885 28.3759909)",,,
816025658,False,residential,True,50.127,"LINESTRING (121.3799736 28.3753365, 121.3803008 28.3756834)",,,
816025658,False,residential,False,35.427,"LINESTRING (121.3799736 28.3753365, 121.3799039 28.3751748, 121.3798315 28.3750438)",,,
882458327,False,residential,False,30.523000000000003,"LINESTRING (121.3799736 28.3753365, 121.3798217 28.3753469, 121.3796636 28.3753275)",,,
816025658,False,residential,False,116.625,"LINESTRING (121.3798315 28.3750438, 121.3798217 28.3749763, 121.3798314 28.3749022, 121.3798717 28.3746544, 121.3803598 28.3741587)",,,
816025658,False,residential,True,35.427,"LINESTRING (121.3798315 28.3750438, 121.3799039 28.3751748, 121.3799736 28.3753365)",,,
882458326,False,residential,False,37.227999999999994,"LINESTRING (121.3798315 28.3750438, 121.3797922 28.3752171, 121.3796636 28.3753275)",,,
816025658,False,residential,False,34.17,"LINESTRING (121.3803598 28.3741587, 121.3803974 28.3740926, 121.3805851 28.3739277)",,,
816025658,False,residential,True,116.625,"LINESTRING (121.3803598 28.3741587, 121.3798717 28.3746544, 121.3798314 28.3749022, 121.3798217 28.3749763, 121.3798315 28.3750438)",,,
851364186,False,residential,True,168.041,"LINESTRING (121.3803598 28.3741587, 121.3805207 28.3742354, 121.3807353 28.3743015, 121.3814212 28.3746215, 121.3815661 28.3745365, 121.3817056 28.374579, 121.3817985 28.3744142)",,,
"[192078969, 192078970, 192078974]",True,primary,False,109.503,"LINESTRING (121.3805851 28.3739277, 121.3802778 28.3738045, 121.3797071 28.3735762, 121.3795644 28.3735238)",,人民东路,yes
816025658,False,residential,True,34.17,"LINESTRING (121.3805851 28.3739277, 121.3803974 28.3740926, 121.3803598 28.3741587)",,,
851364185,False,residential,True,27.088,"LINESTRING (121.3821138 28.3758493, 121.3818885 28.3759909)",,,
"[192189141, 851364182]",False,residential,"[False, True]",568.08,"LINESTRING (121.3821138 28.3758493, 121.3826126 28.3760145, 121.3828111 28.3761513, 121.382854 28.3763306, 121.3828004 28.3765902, 121.3827682 28.3766562, 121.3827507 28.3766735, 121.3826394 28.3767837, 121.3824195 28.3768922, 121.3821889 28.3769535, 121.3820441 28.3769724, 121.3819046 28.3770196, 121.381749 28.3770385, 121.3815291 28.3770196, 121.3810464 28.3769299, 121.3806977 28.3768356, 121.3802794 28.3766751, 121.3798517 28.3763842, 121.3795993 28.3762243, 121.3790092 28.37579, 121.378889 28.375735)",,,
851364183,False,residential,False,320.10799999999995,"LINESTRING (121.3821138 28.3758493, 121.3820977 28.3756086, 121.382028 28.3754246, 121.3819207 28.3752877, 121.3816364 28.3750612, 121.3812395 28.3748913, 121.3810625 28.3748489, 121.3807406 28.3748347, 121.3805583 28.374863, 121.3804027 28.3749338, 121.3803169 28.3750046, 121.3802472 28.3751367, 121.3802472 28.37525, 121.3803337 28.3754438, 121.38051 28.3755984)",,,
851364185,False,residential,False,27.088,"LINESTRING (121.3818885 28.3759909, 121.3821138 28.3758493)",,,
851364184,False,residential,True,145.31900000000002,"LINESTRING (121.3818885 28.3759909, 121.3815774 28.3759956, 121.3810839 28.3758918, 121.3807621 28.3757596, 121.38051 28.3755984)",,,
851364185,False,residential,True,183.563,"LINESTRING (121.3818885 28.3759909, 121.3817169 28.3761513, 121.3815559 28.3762032, 121.3813897 28.3761985, 121.3811751 28.3761608, 121.3808586 28.3760758, 121.3806173 28.3759767, 121.3803223 28.3757549, 121.3803008 28.3756834)",,,
192078969,True,primary,False,130.459,"LINESTRING (121.3817985 28.3744142, 121.3805851 28.3739277)",,人民东路,
851364186,False,residential,False,168.041,"LINESTRING (121.3817985 28.3744142, 121.3817056 28.374579, 121.3815661 28.3745365, 121.3814212 28.3746215, 121.3807353 28.3743015, 121.3805207 28.3742354, 121.3803598 28.3741587)",,,
989053431,False,residential,False,82.491,"LINESTRING (121.3827637 28.3795636, 121.3820801 28.3791293)",,,
989053432,False,residential,False,101.66399999999999,"LINESTRING (121.3827637 28.3795636, 121.3827101 28.3796108, 121.3824848 28.379861, 121.3824097 28.3799318, 121.3823776 28.3799648, 121.3822435 28.3801206, 121.3821147 28.3802764)",,,
989053431,False,residential,True,82.491,"LINESTRING (121.3820801 28.3791293, 121.3827637 28.3795636)",,,
989053432,False,residential,True,101.664,"LINESTRING (121.3821147 28.3802764, 121.3822435 28.3801206, 121.3823776 28.3799648, 121.3824097 28.3799318, 121.3824848 28.379861, 121.3827101 28.3796108, 121.3827637 28.3795636)",,,
735035319,True,secondary,False,14.643,"LINESTRING (121.3796578 28.3734209, 121.3795644 28.3735238)",,体育场路,
"[192079329, 192078978, 192078967, 192078971, 192078973]",True,primary,False,574.2640000000001,"LINESTRING (121.3796578 28.3734209, 121.3797945 28.3734669, 121.3803705 28.3736843, 121.3811329 28.3739803, 121.382414 28.3744761, 121.3829317 28.3746885, 121.3838222 28.3750448, 121.3850193 28.3755219)",,人民东路,yes
192078973,True,primary,False,15.073,"LINESTRING (121.3795146 28.3733709, 121.3796578 28.3734209)",,人民东路,
