osmid,oneway,highway,reversed,length,geometry,lanes,name,bridge
656955366,True,secondary,False,12.787,"LINESTRING (117.6713521 36.2162736, 117.6712098 36.216267)",,,
1043377383,False,primary,False,6.283,"LINESTRING (117.6713336 36.2120022, 117.671381 36.2120438)",,,
360610409,False,primary,True,39.67,"LINESTRING (117.6713336 36.2120022, 117.6712599 36.2119628, 117.6711758 36.2119406, 117.6710875 36.2119371, 117.6710013 36.2119527, 117.6709232 36.2119863)",,,
1043377387,False,primary,False,6.383,"LINESTRING (117.6708702 36.2120246, 117.6709232 36.2119863)",,,
675747348,False,primary,True,42.521,"LINESTRING (117.6708702 36.2120246, 117.6708249 36.2120768, 117.6707962 36.2121362, 117.6707858 36.2121994, 117.6707943 36.2122627, 117.6708212 36.2123226, 117.670865 36.2123757)",,,
1043377383,False,primary,True,6.283,"LINESTRING (117.671381 36.2120438, 117.6713336 36.2120022)",,,
715790394,False,primary,False,36.015,"LINESTRING (117.671381 36.2120438, 117.6714279 36.2121154, 117.671446 36.212195, 117.6714336 36.2122754, 117.6713918 36.212349)",,,
1050467776,True,primary,False,276.13,"LINESTRING (117.671381 36.2120438, 117.6715109 36.2120931, 117.6718013 36.2121498, 117.6739014 36.2121248, 117.6744365 36.2121184)",2,鲁中东大街,
715790394,False,primary,True,36.01500000000001,"LINESTRING (117.6713918 36.212349, 117.6714336 36.2122754, 117.671446 36.212195, 117.6714279 36.2121154, 117.671381 36.2120438)",,,
715790429,False,primary,False,16.528,"LINESTRING (117.6713918 36.212349, 117.6713309 36.2124048, 117.6712533 36.2124448)",,,
244288425,True,primary,False,52.24999999999999,"LINESTRING (117.670865 36.2123757, 117.6706447 36.2122991, 117.6704817 36.2122536, 117.6703118 36.2122483)",,鲁中西大街,
675747341,False,primary,True,9.712,"LINESTRING (117.670865 36.2123757, 117.6709034 36.2124064, 117.6709476 36.2124317)",,,
675747348,False,primary,False,42.520999999999994,"LINESTRING (117.670865 36.2123757, 117.6708212 36.2123226, 117.6707943 36.2122627, 117.6707858 36.2121994, 117.6707962 36.2121362, 117.6708249 36.2120768, 117.6708702 36.2120246)",,,
244288419,True,primary,False,269.668,"LINESTRING (117.6712533 36.2124448, 117.6711917 36.2127099, 117.6712868 36.214864)",2,文化北路,
675747342,False,primary,False,28.492,"LINESTRING (117.6712533 36.2124448, 117.6711776 36.2124643, 117.6710984 36.2124686, 117.6710202 36.2124575, 117.6709476 36.2124317)",,,
715790429,False,primary,True,16.528,"LINESTRING (117.6712533 36.2124448, 117.6713309 36.2124048, 117.6713918 36.212349)",,,
