osmid,highway,oneway,reversed,length,ref,name,bridge,geometry
208700437,tertiary,False,False,271.59,,,,"LINESTRING (126.8130132 42.387744, 126.8160744 42.3886679)"
208700437,tertiary,False,True,11.652,,,,"LINESTRING (126.8130132 42.387744, 126.8128834 42.3877017)"
232576496,residential,False,True,227.802,,,,"LINESTRING (126.8130132 42.387744, 126.8119938 42.3896493)"
232576498,residential,False,False,133.331,,,,"LINESTRING (126.8139081 42.3858721, 126.8132875 42.3869801)"
208700437,tertiary,False,False,11.652,,,,"LINESTRING (126.8128834 42.3877017, 126.8130132 42.387744)"
208700437,tertiary,False,True,262.44,,,,"LINESTRING (126.8128834 42.3877017, 126.8099162 42.3868257)"
232576498,residential,False,True,86.831,,,,"LINESTRING (126.8128834 42.3877017, 126.8132875 42.3869801)"
232576496,residential,False,False,227.802,,,,"LINESTRING (126.8119938 42.3896493, 126.8130132 42.387744)"
208700437,tertiary,False,False,262.44,,,,"LINESTRING (126.8099162 42.3868257, 126.8128834 42.3877017)"
232429995,secondary,True,False,185.537,X076,靖宇大街,,"LINESTRING (126.8099162 42.3868257, 126.8078203 42.3862031)"
320486555,secondary,False,True,8.972,,,,"LINESTRING (126.8099162 42.3868257, 126.8099497 42.3867489)"
"[320486521, 238276310, 238276303]",secondary,False,True,664.13,,,yes,"LINESTRING (126.8099162 42.3868257, 126.8096669 42.3874002, 126.8089397 42.3892846, 126.8087231 42.3897585, 126.8080701 42.3907165, 126.8068986 42.3923372)"
"[320486521, 238276310, 238276303]",secondary,False,False,664.13,,,yes,"LINESTRING (126.8068986 42.3923372, 126.8080701 42.3907165, 126.8087231 42.3897585, 126.8089397 42.3892846, 126.8096669 42.3874002, 126.8099162 42.3868257)"
320486555,secondary,False,False,146.778,,,,"LINESTRING (126.8104986 42.3854927, 126.8099497 42.3867489)"
609070275,tertiary,False,False,178.462,,,,"LINESTRING (126.8104986 42.3854927, 126.8083682 42.3851769)"
609070275,tertiary,False,True,113.708,,,,"LINESTRING (126.8104986 42.3854927, 126.8118784 42.3855765)"
609070275,tertiary,False,True,178.462,,,,"LINESTRING (126.8083682 42.3851769, 126.8104986 42.3854927)"
609070276,residential,False,True,114.151,,,,"LINESTRING (126.8083682 42.3851769, 126.8078583 42.3861319)"
609070275,tertiary,False,False,355.769,,,,"LINESTRING (126.8083682 42.3851769, 126.8075606 42.3849652, 126.807274 42.3849075, 126.8069483 42.3847439, 126.8065966 42.3845419, 126.8060104 42.3841858, 126.8054241 42.383926, 126.8046793 42.3835587)"
609070275,tertiary,False,True,355.769,,,,"LINESTRING (126.8046793 42.3835587, 126.8054241 42.383926, 126.8060104 42.3841858, 126.8065966 42.3845419, 126.8069483 42.3847439, 126.807274 42.3849075, 126.8075606 42.3849652, 126.8083682 42.3851769)"
609070276,residential,False,False,8.51,,,,"LINESTRING (126.8078203 42.3862031, 126.8078583 42.3861319)"
609070275,tertiary,False,False,113.708,,,,"LINESTRING (126.8118784 42.3855765, 126.8104986 42.3854927)"
609070275,tertiary,False,True,73.339,,,,"LINESTRING (126.8118784 42.3855765, 126.8127284 42.3857786)"
609070275,tertiary,False,False,73.339,,,,"LINESTRING (126.8127284 42.3857786, 126.8118784 42.3855765)"
805591068,residential,False,False,190.845,,,,"LINESTRING (126.8127284 42.3857786, 126.8123531 42.3867157, 126.8132875 42.3869801)"
208700437,tertiary,False,True,271.59,,,,"LINESTRING (126.8160744 42.3886679, 126.8130132 42.387744)"
232576498,residential,False,False,86.831,,,,"LINESTRING (126.8132875 42.3869801, 126.8128834 42.3877017)"
232576498,residential,False,True,133.331,,,,"LINESTRING (126.8132875 42.3869801, 126.8139081 42.3858721)"
805591068,residential,False,True,190.845,,,,"LINESTRING (126.8132875 42.3869801, 126.8123531 42.3867157, 126.8127284 42.3857786)"
609070276,residential,False,False,114.151,,,,"LINESTRING (126.8078583 42.3861319, 126.8083682 42.3851769)"
609070276,residential,False,True,8.51,,,,"LINESTRING (126.8078583 42.3861319, 126.8078203 42.3862031)"
1054337489,secondary,True,False,184.962,,靖宇大街,,"LINESTRING (126.8078583 42.3861319, 126.8099497 42.3867489)"
320486555,secondary,False,False,8.972,,,,"LINESTRING (126.8099497 42.3867489, 126.8099162 42.3868257)"
320486555,secondary,False,True,146.778,,,,"LINESTRING (126.8099497 42.3867489, 126.8104986 42.3854927)"
