osmid,highway,oneway,reversed,length,lanes,geometry
184663790,unclassified,False,False,9.631,,"LINESTRING (80.183648 37.0684992, 80.1837562 37.0685061)"
38336949,secondary,True,False,281.654,3,"LINESTRING (80.183648 37.0684992, 80.1840772 37.0661933, 80.1841143 37.0659937)"
184663790,unclassified,False,True,535.04,,"LINESTRING (80.183648 37.0684992, 80.1778529 37.0682153, 80.1776377 37.0682659)"
184660160,tertiary,False,False,509.76399999999995,2,"LINESTRING (80.1776377 37.0682659, 80.1739526 37.0654263, 80.1735106 37.0650766)"
184663790,unclassified,False,False,535.04,,"LINESTRING (80.1776377 37.0682659, 80.1778529 37.0682153, 80.183648 37.0684992)"
194256096,tertiary,False,True,8.939,,"LINESTRING (80.1845884 37.0632216, 80.1846779 37.0632585)"
38336949,secondary,True,False,297.626,3,"LINESTRING (80.1841373 37.0658739, 80.1845884 37.0632216)"
396278023,tertiary,True,False,9.602,3,"LINESTRING (80.1841373 37.0658739, 80.1842443 37.0658868)"
184663790,unclassified,False,True,9.631,,"LINESTRING (80.1837562 37.0685061, 80.183648 37.0684992)"
823446288,secondary,True,False,13.5,3,"LINESTRING (80.1842443 37.0658868, 80.1842212 37.0660068)"
823446282,tertiary,True,False,9.596,3,"LINESTRING (80.1842212 37.0660068, 80.1841143 37.0659937)"
823446288,secondary,True,False,280.956,3,"LINESTRING (80.1842212 37.0660068, 80.1837562 37.0685061)"
194256096,tertiary,False,False,8.939,,"LINESTRING (80.1846779 37.0632585, 80.1845884 37.0632216)"
823446288,secondary,True,False,294.775,3,"LINESTRING (80.1846779 37.0632585, 80.1842654 37.0657592, 80.1842443 37.0658868)"
38336949,secondary,True,False,13.477,3,"LINESTRING (80.1841143 37.0659937, 80.1841373 37.0658739)"
823446282,tertiary,True,False,916.8280000000001,3,"LINESTRING (80.1841143 37.0659937, 80.1802624 37.0656867, 80.1741086 37.0652334, 80.1738432 37.0651573)"
396278023,tertiary,True,False,918.1580000000001,3,"LINESTRING (80.1738432 37.0651573, 80.1741169 37.0651051, 80.1838905 37.065855, 80.1841373 37.0658739)"
823446292,tertiary,False,False,31.081,,"LINESTRING (80.1738432 37.0651573, 80.1736589 37.0651305, 80.1735106 37.0650766)"
184660160,tertiary,False,True,509.76399999999995,2,"LINESTRING (80.1735106 37.0650766, 80.1739526 37.0654263, 80.1776377 37.0682659)"
823446292,tertiary,False,True,31.081,,"LINESTRING (80.1735106 37.0650766, 80.1736589 37.0651305, 80.1738432 37.0651573)"
