osmid,highway,oneway,reversed,length,ref,name,geometry
183829449,tertiary,False,False,348.312,,,"LINESTRING (84.7961696 44.8631718, 84.7917562 44.863335)"
183829467,residential,False,False,306.206,,,"LINESTRING (84.7961696 44.8631718, 84.7959532 44.8604223)"
183829467,residential,False,True,304.493,,,"LINESTRING (84.7961696 44.8631718, 84.7963902 44.8659057)"
183829449,tertiary,False,True,521.578,,,"LINESTRING (84.7850357 44.8635841, 84.7916445 44.8633391)"
232126283,trunk,False,False,50.976,G217,阿勒泰—塔什库尔干,"LINESTRING (84.7850357 44.8635841, 84.7852373 44.8631485)"
183829449,tertiary,False,False,8.815,,,"LINESTRING (84.7917562 44.863335, 84.7916445 44.8633391)"
183829449,tertiary,False,True,348.312,,,"LINESTRING (84.7917562 44.863335, 84.7961696 44.8631718)"
183829449,tertiary,False,False,521.578,,,"LINESTRING (84.7916445 44.8633391, 84.7850357 44.8635841)"
183829449,tertiary,False,True,8.815,,,"LINESTRING (84.7916445 44.8633391, 84.7917562 44.863335)"
299460626,residential,False,False,305.57,,,"LINESTRING (84.7916445 44.8633391, 84.7914314 44.8605952)"
299460626,residential,False,True,305.57,,,"LINESTRING (84.7914314 44.8605952, 84.7916445 44.8633391)"
863386058,residential,False,False,356.917,,,"LINESTRING (84.7914314 44.8605952, 84.7959532 44.8604223)"
183829467,residential,False,True,306.206,,,"LINESTRING (84.7959532 44.8604223, 84.7961696 44.8631718)"
863386058,residential,False,True,356.917,,,"LINESTRING (84.7959532 44.8604223, 84.7914314 44.8605952)"
183829467,residential,False,False,304.493,,,"LINESTRING (84.7963902 44.8659057, 84.7961696 44.8631718)"
232126283,trunk,False,True,50.976,G217,阿勒泰—塔什库尔干,"LINESTRING (84.7852373 44.8631485, 84.7850357 44.8635841)"
