osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry
82251561,True,2,海陵中路,secondary,False,12.487,,"LINESTRING (120.315322 32.8531828, 120.3153215 32.8530705)"
176633705,True,,,secondary,False,77.274,,"LINESTRING (120.315322 32.8531828, 120.3144948 32.85319)"
416961502,True,,红兰中路,tertiary,False,12.398,,"LINESTRING (120.3102133 32.8567485, 120.3102755 32.856847)"
"[438240722, 176634407]",False,,红兰中路,tertiary,True,75.919,yes,"LINESTRING (120.3102133 32.8567485, 120.3101818 32.8561638, 120.3101903 32.8560666)"
438240722,False,,红兰中路,tertiary,False,177.105,,"LINESTRING (120.3109649 32.8532059, 120.3104851 32.8547468)"
438240722,False,,红兰中路,tertiary,True,12.095,,"LINESTRING (120.3109649 32.8532059, 120.311 32.8531012)"
190106796,False,,,residential,False,6.942,,"LINESTRING (120.3153213 32.8517747, 120.3153956 32.8517735)"
190106742,False,,,tertiary,False,5.273,,"LINESTRING (120.3153683 32.8567543, 120.3154246 32.8567508)"
190106742,False,,,tertiary,True,476.53200000000004,,"LINESTRING (120.3153683 32.8567543, 120.3133073 32.856717, 120.3114815 32.8567357, 120.3105262 32.856807, 120.3102755 32.856847)"
"[416942993, 82251620, 82251561]",True,2,"['海陵中路', '何垛桥']",secondary,False,77.509,yes,"LINESTRING (120.3153683 32.8567543, 120.3153616 32.8566538, 120.315345 32.856135, 120.3153444 32.8560576)"
176634398,True,,红兰中路,tertiary,False,11.812,,"LINESTRING (120.3102103 32.8568547, 120.3102133 32.8567485)"
190106742,False,,,tertiary,False,6.15,,"LINESTRING (120.3102103 32.8568547, 120.3102755 32.856847)"
82251561,True,2,海陵中路,secondary,False,144.087,,"LINESTRING (120.3153215 32.8530705, 120.3153213 32.8517747)"
225524560,True,,,secondary,False,8.435,,"LINESTRING (120.3153215 32.8530705, 120.3154118 32.8530703)"
225524560,True,,,secondary,False,403.69,,"LINESTRING (120.311 32.8531012, 120.3153215 32.8530705)"
438240722,False,,红兰中路,tertiary,False,12.095,,"LINESTRING (120.311 32.8531012, 120.3109649 32.8532059)"
176634402,False,,红兰南路,tertiary,True,241.007,,"LINESTRING (120.311 32.8531012, 120.3110776 32.8529215, 120.3110615 32.8521328, 120.3110293 32.8517047, 120.3108068 32.8509696)"
176633705,True,,,secondary,False,212.51,,"LINESTRING (120.3132399 32.853201, 120.3109649 32.8532059)"
"[330265417, 330265420]",False,,,residential,False,127.82300000000001,,"LINESTRING (120.3132399 32.853201, 120.3132321 32.8538662, 120.3138086 32.8538637)"
176633705,True,,,secondary,False,53.098,,"LINESTRING (120.3138083 32.853196, 120.3132399 32.853201)"
330265418,False,,,residential,False,74.245,,"LINESTRING (120.3138083 32.853196, 120.3138086 32.8538637)"
330265418,False,,,residential,True,74.245,,"LINESTRING (120.3138086 32.8538637, 120.3138083 32.853196)"
330265420,False,,,residential,False,62.522,,"LINESTRING (120.3138086 32.8538637, 120.3144777 32.8538783)"
"[330265417, 330265420]",False,,,residential,True,127.82300000000001,,"LINESTRING (120.3138086 32.8538637, 120.3132321 32.8538662, 120.3132399 32.853201)"
176633705,True,,,secondary,False,64.13,,"LINESTRING (120.3144948 32.85319, 120.3138083 32.853196)"
330265419,False,,,residential,False,76.552,,"LINESTRING (120.3144948 32.85319, 120.3144777 32.8538783)"
330265419,False,,,residential,False,79.733,,"LINESTRING (120.3144777 32.8538783, 120.3153277 32.8539439)"
330265419,False,,,residential,True,76.552,,"LINESTRING (120.3144777 32.8538783, 120.3144948 32.85319)"
330265420,False,,,residential,True,62.522,,"LINESTRING (120.3144777 32.8538783, 120.3138086 32.8538637)"
330265419,False,,,residential,True,79.733,,"LINESTRING (120.3153277 32.8539439, 120.3144777 32.8538783)"
82251561,True,2,海陵中路,secondary,False,84.632,,"LINESTRING (120.3153277 32.8539439, 120.315322 32.8532264, 120.315322 32.8531828)"
190106742,False,,,tertiary,True,5.273,,"LINESTRING (120.3154246 32.8567508, 120.3153683 32.8567543)"
190106796,False,,,residential,True,6.942,,"LINESTRING (120.3153956 32.8517735, 120.3153213 32.8517747)"
416943021,True,2,海陵中路,secondary,False,144.206,,"LINESTRING (120.3153956 32.8517735, 120.3154118 32.8530703)"
176633705,True,,,secondary,False,8.342,,"LINESTRING (120.3154113 32.8531827, 120.315322 32.8531828)"
416943021,True,2,海陵中路,secondary,False,319.044,,"LINESTRING (120.3154113 32.8531827, 120.3154094 32.8533828, 120.315402 32.8539435, 120.3154246 32.8560518)"
416943021,True,2,海陵中路,secondary,False,12.498,,"LINESTRING (120.3154118 32.8530703, 120.3154113 32.8531827)"
190106742,False,,,tertiary,True,6.15,,"LINESTRING (120.3102755 32.856847, 120.3102103 32.8568547)"
190106742,False,,,tertiary,False,476.53200000000004,,"LINESTRING (120.3102755 32.856847, 120.3105262 32.856807, 120.3114815 32.8567357, 120.3133073 32.856717, 120.3153683 32.8567543)"
1026864288,False,,,residential,False,299.863,,"LINESTRING (120.3138115 32.8500233, 120.3122453 32.8505551, 120.3108068 32.8509696)"
176634402,False,,红兰南路,tertiary,False,241.00699999999998,,"LINESTRING (120.3108068 32.8509696, 120.3110293 32.8517047, 120.3110615 32.8521328, 120.3110776 32.8529215, 120.311 32.8531012)"
"[176634402, 190106883, 176634405]",False,,红兰南路,tertiary,True,139.97,yes,"LINESTRING (120.3108068 32.8509696, 120.3107879 32.850907, 120.3107109 32.8506705, 120.310407 32.849821, 120.3103721 32.8497664)"
1026864288,False,,,residential,True,299.863,,"LINESTRING (120.3108068 32.8509696, 120.3122453 32.8505551, 120.3138115 32.8500233)"
1026864290,False,,,residential,True,142.915,,"LINESTRING (120.3117625 32.8492302, 120.3103721 32.8497664)"
1026864290,False,,,residential,False,142.915,,"LINESTRING (120.3103721 32.8497664, 120.3117625 32.8492302)"
"[176634402, 190106883, 176634405]",False,,红兰南路,tertiary,False,139.97000000000003,yes,"LINESTRING (120.3103721 32.8497664, 120.310407 32.849821, 120.3107109 32.8506705, 120.3107879 32.850907, 120.3108068 32.8509696)"
1026864290,False,,,residential,True,217.841,,"LINESTRING (120.3103721 32.8497664, 120.3096653 32.8500323, 120.3092738 32.8500593, 120.3088554 32.8499332, 120.3084156 32.84946, 120.3084102 32.8494612)"
1026864290,False,,,residential,False,217.841,,"LINESTRING (120.3084102 32.8494612, 120.3084156 32.84946, 120.3088554 32.8499332, 120.3092738 32.8500593, 120.3096653 32.8500323, 120.3103721 32.8497664)"
1026864291,False,,,residential,False,124.05,,"LINESTRING (120.3091711 32.8545936, 120.3096486 32.8546477, 120.3098309 32.8546522, 120.3104851 32.8547468)"
438240722,False,,红兰中路,tertiary,True,177.105,,"LINESTRING (120.3104851 32.8547468, 120.3109649 32.8532059)"
438240722,False,,红兰中路,tertiary,False,149.909,,"LINESTRING (120.3104851 32.8547468, 120.3102354 32.8555487, 120.3101903 32.8560666)"
1026864291,False,,,residential,False,232.67399999999998,,"LINESTRING (120.3104851 32.8547468, 120.3120947 32.8550666, 120.3127116 32.8551612, 120.3129208 32.8551747)"
1026864291,False,,,residential,True,124.05000000000001,,"LINESTRING (120.3104851 32.8547468, 120.3098309 32.8546522, 120.3096486 32.8546477, 120.3091711 32.8545936)"
1026864291,False,,,residential,True,232.67399999999998,,"LINESTRING (120.3129208 32.8551747, 120.3127116 32.8551612, 120.3120947 32.8550666, 120.3104851 32.8547468)"
