osmid,ref,name,highway,oneway,reversed,length,lanes,geometry
213213093,S217,商新线,primary,False,True,18.459,,"LINESTRING (114.6058372 33.5386211, 114.6060063 33.5385334)"
245068877,,,tertiary,False,False,266.505,2,"LINESTRING (114.5997177 33.5448603, 114.600321 33.5472037)"
245068877,,,tertiary,False,True,275.151,2,"LINESTRING (114.5997177 33.5448603, 114.5991815 33.5424265)"
293157660,,,tertiary,False,True,509.472,,"LINESTRING (114.5997177 33.5448603, 114.6051997 33.5445183)"
293157660,,,tertiary,False,False,215.613,,"LINESTRING (114.6075187 33.5443626, 114.6051997 33.5445183)"
293157660,,,tertiary,False,True,15.676,,"LINESTRING (114.6075187 33.5443626, 114.6076871 33.5443494)"
429612150,S213,中州路,trunk,True,False,288.673,3,"LINESTRING (114.6075187 33.5443626, 114.606725 33.5418522)"
293157641,,,tertiary,False,True,245.803,,"LINESTRING (114.6081894 33.5466189, 114.6055461 33.5468013)"
429612150,S213,中州路,trunk,True,False,258.474,3,"LINESTRING (114.6081894 33.5466189, 114.6075187 33.5443626)"
245068877,,,tertiary,False,False,275.151,2,"LINESTRING (114.5991815 33.5424265, 114.5997177 33.5448603)"
293157643,,,tertiary,False,False,540.326,,"LINESTRING (114.5991815 33.5424265, 114.6049829 33.541945)"
245068877,,,tertiary,False,True,266.505,2,"LINESTRING (114.600321 33.5472037, 114.5997177 33.5448603)"
293157641,,,tertiary,False,False,486.292,,"LINESTRING (114.600321 33.5472037, 114.6055461 33.5468013)"
293157643,,,tertiary,False,True,16.745,,"LINESTRING (114.6069052 33.5418413, 114.606725 33.5418522)"
429612127,S213,中州路,trunk,True,False,288.149,3,"LINESTRING (114.6069052 33.5418413, 114.6076871 33.5443494)"
293157660,,,tertiary,False,False,15.676,,"LINESTRING (114.6076871 33.5443494, 114.6075187 33.5443626)"
213213093,S217,商新线,primary,False,False,18.459,,"LINESTRING (114.6060063 33.5385334, 114.6058372 33.5386211)"
429612127,S213,中州路,trunk,True,False,86.986,3,"LINESTRING (114.6060063 33.5385334, 114.6062064 33.5392977)"
429612127,S213,中州路,trunk,True,False,290.156,3,"LINESTRING (114.6062064 33.5392977, 114.6063203 33.5397221, 114.6069052 33.5418413)"
293157643,,,tertiary,False,False,161.786,,"LINESTRING (114.6049829 33.541945, 114.606725 33.5418522)"
293157643,,,tertiary,False,True,540.326,,"LINESTRING (114.6049829 33.541945, 114.5991815 33.5424265)"
429619244,,,tertiary,False,False,367.399,,"LINESTRING (114.6049829 33.541945, 114.6047072 33.5398437, 114.6061316 33.5397588)"
429619244,,,tertiary,False,True,286.843,,"LINESTRING (114.6049829 33.541945, 114.6051372 33.543777, 114.6051997 33.5445183)"
293157660,,,tertiary,False,False,509.472,,"LINESTRING (114.6051997 33.5445183, 114.5997177 33.5448603)"
293157660,,,tertiary,False,True,215.613,,"LINESTRING (114.6051997 33.5445183, 114.6075187 33.5443626)"
429619244,,,tertiary,False,True,255.88,,"LINESTRING (114.6051997 33.5445183, 114.6055461 33.5468013)"
429619244,,,tertiary,False,False,286.843,,"LINESTRING (114.6051997 33.5445183, 114.6051372 33.543777, 114.6049829 33.541945)"
429612150,S213,中州路,trunk,True,False,129.416,3,"LINESTRING (114.6061316 33.5397588, 114.6058372 33.5386211)"
429619244,,,tertiary,False,True,367.399,,"LINESTRING (114.6061316 33.5397588, 114.6047072 33.5398437, 114.6049829 33.541945)"
293157641,,,tertiary,False,False,245.803,,"LINESTRING (114.6055461 33.5468013, 114.6081894 33.5466189)"
293157641,,,tertiary,False,True,486.292,,"LINESTRING (114.6055461 33.5468013, 114.600321 33.5472037)"
429619244,,,tertiary,False,False,255.88,,"LINESTRING (114.6055461 33.5468013, 114.6051997 33.5445183)"
293157643,,,tertiary,False,False,16.745,,"LINESTRING (114.606725 33.5418522, 114.6069052 33.5418413)"
293157643,,,tertiary,False,True,161.786,,"LINESTRING (114.606725 33.5418522, 114.6049829 33.541945)"
429612150,S213,中州路,trunk,True,False,239.184,3,"LINESTRING (114.606725 33.5418522, 114.6061316 33.5397588)"
