osmid,name,highway,oneway,reversed,length,lanes,geometry,ref
372608708,门街-唐口（非正式命名）,tertiary,False,True,10.908,,"LINESTRING (116.4830363 35.3056517, 116.4831441 35.3056083)",
982358466,,trunk,True,False,7.717,2,"LINESTRING (116.4830363 35.3056517, 116.4829976 35.3055899)",
372608708,门街-唐口（非正式命名）,tertiary,False,False,10.908,,"LINESTRING (116.4831441 35.3056083, 116.4830363 35.3056517)",
"[203237441, 982358465]",,trunk,True,False,458.741,2,"LINESTRING (116.4831441 35.3056083, 116.4834206 35.30606, 116.4851462 35.3085198, 116.4856117 35.3092082)",
288487858,,tertiary,False,False,10.739,,"LINESTRING (116.4856117 35.3092082, 116.4854992 35.3092382)",唐姚线
288487858,,tertiary,False,True,186.545,,"LINESTRING (116.4856117 35.3092082, 116.4875761 35.3087135)",唐姚线
203237441,,trunk,True,False,433.12199999999996,2,"LINESTRING (116.4856117 35.3092082, 116.4860179 35.3098089, 116.4876037 35.312041, 116.4879872 35.3125866)",
288487858,,tertiary,False,True,10.739,,"LINESTRING (116.4854992 35.3092382, 116.4856117 35.3092082)",唐姚线
"[243137377, 982358466]",,trunk,True,False,457.16200000000003,2,"LINESTRING (116.4854992 35.3092382, 116.4850378 35.3085865, 116.4838181 35.3068014, 116.4830363 35.3056517)",
1239834253,,tertiary,False,False,8.909,,"LINESTRING (116.4878917 35.3126052, 116.4879872 35.3125866)",
243137377,,trunk,True,False,432.78999999999996,2,"LINESTRING (116.4878917 35.3126052, 116.4869045 35.311194, 116.4859309 35.3098479, 116.4854992 35.3092382)",
1239834253,,tertiary,False,True,8.909,,"LINESTRING (116.4879872 35.3125866, 116.4878917 35.3126052)",
288487858,,tertiary,False,False,186.545,,"LINESTRING (116.4875761 35.3087135, 116.4856117 35.3092082)",唐姚线
