osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,tunnel
294712348,False,,residential,True,147.221,,,,"LINESTRING (121.4553176 31.0385411, 121.4543933 31.0384989, 121.453778 31.0384363)",
294712350,False,,residential,True,230.186,,,,"LINESTRING (121.4553176 31.0385411, 121.4553299 31.0386679, 121.4552067 31.0391325, 121.4551204 31.0394281, 121.4549602 31.0397449, 121.4548739 31.03984, 121.4547754 31.0399772, 121.4546768 31.0401673, 121.4545523 31.0404763)",
294712348,False,,residential,True,62.278,,,,"LINESTRING (121.4559708 31.0385623, 121.4553176 31.0385411)",
294712346,False,,residential,True,103.371,,,,"LINESTRING (121.4545523 31.0404763, 121.4555707 31.040797)",
294712346,False,,residential,False,111.124,,,,"LINESTRING (121.4545523 31.0404763, 121.4541602 31.0403528, 121.4534949 31.0400587)",
294712350,False,,residential,False,230.186,,,,"LINESTRING (121.4545523 31.0404763, 121.4546768 31.0401673, 121.4547754 31.0399772, 121.4548739 31.03984, 121.4549602 31.0397449, 121.4551204 31.0394281, 121.4552067 31.0391325, 121.4553299 31.0386679, 121.4553176 31.0385411)",
424752994,True,虹梅南路,primary,False,19.77,,,,"LINESTRING (121.452666 31.0372092, 121.452691 31.0373857)",
509204981,True,虹梅南路,primary,False,332.43699999999995,,,,"LINESTRING (121.452666 31.0372092, 121.4525406 31.0375298, 121.4520335 31.0389539, 121.4516891 31.0398682, 121.4516207 31.0400614)",
131648557,False,广南路,tertiary,False,14.43,,,,"LINESTRING (121.452691 31.0373857, 121.4528411 31.037403)",
424752994,True,虹梅南路,primary,False,50.638,,,,"LINESTRING (121.452691 31.0373857, 121.4526906 31.0376151, 121.4526877 31.0377634, 121.4526707 31.0378397)",
130799678,True,剑川路,primary,False,11.348,2,S323,60,"LINESTRING (121.4516337 31.0403678, 121.4515196 31.0403385)",
424753401,True,虹梅南路,primary,False,321.67500000000007,,,,"LINESTRING (121.4516337 31.0403678, 121.4506649 31.0428872, 121.4506452 31.0429382, 121.4505771 31.0431154)",
1232871421,True,虹梅南路,primary,False,12.707,,,,"LINESTRING (121.4516766 31.0402596, 121.4516337 31.0403678)",
1232871422,True,剑川路,primary,False,20.323,2,,60,"LINESTRING (121.4516766 31.0402596, 121.4518332 31.0403837)",
"[424753400, 426072694]",True,,trunk_link,False,303.726,,,,"LINESTRING (121.4527716 31.037017, 121.4526906 31.0374239, 121.4525836 31.0378163, 121.452125 31.0390248, 121.4518716 31.0396321)",yes
424752994,True,虹梅南路,primary,False,263.626,,,,"LINESTRING (121.4526707 31.0378397, 121.4526379 31.037934, 121.4521664 31.0391393, 121.4518898 31.0397579, 121.4517416 31.040072)",
426072694,True,,trunk_link,False,50.471000000000004,,,,"LINESTRING (121.4518716 31.0396321, 121.4518291 31.0397575, 121.4517416 31.040072)",
509215264,True,,trunk_link,False,53.394000000000005,,,,"LINESTRING (121.4518716 31.0396321, 121.4517244 31.0398925, 121.4516207 31.0400614)",
1232871423,True,虹梅南路,primary,False,13.008,,,,"LINESTRING (121.451562 31.0402273, 121.4515196 31.0403385)",
1232871424,True,剑川路,primary,False,11.494,2,,60,"LINESTRING (121.451562 31.0402273, 121.4516766 31.0402596)",
1232871431,True,虹梅南路,primary,False,21.76,,,,"LINESTRING (121.4517416 31.040072, 121.4516766 31.0402596)",
131648483,True,剑川路,primary,False,19.089,2,S323,60,"LINESTRING (121.4518332 31.0403837, 121.4516337 31.0403678)",
509204982,False,剑川路,primary,False,236.238,2,S323,60,"LINESTRING (121.4518332 31.0403837, 121.4526306 31.0406409, 121.4531234 31.0408087, 121.4541476 31.0411461)",
1232871432,True,剑川路,primary,False,14.587,2,S323,60,"LINESTRING (121.4515196 31.0403385, 121.4513752 31.0402949)",
"[424753402, 426072695]",True,,trunk_link,False,346.58,,,,"LINESTRING (121.4514339 31.0399357, 121.4520544 31.0383321, 121.4523159 31.037689, 121.4526404 31.0369963)",yes
1232871427,True,虹梅南路,primary,False,324.741,,,,"LINESTRING (121.4514339 31.0399357, 121.4514885 31.0397043, 121.4515449 31.0394119, 121.4517857 31.0388004, 121.4520012 31.0382211, 121.4520604 31.0380847, 121.4521593 31.0379294, 121.4525541 31.037191)",
998950826,True,虹梅南路,primary,False,12.324,,,,"LINESTRING (121.4513752 31.0402949, 121.4514122 31.0401887)",
1232871430,True,剑川路,primary,False,7.343,2,S323,60,"LINESTRING (121.4513752 31.0402949, 121.4513019 31.0402745)",
998950825,True,剑川路,primary,False,14.903,2,,60,"LINESTRING (121.4514122 31.0401887, 121.451562 31.0402273)",
509204983,True,虹梅南路,primary,False,350.66200000000003,,,,"LINESTRING (121.4514122 31.0401887, 121.4516056 31.039684, 121.4519753 31.0387627, 121.4523512 31.0377622, 121.4525541 31.037191)",
131648557,False,广南路,tertiary,True,14.43,,,,"LINESTRING (121.4528411 31.037403, 121.452691 31.0373857)",
509204984,True,,primary,False,51.201,,,,"LINESTRING (121.4528411 31.037403, 121.4526707 31.0378397)",
1232871433,True,虹梅南路,primary,False,19.276,,,,"LINESTRING (121.4516207 31.0400614, 121.451562 31.0402273)",
131648524,False,,residential,False,30.299,,,,"LINESTRING (121.455458 31.0410518, 121.4555707 31.040797)",
131648524,False,,residential,True,54.545,,,,"LINESTRING (121.455458 31.0410518, 121.4552551 31.0415105)",
531311839,False,,residential,False,77.108,,,,"LINESTRING (121.4541476 31.0411461, 121.4538675 31.0417967)",
509204982,False,剑川路,primary,False,113.026,2,S323,60,"LINESTRING (121.4541476 31.0411461, 121.4552011 31.0414931, 121.4552551 31.0415105)",
509204982,False,剑川路,primary,True,236.238,2,S323,60,"LINESTRING (121.4541476 31.0411461, 121.4531234 31.0408087, 121.4526306 31.0406409, 121.4518332 31.0403837)",
531311839,False,,residential,False,140.3,,,,"LINESTRING (121.4538675 31.0417967, 121.4552569 31.0422149)",
531311839,False,,residential,True,77.108,,,,"LINESTRING (121.4538675 31.0417967, 121.4541476 31.0411461)",
531311840,False,,residential,True,39.346,,,,"LINESTRING (121.4538675 31.0417967, 121.4537083 31.0421232)",
531311840,False,,residential,False,186.581,,,,"LINESTRING (121.4538675 31.0417967, 121.4523537 31.0412825, 121.4522573 31.0415529)",
531311839,False,,residential,True,50.178,,,,"LINESTRING (121.4557538 31.0423645, 121.4552569 31.0422149)",
531311840,False,,residential,True,17.614,,,,"LINESTRING (121.4519932 31.0422935, 121.4520472 31.042142)",
531311842,False,,residential,False,56.445,,,,"LINESTRING (121.4528345 31.0425255, 121.4533832 31.042717)",
531311842,False,,residential,False,60.276,,,,"LINESTRING (121.4533832 31.042717, 121.453985 31.0428843)",
531311842,False,,residential,True,56.445,,,,"LINESTRING (121.4533832 31.042717, 121.4528345 31.0425255)",
998950824,False,,residential,False,38.305,,,,"LINESTRING (121.4533832 31.042717, 121.4535539 31.0424051)",
998950824,False,,residential,True,105.252,,,,"LINESTRING (121.4533832 31.042717, 121.4532329 31.0430027, 121.4532329 31.0432187, 121.4531138 31.0436232)",
531311842,False,,residential,True,60.276,,,,"LINESTRING (121.453985 31.0428843, 121.4533832 31.042717)",
531311844,False,,residential,False,57.49,,,,"LINESTRING (121.4531394 31.0419508, 121.4537083 31.0421232)",
531311840,False,,residential,False,39.346,,,,"LINESTRING (121.4537083 31.0421232, 121.4538675 31.0417967)",
531311844,False,,residential,False,47.737,,,,"LINESTRING (121.4537083 31.0421232, 121.4541843 31.0422573)",
531311844,False,,residential,True,57.49,,,,"LINESTRING (121.4537083 31.0421232, 121.4531394 31.0419508)",
998950824,False,,residential,True,34.626,,,,"LINESTRING (121.4537083 31.0421232, 121.4535539 31.0424051)",
531311844,False,,residential,True,47.737,,,,"LINESTRING (121.4541843 31.0422573, 121.4537083 31.0421232)",
531311845,False,,residential,False,148.85399999999998,,,,"LINESTRING (121.454781 31.0433415, 121.4550894 31.0422453, 121.4552343 31.0422912, 121.4552569 31.0422149)",
531311839,False,,residential,False,50.178,,,,"LINESTRING (121.4552569 31.0422149, 121.4557538 31.0423645)",
531311839,False,,residential,True,140.3,,,,"LINESTRING (121.4552569 31.0422149, 121.4538675 31.0417967)",
531311845,False,,residential,True,148.85399999999998,,,,"LINESTRING (121.4552569 31.0422149, 121.4552343 31.0422912, 121.4550894 31.0422453, 121.454781 31.0433415)",
213036411,False,尚义路,residential,False,9.036,,,,"LINESTRING (121.4475375 31.0390669, 121.4475548 31.038987)",
213036411,False,尚义路,residential,True,395.594,,,,"LINESTRING (121.4475375 31.0390669, 121.4471095 31.0412971, 121.4470872 31.0413813, 121.4467747 31.0425625)",
998950827,False,,residential,False,49.221,,,,"LINESTRING (121.4530737 31.0422418, 121.4535539 31.0424051)",
998950824,False,,residential,False,34.626,,,,"LINESTRING (121.4535539 31.0424051, 121.4537083 31.0421232)",
998950824,False,,residential,True,38.305,,,,"LINESTRING (121.4535539 31.0424051, 121.4533832 31.042717)",
998950827,False,,residential,False,49.912,,,,"LINESTRING (121.4535539 31.0424051, 121.4540505 31.0425481)",
998950827,False,,residential,True,49.221,,,,"LINESTRING (121.4535539 31.0424051, 121.4530737 31.0422418)",
998950827,False,,residential,True,49.912,,,,"LINESTRING (121.4540505 31.0425481, 121.4535539 31.0424051)",
531311840,False,,residential,False,17.614,,,,"LINESTRING (121.4520472 31.042142, 121.4519932 31.0422935)",
531311840,False,,residential,True,33.939,,,,"LINESTRING (121.4520472 31.042142, 121.4521513 31.0418501)",
998950828,False,,residential,False,53.663,,,,"LINESTRING (121.4520472 31.042142, 121.4525809 31.0422963)",
998950828,False,,residential,True,53.663,,,,"LINESTRING (121.4525809 31.0422963, 121.4520472 31.042142)",
531311840,False,,residential,False,33.939,,,,"LINESTRING (121.4521513 31.0418501, 121.4520472 31.042142)",
531311840,False,,residential,True,34.556,,,,"LINESTRING (121.4521513 31.0418501, 121.4522573 31.0415529)",
998950829,False,,residential,False,50.16,,,,"LINESTRING (121.4521513 31.0418501, 121.4526487 31.041998)",
998950829,False,,residential,True,50.16,,,,"LINESTRING (121.4526487 31.041998, 121.4521513 31.0418501)",
531311840,False,,residential,False,34.556,,,,"LINESTRING (121.4522573 31.0415529, 121.4521513 31.0418501)",
998950830,False,,residential,False,48.175,,,,"LINESTRING (121.4522573 31.0415529, 121.4527319 31.0417024)",
531311840,False,,residential,True,186.581,,,,"LINESTRING (121.4522573 31.0415529, 121.4523537 31.0412825, 121.4538675 31.0417967)",
998950830,False,,residential,True,48.175,,,,"LINESTRING (121.4527319 31.0417024, 121.4522573 31.0415529)",
213036411,False,尚义路,residential,False,168.545,,,,"LINESTRING (121.4465816 31.0440692, 121.4467747 31.0425625)",
