osmid,oneway,name,highway,reversed,length,lanes,maxspeed,bridge,geometry
"[316829281, 1082138026, 1082138025]",False,桃州南路,tertiary,True,240.717,,,yes,"LINESTRING (119.4131301 30.8806821, 119.4129582 30.8815199, 119.4128674 30.8819623, 119.4126926 30.8828141)"
"[1082138043, 1082138044, 1082138045]",False,天官山路,residential,False,63.081,,,yes,"LINESTRING (119.4131301 30.8806821, 119.4133041 30.8807098, 119.4137743 30.8807848, 119.41378 30.8807857)"
"[1082138024, 1082138044, 1082138023]",False,天官山路,residential,True,229.993,,,yes,"LINESTRING (119.4131301 30.8806821, 119.4129164 30.8806346, 119.4124081 30.8805216, 119.4119699 30.8804242, 119.4107971 30.8801634)"
187475328,True,桐汭西路,secondary,False,286.371,2,,,"LINESTRING (119.4104996 30.8810562, 119.4112308 30.8816333, 119.4112506 30.8816493, 119.4126926 30.8828141)"
330294373,False,民安路,unclassified,False,103.722,,,,"LINESTRING (119.4104996 30.8810562, 119.4105774 30.8809362, 119.4107971 30.8801634)"
330294374,False,东升路,unclassified,False,181.595,,,,"LINESTRING (119.4167704 30.8812622, 119.4171195 30.8796568)"
330294376,False,天官山路,residential,False,181.582,,,,"LINESTRING (119.4167704 30.8812622, 119.418645 30.8815421)"
"[330294376, 1082138045, 1082138046]",False,天官山路,residential,True,88.753,,,yes,"LINESTRING (119.4167704 30.8812622, 119.4166586 30.8812444, 119.4161424 30.8811621, 119.415856 30.8811165)"
330294376,False,天官山路,residential,False,21.97,,,,"LINESTRING (119.418645 30.8815421, 119.4188736 30.8815655)"
330294376,False,天官山路,residential,True,181.582,,,,"LINESTRING (119.418645 30.8815421, 119.4167704 30.8812622)"
759826724,True,万桂山南路,primary,False,186.952,3,40,,"LINESTRING (119.418645 30.8815421, 119.4188334 30.8798686)"
330294376,False,天官山路,residential,True,21.97,,,,"LINESTRING (119.4188736 30.8815655, 119.418645 30.8815421)"
325248308,True,万桂山南路,primary,False,180.701,,,,"LINESTRING (119.4192519 30.8782604, 119.419068 30.8798778)"
863711693,True,爱民路,secondary,False,22.57,,,,"LINESTRING (119.4192519 30.8782604, 119.4190158 30.8782487)"
759826724,True,万桂山南路,primary,False,17.719,3,40,,"LINESTRING (119.4190158 30.8782487, 119.4190203 30.8780894)"
863711693,True,爱民路,secondary,False,149.18,,,,"LINESTRING (119.4190158 30.8782487, 119.4184423 30.8781583, 119.4174801 30.8779984)"
187475295,True,爱民路,secondary,False,228.23,,,,"LINESTRING (119.4115929 30.8767529, 119.4139338 30.8771727)"
1082138019,False,民安路,unclassified,True,18.792,,,,"LINESTRING (119.4115929 30.8767529, 119.4115585 30.8769193)"
330294374,False,东升路,unclassified,True,19.421,,,,"LINESTRING (119.4175141 30.8778262, 119.4174801 30.8779984)"
187475295,True,爱民路,secondary,False,146.69299999999998,,,,"LINESTRING (119.4175141 30.8778262, 119.4182087 30.8779481, 119.4190203 30.8780894)"
325248308,True,万桂山南路,primary,False,229.965,,,,"LINESTRING (119.4195223 30.8760583, 119.4192716 30.8781152)"
579781457,False,,unclassified,True,22.883,,,,"LINESTRING (119.4195223 30.8760583, 119.4192826 30.8760534)"
579781457,False,,unclassified,False,22.883,,,,"LINESTRING (119.4192826 30.8760534, 119.4195223 30.8760583)"
579781457,False,,unclassified,True,477.12100000000004,,,,"LINESTRING (119.4192826 30.8760534, 119.4187716 30.8759983, 119.4143366 30.875429)"
316829281,False,桃州南路,tertiary,True,197.665,,,,"LINESTRING (119.4143366 30.875429, 119.4139338 30.8771727)"
579781457,False,,unclassified,False,477.12100000000004,,,,"LINESTRING (119.4143366 30.875429, 119.4187716 30.8759983, 119.4192826 30.8760534)"
330294373,False,民安路,unclassified,True,180.703,,,,"LINESTRING (119.411171 30.8785703, 119.4107971 30.8801634)"
"[1082138019, 1082138020, 330294373]",False,民安路,unclassified,False,187.27100000000002,,,yes,"LINESTRING (119.411171 30.8785703, 119.4113027 30.8780093, 119.411406 30.8775689, 119.4115585 30.8769193)"
"[1082138021, 1082138022, 1082138039]",False,,residential,False,228.744,,,yes,"LINESTRING (119.411171 30.8785703, 119.4116772 30.8786861, 119.4121845 30.8788021, 119.4123584 30.8788419, 119.4134995 30.879056)"
316829281,False,桃州南路,tertiary,False,192.272,,,,"LINESTRING (119.4134995 30.879056, 119.4138885 30.8773594)"
316829281,False,桃州南路,tertiary,True,184.219,,,,"LINESTRING (119.4134995 30.879056, 119.4131301 30.8806821)"
"[1082138040, 863711685, 1082138039]",False,,residential,False,66.626,,,yes,"LINESTRING (119.4134995 30.879056, 119.4135922 30.8790491, 119.4140721 30.8791233, 119.4141877 30.8791412)"
"[1082138021, 1082138022, 1082138039]",False,,residential,True,228.744,,,yes,"LINESTRING (119.4134995 30.879056, 119.4123584 30.8788419, 119.4121845 30.8788021, 119.4116772 30.8786861, 119.411171 30.8785703)"
863711685,False,,residential,False,227.526,,,,"LINESTRING (119.4141877 30.8791412, 119.4157863 30.8794174, 119.4165212 30.8795601)"
863711695,False,,residential,False,408.447,,,,"LINESTRING (119.4141877 30.8791412, 119.4142467 30.878911, 119.4144406 30.8785247, 119.4146605 30.8783221, 119.4152184 30.8781011, 119.4156368 30.8781288, 119.4160445 30.8782301, 119.4163557 30.8784741, 119.4165434 30.8788148, 119.4165756 30.8792429, 119.4165212 30.8795601)"
"[1082138040, 863711685, 1082138039]",False,,residential,True,66.626,,,yes,"LINESTRING (119.4141877 30.8791412, 119.4140721 30.8791233, 119.4135922 30.8790491, 119.4134995 30.879056)"
863711686,False,,residential,False,82.238,,,,"LINESTRING (119.4141877 30.8791412, 119.4140482 30.8797397, 119.4140375 30.8798686)"
"[1082138048, 863711685, 1082138047]",False,,residential,False,58.101,,,yes,"LINESTRING (119.4165212 30.8795601, 119.4166043 30.8795735, 119.4171138 30.8796559, 119.4171195 30.8796568)"
863711685,False,,residential,True,227.526,,,,"LINESTRING (119.4165212 30.8795601, 119.4157863 30.8794174, 119.4141877 30.8791412)"
863711695,False,,residential,True,408.44700000000006,,,,"LINESTRING (119.4165212 30.8795601, 119.4165756 30.8792429, 119.4165434 30.8788148, 119.4163557 30.8784741, 119.4160445 30.8782301, 119.4156368 30.8781288, 119.4152184 30.8781011, 119.4146605 30.8783221, 119.4144406 30.8785247, 119.4142467 30.878911, 119.4141877 30.8791412)"
863711687,False,,residential,False,162.98,,,,"LINESTRING (119.4165212 30.8795601, 119.4164461 30.8798502, 119.416371 30.8801402, 119.4163335 30.8802484, 119.4161993 30.8802461, 119.4158292 30.8801955, 119.415459 30.8801448)"
330294374,False,东升路,unclassified,False,187.59,,,,"LINESTRING (119.4171195 30.8796568, 119.4174801 30.8779984)"
330294374,False,东升路,unclassified,True,181.595,,,,"LINESTRING (119.4171195 30.8796568, 119.4167704 30.8812622)"
1082138047,False,,residential,False,165.249,,,,"LINESTRING (119.4171195 30.8796568, 119.4188334 30.8798686)"
"[1082138048, 863711685, 1082138047]",False,,residential,True,58.101,,,yes,"LINESTRING (119.4171195 30.8796568, 119.4171138 30.8796559, 119.4166043 30.8795735, 119.4165212 30.8795601)"
759826724,True,万桂山南路,primary,False,180.964,3,40,,"LINESTRING (119.4188334 30.8798686, 119.4190158 30.8782487)"
1082138047,False,,residential,False,22.412,,,,"LINESTRING (119.4188334 30.8798686, 119.419068 30.8798778)"
1082138047,False,,residential,True,165.249,,,,"LINESTRING (119.4188334 30.8798686, 119.4171195 30.8796568)"
863711686,False,,residential,False,104.896,,,,"LINESTRING (119.4140375 30.8798686, 119.41378 30.8807857)"
863711687,False,,residential,True,81.732,,,,"LINESTRING (119.4140375 30.8798686, 119.4148743 30.8800251)"
863711686,False,,residential,True,82.238,,,,"LINESTRING (119.4140375 30.8798686, 119.4140482 30.8797397, 119.4141877 30.8791412)"
863711686,False,,residential,True,104.896,,,,"LINESTRING (119.41378 30.8807857, 119.4140375 30.8798686)"
1082138045,False,天官山路,residential,False,86.957,,,,"LINESTRING (119.41378 30.8807857, 119.4146759 30.8809284)"
"[1082138043, 1082138044, 1082138045]",False,天官山路,residential,True,63.081,,,yes,"LINESTRING (119.41378 30.8807857, 119.4137743 30.8807848, 119.4133041 30.8807098, 119.4131301 30.8806821)"
863711689,False,,residential,False,99.339,,,,"LINESTRING (119.415459 30.8801448, 119.4152445 30.881019)"
863711687,False,,residential,False,57.608,,,,"LINESTRING (119.415459 30.8801448, 119.4154268 30.8801264, 119.4148743 30.8800251)"
863711687,False,,residential,True,162.97999999999996,,,,"LINESTRING (119.415459 30.8801448, 119.4158292 30.8801955, 119.4161993 30.8802461, 119.4163335 30.8802484, 119.416371 30.8801402, 119.4164461 30.8798502, 119.4165212 30.8795601)"
863711687,False,,residential,False,81.732,,,,"LINESTRING (119.4148743 30.8800251, 119.4140375 30.8798686)"
863711688,False,,residential,False,102.211,,,,"LINESTRING (119.4148743 30.8800251, 119.4146759 30.8809284)"
863711687,False,,residential,True,57.608,,,,"LINESTRING (119.4148743 30.8800251, 119.4154268 30.8801264, 119.415459 30.8801448)"
863711688,False,,residential,True,102.211,,,,"LINESTRING (119.4146759 30.8809284, 119.4148743 30.8800251)"
1082138045,False,天官山路,residential,False,55.19,,,,"LINESTRING (119.4146759 30.8809284, 119.4152445 30.881019)"
1082138045,False,天官山路,residential,True,86.957,,,,"LINESTRING (119.4146759 30.8809284, 119.41378 30.8807857)"
863711689,False,,residential,True,99.339,,,,"LINESTRING (119.4152445 30.881019, 119.415459 30.8801448)"
1082138045,False,天官山路,residential,False,59.355,,,,"LINESTRING (119.4152445 30.881019, 119.415856 30.8811165)"
1082138045,False,天官山路,residential,True,55.19,,,,"LINESTRING (119.4152445 30.881019, 119.4146759 30.8809284)"
1082138045,False,天官山路,residential,True,59.355,,,,"LINESTRING (119.415856 30.8811165, 119.4152445 30.881019)"
"[330294376, 1082138045, 1082138046]",False,天官山路,residential,False,88.753,,,yes,"LINESTRING (119.415856 30.8811165, 119.4161424 30.8811621, 119.4166586 30.8812444, 119.4167704 30.8812622)"
325248308,True,万桂山南路,primary,False,188.579,,,,"LINESTRING (119.419068 30.8798778, 119.4188736 30.8815655)"
1082138047,False,,residential,True,22.412,,,,"LINESTRING (119.419068 30.8798778, 119.4188334 30.8798686)"
759826722,False,桃州北路,tertiary,False,61.815999999999995,,,,"LINESTRING (119.4126307 30.8834595, 119.4126323 30.8833696, 119.4126827 30.8829056)"
759826722,False,桃州北路,tertiary,False,10.218,,,,"LINESTRING (119.4126827 30.8829056, 119.4126926 30.8828141)"
759826722,False,桃州北路,tertiary,True,61.815999999999995,,,,"LINESTRING (119.4126827 30.8829056, 119.4126323 30.8833696, 119.4126307 30.8834595)"
