osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes
833449668,胶州路,tertiary,False,False,7.917,"LINESTRING (118.6640919 37.4368436, 118.6641053 37.4367732)",,
525112142,,residential,True,False,11.297,"LINESTRING (118.6680607 37.4323859, 118.668061 37.4322843)",,
833438227,府前大街,secondary,True,False,97.698,"LINESTRING (118.6680607 37.4323859, 118.6669543 37.4323761)",,
525112142,,residential,True,False,240.027,"LINESTRING (118.668061 37.4322843, 118.6680692 37.4301257)",,
832436195,府前大街,secondary,True,False,156.728,"LINESTRING (118.668061 37.4322843, 118.6698359 37.4323001)",,
525112149,,residential,False,True,73.802,"LINESTRING (118.6680692 37.4301257, 118.668905 37.4301288)",,
"[525112156, 525112149]",,residential,False,"[False, True]",335.795,"LINESTRING (118.6680692 37.4301257, 118.6669774 37.4301216, 118.6669553 37.4322744)",,
525112143,,residential,True,False,241.359,"LINESTRING (118.6698804 37.4301298, 118.6698359 37.4323001)",,
525112149,,residential,False,False,75.664,"LINESTRING (118.6698804 37.4301298, 118.6690235 37.4301289)",,
"[525112157, 525112149]",,residential,False,"[False, True]",337.65999999999997,"LINESTRING (118.6698804 37.4301298, 118.6709687 37.4301377, 118.6709422 37.43231)",,
525112143,,residential,True,False,11.288,"LINESTRING (118.6698359 37.4323001, 118.6698338 37.4324016)",,
832436195,府前大街,secondary,True,False,97.689,"LINESTRING (118.6698359 37.4323001, 118.6709422 37.43231)",,
833438227,府前大街,secondary,True,False,156.569,"LINESTRING (118.6698338 37.4324016, 118.6680607 37.4323859)",,
525112149,,residential,False,False,73.802,"LINESTRING (118.668905 37.4301288, 118.6680692 37.4301257)",,
525112149,,residential,False,True,10.463,"LINESTRING (118.668905 37.4301288, 118.6690235 37.4301289)",,
"[525112149, 525112157]",,residential,False,"[False, True]",337.65999999999997,"LINESTRING (118.6709422 37.43231, 118.6709687 37.4301377, 118.6698804 37.4301298)",,
712072327,胶州路,tertiary,False,True,11.32,"LINESTRING (118.6641273 37.4322492, 118.6641266 37.432351)",,
832436195,府前大街,secondary,True,False,249.72,"LINESTRING (118.6641273 37.4322492, 118.6669553 37.4322744)",,
712072327,胶州路,tertiary,False,False,11.32,"LINESTRING (118.6641266 37.432351, 118.6641273 37.4322492)",,
"[833449667, 833449668, 712072327]",胶州路,tertiary,False,True,491.733,"LINESTRING (118.6641266 37.432351, 118.6641059 37.4352775, 118.6641039 37.4356177, 118.6641053 37.4367732)",yes,
525112156,,residential,False,False,11.309,"LINESTRING (118.6669543 37.4323761, 118.6669553 37.4322744)",,
833438227,府前大街,secondary,True,False,249.693,"LINESTRING (118.6669543 37.4323761, 118.6641266 37.432351)",,
525112156,,residential,False,True,11.309,"LINESTRING (118.6669553 37.4322744, 118.6669543 37.4323761)",,
832436195,府前大街,secondary,True,False,97.636,"LINESTRING (118.6669553 37.4322744, 118.668061 37.4322843)",,
"[525112156, 525112149]",,residential,False,"[False, True]",335.795,"LINESTRING (118.6669553 37.4322744, 118.6669774 37.4301216, 118.6680692 37.4301257)",,
833449668,胶州路,tertiary,False,True,7.917,"LINESTRING (118.6641053 37.4367732, 118.6640919 37.4368436)",,
"[833449667, 833449668, 712072327]",胶州路,tertiary,False,False,491.733,"LINESTRING (118.6641053 37.4367732, 118.6641039 37.4356177, 118.6641059 37.4352775, 118.6641266 37.432351)",yes,
525112149,,residential,False,False,10.463,"LINESTRING (118.6690235 37.4301289, 118.668905 37.4301288)",,
525112149,,residential,False,True,75.664,"LINESTRING (118.6690235 37.4301289, 118.6698804 37.4301298)",,
741716251,辽河路,tertiary,True,False,1.095,"LINESTRING (118.6640929 37.4367731, 118.6641053 37.4367732)",,2
