osmid,oneway,lanes,ref,name,highway,reversed,length,geometry
978121417,True,2,G109,京拉线,trunk,False,8.731,"LINESTRING (104.1455434 36.5317117, 104.1454457 36.5317133)"
410957671,True,,,天津路,secondary,False,488.358,"LINESTRING (104.1455434 36.5317117, 104.1455421 36.5354517, 104.1455419 36.5361036)"
216883257,True,,,天津路,secondary,False,10.074,"LINESTRING (104.1454457 36.5317133, 104.1454461 36.5316227)"
544341735,True,2,G109,京拉线,trunk,False,8.873,"LINESTRING (104.1454461 36.5316227, 104.1455454 36.5316221)"
978121416,True,,,天津路,secondary,False,9.965,"LINESTRING (104.1455454 36.5316221, 104.1455434 36.5317117)"
886695616,False,,,,residential,True,119.706,"LINESTRING (104.1506034 36.53287, 104.1505205 36.5333249, 104.1504094 36.5339352)"
886695617,False,,,,residential,True,80.245,"LINESTRING (104.1507554 36.5359287, 104.1508198 36.5352089)"
886695617,False,,,,residential,False,80.245,"LINESTRING (104.1508198 36.5352089, 104.1507554 36.5359287)"
886695617,False,,,,residential,True,80.535,"LINESTRING (104.1508198 36.5352089, 104.150219 36.535183, 104.1500097 36.5350106)"
886695620,False,,,,residential,True,202.65699999999998,"LINESTRING (104.1508198 36.5352089, 104.1509753 36.5347434, 104.1511443 36.5340106, 104.1504094 36.5339352)"
886695618,False,,,,residential,True,129.11599999999999,"LINESTRING (104.1489744 36.5360063, 104.1489637 36.5351442, 104.1493231 36.5350666)"
886695618,False,,,,residential,False,61.659,"LINESTRING (104.1500097 36.5350106, 104.1493231 36.5350666)"
886695619,False,,,,residential,True,123.181,"LINESTRING (104.1500097 36.5350106, 104.1501869 36.533912)"
886695617,False,,,,residential,False,80.535,"LINESTRING (104.1500097 36.5350106, 104.150219 36.535183, 104.1508198 36.5352089)"
886695619,False,,,,residential,False,123.181,"LINESTRING (104.1501869 36.533912, 104.1500097 36.5350106)"
886695620,False,,,,residential,False,20.046,"LINESTRING (104.1501869 36.533912, 104.1504094 36.5339352)"
886695620,False,,,,residential,True,78.787,"LINESTRING (104.1501869 36.533912, 104.1493124 36.5338209)"
886695620,False,,,,residential,True,20.046,"LINESTRING (104.1504094 36.5339352, 104.1501869 36.533912)"
886695616,False,,,,residential,False,119.706,"LINESTRING (104.1504094 36.5339352, 104.1505205 36.5333249, 104.1506034 36.53287)"
886695620,False,,,,residential,False,202.65699999999998,"LINESTRING (104.1504094 36.5339352, 104.1511443 36.5340106, 104.1509753 36.5347434, 104.1508198 36.5352089)"
886695621,False,,,,residential,False,105.456,"LINESTRING (104.1481161 36.5340623, 104.1492963 36.5340753)"
886695618,False,,,,residential,True,61.659,"LINESTRING (104.1493231 36.5350666, 104.1500097 36.5350106)"
886695622,False,,,,residential,True,110.254,"LINESTRING (104.1493231 36.5350666, 104.1492963 36.5340753)"
886695618,False,,,,residential,False,129.11599999999999,"LINESTRING (104.1493231 36.5350666, 104.1489637 36.5351442, 104.1489744 36.5360063)"
886695621,False,,,,residential,True,105.456,"LINESTRING (104.1492963 36.5340753, 104.1481161 36.5340623)"
886695622,False,,,,residential,False,110.254,"LINESTRING (104.1492963 36.5340753, 104.1493231 36.5350666)"
886695622,False,,,,residential,True,28.325,"LINESTRING (104.1492963 36.5340753, 104.1493124 36.5338209)"
886695620,False,,,,residential,False,78.787,"LINESTRING (104.1493124 36.5338209, 104.1501869 36.533912)"
886695622,False,,,,residential,False,28.325,"LINESTRING (104.1493124 36.5338209, 104.1492963 36.5340753)"
886695622,False,,,,residential,True,221.632,"LINESTRING (104.1493124 36.5338209, 104.1493613 36.5332184, 104.1494787 36.5318322)"
886695622,False,,,,residential,False,221.632,"LINESTRING (104.1494787 36.5318322, 104.1493613 36.5332184, 104.1493124 36.5338209)"
1176866508,True,2,G109,京拉线,trunk,False,352.212,"LINESTRING (104.1494787 36.5318322, 104.1489542 36.5317871, 104.1486314 36.5317536, 104.147866 36.5317223, 104.1455434 36.5317117)"
1106855201,True,,,郑州路,tertiary,False,9.715,"LINESTRING (104.1454332 36.536106, 104.1455419 36.5361036)"
216883257,True,,,天津路,secondary,False,488.448,"LINESTRING (104.1454332 36.536106, 104.1454351 36.5354517, 104.1454457 36.5317133)"
280327455,False,,,滨河西路,secondary,False,11.388,"LINESTRING (104.1517248 36.5361168, 104.1517069 36.5362182)"
410957671,True,,,天津路,secondary,False,8.651,"LINESTRING (104.1455419 36.5361036, 104.1455413 36.5361814)"
1106855201,True,,,郑州路,tertiary,False,552.402,"LINESTRING (104.1455419 36.5361036, 104.1517248 36.5361168)"
280327455,False,,,滨河西路,secondary,True,11.388,"LINESTRING (104.1517069 36.5362182, 104.1517248 36.5361168)"
1176592836,True,,,郑州路,tertiary,False,550.869,"LINESTRING (104.1517069 36.5362182, 104.1455413 36.5361814)"
1176592836,True,,,郑州路,tertiary,False,9.662,"LINESTRING (104.1455413 36.5361814, 104.1454332 36.536184)"
216883257,True,,,天津路,secondary,False,8.673,"LINESTRING (104.1454332 36.536184, 104.1454332 36.536106)"
