osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction
1103135173,True,شارع سمنان,residential,False,40.262,"LINESTRING (55.4258822 25.3425017, 55.4259669 25.3424074, 55.4259919 25.3423734, 55.4260089 25.3423356, 55.4260175 25.3422955, 55.4260172 25.3422547, 55.4260025 25.3421785)",,,,
70193908,True,,secondary_link,False,115.272,"LINESTRING (55.4205458 25.3453473, 55.4207334 25.3454653, 55.4207938 25.3454939, 55.4208581 25.3455142, 55.420925 25.3455259, 55.4211443 25.3455537, 55.4214118 25.3455832, 55.4214861 25.3455837, 55.4215602 25.3455779, 55.4216334 25.3455656)",1,,,
214082198,True,شارع الشيخ راشد بن صقر القاسمي,secondary,False,91.75200000000001,"LINESTRING (55.4205458 25.3453473, 55.4206838 25.3454805, 55.4207951 25.3456114, 55.4209672 25.3458502, 55.4210835 25.3460116)",3,S115,60,
503828161,True,,secondary_link,False,93.612,"LINESTRING (55.4205458 25.3453473, 55.4205849 25.3454641, 55.4206171 25.345525, 55.4206531 25.345576, 55.4208977 25.3459095, 55.4210112 25.3460715)",2,,,
70193913,True,,secondary_link,False,72.491,"LINESTRING (55.4213524 25.3467246, 55.4212139 25.346612, 55.4211693 25.3465888, 55.4211214 25.3465718, 55.4210712 25.3465616, 55.4210199 25.3465583, 55.4209522 25.3465532, 55.4208843 25.3465559, 55.4208172 25.3465663, 55.4206965 25.3465967)",1,,,
502103318,True,شارع الشيخ راشد بن صقر القاسمي,secondary,False,55.363,"LINESTRING (55.4213524 25.3467246, 55.4211424 25.3464353, 55.4210502 25.3463083)",3,S115,60,
1172680121,True,شارع الشيخ زايد,secondary,False,11.295,"LINESTRING (55.4209281 25.3461399, 55.4210112 25.3460715)",2,,60,
70192519,True,شارع الشيخ راشد بن صقر القاسمي,secondary,False,63.622,"LINESTRING (55.4209281 25.3461399, 55.4208121 25.3459801, 55.4205808 25.3456615)",3,S115,60,
1172680119,True,شارع الشيخ زايد,secondary,False,10.327,"LINESTRING (55.4212038 25.3461786, 55.4211286 25.3462419)",2,,60,
25598946,True,شارع الشيخ راشد بن صقر القاسمي,secondary,False,63.066,"LINESTRING (55.4212038 25.3461786, 55.4212998 25.3463116, 55.4215464 25.3466538)",3,S115,60,
25914815,False,شارع سمنان,residential,False,57.595,"LINESTRING (55.4260025 25.3421785, 55.4256931 25.3417425)",,,,
70193046,True,,secondary_link,False,117.18000000000002,"LINESTRING (55.4218137 25.3456792, 55.4218046 25.3457465, 55.4217953 25.3457704, 55.4217827 25.3457931, 55.4217671 25.3458141, 55.4217485 25.3458332, 55.4216634 25.3459026, 55.4216322 25.3459351, 55.4216074 25.3459717, 55.4215895 25.3460115, 55.421579 25.3460535, 55.4215443 25.3462206, 55.4215111 25.3464143, 55.4215113 25.3464953, 55.4215232 25.3465755, 55.4215464 25.3466538)",1,,,
1172680111,True,شارع الشيخ زايد,secondary,False,82.705,"LINESTRING (55.4218137 25.3456792, 55.421342 25.3460666, 55.4212038 25.3461786)",2,,60,
25598945,True,شارع الشيخ زايد,secondary,False,109.9,"LINESTRING (55.4216334 25.3455656, 55.4217133 25.3455013, 55.4221386 25.3451608, 55.4224466 25.3449048)",2,,60,
70193910,True,,secondary_link,False,113.586,"LINESTRING (55.4203261 25.3466286, 55.4203472 25.3465379, 55.4203552 25.3465216, 55.4203673 25.3465052, 55.4204483 25.3464322, 55.4204766 25.3463921, 55.4204985 25.3463488, 55.4205136 25.3463032, 55.4205217 25.3462561, 55.420543 25.3460955, 55.4205677 25.345913, 55.4205742 25.3458424, 55.4205808 25.3456615)",1,,,
1172680113,True,شارع الشيخ زايد,secondary,False,81.319,"LINESTRING (55.4203261 25.3466286, 55.4207914 25.3462502, 55.4209281 25.3461399)",3,S124,60,
70192519,True,شارع الشيخ راشد بن صقر القاسمي,secondary,False,175.29899999999998,"LINESTRING (55.4205808 25.3456615, 55.4197818 25.3445386, 55.4196373 25.3443355)",3,S115,60,
24584053,True,شارع الشيخ زايد,secondary,False,98.962,"LINESTRING (55.4206965 25.3465967, 55.4199559 25.3471833)",3,S124,60,
72830768,False,شارع الحارث بن حسن,residential,False,57.917,"LINESTRING (55.4185389 25.3493333, 55.4181489 25.3489498)",,,,
72830768,False,شارع الحارث بن حسن,residential,True,76.082,"LINESTRING (55.4185389 25.3493333, 55.4190512 25.3498371)",,,,
214097842,False,شارع الفضل بن عباس,residential,True,150.622,"LINESTRING (55.4185389 25.3493333, 55.4174365 25.3502511)",,,,
214097833,False,شارع مالك النصري,residential,False,62.97,"LINESTRING (55.4193798 25.349557, 55.4198514 25.3491841)",,,,
214097833,False,شارع مالك النصري,residential,True,17.762,"LINESTRING (55.4193798 25.349557, 55.4192528 25.3496681)",,,,
72830627,False,شارع 21,residential,False,26.168,"LINESTRING (55.4193798 25.349557, 55.4193816 25.3496165, 55.4193796 25.349676, 55.4193739 25.3497353, 55.4193651 25.3497915)",,,,
214097842,False,شارع الفضل بن عباس,residential,False,11.631,"LINESTRING (55.4173514 25.350322, 55.4174365 25.3502511)",,,,
72830713,False,شارع 17,residential,False,59.046,"LINESTRING (55.4174365 25.3502511, 55.4170422 25.3498574)",,,,
214097842,False,شارع الفضل بن عباس,residential,False,150.622,"LINESTRING (55.4174365 25.3502511, 55.4185389 25.3493333)",,,,
214097842,False,شارع الفضل بن عباس,residential,True,11.631,"LINESTRING (55.4174365 25.3502511, 55.4173514 25.350322)",,,,
