osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry
245490444,True,6,хиёбони Исмоили Сомони,primary,False,91.794,,"LINESTRING (69.6234583 40.2834656, 69.6239851 40.2827445)"
"[77466635, 500546341]",False,"['2', '5']","['кӯчаи Фирдавсӣ', 'Фирдавсӣ']",secondary,True,287.591,40,"LINESTRING (69.6234583 40.2834656, 69.6232795 40.2834299, 69.6226027 40.2832303, 69.6219724 40.2830717, 69.620165 40.2829353)"
770579652,True,6,хиёбони Камоли Хуҷандӣ,primary,False,12.021,40,"LINESTRING (69.6246616 40.2818333, 69.62478 40.2818927)"
77391277,False,2,Мақсудҷон Танбӯрӣ,living_street,False,50.554,40,"LINESTRING (69.6189414 40.2808045, 69.6190481 40.2803572)"
245490459,False,2,Мақсудҷон Танбӯрӣ,secondary,True,6.251,40,"LINESTRING (69.6189414 40.2808045, 69.6189366 40.2808606)"
981499113,True,2,хиёбони Камоли Хучанди,primary,False,264.695,60,"LINESTRING (69.6189414 40.2808045, 69.6220555 40.2809549)"
245490444,True,6,хиёбони Исмоили Сомони,primary,False,43.098,,"LINESTRING (69.622997 40.2841254, 69.6232331 40.2837822)"
163562405,False,2,Мавлонбекова,secondary,False,274.857,40,"LINESTRING (69.622997 40.2841254, 69.6228688 40.2840763, 69.6222915 40.2838901, 69.6218195 40.2838963, 69.6217319 40.2839089, 69.6215081 40.2839411, 69.6198561 40.2841786)"
245490454,False,2,Мақсудҷон Танбӯрӣ,secondary,True,18.693,40,"LINESTRING (69.618279 40.2882299, 69.6182126 40.2883902)"
245490454,False,2,Мақсудҷон Танбӯрӣ,secondary,False,138.117,40,"LINESTRING (69.618279 40.2882299, 69.6183149 40.2880967, 69.6183631 40.2879179, 69.618645 40.2870197)"
673040540,False,,Раҳмон Набиев,living_street,False,161.64800000000002,30,"LINESTRING (69.618279 40.2882299, 69.6193216 40.2885974, 69.6196166 40.2880654)"
245490454,False,2,Мақсудҷон Танбӯрӣ,secondary,False,18.693,40,"LINESTRING (69.6182126 40.2883902, 69.618279 40.2882299)"
245490454,False,2,Мақсудҷон Танбӯрӣ,secondary,True,230.465,40,"LINESTRING (69.6192499 40.2849991, 69.618645 40.2870197)"
224364290,False,4,кӯчаи академикҳо Зариф ва Солеҳ Раҷабовҳо,secondary,False,43.08,60,"LINESTRING (69.6192499 40.2849991, 69.6194752 40.2849541, 69.6197327 40.2848805)"
224364294,False,2,кӯчаи академикҳо Зариф ва Солеҳ Раҷабовҳо,secondary,False,65.549,60,"LINESTRING (69.6192499 40.2849991, 69.6189773 40.2849688, 69.6187322 40.2849132, 69.6185096 40.2848416)"
1255169754,False,,,living_street,True,5.262,,"LINESTRING (69.6220555 40.2809549, 69.6220536 40.2810022)"
"[77340468, 800293517]",True,2,хиёбони Камоли Хучанди,primary,False,246.689,60,"LINESTRING (69.6220555 40.2809549, 69.6222494 40.2809722, 69.6226588 40.2809942, 69.6228989 40.2810311, 69.6231737 40.2811128, 69.6235423 40.281303, 69.6246616 40.2818333)"
415845781,True,2,хиёбони Камоли Хучанди,primary,False,45.902,60,"LINESTRING (69.6176968 40.2807462, 69.6182369 40.2807715)"
77391277,False,2,Мақсудҷон Танбӯрӣ,living_street,True,50.554,40,"LINESTRING (69.6190481 40.2803572, 69.6189414 40.2808045)"
77466634,False,,,living_street,False,19.502,,"LINESTRING (69.6219923 40.2825407, 69.6219993 40.2823654)"
224364290,False,4,кӯчаи академикҳо Зариф ва Солеҳ Раҷабовҳо,secondary,True,27.699,60,"LINESTRING (69.622375 40.2854081, 69.6220591 40.285345)"
"[245490465, 245490444]",True,"['2', '6']",хиёбони Исмоили Сомони,primary,False,152.387,,"LINESTRING (69.622375 40.2854081, 69.622603 40.2848123, 69.622997 40.2841254)"
77466635,False,2,Фирдавсӣ,secondary,False,112.474,40,"LINESTRING (69.6187242 40.2828323, 69.6200444 40.2829262)"
77466635,False,2,Фирдавсӣ,secondary,True,124.666,40,"LINESTRING (69.6187242 40.2828323, 69.6172594 40.2827412)"
245490459,False,2,Мақсудҷон Танбӯрӣ,secondary,False,87.56700000000001,40,"LINESTRING (69.6187242 40.2828323, 69.618797 40.28232, 69.6188245 40.2820486)"
245490459,False,2,Мақсудҷон Танбӯрӣ,secondary,True,224.23999999999998,40,"LINESTRING (69.6187242 40.2828323, 69.6185123 40.2846124, 69.6185096 40.2848416)"
77466636,False,2,Мақсудҷон Танбӯрӣ,secondary,True,78.747,40,"LINESTRING (69.6197327 40.2848805, 69.6198561 40.2841786)"
224364290,False,4,кӯчаи академикҳо Зариф ва Солеҳ Раҷабовҳо,secondary,False,203.981,60,"LINESTRING (69.6197327 40.2848805, 69.6220591 40.285345)"
224364290,False,4,кӯчаи академикҳо Зариф ва Солеҳ Раҷабовҳо,secondary,True,43.08,60,"LINESTRING (69.6197327 40.2848805, 69.6194752 40.2849541, 69.6192499 40.2849991)"
77612783,False,2,Ҳаким Карим,secondary,False,5.201,40,"LINESTRING (69.617096 40.2806545, 69.6170665 40.2806955)"
1255169749,True,2,хиёбони Камоли Хучанди,primary,False,52.078,60,"LINESTRING (69.617096 40.2806545, 69.6173891 40.280713, 69.6175016 40.2807292, 69.6176968 40.2807462)"
77612781,False,4,кӯчаи академикҳо Зариф ва Солеҳ Раҷабовҳо,secondary,False,133.055,,"LINESTRING (69.6185096 40.2848416, 69.618 40.2847495, 69.6169895 40.2845467)"
224364294,False,2,кӯчаи академикҳо Зариф ва Солеҳ Раҷабовҳо,secondary,True,65.549,60,"LINESTRING (69.6185096 40.2848416, 69.6187322 40.2849132, 69.6189773 40.2849688, 69.6192499 40.2849991)"
245490459,False,2,Мақсудҷон Танбӯрӣ,secondary,False,224.23999999999998,40,"LINESTRING (69.6185096 40.2848416, 69.6185123 40.2846124, 69.6187242 40.2828323)"
1255169748,False,2,Ҳаким Карим,secondary,True,49.663,40,"LINESTRING (69.6165228 40.2831419, 69.6166187 40.2827013)"
80678124,False,2,кӯчаи Ахмадбеков,living_street,True,93.559,,"LINESTRING (69.6165228 40.2831419, 69.6162079 40.2831219, 69.6158136 40.2831088, 69.6154214 40.2831027)"
1255169748,False,2,Ҳаким Карим,secondary,False,141.588,40,"LINESTRING (69.6165228 40.2831419, 69.6163981 40.2835928, 69.6161978 40.2843908)"
77612780,False,2,Ҳаким Карим,living_street,False,295.98199999999997,40,"LINESTRING (69.6146617 40.2868103, 69.61535 40.2855904, 69.6159965 40.2843512)"
590009424,False,,,living_street,False,38.251,,"LINESTRING (69.6146617 40.2868103, 69.6147028 40.2868219, 69.6147349 40.2871315)"
590009424,False,,,living_street,True,74.993,,"LINESTRING (69.6146617 40.2868103, 69.6141867 40.2867456, 69.614213 40.2864399)"
