osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,tunnel,junction,maxspeed
23344838,True,4,РБ02,хиёбони Исмоили Сомонӣ,trunk,False,222.945,"LINESTRING (68.7648799 38.5839617, 68.7646264 38.5839738, 68.7639005 38.5840083, 68.7630272 38.5840498, 68.7623197 38.5840834)",,,
27583593,False,,,кӯчаи Спортивная,residential,False,187.012,"LINESTRING (68.7648799 38.5839617, 68.7648898 38.5840594, 68.7648967 38.5841594, 68.7649105 38.5843609, 68.7649675 38.585203, 68.7649972 38.585641)",,,
23350911,True,4,РБ02,хиёбони Исмоили Сомонӣ,trunk,False,160.848,"LINESTRING (68.7580083 38.5841857, 68.7580533 38.5841832, 68.7590704 38.5841333, 68.7598546 38.5840883)",,,
668807811,True,,,хиёбони Абӯалӣ Сино,tertiary,False,29.49,"LINESTRING (68.7554482 38.58532, 68.7554508 38.5855852)",,,
"[538944897, 103762665]",False,,,Дехи боло,living_street,False,544.5650000000002,"LINESTRING (68.7554508 38.5855852, 68.7558984 38.5854918, 68.7561093 38.5855068, 68.7562859 38.5859503, 68.7562108 38.5868308, 68.7569009 38.5868886, 68.7573461 38.5854587, 68.7574797 38.584735, 68.7574963 38.5846452, 68.7574844 38.5845673, 68.7574811 38.5844863, 68.7574853 38.5844593)",,,
668807811,True,,,хиёбони Абӯалӣ Сино,tertiary,False,156.492,"LINESTRING (68.7554508 38.5855852, 68.755475 38.5861031, 68.7554549 38.5867855, 68.7554401 38.5868631, 68.7554093 38.5869889)",,,
23351143,True,,,хиёбони Абӯалӣ Сино,primary,False,202.003,"LINESTRING (68.7554093 38.5869889, 68.7554525 38.5877739, 68.7554799 38.5888046)",,,
668807816,True,4,РБ02,хиёбони Исмоили Сомонӣ,tertiary,False,172.409,"LINESTRING (68.7579909 38.5842916, 68.7579212 38.5843461, 68.7577508 38.5843975, 68.7563051 38.5845369, 68.7560651 38.5845778)",,,
667049802,False,,,,residential,False,29.904,"LINESTRING (68.7611338 38.5837571, 68.7611481 38.5840258)",,,
"[665679665, 30344579]",False,,,,residential,False,130.75199999999998,"LINESTRING (68.7611338 38.5837571, 68.7611331 38.5837184, 68.7611319 38.5834746, 68.761149 38.5833538, 68.7612005 38.5832666, 68.7613286 38.5831713, 68.7614272 38.5830259, 68.7614444 38.5829521, 68.7614189 38.5826548)",,,
665679666,True,,,,trunk_link,False,42.958,"LINESTRING (68.7611338 38.5837571, 68.761218 38.583851, 68.7613427 38.5839563, 68.7614921 38.5840091)",,,
27583593,False,,,кӯчаи Спортивная,residential,True,149.377,"LINESTRING (68.764783 38.5881202, 68.7650057 38.5881148, 68.7651173 38.5880611, 68.765143 38.5879538, 68.7650891 38.5869971)",,,
"[103762665, 538944897]",False,,,Дехи боло,living_street,True,544.565,"LINESTRING (68.7574853 38.5844593, 68.7574811 38.5844863, 68.7574844 38.5845673, 68.7574963 38.5846452, 68.7574797 38.584735, 68.7573461 38.5854587, 68.7569009 38.5868886, 68.7562108 38.5868308, 68.7562859 38.5859503, 68.7561093 38.5855068, 68.7558984 38.5854918, 68.7554508 38.5855852)",,,
486306014,False,,,,living_street,False,599.3719999999998,"LINESTRING (68.7586254 38.5846204, 68.7591503 38.5845926, 68.7593381 38.5845891, 68.7592502 38.5848554, 68.7592475 38.5851594, 68.7592797 38.5856291, 68.7592207 38.5858282, 68.7591322 38.5860085, 68.7590758 38.5862601, 68.7590269 38.5862811, 68.7589196 38.5863262, 68.7588083 38.5863807, 68.7586326 38.5864614, 68.7585803 38.5865453, 68.7585749 38.586648, 68.758532 38.5867172, 68.7584247 38.5867707, 68.758294 38.5868325, 68.7583239 38.5868865, 68.7584187 38.5870579, 68.7585126 38.5870369, 68.7587097 38.5873042, 68.758526 38.5875108, 68.7587178 38.5876523, 68.7589323 38.5877655, 68.7590504 38.5878556, 68.7592032 38.5879856, 68.7593369 38.588044, 68.7593521 38.5880506, 68.7593925 38.5880646, 68.75945 38.5880845, 68.7594589 38.5880876, 68.7595305 38.5881439, 68.7598502 38.5883702)",,,
538211268,False,,,дехи боло,residential,True,53.17399999999999,"LINESTRING (68.7586254 38.5846204, 68.7587703 38.5844872, 68.7588835 38.5843616, 68.7589977 38.5842414)",,,
668807816,True,4,РБ02,хиёбони Исмоили Сомонӣ,tertiary,False,46.270999999999994,"LINESTRING (68.7560651 38.5845778, 68.7558974 38.5846218, 68.7556802 38.5846616, 68.7555489 38.5846746)",,,
1247117167,True,,,,tertiary_link,False,101.45400000000001,"LINESTRING (68.7560651 38.5845778, 68.7558666 38.5846815, 68.7557231 38.5848042, 68.7556413 38.584929, 68.7555854 38.5850277, 68.7554482 38.58532)",,,
30344579,False,,,,residential,True,50.699,"LINESTRING (68.7613071 38.5813758, 68.7613484 38.5818306)",,,
30345175,False,,,кӯчаи Икроми,residential,False,69.025,"LINESTRING (68.7596407 38.5812733, 68.7597232 38.5818907)",,,
23350911,True,4,РБ02,хиёбони Исмоили Сомонӣ,trunk,False,92.59,"LINESTRING (68.7598546 38.5840883, 68.7609178 38.5840369)",,,
30345175,False,,,кӯчаи Икроми,residential,True,244.63099999999997,"LINESTRING (68.7598546 38.5840883, 68.7598418 38.583927, 68.7597934 38.5830965, 68.7597232 38.5818907)",,,
30344579,False,,,,residential,False,91.852,"LINESTRING (68.7614189 38.5826548, 68.7613484 38.5818306)",,,
"[665679665, 30344579]",False,,,,residential,True,130.752,"LINESTRING (68.7614189 38.5826548, 68.7614444 38.5829521, 68.7614272 38.5830259, 68.7613286 38.5831713, 68.7612005 38.5832666, 68.761149 38.5833538, 68.7611319 38.5834746, 68.7611331 38.5837184, 68.7611338 38.5837571)",,,
30349658,False,,,,residential,False,179.862,"LINESTRING (68.7614189 38.5826548, 68.7612371 38.5826518, 68.7608352 38.5826356, 68.7606721 38.5825887, 68.7603116 38.5823672, 68.7599597 38.5820318, 68.7597881 38.5819244, 68.7597232 38.5818907)",,,
30345175,False,,,кӯчаи Икроми,residential,True,69.025,"LINESTRING (68.7597232 38.5818907, 68.7596407 38.5812733)",,,
30345175,False,,,кӯчаи Икроми,residential,False,244.631,"LINESTRING (68.7597232 38.5818907, 68.7597934 38.5830965, 68.7598418 38.583927, 68.7598546 38.5840883)",,,
30349658,False,,,,residential,True,179.862,"LINESTRING (68.7597232 38.5818907, 68.7597881 38.5819244, 68.7599597 38.5820318, 68.7603116 38.5823672, 68.7606721 38.5825887, 68.7608352 38.5826356, 68.7612371 38.5826518, 68.7614189 38.5826548)",,,
