osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry
201618928,6,M41,хиёбони Рӯдакӣ,trunk,False,False,15.44,,"LINESTRING (68.7866424 38.5830153, 68.7866372 38.5828765)"
"[704560445, 201616254]",4,РБ02,хиёбони Исмоили Сомонӣ,trunk,True,False,121.976,60,"LINESTRING (68.7866424 38.5830153, 68.7862771 38.5830284, 68.7858182 38.5830449, 68.7856792 38.5830499, 68.7852406 38.5830656)"
27564677,,,кӯчаи Фотех Ниёзӣ,residential,True,False,126.361,60,"LINESTRING (68.7851542 38.5810346, 68.7866067 38.5810807)"
26325337,2,,кӯчаи Фотех Ниёзӣ,residential,False,False,246.607,,"LINESTRING (68.7866067 38.5810807, 68.7869583 38.5810916, 68.787823 38.5810933, 68.7894404 38.5811709)"
"[183827481, 643299334, 665253519]",6,M41,хиёбони Рӯдакӣ,primary,False,True,199.711,,"LINESTRING (68.7866067 38.5810807, 68.7866159 38.5820062, 68.7866206 38.5824463, 68.7866239 38.5825307, 68.7866372 38.5828765)"
665254183,,,кӯчаи Турдиев,residential,False,False,67.326,,"LINESTRING (68.7938992 38.5856181, 68.7946735 38.5856018)"
282208537,,,кӯчаи Турсунзода,secondary,False,False,140.75900000000001,60,"LINESTRING (68.7938992 38.5856181, 68.7938965 38.5866528, 68.7939153 38.5868835)"
282208537,,,кӯчаи Турсунзода,secondary,False,True,129.986,60,"LINESTRING (68.7938992 38.5856181, 68.7938597 38.5845087, 68.7938527 38.5844498)"
665254183,,,кӯчаи Турдиев,residential,False,True,123.25399999999999,,"LINESTRING (68.7938992 38.5856181, 68.7931757 38.5856013, 68.7924817 38.585615)"
26325342,2,,кӯчаи Бохтар,tertiary,False,False,170.808,60,"LINESTRING (68.7894858 38.5827066, 68.7894404 38.5811709)"
26325342,2,,кӯчаи Бохтар,tertiary,False,True,196.225,60,"LINESTRING (68.7894858 38.5827066, 68.7894883 38.5829563, 68.7894936 38.5834765, 68.7895077 38.5844712)"
27374403,,,кӯчаи Қурбон Раҳимов,residential,False,False,250.38,,"LINESTRING (68.7894858 38.5827066, 68.7898616 38.5826974, 68.7907448 38.5826758, 68.7923649 38.5826362)"
26325342,2,,кӯчаи Бохтар,tertiary,False,True,129.175,60,"LINESTRING (68.7895077 38.5844712, 68.7895272 38.5856328)"
