osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width,junction,bridge
30428861,False,,,,primary_link,False,43.027,"LINESTRING (17.0262172 43.2955381, 17.0261761 43.2955278, 17.0261171 43.2955185, 17.0260452 43.2955193, 17.0259497 43.295521, 17.02569 43.2955346)",,,,
1032058776,False,,,Put Makra,residential,False,12.397,"LINESTRING (17.025747 43.2956372, 17.0258913 43.2956746)",,,,
1032058778,True,,,Put Makra,residential,False,31.141,"LINESTRING (17.025747 43.2956372, 17.0256872 43.2956227, 17.0256229 43.2956004, 17.0255277 43.2955615, 17.0254779 43.2955322, 17.0254238 43.295492)",,,,
1092855568,False,,,Put Makra,residential,True,12.861,"LINESTRING (17.025747 43.2956372, 17.0257209 43.2956184, 17.0257017 43.2955935, 17.0256893 43.2955666, 17.02569 43.2955346)",,,,
27050226,False,,,Put Makra,residential,False,98.49000000000001,"LINESTRING (17.0254238 43.295492, 17.0253512 43.2954599, 17.0248292 43.295229, 17.0244004 43.2950134)",,,,
1092855567,False,,,Put Makra,residential,True,22.279,"LINESTRING (17.0254238 43.295492, 17.0254941 43.295514, 17.0255539 43.2955258, 17.0256105 43.295532, 17.02569 43.2955346)",,,,
27050226,False,,,Put Makra,residential,False,14.859,"LINESTRING (17.0244004 43.2950134, 17.0242175 43.2950017)",,,,
27073535,False,,,Ulica Petorice Alačevića,residential,True,20.363,"LINESTRING (17.0244004 43.2950134, 17.024514 43.29485)",,,,
27050226,False,,,Put Makra,residential,True,98.49000000000001,"LINESTRING (17.0244004 43.2950134, 17.0248292 43.295229, 17.0253512 43.2954599, 17.0254238 43.295492)",,,,
27062967,False,,,Alkarska ulica,residential,False,129.3,"LINESTRING (17.0221365 43.2913386, 17.0221534 43.2914005, 17.0221604 43.291426, 17.0223081 43.2917784, 17.0223453 43.2918316, 17.022409 43.2918938, 17.0225697 43.2919937, 17.0227944 43.2921079, 17.0229297 43.2921764, 17.0229486 43.2921889, 17.0230003 43.2922551)",,,,
"[698081201, 38505732, 698080487]",True,"['1', '2']",6197,Franjevački put,secondary,False,241.03799999999995,"LINESTRING (17.0221365 43.2913386, 17.0222572 43.2913307, 17.0229342 43.2912035, 17.0233821 43.2910823, 17.0238688 43.2909516, 17.0243527 43.2908286, 17.0244528 43.2907995, 17.0245509 43.2907621, 17.0246674 43.2906863, 17.024742 43.2906365, 17.0247942 43.2905868, 17.0248323 43.2905302)",,,,
34127565,True,,6197,Ulica Stjepana Ivičevića,secondary,False,237.46500000000003,"LINESTRING (17.0249665 43.2906827, 17.024926 43.2906897, 17.0248686 43.2907121, 17.0248296 43.2907394, 17.0246672 43.2908901, 17.0242078 43.2913003, 17.0239215 43.2915291, 17.0230971 43.2921788, 17.0230003 43.2922551)",,,,
706006972,True,1,6197,,secondary,False,21.551000000000002,"LINESTRING (17.0249665 43.2906827, 17.0249084 43.2906587, 17.0248723 43.2906313, 17.0248456 43.2905962, 17.0248333 43.2905604, 17.0248323 43.2905302)",,,roundabout,
"[1087450009, 27051404]",False,,,Šetalište franjevca doktora Jure Radića,residential,True,198.20100000000002,"LINESTRING (17.02055 43.2902501, 17.020262 43.2904387, 17.0201948 43.2904953, 17.0200811 43.2905805, 17.0200293 43.2907009, 17.0200103 43.2908292, 17.0200122 43.2908654, 17.0200144 43.2909065, 17.0200274 43.2909764, 17.0200544 43.2911226, 17.0201069 43.2912746, 17.0201999 43.2914037, 17.0203296 43.2915283, 17.0204094 43.2916257, 17.0205722 43.2916211, 17.0206621 43.2916227)",,,,
1032058776,False,,,Put Makra,residential,True,12.397,"LINESTRING (17.0258913 43.2956746, 17.025747 43.2956372)",,,,
240622733,False,,,Ulica Slikara Gojaka,residential,False,51.150999999999996,"LINESTRING (17.0258913 43.2956746, 17.0258662 43.2957274, 17.0258562 43.2957485, 17.02582 43.2957912, 17.0256046 43.2959357, 17.0255219 43.2960377)",,,,
37864398,False,,,,residential,True,73.919,"LINESTRING (17.0169849 43.2953312, 17.0169383 43.29545, 17.0168927 43.295639, 17.0168407 43.2958541, 17.0167384 43.2959618)",,,,
1072946004,True,1,D411,Ulica Stjepana Radića,primary,False,125.393,"LINESTRING (17.0169849 43.2953312, 17.0174092 43.2958143, 17.0178182 43.2962819)",,,,
370846919,False,1,,,primary_link,True,5.087,"LINESTRING (17.0169235 43.2949456, 17.0169205 43.2948999)",,,,
"[27062964, 27062959]",True,2,6197,"['Obala kralja Tomislava', 'Franjevački put']",secondary,False,526.1139999999999,"LINESTRING (17.0169235 43.2949456, 17.0170856 43.294931, 17.0171829 43.2949232, 17.0175136 43.2949102, 17.0176178 43.2949026, 17.0176812 43.2948912, 17.0177375 43.2948758, 17.0178936 43.2948226, 17.0188416 43.2945238, 17.0190707 43.2944265, 17.019126 43.294392, 17.01932 43.294216, 17.019444 43.2940601, 17.0195152 43.2939513, 17.0196319 43.2937588, 17.019669 43.293679, 17.0196882 43.2936479, 17.019967 43.293196, 17.0200116 43.293115, 17.020125 43.292909, 17.020153 43.292845, 17.0201962 43.2927481, 17.0202412 43.2926466, 17.020335 43.292437, 17.0205611 43.2920203, 17.0205767 43.2919868, 17.0205906 43.2919456, 17.0206239 43.2918498, 17.0206553 43.2916954, 17.0206621 43.2916227)",,,,
1072946005,True,1,D411,Ulica Stjepana Radića,primary,False,43.861999999999995,"LINESTRING (17.0169235 43.2949456, 17.0169286 43.2950127, 17.0169296 43.2952431, 17.0169849 43.2953312)",,,,
27062967,False,,,Alkarska ulica,residential,True,129.3,"LINESTRING (17.0230003 43.2922551, 17.0229486 43.2921889, 17.0229297 43.2921764, 17.0227944 43.2921079, 17.0225697 43.2919937, 17.022409 43.2918938, 17.0223453 43.2918316, 17.0223081 43.2917784, 17.0221604 43.291426, 17.0221534 43.2914005, 17.0221365 43.2913386)",,,,
27073529,False,,,Kotiška ulica,residential,False,117.07700000000001,"LINESTRING (17.0230003 43.2922551, 17.0230403 43.2922724, 17.0242436 43.2927933)",,,,
"[1054814562, 27088411, 30428868]",True,1,6197,Ulica Stjepana Ivičevića,secondary,False,215.80599999999998,"LINESTRING (17.0230003 43.2922551, 17.0225391 43.2926365, 17.022328 43.2928044, 17.0220154 43.293136, 17.021859 43.2932958, 17.0217795 43.2933875, 17.0217472 43.293427, 17.0216742 43.2935179, 17.0214417 43.2938209)",,,,yes
30428867,False,,,Potok,residential,False,112.451,"LINESTRING (17.0230003 43.2922551, 17.0230208 43.2922945, 17.0230732 43.2923951, 17.0228802 43.2929051, 17.0227813 43.2932298)",,,,
27073003,False,,,Ulica Ruđera Boškovića,residential,True,56.179,"LINESTRING (17.014098 43.2974532, 17.0144698 43.2975649, 17.0146319 43.297613, 17.0147401 43.2976452)",,,,
"[80341003, 34125772]",False,,,Obala kralja Tomislava,residential,True,264.89099999999996,"LINESTRING (17.0158019 43.2934463, 17.0154047 43.2939081, 17.0152553 43.2940986, 17.015159 43.2942533, 17.0151145 43.2943035, 17.0146714 43.2945549, 17.0146453 43.2945774, 17.014647 43.294611, 17.0146615 43.2946428, 17.0147007 43.2946831, 17.0149096 43.2948311, 17.0149865 43.2948912, 17.0150485 43.2949178, 17.0150835 43.2949324, 17.0152145 43.2949447, 17.0152293 43.2949451, 17.0153374 43.2949478, 17.0156035 43.2949521, 17.0156696 43.2949593, 17.0156998 43.294979)",,,,
27073002,False,,,Ulica Ruđera Boškovića,residential,False,67.042,"LINESTRING (17.0147367 43.2983261, 17.0149587 43.297933, 17.0151332 43.2978084)",,,,
27073002,False,,,Ulica Ruđera Boškovića,residential,True,67.042,"LINESTRING (17.0151332 43.2978084, 17.0149587 43.297933, 17.0147367 43.2983261)",,,,
27073003,False,,,Ulica Ruđera Boškovića,residential,False,36.698,"LINESTRING (17.0151332 43.2978084, 17.0149374 43.2977151, 17.0147401 43.2976452)",,,,
27073003,False,,,Ulica Ruđera Boškovića,residential,True,68.75399999999999,"LINESTRING (17.0151332 43.2978084, 17.0154129 43.2979499, 17.0155928 43.2980409, 17.0157495 43.2981089, 17.0158515 43.2981334)",,,,
27073003,False,,,Ulica Ruđera Boškovića,residential,False,68.75399999999999,"LINESTRING (17.0158515 43.2981334, 17.0157495 43.2981089, 17.0155928 43.2980409, 17.0154129 43.2979499, 17.0151332 43.2978084)",,,,
696019153,False,2,,Ulica kralja Petra Krešimira IV,residential,False,113.806,"LINESTRING (17.0158515 43.2981334, 17.0165883 43.2973192, 17.0166271 43.2972797)",50,,,
126612369,False,,,Ulica kralja Petra Krešimira IV,residential,False,104.417,"LINESTRING (17.018834 43.2957118, 17.0185697 43.2958802, 17.0183132 43.2960578, 17.0180702 43.296226, 17.0178894 43.2963512)",,,,
465366875,False,,,Jadranska ulica,residential,False,60.604,"LINESTRING (17.018834 43.2957118, 17.0183743 43.2953519, 17.0183233 43.2953132)",,,,
"[465366875, 24760205]",False,,,Jadranska ulica,residential,True,96.273,"LINESTRING (17.018834 43.2957118, 17.0191117 43.295909, 17.0196712 43.2963268)",,,,
27073529,False,,,Kotiška ulica,residential,False,86.843,"LINESTRING (17.0247536 43.2930535, 17.0255929 43.2935401)",,,,
27073529,False,,,Kotiška ulica,residential,True,50.407,"LINESTRING (17.0247536 43.2930535, 17.0242436 43.2927933)",,,,
27073533,False,,,Zrinsko Frankopanska,residential,False,56.388000000000005,"LINESTRING (17.0247536 43.2930535, 17.0250595 43.2927767, 17.0252175 43.2926775)",,,,
27073529,False,,,Kotiška ulica,residential,True,86.843,"LINESTRING (17.0255929 43.2935401, 17.0247536 43.2930535)",,,,
32709252,False,,,,residential,True,41.108000000000004,"LINESTRING (17.0255929 43.2935401, 17.0254933 43.2937639, 17.0255152 43.2938974)",,,,
27073535,False,,,Ulica Petorice Alačevića,residential,False,39.257999999999996,"LINESTRING (17.0214417 43.2938209, 17.0216005 43.2938795, 17.0217223 43.2938372, 17.0217893 43.293815, 17.0218333 43.2937906, 17.0218601 43.293766)",,,,
"[1054814562, 30428869]",True,1,6197,"['Ulica Stjepana Ivičevića', 'Ulica don Mihovila Pavlinovića']",secondary,False,48.031000000000006,"LINESTRING (17.0214417 43.2938209, 17.0214101 43.2938587, 17.021219 43.294122, 17.0211689 43.2942042)",,,,
27073535,False,,,Ulica Petorice Alačevića,residential,False,20.363,"LINESTRING (17.024514 43.29485, 17.0244004 43.2950134)",,,,
27073535,False,,,Ulica Petorice Alačevića,residential,True,257.119,"LINESTRING (17.024514 43.29485, 17.0241186 43.2946855, 17.0230927 43.2941366, 17.0230308 43.2941035, 17.022904 43.2940357, 17.0221612 43.2937617, 17.0219497 43.2936837, 17.0218601 43.293766)",,,,
696346100,False,,,,residential,False,120.90800000000002,"LINESTRING (17.024514 43.29485, 17.0249417 43.2948835, 17.0251375 43.2949049, 17.0254249 43.2949208, 17.0258827 43.2948248, 17.0259825 43.2948367)",,,,
27050226,False,,,Put Makra,residential,True,14.859,"LINESTRING (17.0242175 43.2950017, 17.0244004 43.2950134)",,,,
27050226,False,,,Put Makra,residential,False,49.81,"LINESTRING (17.0242175 43.2950017, 17.0239292 43.2949351, 17.0236315 43.2948648)",,,,
1073409564,False,,,Ulica Marina Držića,residential,False,94.383,"LINESTRING (17.0242175 43.2950017, 17.0240714 43.2952096, 17.0239386 43.2954407, 17.023853 43.2956506, 17.0238484 43.2957964)",,,,
27073537,False,,,Biokovska ulica,residential,False,140.56900000000002,"LINESTRING (17.0238484 43.2957964, 17.0232602 43.2958269, 17.0226956 43.2958639, 17.0225624 43.2958705, 17.0223487 43.2958622, 17.022119 43.2958345)",,,,
240622732,False,,,Biokovska ulica,residential,False,139.297,"LINESTRING (17.0238484 43.2957964, 17.0240632 43.295799, 17.0243021 43.2958019, 17.0245113 43.2958761, 17.0248922 43.2959347, 17.0255219 43.2960377)",,,,
1073409564,False,,,Ulica Marina Držića,residential,True,94.38300000000001,"LINESTRING (17.0238484 43.2957964, 17.023853 43.2956506, 17.0239386 43.2954407, 17.0240714 43.2952096, 17.0242175 43.2950017)",,,,
27073537,False,,,Biokovska ulica,residential,False,136.448,"LINESTRING (17.022119 43.2958345, 17.0220458 43.2958252, 17.0219018 43.2958123, 17.0217704 43.2958134, 17.0215211 43.2958155, 17.0213714 43.2958167, 17.0212367 43.2958085, 17.0210725 43.2957887, 17.0208309 43.2957377, 17.0205571 43.2956683, 17.0205106 43.2956574, 17.020468 43.2956488)",,,,
27073537,False,,,Biokovska ulica,residential,True,140.569,"LINESTRING (17.022119 43.2958345, 17.0223487 43.2958622, 17.0225624 43.2958705, 17.0226956 43.2958639, 17.0232602 43.2958269, 17.0238484 43.2957964)",,,,
"[1073409563, 27073539]",False,,,"['Ulica Mihovila Glavinića', 'Ulica Kažimira Ljubića']",residential,False,132.25300000000001,"LINESTRING (17.022119 43.2958345, 17.0222384 43.2955061, 17.0224451 43.2950936, 17.0221937 43.2950395, 17.0219147 43.2949554)",,,,
27073537,False,,,Biokovska ulica,residential,True,136.44800000000004,"LINESTRING (17.020468 43.2956488, 17.0205106 43.2956574, 17.0205571 43.2956683, 17.0208309 43.2957377, 17.0210725 43.2957887, 17.0212367 43.2958085, 17.0213714 43.2958167, 17.0215211 43.2958155, 17.0217704 43.2958134, 17.0219018 43.2958123, 17.0220458 43.2958252, 17.022119 43.2958345)",,,,
"[27062970, 454188605]",True,1,6197,"['Ulica Ante Starčevića', 'Ulica don Mihovila Pavlinovića']",secondary,False,45.021,"LINESTRING (17.020468 43.2956488, 17.0203783 43.2957925, 17.0203169 43.2958595, 17.0201491 43.2959727)",30,,,
27073613,False,,,Ulica Mihovila Glavinića,residential,True,97.127,"LINESTRING (17.0227625 43.2951045, 17.0228224 43.2950969, 17.0230659 43.2951194, 17.0233642 43.2951961, 17.0234344 43.2952043, 17.0236315 43.2948648)",,,,
"[240622733, 27073614]",False,,,Ulica Slikara Gojaka,residential,True,487.385,"LINESTRING (17.0201491 43.2959727, 17.0201935 43.2960052, 17.0202276 43.29603, 17.0203843 43.2961493, 17.0205383 43.296245, 17.0205745 43.2962675, 17.0208025 43.2963837, 17.0214571 43.2963909, 17.0218697 43.2964194, 17.0221092 43.2964283, 17.0221786 43.29643, 17.0222972 43.2964328, 17.0226323 43.2964291, 17.0233078 43.2964218, 17.0238276 43.296419, 17.024045 43.2964178, 17.0242688 43.2964166, 17.0243408 43.2964162, 17.0245463 43.2964496, 17.0248875 43.2965676, 17.0249873 43.2965641, 17.0252063 43.296329, 17.0254055 43.2962428, 17.0255219 43.2960377)",,,,
452197929,True,,6197,Ulica Ante Starčevića,secondary,False,55.230999999999995,"LINESTRING (17.0201491 43.2959727, 17.0198693 43.2961931, 17.0196712 43.2963268)",,,,
242104998,False,,,,residential,True,100.641,"LINESTRING (17.0261816 43.2932487, 17.0260499 43.2931683, 17.0255384 43.2928544, 17.0252175 43.2926775)",,,,
30428869,True,1,6197,Ulica don Mihovila Pavlinovića,secondary,False,173.19099999999997,"LINESTRING (17.0211689 43.2942042, 17.0210912 43.2943683, 17.0210768 43.2944443, 17.0210892 43.2945523, 17.021093 43.2945857, 17.021096 43.294663, 17.0210876 43.2946885, 17.0210712 43.2947258, 17.0209737 43.294901, 17.0209272 43.2949757, 17.0208585 43.2950843, 17.020814 43.2951519, 17.0206478 43.2953868, 17.0205621 43.295511, 17.020468 43.2956488)",,,,
32709252,False,,,,residential,False,74.251,"LINESTRING (17.0257664 43.2945394, 17.0255416 43.2939868, 17.0255152 43.2938974)",,,,
27073529,False,,,Kotiška ulica,residential,False,50.407,"LINESTRING (17.0242436 43.2927933, 17.0247536 43.2930535)",,,,
27073529,False,,,Kotiška ulica,residential,True,117.07700000000001,"LINESTRING (17.0242436 43.2927933, 17.0230403 43.2922724, 17.0230003 43.2922551)",,,,
32709196,False,,,Trakače,residential,False,40.275999999999996,"LINESTRING (17.0242436 43.2927933, 17.0242934 43.2929909, 17.0243169 43.2931513)",,,,
32709196,False,,,Trakače,residential,True,40.275999999999996,"LINESTRING (17.0243169 43.2931513, 17.0242934 43.2929909, 17.0242436 43.2927933)",,,,
32709200,False,,,Trakače,residential,False,128.371,"LINESTRING (17.0243169 43.2931513, 17.0240765 43.2931185, 17.0235908 43.2932023, 17.0232912 43.2932289, 17.023114 43.2932806, 17.0230529 43.2932886, 17.0229657 43.2932846, 17.0228645 43.2932625, 17.0227813 43.2932298)",,,,
32709200,False,,,Trakače,residential,True,88.733,"LINESTRING (17.0243169 43.2931513, 17.0244158 43.293183, 17.0245769 43.2932703, 17.024652 43.2934395, 17.0247918 43.2936321, 17.0249808 43.2937443)",,,,
32709199,False,,,,residential,False,33.085,"LINESTRING (17.0249808 43.2937443, 17.0248064 43.2940134)",,,,
32709200,False,,,Trakače,residential,False,88.73299999999999,"LINESTRING (17.0249808 43.2937443, 17.0247918 43.2936321, 17.024652 43.2934395, 17.0245769 43.2932703, 17.0244158 43.293183, 17.0243169 43.2931513)",,,,
32709200,False,,,Trakače,residential,True,48.278999999999996,"LINESTRING (17.0249808 43.2937443, 17.0251068 43.2938107, 17.0252833 43.2938921, 17.0255152 43.2938974)",,,,
32709199,False,,,,residential,True,33.085,"LINESTRING (17.0248064 43.2940134, 17.0249808 43.2937443)",,,,
32709200,False,,,Trakače,residential,False,48.278999999999996,"LINESTRING (17.0255152 43.2938974, 17.0252833 43.2938921, 17.0251068 43.2938107, 17.0249808 43.2937443)",,,,
32709252,False,,,,residential,False,41.108000000000004,"LINESTRING (17.0255152 43.2938974, 17.0254933 43.2937639, 17.0255929 43.2935401)",,,,
32709252,False,,,,residential,True,74.251,"LINESTRING (17.0255152 43.2938974, 17.0255416 43.2939868, 17.0257664 43.2945394)",,,,
219436229,False,,,Trakače,residential,False,6.402,"LINESTRING (17.0225839 43.2932878, 17.0226466 43.2933229)",,,,
1055026424,False,,,Potok,residential,True,70.451,"LINESTRING (17.0218143 43.2934349, 17.021972 43.2934496, 17.022068 43.2934433, 17.0222282 43.2934289, 17.0224801 43.2934025, 17.0226466 43.2933229)",,,,
80307037,False,,,Ulica Marka Marulića,residential,False,77.646,"LINESTRING (17.0192606 43.2975778, 17.0194703 43.2977429, 17.0195541 43.2977854, 17.019681 43.2978465, 17.0200646 43.2979187)",,,,
706006975,False,,,Ulica Marka Marulića,residential,True,87.173,"LINESTRING (17.0192606 43.2975778, 17.0192599 43.2975026, 17.0193116 43.297408, 17.0193806 43.2973069, 17.0193494 43.2971972, 17.0190157 43.2969023)",,,,
80307037,False,,,Ulica Marka Marulića,residential,False,45.067,"LINESTRING (17.0200646 43.2979187, 17.0202318 43.2983053)",,,,
80307037,False,,,Ulica Marka Marulića,residential,True,77.646,"LINESTRING (17.0200646 43.2979187, 17.019681 43.2978465, 17.0195541 43.2977854, 17.0194703 43.2977429, 17.0192606 43.2975778)",,,,
696027450,False,,,,residential,True,103.40700000000001,"LINESTRING (17.0200646 43.2979187, 17.0203784 43.2976162, 17.0209192 43.2972307)",,,,
370846919,False,1,,,primary_link,False,14.189,"LINESTRING (17.0169203 43.2947723, 17.0169207 43.2948189, 17.0169205 43.2948999)",,,,
1055026427,True,,,Potok,residential,False,67.832,"LINESTRING (17.0219114 43.2929245, 17.0219972 43.2929636, 17.0220764 43.293007, 17.0221067 43.293022, 17.0221984 43.2930675, 17.0225839 43.2932878)",,,,
37864398,False,,,,residential,False,73.919,"LINESTRING (17.0167384 43.2959618, 17.0168407 43.2958541, 17.0168927 43.295639, 17.0169383 43.29545, 17.0169849 43.2953312)",,,,
37864606,False,,,,residential,False,99.196,"LINESTRING (17.0209192 43.2972307, 17.0209617 43.2973383, 17.0205302 43.2977434, 17.0205618 43.2978598, 17.0206931 43.297974)",,,,
37864606,False,,,,residential,True,119.515,"LINESTRING (17.0209192 43.2972307, 17.0209716 43.2971924, 17.0217177 43.2970012, 17.0219364 43.2969619, 17.0221029 43.2969367, 17.0223041 43.2968791)",,,,
696027450,False,,,,residential,False,103.40700000000001,"LINESTRING (17.0209192 43.2972307, 17.0203784 43.2976162, 17.0200646 43.2979187)",,,,
696027453,False,2,,Ulica Gradišćanskih Hrvata,residential,False,52.448,"LINESTRING (17.0206931 43.297974, 17.0202318 43.2983053)",,,,
37864606,False,,,,residential,True,99.196,"LINESTRING (17.0206931 43.297974, 17.0205618 43.2978598, 17.0205302 43.2977434, 17.0209617 43.2973383, 17.0209192 43.2972307)",,,,
696027453,False,2,,Ulica Gradišćanskih Hrvata,residential,True,126.67800000000001,"LINESTRING (17.0206931 43.297974, 17.0210858 43.2977156, 17.0215177 43.2975942, 17.0220703 43.2974841)",,,,
30428861,False,,,,primary_link,True,43.027,"LINESTRING (17.02569 43.2955346, 17.0259497 43.295521, 17.0260452 43.2955193, 17.0261171 43.2955185, 17.0261761 43.2955278, 17.0262172 43.2955381)",,,,
1092855567,False,,,Put Makra,residential,False,22.278999999999996,"LINESTRING (17.02569 43.2955346, 17.0256105 43.295532, 17.0255539 43.2955258, 17.0254941 43.295514, 17.0254238 43.295492)",,,,
1092855568,False,,,Put Makra,residential,False,12.860999999999999,"LINESTRING (17.02569 43.2955346, 17.0256893 43.2955666, 17.0257017 43.2955935, 17.0257209 43.2956184, 17.025747 43.2956372)",,,,
700723170,True,1,6197,,secondary,False,14.014999999999999,"LINESTRING (17.0248323 43.2905302, 17.0248394 43.2905012, 17.0248544 43.2904736, 17.0248796 43.2904458, 17.024913 43.2904226)",,,roundabout,
696027453,False,2,,Ulica Gradišćanskih Hrvata,residential,False,126.67800000000001,"LINESTRING (17.0220703 43.2974841, 17.0215177 43.2975942, 17.0210858 43.2977156, 17.0206931 43.297974)",,,,
80307037,False,,,Ulica Marka Marulića,residential,True,45.067,"LINESTRING (17.0202318 43.2983053, 17.0200646 43.2979187)",,,,
696027453,False,2,,Ulica Gradišćanskih Hrvata,residential,True,52.448,"LINESTRING (17.0202318 43.2983053, 17.0206931 43.297974)",,,,
706006974,True,,6197,Ulica Ante Starčevića,secondary,False,54.256,"LINESTRING (17.0190157 43.2969023, 17.018563 43.2972622)",,,,
706006975,False,,,Ulica Marka Marulića,residential,False,87.173,"LINESTRING (17.0190157 43.2969023, 17.0193494 43.2971972, 17.0193806 43.2973069, 17.0193116 43.297408, 17.0192599 43.2975026, 17.0192606 43.2975778)",,,,
24760204,True,1,D411,Ulica Stjepana Radića,primary,False,117.417,"LINESTRING (17.0178894 43.2963512, 17.0180854 43.2965652, 17.0184983 43.2970335, 17.0185436 43.2970954, 17.0185677 43.2971352, 17.018579 43.2971843, 17.0185741 43.2972255, 17.018563 43.2972622)",,,,
126612369,False,,,Ulica kralja Petra Krešimira IV,residential,True,104.417,"LINESTRING (17.0178894 43.2963512, 17.0180702 43.296226, 17.0183132 43.2960578, 17.0185697 43.2958802, 17.018834 43.2957118)",,,,
219436229,False,,,Trakače,residential,True,323.683,"LINESTRING (17.0259264 43.2946957, 17.0252055 43.2945136, 17.0249171 43.2943398, 17.0246986 43.2943054, 17.0244575 43.294189, 17.024239 43.2938528, 17.0241556 43.293743, 17.023847 43.2935659, 17.023455 43.2935183, 17.0230382 43.2933494, 17.0228039 43.293356, 17.0226466 43.2933229)",,,,
"[1087450009, 27051404]",False,,,Šetalište franjevca doktora Jure Radića,residential,False,198.201,"LINESTRING (17.0206621 43.2916227, 17.0205722 43.2916211, 17.0204094 43.2916257, 17.0203296 43.2915283, 17.0201999 43.2914037, 17.0201069 43.2912746, 17.0200544 43.2911226, 17.0200274 43.2909764, 17.0200144 43.2909065, 17.0200122 43.2908654, 17.0200103 43.2908292, 17.0200293 43.2907009, 17.0200811 43.2905805, 17.0201948 43.2904953, 17.020262 43.2904387, 17.02055 43.2902501)",,,,
38505732,True,2,6197,Franjevački put,secondary,False,167.014,"LINESTRING (17.0206621 43.2916227, 17.020673 43.291507, 17.020712 43.291395, 17.020804 43.291232, 17.020888 43.29114, 17.020989 43.291079, 17.0210595 43.2910631, 17.021088 43.2910628, 17.02113 43.2910623, 17.0217447 43.291236, 17.021912 43.2912844, 17.0219514 43.2912957, 17.0221365 43.2913386)",,,,
1032058771,True,,,Ulica Europske zajednice,residential,False,32.484,"LINESTRING (17.0249516 43.2901368, 17.0250405 43.2902533, 17.0250646 43.2903166, 17.0250744 43.2903424, 17.0250913 43.2903749, 17.0251129 43.2904024)",,,,
1032058774,True,1,6197,Ulica Stjepana Ivičevića,secondary,False,39.663999999999994,"LINESTRING (17.0254399 43.2902214, 17.0253475 43.2903524, 17.025313 43.2904032, 17.0252824 43.2904482, 17.0252628 43.2904953, 17.0252436 43.2905468)",,,,
700723170,True,1,6197,,secondary,False,2.284,"LINESTRING (17.0251129 43.2904024, 17.0251384 43.2904112)",,,roundabout,
229242886,True,1,6197,,secondary,False,4.396,"LINESTRING (17.0252436 43.2905468, 17.0252347 43.2905858)",,,roundabout,
700723170,True,1,6197,,secondary,False,16.987,"LINESTRING (17.024913 43.2904226, 17.0249744 43.2903993, 17.0250437 43.2903921, 17.0251129 43.2904024)",,,roundabout,
