osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge
120183543,False,2,D307,Golubovečka ulica,primary,True,18.006,"LINESTRING (15.9748506 45.9803479, 15.9746261 45.9803913)",
87606074,False,,22076,Dubravačka cesta,tertiary,False,347.928,"LINESTRING (15.9748506 45.9803479, 15.9749273 45.9801834, 15.9754006 45.9796946, 15.9755392 45.9795262, 15.9755989 45.9793575, 15.9756073 45.9790595, 15.9756054 45.9784078, 15.9755738 45.9777108, 15.9756339 45.9773612)",
120183549,False,2,D307,Golubovečka ulica,primary,False,142.014,"LINESTRING (15.9748506 45.9803479, 15.9763253 45.9801401, 15.9766556 45.9801097)",
120183543,False,2,D307,Golubovečka ulica,primary,True,17.139,"LINESTRING (15.9727283 45.9802367, 15.9725073 45.9802236)",
92356618,False,,2198,Matenačka cesta,secondary,False,38.383,"LINESTRING (15.9727283 45.9802367, 15.9727543 45.9803227, 15.9727968 45.9805783)",
120183543,False,2,D307,Golubovečka ulica,primary,False,148.65200000000002,"LINESTRING (15.9727283 45.9802367, 15.9731518 45.9802461, 15.9735064 45.9802566, 15.9739007 45.9803169, 15.9741833 45.9803802, 15.9743975 45.9803978, 15.9746261 45.9803913)",
220028284,False,2,D307,Trg Matije Gupca,primary,True,18.055,"LINESTRING (15.9710887 45.9802082, 15.9708551 45.9802119)",
"[103397612, 103397607]",False,,,Ulica župana Vratislava,residential,"[False, True]",318.745,"LINESTRING (15.9710887 45.9802082, 15.9710958 45.9802662, 15.9712288 45.9809717, 15.9713232 45.9813616, 15.9714343 45.9819571, 15.9730113 45.9818512)",
220028284,False,2,D307,Trg Matije Gupca,primary,False,109.63,"LINESTRING (15.9710887 45.9802082, 15.97179 45.9802131, 15.9725073 45.9802236)",
87606081,False,,2222,Podgorska cesta,secondary,False,284.859,"LINESTRING (15.9698053 45.9802955, 15.9698153 45.980085, 15.9697939 45.9797557, 15.969673 45.9793258, 15.9694002 45.9788617, 15.9691749 45.9786013, 15.9689955 45.9784721, 15.9687332 45.9783657, 15.9683694 45.978219, 15.9682742 45.9781502)",
820203836,False,2,D307,Toplička cesta,primary,True,125.28399999999999,"LINESTRING (15.9698053 45.9802955, 15.9688911 45.9805218, 15.9687318 45.9805525, 15.9682568 45.9806226)",
"[220028280, 220028278, 881533191]",False,2,D307,"['Toplička cesta', 'Trg Matije Gupca']",primary,False,81.815,"LINESTRING (15.9698053 45.9802955, 15.9699513 45.9802727, 15.9700784 45.9802584, 15.9703006 45.9802339, 15.9705255 45.9802228, 15.9708551 45.9802119)",yes
87606074,False,,22076,Dubravačka cesta,tertiary,False,201.792,"LINESTRING (15.9756339 45.9773612, 15.9758285 45.9770653, 15.9764976 45.9765648, 15.9765817 45.9764995, 15.9767282 45.9763103, 15.9768235 45.9760319, 15.9768322 45.9758144)",
87606074,False,,22076,Dubravačka cesta,tertiary,True,347.92799999999994,"LINESTRING (15.9756339 45.9773612, 15.9755738 45.9777108, 15.9756054 45.9784078, 15.9756073 45.9790595, 15.9755989 45.9793575, 15.9755392 45.9795262, 15.9754006 45.9796946, 15.9749273 45.9801834, 15.9748506 45.9803479)",
103404340,False,,,,residential,False,75.166,"LINESTRING (15.9756339 45.9773612, 15.9751724 45.9773449, 15.9746628 45.9773225)",
