osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,junction,bridge,maxspeed
52638307,1,Ulica Augusta Šenoe,residential,True,False,10.301,"LINESTRING (15.228615 45.2669854, 15.2286069 45.266955, 15.2286126 45.2669244, 15.2286316 45.2668966)",,roundabout,,
94698619,,Ulica Augusta Šenoe,residential,True,False,21.239,"LINESTRING (15.228742 45.2670497, 15.2285769 45.2672013)",,,,
52638307,1,Ulica Augusta Šenoe,residential,True,False,12.957,"LINESTRING (15.228742 45.2670497, 15.2287012 45.2670446, 15.2286644 45.2670313, 15.2286347 45.267011, 15.228615 45.2669854)",,roundabout,,
52638307,1,Ulica Augusta Šenoe,residential,True,False,15.155,"LINESTRING (15.2286316 45.2668966, 15.228658 45.2668766, 15.2286911 45.2668626, 15.2287286 45.2668556, 15.2287673 45.2668561, 15.2288043 45.2668642)",,roundabout,,
224831576,,Ulica Josipa Jurja Strossmayera,residential,False,True,48.772999999999996,"LINESTRING (15.2286316 45.2668966, 15.2284568 45.2668949, 15.2282606 45.2668787, 15.2281137 45.2668671, 15.2280116 45.2668573)",,,,
43663982,2,Bolnička ulica,primary,False,True,173.57999999999998,"LINESTRING (15.2267177 45.2625727, 15.2268828 45.2624868, 15.2271686 45.2623078, 15.2275021 45.2621208, 15.2275906 45.2620516, 15.2276656 45.2619796, 15.2278722 45.2617672, 15.2281801 45.2614223)",D42,,,
60991034,,,primary,True,False,27.966,"LINESTRING (15.2267177 45.2625727, 15.2267389 45.2626003, 15.2267466 45.2626341, 15.2267294 45.2626801, 15.2266823 45.2627156, 15.2266347 45.2627292, 15.2266074 45.2627312, 15.2265594 45.2627254)",D42,roundabout,,
60991034,,,primary,True,False,7.616,"LINESTRING (15.2265594 45.2627254, 15.2265134 45.2627062, 15.2264857 45.2626823)",D42,roundabout,,
1122811193,,Ulica Vladimira Nazora,primary,False,False,24.779,"LINESTRING (15.2265594 45.2627254, 15.2265062 45.2628381, 15.2264869 45.2629413)",D42,,,
39275711,,Ulica bana Josipa Jelačića,residential,False,False,61.566,"LINESTRING (15.2286599 45.2664509, 15.2287467 45.2664998, 15.228921 45.266598, 15.229046 45.2666711, 15.2292679 45.2668022)",,,,
39275711,,Ulica bana Josipa Jelačića,residential,False,True,203.08499999999998,"LINESTRING (15.2286599 45.2664509, 15.2285448 45.2663824, 15.2266778 45.2652721)",,,,
137606634,,Ulica Petra Preradovića,residential,False,True,74.185,"LINESTRING (15.2286599 45.2664509, 15.2289547 45.2661892, 15.2290157 45.2661214, 15.2290781 45.2660396, 15.2291244 45.2659609, 15.2291596 45.2658902)",,,,
52638308,,Ulica Augusta Šenoe,residential,False,False,11.617,"LINESTRING (15.2291394 45.2668545, 15.2292679 45.2668022)",,,,
225215888,,Ulica Augusta Šenoe,residential,True,False,27.186,"LINESTRING (15.2291394 45.2668545, 15.2291089 45.2668804, 15.2290353 45.2669216, 15.2289438 45.2669663, 15.2288644 45.2670019)",,,,
43663982,2,Bolnička ulica,primary,False,False,173.57999999999998,"LINESTRING (15.2281801 45.2614223, 15.2278722 45.2617672, 15.2276656 45.2619796, 15.2275906 45.2620516, 15.2275021 45.2621208, 15.2271686 45.2623078, 15.2268828 45.2624868, 15.2267177 45.2625727)",D42,,,
152080404,,Struga,residential,False,False,156.876,"LINESTRING (15.2281801 45.2614223, 15.2284055 45.2615037, 15.2288101 45.2617176, 15.2289621 45.2617929, 15.2292394 45.2619305, 15.2294268 45.2620335, 15.2294789 45.2620831, 15.2295149 45.2621328, 15.2295345 45.2621911, 15.2295426 45.2622423, 15.2295345 45.2622833, 15.2295043 45.262349)",,,,
152080404,,Struga,residential,False,False,163.94,"LINESTRING (15.2295043 45.262349, 15.2294028 45.2624232, 15.2292683 45.2625728, 15.2291189 45.262739, 15.2290086 45.2629075, 15.2289431 45.2629865, 15.228876 45.2630469, 15.2287677 45.263123, 15.2283872 45.2633447, 15.2281971 45.2634776)",,,,
152080404,,Struga,residential,False,True,156.876,"LINESTRING (15.2295043 45.262349, 15.2295345 45.2622833, 15.2295426 45.2622423, 15.2295345 45.2621911, 15.2295149 45.2621328, 15.2294789 45.2620831, 15.2294268 45.2620335, 15.2292394 45.2619305, 15.2289621 45.2617929, 15.2288101 45.2617176, 15.2284055 45.2615037, 15.2281801 45.2614223)",,,,
225234273,,Struga,residential,False,False,124.564,"LINESTRING (15.2295043 45.262349, 15.2296534 45.2625753, 15.2297499 45.2626751, 15.2297821 45.2627315, 15.2297974 45.2627816, 15.229813 45.2628419, 15.2297386 45.2630514, 15.2297276 45.2631479, 15.2297354 45.2631876, 15.2297665 45.2632461, 15.2298169 45.2633227, 15.2298675 45.263391)",,,,
225215891,,Žegar V,residential,False,False,21.534,"LINESTRING (15.2291547 45.2686747, 15.2291884 45.2688669)",,,,
225215891,,Žegar V,residential,False,True,14.898,"LINESTRING (15.2291547 45.2686747, 15.2292109 45.2686037, 15.22926 45.2685639)",,,,
225418679,,,residential,False,True,84.319,"LINESTRING (15.2291547 45.2686747, 15.2289405 45.2687207, 15.2288464 45.2687693, 15.2287902 45.2688163, 15.2287664 45.2688486, 15.2287543 45.2689165, 15.2287337 45.269003, 15.2286939 45.2690741, 15.2286091 45.269184, 15.2285866 45.2692451)",,,,
225215891,,Žegar V,residential,False,True,21.534,"LINESTRING (15.2291884 45.2688669, 15.2291547 45.2686747)",,,,
225215891,,Žegar V,residential,False,False,98.12700000000001,"LINESTRING (15.2291884 45.2688669, 15.2291789 45.269142, 15.2291874 45.2693224, 15.2291638 45.2694156, 15.2291277 45.2695446, 15.2290488 45.2697374)",,,,
723332568,,,residential,False,False,117.84700000000001,"LINESTRING (15.2291884 45.2688669, 15.2292402 45.2688964, 15.2292835 45.2689752, 15.2293703 45.2692124, 15.2294724 45.2693876, 15.229594 45.2695402, 15.2297535 45.2697213, 15.2298543 45.2698002)",,,,
225261130,,Žegar I,secondary,False,True,52.440999999999995,"LINESTRING (15.2293788 45.2701473, 15.2292422 45.2699986, 15.2291343 45.2698559, 15.2290488 45.2697374)",3175,,,
697772398,,Ulica Ivana Gorana Kovačića,secondary,False,True,34.276,"LINESTRING (15.2255358 45.2671886, 15.2252296 45.2669682)",3175,,,
224831751,,Ulica Ivana bana Mažuranića,residential,True,False,128.601,"LINESTRING (15.2255358 45.2671886, 15.2256283 45.2671363, 15.2259706 45.266943, 15.2261911 45.2668112, 15.2263536 45.2667094, 15.2264267 45.2666637, 15.2266782 45.2664926, 15.2267756 45.2664306)",,,,
697772398,,Ulica Ivana Gorana Kovačića,secondary,False,False,103.133,"LINESTRING (15.2255358 45.2671886, 15.2255957 45.2672361, 15.2256257 45.2672599, 15.2256379 45.2672696, 15.2257454 45.267385, 15.2258666 45.2675305, 15.225966 45.2676692, 15.2260465 45.2677998, 15.2261233 45.2679548, 15.2261294 45.2679817, 15.2261254 45.268005)",3175,,,
225215885,,Ulica Augusta Šenoe,residential,False,False,6.403,"LINESTRING (15.2285653 45.2672583, 15.2285769 45.2672013)",,,,
225215885,,Ulica Augusta Šenoe,residential,False,True,103.991,"LINESTRING (15.2285653 45.2672583, 15.2285441 45.2673662, 15.2285006 45.2674398, 15.2283847 45.2675309, 15.2280208 45.2677382, 15.2276801 45.2679097)",,,,
225215887,,Ulica Josipa Jurja Strossmayera,residential,True,False,63.053000000000004,"LINESTRING (15.2285653 45.2672583, 15.228497 45.267225, 15.2283451 45.267151, 15.2282095 45.2670583, 15.228115 45.2669771, 15.2280483 45.2669096, 15.2280116 45.2668573)",,,,
225215891,,Žegar V,residential,False,False,36.893,"LINESTRING (15.2285653 45.2672583, 15.2286594 45.2673528, 15.2287812 45.2674513, 15.2288591 45.2675173)",,,,
225215883,,Ulica Augusta Šenoe,residential,False,False,48.173,"LINESTRING (15.2276801 45.2679097, 15.227525 45.267726, 15.2273514 45.2675436)",,,,
225215885,,Ulica Augusta Šenoe,residential,False,False,103.991,"LINESTRING (15.2276801 45.2679097, 15.2280208 45.2677382, 15.2283847 45.2675309, 15.2285006 45.2674398, 15.2285441 45.2673662, 15.2285653 45.2672583)",,,,
225215885,,Ulica Augusta Šenoe,residential,False,True,112.915,"LINESTRING (15.2276801 45.2679097, 15.2273935 45.2680277, 15.2272655 45.2680804, 15.2270609 45.2681448, 15.2268141 45.2682158, 15.2266875 45.2682462, 15.2265533 45.2682711, 15.2265069 45.2682762, 15.2263565 45.2682929)",,,,
225215885,,Ulica Augusta Šenoe,residential,False,False,112.91499999999999,"LINESTRING (15.2263565 45.2682929, 15.2265069 45.2682762, 15.2265533 45.2682711, 15.2266875 45.2682462, 15.2268141 45.2682158, 15.2270609 45.2681448, 15.2272655 45.2680804, 15.2273935 45.2680277, 15.2276801 45.2679097)",,,,
225215885,,Ulica Augusta Šenoe,residential,False,True,44.004000000000005,"LINESTRING (15.2263565 45.2682929, 15.2262244 45.2683079, 15.2260837 45.2683247, 15.2260048 45.2683405, 15.2259336 45.2683581, 15.2258166 45.2683951)",,,,
225216414,,Ulica Ivana Gorana Kovačića,residential,False,False,37.109,"LINESTRING (15.2263565 45.2682929, 15.2262324 45.2680984, 15.2261902 45.2680525, 15.2261254 45.268005)",,,,
697772398,,Ulica Ivana Gorana Kovačića,secondary,False,False,34.276,"LINESTRING (15.2252296 45.2669682, 15.2255358 45.2671886)",3175,,,
1013125022,1,Ulica Ivana Gorana Kovačića,secondary,True,False,18.398,"LINESTRING (15.2252296 45.2669682, 15.2251512 45.2669205, 15.2251175 45.2669034, 15.2250778 45.2668884, 15.2250351 45.2668787)",3175,,,
225215885,,Ulica Augusta Šenoe,residential,False,False,44.004,"LINESTRING (15.2258166 45.2683951, 15.2259336 45.2683581, 15.2260048 45.2683405, 15.2260837 45.2683247, 15.2262244 45.2683079, 15.2263565 45.2682929)",,,,
226632834,,Ulica Ivana Gorana Kovačića,residential,False,False,312.731,"LINESTRING (15.2258166 45.2683951, 15.2257468 45.2684075, 15.2254709 45.2684604, 15.2251483 45.2685186, 15.2249718 45.2685479, 15.2246487 45.2685879, 15.2240272 45.268648, 15.2231403 45.2687393, 15.2222401 45.2687945, 15.2220185 45.2687913, 15.2218733 45.2687757)",,,,
697772398,,Ulica Ivana Gorana Kovačića,secondary,False,False,22.304,"LINESTRING (15.2258166 45.2683951, 15.2258085 45.2684314, 15.2258101 45.2685055, 15.225823 45.2685617, 15.2258468 45.2685899)",3175,,,
697772398,,Ulica Ivana Gorana Kovačića,secondary,False,True,49.834,"LINESTRING (15.2258166 45.2683951, 15.2258402 45.2683498, 15.2259954 45.268183, 15.2260766 45.2680809, 15.2261082 45.2680392, 15.2261254 45.268005)",3175,,,
225219330,,Podvrh II,residential,False,False,48.504,"LINESTRING (15.2258468 45.2685899, 15.2256842 45.2686522, 15.2255396 45.2687286, 15.2254483 45.2687971, 15.2253862 45.2688697)",,,,
225261128,,Žegar I,secondary,False,True,44.431,"LINESTRING (15.2258468 45.2685899, 15.2259269 45.2685848, 15.2260012 45.2685938, 15.2261411 45.2686368, 15.2263794 45.2687087)",3175,,,
697772398,,Ulica Ivana Gorana Kovačića,secondary,False,True,22.304000000000002,"LINESTRING (15.2258468 45.2685899, 15.225823 45.2685617, 15.2258101 45.2685055, 15.2258085 45.2684314, 15.2258166 45.2683951)",3175,,,
225220649,,Proce,residential,False,True,172.29799999999997,"LINESTRING (15.231795 45.2645355, 15.2317202 45.2645665, 15.2316505 45.2645859, 15.2315647 45.2645915, 15.2314504 45.2645903, 15.2313125 45.2645779, 15.2312317 45.2645591, 15.2310954 45.2645167, 15.2309586 45.2644724, 15.2308983 45.2644629, 15.230841 45.264466, 15.2307661 45.26448, 15.2305909 45.2645302, 15.2304385 45.2645941, 15.2303382 45.2646378, 15.2302687 45.2646591, 15.2301949 45.2646738, 15.2300613 45.2646772, 15.2297137 45.2646642)",,,,
225220650,,Proce,residential,False,False,66.333,"LINESTRING (15.231795 45.2645355, 15.2318322 45.2646108, 15.23185 45.2646976, 15.2318299 45.2648409, 15.2318111 45.2649324, 15.2317762 45.2650114, 15.2317442 45.2650637, 15.2316926 45.2651023)",,,,
137606636,,Ulica Petra Preradovića,residential,False,False,142.378,"LINESTRING (15.2297137 45.2646642, 15.2297908 45.2641244, 15.2298652 45.2635915, 15.2298786 45.263512, 15.2298828 45.2634765, 15.2298824 45.263434, 15.2298675 45.263391)",,,,
137606636,,Ulica Petra Preradovića,residential,False,True,143.273,"LINESTRING (15.2297137 45.2646642, 15.2296987 45.2647562, 15.2295257 45.2651402, 15.2294675 45.2652565, 15.2293685 45.2654606, 15.2291596 45.2658902)",,,,
225220649,,Proce,residential,False,False,172.29799999999997,"LINESTRING (15.2297137 45.2646642, 15.2300613 45.2646772, 15.2301949 45.2646738, 15.2302687 45.2646591, 15.2303382 45.2646378, 15.2304385 45.2645941, 15.2305909 45.2645302, 15.2307661 45.26448, 15.230841 45.264466, 15.2308983 45.2644629, 15.2309586 45.2644724, 15.2310954 45.2645167, 15.2312317 45.2645591, 15.2313125 45.2645779, 15.2314504 45.2645903, 15.2315647 45.2645915, 15.2316505 45.2645859, 15.2317202 45.2645665, 15.231795 45.2645355)",,,,
225220650,,Proce,residential,False,True,66.333,"LINESTRING (15.2316926 45.2651023, 15.2317442 45.2650637, 15.2317762 45.2650114, 15.2318111 45.2649324, 15.2318299 45.2648409, 15.23185 45.2646976, 15.2318322 45.2646108, 15.231795 45.2645355)",,,,
52638309,,Trg dr. Franje Tuđmana,residential,False,True,134.34699999999998,"LINESTRING (15.2317029 45.2655929, 15.2315492 45.2656276, 15.2314102 45.2656745, 15.2313975 45.265681, 15.2308315 45.2659712, 15.2302777 45.2662551)",,,,
225221065,,Saborčanska ulica,residential,False,True,194.31100000000004,"LINESTRING (15.2317029 45.2655929, 15.2316036 45.2655021, 15.2315407 45.2654514, 15.2314847 45.2654112, 15.2312604 45.2652906, 15.2311868 45.2652723, 15.2308099 45.2654255, 15.2305008 45.2655803, 15.2302667 45.2656934, 15.2301122 45.26577, 15.2300484 45.2658149, 15.2299948 45.2658673, 15.229882 45.266074)",,,,
225221065,,Saborčanska ulica,residential,False,False,194.31100000000004,"LINESTRING (15.229882 45.266074, 15.2299948 45.2658673, 15.2300484 45.2658149, 15.2301122 45.26577, 15.2302667 45.2656934, 15.2305008 45.2655803, 15.2308099 45.2654255, 15.2311868 45.2652723, 15.2312604 45.2652906, 15.2314847 45.2654112, 15.2315407 45.2654514, 15.2316036 45.2655021, 15.2317029 45.2655929)",,,,
225231266,,Saborčanska ulica,residential,False,False,60.123,"LINESTRING (15.229882 45.266074, 15.2294425 45.2659582, 15.2291596 45.2658902)",,,,
225231266,,Saborčanska ulica,residential,False,True,39.469,"LINESTRING (15.229882 45.266074, 15.2300234 45.2661102, 15.2301862 45.2661609, 15.2302496 45.2661896, 15.2302765 45.2662214, 15.2302777 45.2662551)",,,,
1178082157,2,Ulica Bernardina Frankopana,residential,False,False,45.34,"LINESTRING (15.2317867 45.262413, 15.2315227 45.2625652, 15.2313297 45.2626633)",,,,
225232703,,Zrinski trg,residential,False,True,63.525000000000006,"LINESTRING (15.2254017 45.2644694, 15.2254714 45.2645126, 15.2258187 45.264732, 15.2260051 45.2648515)",,,,
1122811190,,Ulica Vladimira Nazora,primary,False,False,80.14800000000001,"LINESTRING (15.2254017 45.2644694, 15.2248112 45.2649223, 15.224777 45.2649658, 15.2247526 45.2650195)",D42,,,
1122811190,,Ulica Vladimira Nazora,primary,False,True,137.681,"LINESTRING (15.2254017 45.2644694, 15.2256421 45.2642839, 15.2258159 45.264127, 15.2260503 45.2638889, 15.2262871 45.2636775, 15.2263749 45.2635812, 15.2264679 45.2634868)",D42,,,
60991033,2,Ulica Bernardina Frankopana,residential,False,False,132.71800000000002,"LINESTRING (15.2279193 45.2644595, 15.2278982 45.2644726, 15.2275078 45.2647158, 15.2269806 45.2650614, 15.226768 45.2652055, 15.2266778 45.2652721)",,,,
60991033,2,Ulica Bernardina Frankopana,residential,False,True,64.452,"LINESTRING (15.2279193 45.2644595, 15.2281727 45.2643111, 15.2285524 45.2640888)",,,,
225232700,,Ulica Ivane Brlić Mažuranić,residential,False,True,157.542,"LINESTRING (15.2279193 45.2644595, 15.2276042 45.2642272, 15.2268814 45.2636942, 15.2266021 45.2635361, 15.2264679 45.2634868)",,,,
225232702,,Ulica bana Josipa Jelačića,residential,False,True,70.42,"LINESTRING (15.2260051 45.2648515, 15.2266778 45.2652721)",,,,
225232701,,Ulica Ljudevita Gaja,residential,True,False,79.212,"LINESTRING (15.2260051 45.2648515, 15.2259551 45.2649304, 15.2257297 45.265253, 15.2255392 45.2654833)",,,,
225232703,,Zrinski trg,residential,False,False,63.525,"LINESTRING (15.2260051 45.2648515, 15.2258187 45.264732, 15.2254714 45.2645126, 15.2254017 45.2644694)",,,,
52638305,,Ulica kardinala Alojzija Stepinca,residential,True,False,52.753,"LINESTRING (15.2255392 45.2654833, 15.2260497 45.2657931)",,,,
225234270,,Struga,residential,False,False,36.913,"LINESTRING (15.2273249 45.2627449, 15.2276373 45.2629936)",,,,
225234270,,Struga,residential,False,True,74.911,"LINESTRING (15.2273249 45.2627449, 15.2270185 45.2628939, 15.2267779 45.2630059, 15.2264819 45.2630149)",,,,
225234272,,Struga,residential,False,False,61.882000000000005,"LINESTRING (15.2273249 45.2627449, 15.2274757 45.2626574, 15.2275504 45.2626411, 15.2276354 45.2626474, 15.2277519 45.2626527, 15.2278265 45.2626746, 15.2280084 45.2627782)",,,,
225234271,,Struga,residential,False,False,37.646,"LINESTRING (15.2280084 45.2627782, 15.2276373 45.2629936)",,,,
225234272,,Struga,residential,False,False,25.271,"LINESTRING (15.2280084 45.2627782, 15.2282644 45.2629167)",,,,
