osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,junction
500266139,2184,Ulica Antuna Radića,secondary,False,False,247.55,"LINESTRING (17.0711366 46.0424307, 17.0712654 46.0424458, 17.0717575 46.0425035, 17.0721031 46.0425984, 17.07219 46.0426189, 17.0741914 46.0430918)",,,
500266139,2184,Ulica Antuna Radića,secondary,False,True,116.857,"LINESTRING (17.0711366 46.0424307, 17.0703977 46.0423816, 17.0697218 46.0423627, 17.0696266 46.04236)",,,
788167136,,Ulica Grgura Karlovčana,residential,False,True,95.21799999999999,"LINESTRING (17.0711366 46.0424307, 17.0711535 46.0423572, 17.0713312 46.0415851)",,,
169032590,26108,Ulica kralja Tomislava,tertiary,False,True,240.643,"LINESTRING (17.0684656 46.0402627, 17.0685708 46.0402519, 17.0714039 46.039876, 17.0715286 46.0398595)",,,
803678572,26107,Ulica Stjepana Radića,tertiary,False,False,109.684,"LINESTRING (17.0684656 46.0402627, 17.0684705 46.0403544, 17.0684203 46.0409615, 17.0683835 46.0412469)",,,
803678572,26107,Ulica Stjepana Radića,tertiary,False,True,37.421,"LINESTRING (17.0684656 46.0402627, 17.0684546 46.0399889, 17.0684488 46.0399264)",,,
35767234,,Ulica Ivana Đuriševića,residential,False,False,141.709,"LINESTRING (17.0682527 46.0377638, 17.0700734 46.0376004)",,,
803678572,26107,Ulica Stjepana Radića,tertiary,False,False,241.00699999999998,"LINESTRING (17.0682527 46.0377638, 17.0682927 46.0379755, 17.0684488 46.0399264)",,,
240543059,,,residential,False,False,32.79,"LINESTRING (17.068453 46.0441734, 17.0685123 46.0444654)",,,
719996931,,,unclassified,False,False,42.908,"LINESTRING (17.068453 46.0441734, 17.0683297 46.044261, 17.0680799 46.0444593)",,,
"[1083290449, 719996930]",,,residential,False,True,20.493000000000002,"LINESTRING (17.068453 46.0441734, 17.068435 46.044107, 17.0684189 46.0439908)",yes,,
719996935,,,unclassified,True,False,27.189,"LINESTRING (17.0659518 46.0440127, 17.0658943 46.0439011, 17.0658573 46.0438443, 17.0658007 46.0437942)",,,
35767234,,Ulica Ivana Đuriševića,residential,False,True,141.709,"LINESTRING (17.0700734 46.0376004, 17.0682527 46.0377638)",,,
91493212,,Ulica Grgura Karlovčana,residential,False,False,276.926,"LINESTRING (17.0700734 46.0376004, 17.0703898 46.0380011, 17.0707773 46.0385199, 17.0714179 46.0394505, 17.0715009 46.0396591, 17.0715286 46.0398595)",,,
91493224,,Trg svetog Jurja,residential,True,False,89.028,"LINESTRING (17.0683835 46.0412469, 17.0684794 46.0412649, 17.0695321 46.0413025)",,,
719996945,26107,Trg svetog Jurja,tertiary,False,False,67.041,"LINESTRING (17.0683835 46.0412469, 17.0683494 46.0413175, 17.0682671 46.0414564, 17.0680629 46.0418071)",,,
803678572,26107,Ulica Stjepana Radića,tertiary,False,True,109.684,"LINESTRING (17.0683835 46.0412469, 17.0684203 46.0409615, 17.0684705 46.0403544, 17.0684656 46.0402627)",,,
91493220,,Ulica Ivana Mažuranića,residential,False,True,93.501,"LINESTRING (17.0640628 46.0421767, 17.0638279 46.0416552, 17.0637545 46.0414809, 17.0637365 46.0413687)",,,
788167149,2184,Ulica Đure Basaričeka,secondary,False,False,156.929,"LINESTRING (17.0640628 46.0421767, 17.0646511 46.0421682, 17.0651997 46.0421649, 17.0653848 46.0421703, 17.0660948 46.0421948)",,2,
91493216,,Ulica Ivana Gorana Kovačića,residential,False,False,107.50800000000001,"LINESTRING (17.062153 46.0411351, 17.0619448 46.0409929, 17.0618782 46.0408915, 17.061845 46.0407926, 17.061852 46.0406612, 17.0618923 46.040481, 17.0619888 46.0402534)",,,
91493216,,Ulica Ivana Gorana Kovačića,residential,False,True,126.47300000000001,"LINESTRING (17.062153 46.0411351, 17.0625428 46.041254, 17.0628899 46.0413239, 17.0632172 46.0413617, 17.0633788 46.0413684, 17.0637365 46.0413687)",,,
396033231,,Ulica Ivana Gorana Kovačića,residential,False,False,66.64500000000001,"LINESTRING (17.062153 46.0411351, 17.0620704 46.0412724, 17.0619201 46.0414919, 17.0618292 46.0416896)",,,
91493225,,Ulica Vladimira Nazora,residential,False,True,6.903,"LINESTRING (17.0639234 46.0397846, 17.0638342 46.0397801)",,,
91493226,,Ulica Ivana Mažuranića,residential,False,True,89.31,"LINESTRING (17.0639234 46.0397846, 17.0639745 46.0389822)",,,
91493225,,Ulica Vladimira Nazora,residential,False,False,153.311,"LINESTRING (17.0639234 46.0397846, 17.0658292 46.0398483, 17.065907 46.039854)",,,
169032590,26108,Ulica kralja Tomislava,tertiary,False,True,182.546,"LINESTRING (17.0715286 46.0398595, 17.073875 46.0396541)",,,
91493212,,Ulica Grgura Karlovčana,residential,False,False,150.107,"LINESTRING (17.0715286 46.0398595, 17.0715243 46.0399273, 17.0714772 46.0406637, 17.0713916 46.0412054)",,,
91493212,,Ulica Grgura Karlovčana,residential,False,True,276.926,"LINESTRING (17.0715286 46.0398595, 17.0715009 46.0396591, 17.0714179 46.0394505, 17.0707773 46.0385199, 17.0703898 46.0380011, 17.0700734 46.0376004)",,,
169032590,26108,Ulica kralja Tomislava,tertiary,False,False,240.643,"LINESTRING (17.0715286 46.0398595, 17.0714039 46.039876, 17.0685708 46.0402519, 17.0684656 46.0402627)",,,
396038229,,Bregovita ulica,residential,False,True,158.627,"LINESTRING (17.0742849 46.041052, 17.073875 46.0396541)",,,
91493227,,Ulica 1. svibnja,residential,False,True,240.76300000000003,"LINESTRING (17.0742849 46.041052, 17.0746733 46.042138, 17.0747168 46.0422917, 17.0746851 46.0424455, 17.0745665 46.0425662, 17.0744202 46.0427254, 17.0741914 46.0430918)",,,
788167135,,Ulica Ljudevita Gaja,residential,False,True,207.03900000000002,"LINESTRING (17.0742849 46.041052, 17.0729089 46.0412645, 17.0720728 46.0413446, 17.0716471 46.0413798)",,,
91493213,,Ulica Tina Ujevića,residential,False,True,5.061,"LINESTRING (17.0622014 46.0397318, 17.0621359 46.0397339)",,,
91493216,,Ulica Ivana Gorana Kovačića,residential,False,True,60.276,"LINESTRING (17.0622014 46.0397318, 17.0619888 46.0402534)",,,
91493225,,Ulica Vladimira Nazora,residential,False,False,120.983,"LINESTRING (17.0622014 46.0397318, 17.0623782 46.0397283, 17.0637669 46.0397778)",,,
91493220,,Ulica Ivana Mažuranića,residential,False,False,69.77,"LINESTRING (17.0637778 46.0407419, 17.0637365 46.0413687)",,,
91493220,,Ulica Ivana Mažuranića,residential,False,True,34.97,"LINESTRING (17.0637778 46.0407419, 17.0638003 46.0404278)",,,
396033230,,Trg hrvatske mladosti,residential,False,True,71.231,"LINESTRING (17.0637778 46.0407419, 17.0628556 46.0407179)",,,
91493223,,Ulica Ivana Mažuranića,residential,False,True,89.452,"LINESTRING (17.0638413 46.038975, 17.0637669 46.0397778)",,,
91493231,,Ulica Antuna Gustava Matoša,residential,False,False,10.313,"LINESTRING (17.0638413 46.038975, 17.0639745 46.0389822)",,,
91493231,,Ulica Antuna Gustava Matoša,residential,False,True,108.138,"LINESTRING (17.0638413 46.038975, 17.0624419 46.038929)",,,
91493225,,Ulica Vladimira Nazora,residential,False,True,196.37399999999997,"LINESTRING (17.0684488 46.0399264, 17.0683691 46.039927, 17.0670775 46.0398908, 17.0666416 46.0398728, 17.0662748 46.0398619, 17.065907 46.039854)",,,
803678572,26107,Ulica Stjepana Radića,tertiary,False,False,37.421,"LINESTRING (17.0684488 46.0399264, 17.0684546 46.0399889, 17.0684656 46.0402627)",,,
803678572,26107,Ulica Stjepana Radića,tertiary,False,True,241.00699999999998,"LINESTRING (17.0684488 46.0399264, 17.0682927 46.0379755, 17.0682527 46.0377638)",,,
788167132,,,residential,True,False,2.734,"LINESTRING (17.0712819 46.0413574, 17.0713103 46.0413427)",,1,roundabout
91493226,,Ulica Ivana Mažuranića,residential,False,False,89.31,"LINESTRING (17.0639745 46.0389822, 17.0639234 46.0397846)",,,
91493231,,Ulica Antuna Gustava Matoša,residential,False,False,115.9,"LINESTRING (17.0639745 46.0389822, 17.0654751 46.0390187)",,,
