osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed
35595327,True,Istarska,residential,False,182.803,,,"LINESTRING (16.542126 46.0224672, 16.5419551 46.0241069)",
38730153,False,Trg svetog Florijana,primary,True,60.661,2,D22,"LINESTRING (16.542126 46.0224672, 16.5429109 46.0224434)",
37432811,False,Istarska,residential,False,162.251,,,"LINESTRING (16.5413738 46.0263463, 16.5413781 46.0266029, 16.5413653 46.0267227, 16.5413225 46.0267912, 16.5412327 46.0268682, 16.5411343 46.026928, 16.5404958 46.0271985, 16.5402378 46.0272876, 16.5401108 46.0273314)",
37432811,False,Istarska,residential,True,65.587,,,"LINESTRING (16.5413738 46.0263463, 16.5414337 46.0262222, 16.5416511 46.0259233, 16.5417316 46.0258125)",
38087174,False,Paška,residential,False,54.38,,,"LINESTRING (16.5413738 46.0263463, 16.5412981 46.026355, 16.5406788 46.0264257)",
35595328,False,Ulica Tadije Smičiklasa,secondary,True,68.831,,2210,"LINESTRING (16.5448999 46.0283313, 16.5448304 46.0283212, 16.544406 46.0282595, 16.5440216 46.0282288)",
35971909,False,Ulica Ivana Zakmardija Dijankovečkoga,residential,False,102.443,2,,"LINESTRING (16.5448999 46.0283313, 16.5449271 46.0282671, 16.5450993 46.0278601, 16.5451793 46.0276504, 16.545243 46.0274418)",40
38589220,False,Potočka ulica,secondary,False,107.494,,2210,"LINESTRING (16.5448999 46.0283313, 16.5449493 46.0283389, 16.5458268 46.0284734, 16.5461263 46.0285366, 16.5462508 46.0285628)",
35595328,False,Ulica Tadije Smičiklasa,secondary,False,96.84200000000001,,2210,"LINESTRING (16.5427692 46.02818, 16.543147 46.0281952, 16.5433047 46.0282016, 16.5437406 46.0282181, 16.5440216 46.0282288)",
35595328,False,Ulica Tadije Smičiklasa,secondary,True,151.888,,2210,"LINESTRING (16.5427692 46.02818, 16.5416653 46.0281371, 16.5411527 46.0281167, 16.5409281 46.0281, 16.5408141 46.028069)",
35971905,False,Ulica Drage Grdenića,residential,False,291.719,,,"LINESTRING (16.5427692 46.02818, 16.542808 46.0279054, 16.5428449 46.0276437, 16.5431337 46.0256888, 16.5431487 46.0255698)",
35595328,False,Ulica Tadije Smičiklasa,secondary,False,68.831,,2210,"LINESTRING (16.5440216 46.0282288, 16.544406 46.0282595, 16.5448304 46.0283212, 16.5448999 46.0283313)",
35595328,False,Ulica Tadije Smičiklasa,secondary,True,96.84200000000001,,2210,"LINESTRING (16.5440216 46.0282288, 16.5437406 46.0282181, 16.5433047 46.0282016, 16.543147 46.0281952, 16.5427692 46.02818)",
38730169,False,Frankopanska ulica,residential,True,107.828,2,,"LINESTRING (16.5440216 46.0282288, 16.5440247 46.0281723, 16.5440326 46.0280251, 16.5440624 46.0272595)",
37332103,False,Trg Ivana Mažuranića,residential,False,70.579,,,"LINESTRING (16.5442096 46.0245073, 16.5433242 46.0243494)",
35595329,True,Frankopanska ulica,residential,False,124.916,,,"LINESTRING (16.5442096 46.0245073, 16.544261 46.0248097, 16.5442124 46.0256279)",
35595330,False,Petra Preradovića,residential,False,237.792,,,"LINESTRING (16.5442096 46.0245073, 16.5443647 46.0235024, 16.5445112 46.0225202, 16.5445093 46.0223798)",
38730152,False,Koprivnička ulica,primary,False,44.899,2,D41,"LINESTRING (16.5514348 46.0232588, 16.5512904 46.0232343, 16.5508773 46.0231445)",
38730152,False,Koprivnička ulica,primary,True,32.628,2,D41,"LINESTRING (16.5514348 46.0232588, 16.5515295 46.0232703, 16.5516139 46.0232711, 16.5518559 46.0232678)",
38730167,True,,tertiary_link,False,54.974,,,"LINESTRING (16.5514348 46.0232588, 16.5510858 46.0232842, 16.5509864 46.0232983, 16.5509023 46.0233301, 16.5507852 46.0234097)",
38730152,False,Koprivnička ulica,primary,False,32.628,2,D41,"LINESTRING (16.5518559 46.0232678, 16.5516139 46.0232711, 16.5515295 46.0232703, 16.5514348 46.0232588)",
35971902,False,Ulica Ivana Gundulića,tertiary,False,70.118,,26067,"LINESTRING (16.5508773 46.0231445, 16.5509027 46.0230566, 16.5510557 46.0225262)",
38730152,False,Koprivnička ulica,primary,True,44.899,2,D41,"LINESTRING (16.5508773 46.0231445, 16.5512904 46.0232343, 16.5514348 46.0232588)",
73416110,False,Ulica bana Josipa Jelačića,tertiary,True,30.336,2,26067,"LINESTRING (16.5508773 46.0231445, 16.5508582 46.0232043, 16.5507852 46.0234097)",
132429873,False,Ulica Petra Zrinskog,primary,False,113.39699999999999,2,D41,"LINESTRING (16.5508773 46.0231445, 16.550787 46.0231242, 16.5505981 46.0230817, 16.549921 46.0228566, 16.5495322 46.0227383)",
37332103,False,Trg Ivana Mažuranića,residential,True,70.579,,,"LINESTRING (16.5433242 46.0243494, 16.5442096 46.0245073)",
38235153,False,Ulica Ante Starčevića,residential,False,109.092,,,"LINESTRING (16.5433242 46.0243494, 16.5419551 46.0241069)",
35971905,False,Ulica Drage Grdenića,residential,True,44.980000000000004,,,"LINESTRING (16.5433242 46.0243494, 16.5432979 46.0244367, 16.5432416 46.0247496)",
35971906,False,Trg bana Lackovića,tertiary,False,183.571,,26067,"LINESTRING (16.5475783 46.0247542, 16.5475697 46.0247988, 16.5475115 46.0250905, 16.5475111 46.0252876, 16.5475603 46.0255223, 16.5476113 46.0257774, 16.5476086 46.0258761, 16.5475818 46.0259115, 16.5475116 46.0259424, 16.5473966 46.0259511, 16.5469032 46.0259376)",
38589226,False,Ulica bana Josipa Jelačića,residential,True,40.502,2,,"LINESTRING (16.5475783 46.0247542, 16.5474824 46.024753, 16.5470538 46.0247475)",
42134787,False,Ulica bana Josipa Jelačića,tertiary,False,51.926,2,26067,"LINESTRING (16.5475783 46.0247542, 16.5476945 46.0247571, 16.5482505 46.0247693)",
38129491,False,Ulica Matije Gupca,residential,True,228.915,,,"LINESTRING (16.5476413 46.022428, 16.5476514 46.0223789, 16.5477575 46.0217074, 16.5477813 46.0212489, 16.5477878 46.0211908, 16.5477709 46.0209104, 16.5477594 46.0207644, 16.5477335 46.0203752)",
"[1211578810, 38730151]",False,Ulica Petra Zrinskog,primary,False,96.253,"['2', '3']",D41,"LINESTRING (16.5476413 46.022428, 16.5472349 46.0223801, 16.5468075 46.0223265, 16.5466904 46.022316, 16.5466312 46.0223127, 16.5464091 46.0223022)",
"[1196889034, 1196889035, 38730151]",False,Ulica Petra Zrinskog,primary,True,150.53,2,D41,"LINESTRING (16.5476413 46.022428, 16.5480237 46.0224748, 16.5482514 46.0225033, 16.5487479 46.0225658, 16.5489997 46.0226004, 16.5491146 46.0226244, 16.5495322 46.0227383)",
