osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,maxspeed
972209679,False,2,D38,Trg 76. bataljuna,primary,False,30.841,"LINESTRING (17.1924108 45.4385261, 17.1927048 45.4383407)",,
95394498,True,,,Ulica Gojka Šuška,residential,False,26.743000000000002,"LINESTRING (17.1924108 45.4385261, 17.1924028 45.4384715, 17.1923956 45.4384071, 17.1923948 45.4383474, 17.1924001 45.4382862)",,
"[258817652, 972209679]",False,2,D38,Trg 76. bataljuna,primary,True,53.618,"LINESTRING (17.1924108 45.4385261, 17.1920754 45.4387136, 17.1918752 45.4388282)",yes,
"[1178124984, 258822198]",False,,,"['Obala Petra Krešimira IV.', 'Trg 76. bataljuna']",residential,False,166.34500000000003,"LINESTRING (17.1924108 45.4385261, 17.1924693 45.4386032, 17.1925053 45.4386629, 17.1925418 45.4387384, 17.1925732 45.4388283, 17.1926381 45.4390781, 17.1926773 45.4392323, 17.1927325 45.4393627, 17.1929544 45.439802, 17.193036 45.4399502)",,50
95394502,False,2,4099,Trg bana Josipa Jelačića,secondary,False,184.31099999999998,"LINESTRING (17.195012 45.4371246, 17.1949781 45.4370198, 17.1947417 45.436417, 17.1946479 45.4361731, 17.1946211 45.4360893, 17.194613 45.4359982, 17.1946177 45.4358951, 17.1947349 45.4355119)",,
"[972209681, 95394514]",True,1,,Ulica braće Radića,residential,False,154.842,"LINESTRING (17.195012 45.4371246, 17.1946418 45.4372196, 17.1940819 45.4373689, 17.1939569 45.437403, 17.1938043 45.4374447, 17.1936574 45.4374989, 17.1935177 45.4375571, 17.1934314 45.4375982, 17.1933752 45.4376384, 17.1933375 45.4376739, 17.1932749 45.4377436)",,
"[45903660, 972209678]",False,2,4099,"['Ulica Josipa Jurja Strossmayera', 'Trg pape Ivana Pavla II.']",secondary,True,239.206,"LINESTRING (17.195012 45.4371246, 17.1951574 45.4375179, 17.1953651 45.4380888, 17.1957453 45.4390466, 17.1958045 45.4392026)",,
95394502,False,2,4099,Trg bana Josipa Jelačića,secondary,False,132.236,"LINESTRING (17.1948805 45.4351528, 17.194937 45.4350874, 17.1950656 45.4349841, 17.195303 45.4348196, 17.1956835 45.4345622, 17.1957792 45.4344811, 17.1958408 45.4344108, 17.1958947 45.4343297, 17.1959363 45.4342411)",,
95394502,False,2,4099,Trg bana Josipa Jelačića,secondary,True,22.798000000000002,"LINESTRING (17.1948805 45.4351528, 17.1948364 45.4352245, 17.1947855 45.4353463)",,
258804434,False,,,Ulica Stanka Grabrića,residential,True,128.079,"LINESTRING (17.1959363 45.4342411, 17.1947383 45.4334537)",,
95394502,False,2,4099,Trg bana Josipa Jelačića,secondary,True,132.236,"LINESTRING (17.1959363 45.4342411, 17.1958947 45.4343297, 17.1958408 45.4344108, 17.1957792 45.4344811, 17.1956835 45.4345622, 17.195303 45.4348196, 17.1950656 45.4349841, 17.194937 45.4350874, 17.1948805 45.4351528)",,
128163860,False,,,Bolnička ulica,residential,False,111.8,"LINESTRING (17.1927426 45.4373581, 17.1926415 45.4372869, 17.1925624 45.4372455, 17.1924782 45.4372137, 17.1922115 45.4371325, 17.1920357 45.4370697, 17.1918547 45.4369904, 17.1917113 45.4369217, 17.1915352 45.4368288)",,
128163861,True,,,Bolnička ulica,residential,False,59.925000000000004,"LINESTRING (17.1927426 45.4373581, 17.1928161 45.4374114, 17.1931911 45.4376637, 17.1932376 45.4376962, 17.1932749 45.4377436)",,
572753977,False,2,D5,Ulica Matije Gupca,primary,True,422.65500000000003,"LINESTRING (17.1878662 45.4336064, 17.1886577 45.4351286, 17.1893324 45.4363341, 17.1895209 45.4366958, 17.1897593 45.4371674)",,
572753977,False,2,D5,Ulica Matije Gupca,primary,False,3.953,"LINESTRING (17.1897726 45.4372017, 17.1897593 45.4371674)",,
"[572753977, 972209687]",False,2,D5,"['Trg dr. Ivana Šretera', 'Ulica Matije Gupca']",primary,True,230.36100000000005,"LINESTRING (17.1897726 45.4372017, 17.1898365 45.4373503, 17.1899703 45.4375793, 17.1901449 45.4378289, 17.1903693 45.438086, 17.1905572 45.4382911, 17.1907657 45.4384677, 17.1909051 45.4385803, 17.1910365 45.4386704, 17.1911379 45.4387232, 17.1911838 45.4387424, 17.1913275 45.4388002, 17.1914144 45.438838, 17.1914437 45.4388507)",,
972209681,True,1,,Ulica braće Radića,residential,False,37.625,"LINESTRING (17.1932749 45.4377436, 17.1931979 45.4378354, 17.193127 45.4379378, 17.193107 45.4379805, 17.1930997 45.4380179, 17.1931005 45.4380532)",,
258805170,False,,,Bolnička ulica,residential,True,42.34,"LINESTRING (17.1903984 45.434182, 17.1904371 45.4345618)",,
97391609,False,,,Ulica Matice hrvatske,living_street,True,141.929,"LINESTRING (17.1903984 45.434182, 17.1905099 45.4341878, 17.1920335 45.4342793, 17.1922108 45.43429)",,
97391609,False,,,Ulica Matice hrvatske,living_street,False,87.619,"LINESTRING (17.1939463 45.4344032, 17.1938975 45.4343944, 17.1938421 45.4343886, 17.1937269 45.4343827, 17.1932579 45.4343554, 17.1928292 45.4343287)",,
258803768,False,,,Trg bana Josipa Jelačića,residential,False,45.81,"LINESTRING (17.1939463 45.4344032, 17.1939958 45.4344272, 17.1940369 45.4344588, 17.194078 45.434498, 17.1942591 45.4347456)",,
258803769,False,,,Ulica Andrije Hebranga,living_street,True,104.50800000000001,"LINESTRING (17.1939463 45.4344032, 17.1939951 45.4343112, 17.1940676 45.4341945, 17.1942287 45.4339968, 17.1942685 45.4339479, 17.1946014 45.4335865)",,30
128163860,False,,,Bolnička ulica,residential,True,23.67,"LINESTRING (17.1912865 45.4367069, 17.1915352 45.4368288)",,
128163860,False,,,Bolnička ulica,residential,False,62.402,"LINESTRING (17.1912865 45.4367069, 17.1909852 45.4365228, 17.1908422 45.4364314, 17.1906993 45.4363265)",,
