osmid,oneway,lanes,name,highway,reversed,length,ref,geometry,maxspeed
109103760,False,2,Ludbreška ulica,tertiary,False,64.926,25053,"LINESTRING (16.3463428 46.3163578, 16.3471151 46.3161203)",
109103760,False,2,Ludbreška ulica,tertiary,True,59.057,25053,"LINESTRING (16.3463428 46.3163578, 16.3459376 46.3164756, 16.3456393 46.316572)",
38919714,False,,Lošinjska ulica,residential,True,129.034,,"LINESTRING (16.3478191 46.3159245, 16.3484714 46.3169939)",
109103760,False,2,Ludbreška ulica,tertiary,True,58.286,25053,"LINESTRING (16.3478191 46.3159245, 16.3471151 46.3161203)",
109103760,False,2,Ludbreška ulica,tertiary,False,54.023999999999994,25053,"LINESTRING (16.3478191 46.3159245, 16.348378 46.3157673, 16.3484702 46.3157406)",
38919715,False,,Creska ulica,residential,True,114.478,,"LINESTRING (16.3484702 46.3157406, 16.349069 46.3166834)",
109103760,False,2,Ludbreška ulica,tertiary,False,58.736000000000004,25053,"LINESTRING (16.3484702 46.3157406, 16.3488698 46.3156278, 16.3490478 46.3155712, 16.3491725 46.3155318)",
109103760,False,2,Ludbreška ulica,tertiary,True,54.023999999999994,25053,"LINESTRING (16.3484702 46.3157406, 16.348378 46.3157673, 16.3478191 46.3159245)",
38919714,False,,Lošinjska ulica,residential,False,129.034,,"LINESTRING (16.3484714 46.3169939, 16.3478191 46.3159245)",
38919715,False,,Creska ulica,residential,False,114.478,,"LINESTRING (16.349069 46.3166834, 16.3484702 46.3157406)",
40252519,False,2,Ulica Mihovila Pavleka Miškine,tertiary,False,139.994,25059,"LINESTRING (16.3523882 46.3094117, 16.354141 46.3090666)",
40691253,False,,Ulica Mihovila Pavleka Miškine,residential,True,70.7,,"LINESTRING (16.3523882 46.3094117, 16.351504 46.3095884)",
229028584,True,1,Ulica Mihovila Pavleka Miškine,tertiary,False,33.485,,"LINESTRING (16.3555392 46.3088431, 16.355667 46.3088827, 16.3557403 46.3088989, 16.3558111 46.3089073, 16.3558829 46.3089082, 16.3559569 46.3088987)",
"[1135088037, 1135088038, 40252519]",False,2,Ulica Mihovila Pavleka Miškine,tertiary,True,111.637,25059,"LINESTRING (16.3555392 46.3088431, 16.3554784 46.3088282, 16.3554263 46.3088201, 16.3553449 46.3088251, 16.3552554 46.30884, 16.3548044 46.308928, 16.354141 46.3090666)",
365614614,True,1,Ulica Mihovila Pavleka Miškine,tertiary,False,13.543,25059,"LINESTRING (16.3556229 46.3089503, 16.3555392 46.3088431)",
37339643,True,2,Podravska ulica,primary,False,21.218,D3,"LINESTRING (16.3557492 46.3090245, 16.3559569 46.3088987)",
365614614,True,1,Ulica Mihovila Pavleka Miškine,tertiary,False,13.018,25059,"LINESTRING (16.3557492 46.3090245, 16.3557079 46.3090119, 16.3556667 46.3089903, 16.3556229 46.3089503)",
40408041,False,,Ulica Mihovila Pavleka Miškine,residential,False,218.84,,"LINESTRING (16.3467055 46.3105238, 16.3494657 46.3100358)",
40408041,False,,Ulica Mihovila Pavleka Miškine,residential,True,218.84,,"LINESTRING (16.3494657 46.3100358, 16.3467055 46.3105238)",
37869828,False,,Ulica Janka Leskovara,residential,True,93.089,,"LINESTRING (16.3494657 46.3100358, 16.3495702 46.3101143, 16.3500064 46.3107798)",
"[40408042, 365614620]",False,"['2', '4']",Ulica kralja Petra Krešimira IV.,residential,False,204.68899999999996,,"LINESTRING (16.3494657 46.3100358, 16.3492412 46.3099604, 16.3491259 46.3099288, 16.3488316 46.3098553, 16.3480419 46.309658, 16.3478915 46.3096198, 16.3472068 46.3094533, 16.3470699 46.3094223, 16.346969 46.3093951)",
37869828,False,,Ulica Janka Leskovara,residential,False,77.717,,"LINESTRING (16.3504514 46.3114075, 16.3500064 46.3107798)",
"[365609217, 1134501279]",False,3,Ulica Julija Merlića,secondary,False,93.70100000000001,NC VZ 2-016,"LINESTRING (16.3472817 46.3085808, 16.3470404 46.3092374, 16.347007 46.3093118, 16.346969 46.3093951)",
37336325,False,2,Ulica Ruđera Boškovića,tertiary,True,185.031,25051,"LINESTRING (16.3446696 46.3128594, 16.3446889 46.3128054, 16.3449359 46.3121113, 16.344994 46.3120233, 16.3453085 46.311732, 16.34553 46.3114724, 16.3455622 46.3114338, 16.3456254 46.3113578)",
40408050,False,2,Ulica Vjekoslava Špinčića,residential,False,322.583,,"LINESTRING (16.3446696 46.3128594, 16.3447567 46.3128744, 16.3450982 46.312945, 16.3453286 46.312987, 16.3458889 46.3130844, 16.3461074 46.3131233, 16.3465697 46.3132086, 16.3466725 46.313238, 16.3467351 46.313257, 16.3468279 46.3133164, 16.3470139 46.3134593, 16.3475612 46.3138814, 16.3480239 46.3142316, 16.3480479 46.3142561, 16.3481134 46.314308)",
40408050,False,2,Ulica Vjekoslava Špinčića,residential,True,322.583,,"LINESTRING (16.3481134 46.314308, 16.3480479 46.3142561, 16.3480239 46.3142316, 16.3475612 46.3138814, 16.3470139 46.3134593, 16.3468279 46.3133164, 16.3467351 46.313257, 16.3466725 46.313238, 16.3465697 46.3132086, 16.3461074 46.3131233, 16.3458889 46.3130844, 16.3453286 46.312987, 16.3450982 46.312945, 16.3447567 46.3128744, 16.3446696 46.3128594)",
"[365609224, 365609221]",True,"['2', '4']",Koprivnička ulica,secondary,False,116.10900000000001,NC VZ 2-002,"LINESTRING (16.3481134 46.314308, 16.3487376 46.3138908, 16.3491966 46.3135796)",50
40252519,False,2,Ulica Mihovila Pavleka Miškine,tertiary,True,139.994,25059,"LINESTRING (16.354141 46.3090666, 16.3523882 46.3094117)",
"[1135088037, 1135088038, 40252519]",False,2,Ulica Mihovila Pavleka Miškine,tertiary,False,111.637,25059,"LINESTRING (16.354141 46.3090666, 16.3548044 46.308928, 16.3552554 46.30884, 16.3553449 46.3088251, 16.3554263 46.3088201, 16.3554784 46.3088282, 16.3555392 46.3088431)",
40691250,False,2,Ulica šemovečkih žrtava,residential,False,78.769,,"LINESTRING (16.354141 46.3090666, 16.3540989 46.308966, 16.3540231 46.3087832, 16.3538561 46.3083861)",
40691253,False,,Ulica Mihovila Pavleka Miškine,residential,False,70.7,,"LINESTRING (16.351504 46.3095884, 16.3523882 46.3094117)",
37869818,False,,Čakovečka ulica,residential,False,86.25,,"LINESTRING (16.350523 46.3161677, 16.3513606 46.315651)",
37869818,False,,Čakovečka ulica,residential,True,61.01,,"LINESTRING (16.350523 46.3161677, 16.3499404 46.3165407)",
40762372,False,,Labinska ulica,residential,False,68.224,,"LINESTRING (16.350523 46.3161677, 16.3511234 46.3166199)",
37869818,False,,Čakovečka ulica,residential,True,86.25,,"LINESTRING (16.3513606 46.315651, 16.350523 46.3161677)",
40762372,False,,Labinska ulica,residential,True,68.224,,"LINESTRING (16.3511234 46.3166199, 16.350523 46.3161677)",
40762373,False,,Labinska ulica,residential,False,73.025,,"LINESTRING (16.3511234 46.3166199, 16.3518256 46.3161771)",
40762373,False,,Labinska ulica,residential,True,73.025,,"LINESTRING (16.3518256 46.3161771, 16.3511234 46.3166199)",
415105076,False,2,Ludbreška ulica,residential,True,11.174,,"LINESTRING (16.3511339 46.3145234, 16.3510194 46.3145854)",
109140834,True,3,Podravska ulica,secondary,False,10.888,,"LINESTRING (16.3496826 46.3133804, 16.3495878 46.3134532)",
157281969,True,2,Međimurska ulica,primary,False,35.11,D3,"LINESTRING (16.3496826 46.3133804, 16.3497668 46.3134407, 16.3500017 46.3136065)",
109141865,False,2,Preloška ulica,tertiary,True,147.68300000000002,25053,"LINESTRING (16.3479125 46.3145374, 16.3479786 46.3145859, 16.3480091 46.3146073, 16.3484323 46.3148906, 16.3485018 46.3149429, 16.3489459 46.3152897, 16.3490673 46.3153943, 16.3491061 46.3154324, 16.3491233 46.3154522, 16.3491512 46.3154902, 16.3491725 46.3155318)",
"[127375539, 365614580, 365614582, 365614579]",True,"['2', '3', '4']",Podravska ulica,primary,False,126.13600000000001,D3,"LINESTRING (16.3573472 46.3084075, 16.3570983 46.3084887, 16.3568919 46.3085706, 16.356573 46.3087114, 16.356443 46.3087804, 16.3562128 46.3088969, 16.356055 46.3089855, 16.3559805 46.3090292)",
158925808,False,,Ulica Mihajla Pupina,residential,True,140.6,,"LINESTRING (16.3504094 46.312226, 16.3488092 46.3116119)",
298785579,False,,Ulica Franje Starea,residential,False,45.008,,"LINESTRING (16.3492559 46.3111144, 16.3489232 46.3107812)",
158925813,True,,Ulica Franje Starea,residential,False,68.955,,"LINESTRING (16.3492559 46.3111144, 16.3495775 46.3109348, 16.3497911 46.3108604, 16.3499342 46.3108095, 16.3500064 46.3107798)",
37869828,False,,Ulica Janka Leskovara,residential,True,77.717,,"LINESTRING (16.3500064 46.3107798, 16.3504514 46.3114075)",
37869828,False,,Ulica Janka Leskovara,residential,False,93.089,,"LINESTRING (16.3500064 46.3107798, 16.3495702 46.3101143, 16.3494657 46.3100358)",
158925808,False,,Ulica Mihajla Pupina,residential,False,140.6,,"LINESTRING (16.3488092 46.3116119, 16.3504094 46.312226)",
158925813,True,,Ulica Franje Starea,residential,False,65.154,,"LINESTRING (16.3488092 46.3116119, 16.3488721 46.3115276, 16.3491001 46.3112701, 16.3492559 46.3111144)",
"[365614593, 365614581]",True,"['2', '3']",Podravska ulica,primary,False,630.159,D3,"LINESTRING (16.3497733 46.3131161, 16.3500365 46.3128738, 16.3500815 46.3128395, 16.3501872 46.3127689, 16.3502423 46.3127241, 16.3503475 46.3126295, 16.350611 46.312392, 16.3511838 46.3119714, 16.3513581 46.3118551, 16.3515108 46.311757, 16.3524869 46.3111238, 16.3542342 46.3100013, 16.355129 46.3094288, 16.3555588 46.3091502, 16.3555888 46.3091323)",
37336321,True,1,Međimurska ulica,secondary,False,56.979,,"LINESTRING (16.3474944 46.3121572, 16.347841 46.3122638, 16.3481625 46.3123794)",
"[365609227, 229027606]",False,3,Međimurska ulica,secondary,False,168.85299999999998,2051,"LINESTRING (16.3474944 46.3121572, 16.3471845 46.3120301, 16.3467157 46.3118329, 16.3458707 46.3114646, 16.3457573 46.3114152, 16.3456254 46.3113578)",
"[1000881172, 229027622]",True,1,,secondary_link,False,46.036,NC VZ 2-002,"LINESTRING (16.3491966 46.3135796, 16.3492518 46.3134863, 16.3492745 46.3134402, 16.3492917 46.3133446, 16.3492845 46.3132645, 16.3492356 46.3131833)",
365614576,True,3,Koprivnička ulica,secondary,False,31.715,NC VZ 2-002,"LINESTRING (16.3491966 46.3135796, 16.3493438 46.3134778, 16.3494094 46.3134301, 16.3494853 46.3133757)",50
415105076,False,2,Ludbreška ulica,residential,False,11.174,,"LINESTRING (16.3510194 46.3145854, 16.3511339 46.3145234)",
"[365614605, 1001068238, 365614598]",True,"['2', '3', '4']",Međimurska ulica,primary,False,130.32999999999998,D3,"LINESTRING (16.3510194 46.3145854, 16.3509733 46.3145492, 16.3504847 46.3141664, 16.350283 46.3140033, 16.3500652 46.3138295, 16.34991 46.3136986)",
415105076,False,2,Ludbreška ulica,residential,True,177.584,,"LINESTRING (16.3510194 46.3145854, 16.3509344 46.3146402, 16.3502456 46.3150847, 16.3501645 46.3151214, 16.3492751 46.315489, 16.3492365 46.315506, 16.3491725 46.3155318)",
"[365614594, 365614602, 1134503802]",True,"['2', '3']",Međimurska ulica,primary,False,333.14300000000003,D3,"LINESTRING (16.3538816 46.3168366, 16.3519386 46.3153061, 16.3516954 46.3151123, 16.3515542 46.3149997, 16.3510194 46.3145854)",
"[365614600, 365614603]",True,"['2', '3']",Međimurska ulica,primary,False,134.00099999999998,D3,"LINESTRING (16.3500017 46.3136065, 16.3503706 46.3139026, 16.3511339 46.3145234)",
"[1000881171, 229027611]",True,1,,secondary_link,False,48.565,NC VZ 2-002,"LINESTRING (16.34991 46.3136986, 16.3497736 46.3136528, 16.3496906 46.3136279, 16.3495964 46.3136095, 16.3495036 46.3136101, 16.3494156 46.3136265, 16.3493129 46.3136503)",
365614597,True,3,Međimurska ulica,primary,False,36.844,D3,"LINESTRING (16.34991 46.3136986, 16.3497881 46.3136016, 16.3496742 46.3135186, 16.3495878 46.3134532)",
229027618,True,1,,primary_link,False,56.126000000000005,D3,"LINESTRING (16.3499689 46.3131222, 16.349961 46.3131958, 16.3499188 46.313266, 16.349897 46.3133294, 16.3498976 46.3133698, 16.3499202 46.3134571, 16.3499366 46.3135118, 16.3500017 46.3136065)",
365614577,True,3,Podravska ulica,primary,False,36.177,D3,"LINESTRING (16.3499689 46.3131222, 16.3498253 46.3132586, 16.3497658 46.3133107, 16.3496826 46.3133804)",
158925813,True,,Ulica Franje Starea,residential,False,6.978,,"LINESTRING (16.3481167 46.3124336, 16.3481625 46.3123794)",
229027607,True,1,Međimurska ulica,secondary,False,56.827,,"LINESTRING (16.3481167 46.3124336, 16.3478618 46.312323, 16.3474944 46.3121572)",
365614604,True,3,Međimurska ulica,primary,False,11.672,D3,"LINESTRING (16.3495878 46.3134532, 16.3494853 46.3133757)",
1000881170,True,2,Koprivnička ulica,secondary,False,30.439999999999998,NC VZ 2-002,"LINESTRING (16.3495878 46.3134532, 16.3495115 46.3135104, 16.3494534 46.3135542, 16.3493129 46.3136503)",50
229027609,True,1,,secondary_link,False,37.67,,"LINESTRING (16.3493092 46.3131149, 16.3494078 46.3131454, 16.3494687 46.3131571, 16.3495552 46.3131656, 16.3496215 46.3131596, 16.3496942 46.3131441, 16.3497733 46.3131161)",
365614599,True,2,Međimurska ulica,secondary,False,28.946999999999996,2051,"LINESTRING (16.3493092 46.3131149, 16.3494405 46.3132071, 16.3494783 46.3132381, 16.349572 46.3133013)",
229027600,True,,,tertiary_link,False,30.107999999999997,25173,"LINESTRING (16.3536694 46.3170297, 16.3537846 46.3169877, 16.3538651 46.3169419, 16.3538861 46.316906, 16.3538907 46.3168832, 16.3538816 46.3168366)",
365609222,True,2,Koprivnička ulica,secondary,False,146.015,NC VZ 2-002,"LINESTRING (16.3493129 46.3136503, 16.3489706 46.313875, 16.3486546 46.3140517, 16.3482015 46.3143508, 16.3479125 46.3145374)",50
365614609,True,2,Međimurska ulica,secondary,False,120.207,,"LINESTRING (16.3492356 46.3131833, 16.3486303 46.3127228, 16.3484986 46.3126344, 16.3483672 46.3125523, 16.3481167 46.3124336)",
229027613,True,3,Podravska ulica,primary,False,10.62,D3,"LINESTRING (16.3494853 46.3133757, 16.349572 46.3133013)",
365614596,True,2,Međimurska ulica,secondary,False,28.732999999999997,,"LINESTRING (16.3494853 46.3133757, 16.349388 46.3133021, 16.3492356 46.3131833)",
229028589,False,,Ulica šemovečkih žrtava,residential,True,81.511,,"LINESTRING (16.3538561 46.3083861, 16.3528348 46.3085852)",
40691250,False,2,Ulica šemovečkih žrtava,residential,True,78.769,,"LINESTRING (16.3538561 46.3083861, 16.3540231 46.3087832, 16.3540989 46.308966, 16.354141 46.3090666)",
"[365614569, 365614571, 1001068237, 365614575, 365614591]",True,"['2', '3', '4']",Podravska ulica,primary,False,649.771,D3,"LINESTRING (16.3559805 46.3090292, 16.3556964 46.3091996, 16.3556542 46.3092259, 16.3552701 46.3094575, 16.3543216 46.3100582, 16.3525359 46.3112107, 16.3515722 46.3118323, 16.3514266 46.3119263, 16.3512706 46.3120252, 16.3506881 46.3124567, 16.3504048 46.3127118, 16.3501818 46.3129182, 16.3499689 46.3131222)",
365614614,True,1,Ulica Mihovila Pavleka Miškine,tertiary,False,18.047,25059,"LINESTRING (16.3559805 46.3090292, 16.3559189 46.3090383, 16.3558766 46.3090399, 16.3558176 46.3090357, 16.3557492 46.3090245)",
229028589,False,,Ulica šemovečkih žrtava,residential,False,81.511,,"LINESTRING (16.3528348 46.3085852, 16.3538561 46.3083861)",
298785579,False,,Ulica Franje Starea,residential,True,31.141,,"LINESTRING (16.3487121 46.3105421, 16.3489232 46.3107812)",
298785578,False,,Ulica Franje Starea,residential,True,45.066,,"LINESTRING (16.348442 46.3110131, 16.3489232 46.3107812)",
298785578,False,,Ulica Franje Starea,residential,False,45.066,,"LINESTRING (16.3489232 46.3107812, 16.348442 46.3110131)",
298785579,False,,Ulica Franje Starea,residential,False,31.141,,"LINESTRING (16.3489232 46.3107812, 16.3487121 46.3105421)",
298785579,False,,Ulica Franje Starea,residential,True,45.008,,"LINESTRING (16.3489232 46.3107812, 16.3492559 46.3111144)",
365614581,True,3,Podravska ulica,primary,False,17.189,D3,"LINESTRING (16.3555888 46.3091323, 16.3557492 46.3090245)",
1000750729,True,1,,tertiary_link,False,20.531,,"LINESTRING (16.3555888 46.3091323, 16.355612 46.3090686, 16.3556242 46.3090142, 16.3556229 46.3089503)",
