osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,lanes,tunnel
39158950,,Ulica Andrije Kačića Miošića,unclassified,30,False,False,48.55,"LINESTRING (16.6347009 43.7018189, 16.6348221 43.7018434, 16.6349713 43.7018577, 16.6352988 43.7018522)",4,,,
39172824,,Ulica Mirka Božića,living_street,30,False,False,85.275,"LINESTRING (16.6347009 43.7018189, 16.6346998 43.7017202, 16.6347087 43.7016413, 16.6347194 43.7015015, 16.6347628 43.7012426, 16.6347826 43.7011147, 16.6347851 43.7010552)",3,,,
99465776,,Ulica fra Ivana Markovića,unclassified,50,False,True,165.31900000000002,"LINESTRING (16.6347009 43.7018189, 16.6346599 43.7020233, 16.6346421 43.702205, 16.6346177 43.7025226, 16.634614 43.7025706, 16.6345628 43.7027518, 16.634482 43.7029099, 16.6344343 43.7029707, 16.6343226 43.7030928, 16.6342072 43.7032318)",5,,,
"[442881713, 442881714, 39166147]",,Boričevac,living_street,30,False,False,50.50399999999999,"LINESTRING (16.6347009 43.7018189, 16.6346808 43.7018149, 16.6346135 43.7018016, 16.6344938 43.7017695, 16.6343154 43.701694, 16.634218 43.7016475, 16.6341328 43.7016366)",3,,,building_passage
314521313,D219,Vrlička ulica,primary,50,False,False,30.127,"LINESTRING (16.6389106 43.7061221, 16.6389811 43.7063882)",6,,,
39376163,,Ulica Dinka Šimunovića,unclassified,50,False,False,61.655,"LINESTRING (16.6389106 43.7061221, 16.6392543 43.7060348, 16.6396343 43.7059384)",5,,,
"[314521312, 314521313, 98749287]",D219,Vrlička ulica,primary,50,False,True,177.182,"LINESTRING (16.6389106 43.7061221, 16.6388765 43.7058979, 16.6388648 43.7056701, 16.6389207 43.7054054, 16.6389937 43.7051429, 16.6390066 43.7050695, 16.6389891 43.7050185, 16.6389721 43.7049524, 16.6389525 43.70492, 16.6388675 43.7047788, 16.6387629 43.7046395, 16.6387111 43.7045891)",6,yes,,
39469230,,Brekin Put,unclassified,50,False,False,17.803,"LINESTRING (16.6338756 43.7063807, 16.6339893 43.7062433)",6,,,
39158949,,Ulica Ante Starčevića,unclassified,50,False,False,122.525,"LINESTRING (16.6338756 43.7063807, 16.634455 43.7065495, 16.6350308 43.7066708, 16.6353102 43.7067495)",5,,,
39165921,,Put Šimaca,unclassified,50,False,False,64.205,"LINESTRING (16.6338756 43.7063807, 16.6337242 43.7064828, 16.6336986 43.7066959, 16.6336908 43.7067365, 16.6336579 43.7069077)",3,,,
39166074,,Odrina,unclassified,30,False,False,218.727,"LINESTRING (16.6338756 43.7063807, 16.6338138 43.7063252, 16.6334212 43.7061044, 16.6333922 43.7060239, 16.633368 43.7059554, 16.633321 43.7059073, 16.6332942 43.7058798, 16.6331113 43.705721, 16.6329766 43.7055317, 16.6327192 43.7052672, 16.6325936 43.7051859, 16.6325427 43.7050842, 16.6325511 43.7050434, 16.6325968 43.7049431, 16.6327077 43.7048498, 16.6327419 43.7048098)",3.5,,,
39165921,,Put Šimaca,unclassified,50,False,True,335.90500000000003,"LINESTRING (16.6307163 43.7087856, 16.6310744 43.708672, 16.6313834 43.7085109, 16.6317353 43.7084643, 16.6320344 43.708414, 16.6323663 43.7083245, 16.6327773 43.7082139, 16.6330258 43.7081029, 16.6333926 43.7078519, 16.6337673 43.7077415, 16.6338526 43.7075993, 16.633795 43.7073253, 16.6337796 43.707252, 16.6337655 43.7072195)",3,,,
39166026,,Batonova ulica,unclassified,30,False,False,154.79600000000002,"LINESTRING (16.6307163 43.7087856, 16.63065 43.7083915, 16.63053 43.7077233, 16.6305123 43.7075045, 16.6305323 43.7074034)",4,,,
39165921,,Put Šimaca,unclassified,50,False,False,36.302,"LINESTRING (16.6336579 43.7069077, 16.6336577 43.7069946, 16.6336576 43.7070127, 16.6337151 43.7071031, 16.6337655 43.7072195)",3,,,
39165921,,Put Šimaca,unclassified,50,False,True,64.205,"LINESTRING (16.6336579 43.7069077, 16.6336908 43.7067365, 16.6336986 43.7066959, 16.6337242 43.7064828, 16.6338756 43.7063807)",3,,,
42440890,,Kneza Mislava,residential,,False,False,188.75600000000003,"LINESTRING (16.6336579 43.7069077, 16.6335546 43.7069124, 16.633302 43.70671, 16.6330283 43.7065514, 16.6328884 43.7068541, 16.6328253 43.7068399, 16.6327485 43.7068337, 16.6323069 43.7067351, 16.6320821 43.7066864, 16.631856 43.7066397)",4,,,
39166074,,Odrina,unclassified,30,False,True,218.727,"LINESTRING (16.6327419 43.7048098, 16.6327077 43.7048498, 16.6325968 43.7049431, 16.6325511 43.7050434, 16.6325427 43.7050842, 16.6325936 43.7051859, 16.6327192 43.7052672, 16.6329766 43.7055317, 16.6331113 43.705721, 16.6332942 43.7058798, 16.633321 43.7059073, 16.633368 43.7059554, 16.6333922 43.7060239, 16.6334212 43.7061044, 16.6338138 43.7063252, 16.6338756 43.7063807)",3.5,,,
39314863,D219,Put Odrine,primary,50,False,True,170.06799999999996,"LINESTRING (16.6327419 43.7048098, 16.632584 43.7048621, 16.6319806 43.7050187, 16.6317781 43.7050502, 16.6315779 43.7050599, 16.6313194 43.7050544, 16.6310727 43.7050446, 16.6307835 43.7050304, 16.630687 43.70502)",6,,,
98842937,D219,Put Odrine,primary,50,False,False,157.426,"LINESTRING (16.6327419 43.7048098, 16.6331311 43.7046875, 16.633631 43.7045715, 16.6338323 43.7045424, 16.6340505 43.7045075, 16.6343274 43.7044665, 16.6346203 43.7044284)",6,,,
442880472,,Boričevac,living_street,30,False,False,23.275,"LINESTRING (16.6336637 43.7014441, 16.6334979 43.7012725)",3,,,
39166147,,Boričevac,living_street,30,False,True,50.928,"LINESTRING (16.6336637 43.7014441, 16.6337743 43.7015296, 16.6337988 43.7016273, 16.6341328 43.7016366)",3,,,
428930365,,Boričevac,living_street,30,False,False,76.553,"LINESTRING (16.6336637 43.7014441, 16.6332916 43.701454, 16.633027 43.7014402, 16.6329243 43.701446, 16.6327234 43.7014941)",3,,,
428930365,,Boričevac,living_street,30,False,True,76.553,"LINESTRING (16.6327234 43.7014941, 16.6329243 43.701446, 16.633027 43.7014402, 16.6332916 43.701454, 16.6336637 43.7014441)",3,,,
44184580,,Čosin potok,unclassified,50,False,True,15.594,"LINESTRING (16.6377936 43.7084708, 16.6376505 43.7085655)",4,,,
39172256,,Čosin potok,unclassified,30,False,True,86.67699999999999,"LINESTRING (16.6377936 43.7084708, 16.6377378 43.7082488, 16.6374916 43.7077243)",3,,,
98842933,,Čosin potok,unclassified,30,False,False,119.674,"LINESTRING (16.6377936 43.7084708, 16.6379813 43.7085564, 16.6380243 43.7086185, 16.6381089 43.7087559, 16.638338 43.709003, 16.6386201 43.7093454)",3,,,
98842933,,Čosin potok,unclassified,30,False,False,80.441,"LINESTRING (16.6386201 43.7093454, 16.6390804 43.7098358, 16.6392039 43.7099314)",3,,,
98842933,,Čosin potok,unclassified,30,False,True,119.67399999999999,"LINESTRING (16.6386201 43.7093454, 16.638338 43.709003, 16.6381089 43.7087559, 16.6380243 43.7086185, 16.6379813 43.7085564, 16.6377936 43.7084708)",3,,,
173401430,,Čosin potok,unclassified,,False,True,142.863,"LINESTRING (16.6386201 43.7093454, 16.6385599 43.7093686, 16.6384083 43.7094481, 16.6383185 43.7093938, 16.6382675 43.7093153, 16.6382104 43.7092354, 16.638166 43.7091977, 16.6380712 43.7091055, 16.6379986 43.7090562, 16.6378914 43.7090114, 16.637802 43.7089826, 16.6377365 43.7089307, 16.6377289 43.7088603, 16.6376986 43.708768, 16.6376787 43.7086287, 16.6376505 43.7085655)",4,,,
39173055,,Miletin,unclassified,30,False,True,46.803,"LINESTRING (16.6286128 43.7038912, 16.6287627 43.703616, 16.6288616 43.7035133)",3.5,,,
44189377,,Miletin,unclassified,30,False,False,70.748,"LINESTRING (16.6286128 43.7038912, 16.6284506 43.7035663, 16.6283042 43.7032954)",3.5,,,
44189377,,Miletin,unclassified,30,False,True,131.56300000000002,"LINESTRING (16.6286128 43.7038912, 16.6286712 43.7041511, 16.6287973 43.7042849, 16.6289634 43.7043945, 16.6291644 43.7045296, 16.629256 43.7045912, 16.6294904 43.7047489, 16.629546 43.7048123)",3.5,,,
44189377,,Miletin,unclassified,30,False,False,32.013,"LINESTRING (16.6297618 43.7050514, 16.6296459 43.7049567, 16.629546 43.7048123)",3.5,,,
44189379,D219,Put Pavića,primary,50,False,False,65.357,"LINESTRING (16.6297618 43.7050514, 16.629875 43.7050454, 16.6302209 43.7050191, 16.6303998 43.705009, 16.6305721 43.7050076)",6,,,
39172824,,Ulica Mirka Božića,living_street,30,False,True,85.275,"LINESTRING (16.6347851 43.7010552, 16.6347826 43.7011147, 16.6347628 43.7012426, 16.6347194 43.7015015, 16.6347087 43.7016413, 16.6346998 43.7017202, 16.6347009 43.7018189)",3,,,
"[39215739, 39224359]",,Kvartiri,unclassified,30,False,True,107.70100000000001,"LINESTRING (16.6347851 43.7010552, 16.6350372 43.7012368, 16.6353477 43.7014568, 16.6352988 43.7018522)","['3', '5']",,,
39158950,,Ulica Andrije Kačića Miošića,unclassified,30,False,True,48.55,"LINESTRING (16.6352988 43.7018522, 16.6349713 43.7018577, 16.6348221 43.7018434, 16.6347009 43.7018189)",4,,,
"[39215739, 39224359]",,Kvartiri,unclassified,30,False,False,107.70100000000002,"LINESTRING (16.6352988 43.7018522, 16.6353477 43.7014568, 16.6350372 43.7012368, 16.6347851 43.7010552)","['3', '5']",,,
"[39159312, 98749298, 157413870]",,"['Ulica Andrije Kačića Miošića', 'Andrije Kačića Miošića']",unclassified,30,False,"[False, True]",71.202,"LINESTRING (16.6352988 43.7018522, 16.6354318 43.7019258, 16.6356595 43.7019928, 16.6358784 43.7020697, 16.6358535 43.7022343)","['4', '3']",,,
39226028,,Domaldova ulica,unclassified,,True,False,85.39699999999999,"LINESTRING (16.6342072 43.7032318, 16.6342856 43.7033106, 16.6343443 43.7033973, 16.6344031 43.7036037, 16.6345291 43.7038786, 16.6345614 43.7039489)",3,,,
"[99465392, 44772255, 44772231]",,"['Ulica fra Ivana Markovića', 'Fra Ivana Markovića']",unclassified,50,False,"[False, True]",365.937,"LINESTRING (16.6342072 43.7032318, 16.6340888 43.7033079, 16.6339298 43.7034245, 16.6335694 43.7036854, 16.633138 43.7039968, 16.633049 43.7040284, 16.6327483 43.7041002, 16.6324918 43.7041995, 16.6322507 43.704342, 16.632104 43.7044601, 16.6319732 43.704566, 16.6318514 43.7046873, 16.6315968 43.7048662, 16.6313507 43.7049066, 16.631024 43.7049286, 16.6307596 43.7049589, 16.6306294 43.7049786, 16.6305721 43.7050076)",5,,,
99465776,,Ulica fra Ivana Markovića,unclassified,50,False,False,165.31900000000002,"LINESTRING (16.6342072 43.7032318, 16.6343226 43.7030928, 16.6344343 43.7029707, 16.634482 43.7029099, 16.6345628 43.7027518, 16.634614 43.7025706, 16.6346177 43.7025226, 16.6346421 43.702205, 16.6346599 43.7020233, 16.6347009 43.7018189)",5,,,
39260406,,Šilanovac,unclassified,30,False,True,53.708,"LINESTRING (16.6355004 43.7043067, 16.635495 43.7042657, 16.6354733 43.7038505, 16.6354719 43.7038242)",3.5,,,
58417638,D219,Put Odrine,primary,50,False,False,56.92100000000001,"LINESTRING (16.6355004 43.7043067, 16.6357578 43.7042599, 16.6357981 43.7042526, 16.6361847 43.7041752)",6,,,
58417638,D219,Put Odrine,primary,50,False,True,72.042,"LINESTRING (16.6355004 43.7043067, 16.6352993 43.7043398, 16.6346203 43.7044284)",6,,,
39318230,,Ulica Hrvoja Vukčića Hrvatinića,unclassified,,False,False,145.287,"LINESTRING (16.632781 43.7042229, 16.6337947 43.7042902, 16.6339567 43.704293, 16.6341058 43.704295, 16.6343223 43.7042924, 16.6344866 43.7042797, 16.6345778 43.7042569)",4,,,
315896266,,Domaldova ulica,unclassified,,False,True,34.273,"LINESTRING (16.6345778 43.7042569, 16.6345614 43.7039489)",3,,2,
39318230,,Ulica Hrvoja Vukčića Hrvatinića,unclassified,,False,True,145.28699999999998,"LINESTRING (16.6345778 43.7042569, 16.6344866 43.7042797, 16.6343223 43.7042924, 16.6341058 43.704295, 16.6339567 43.704293, 16.6337947 43.7042902, 16.632781 43.7042229)",4,,,
315896266,,Domaldova ulica,unclassified,,False,False,19.374000000000002,"LINESTRING (16.6345778 43.7042569, 16.6346117 43.7043937, 16.6346203 43.7044284)",3,,2,
42408039,D1,Ulica Filipa Grabovca,primary,50,False,True,51.607,"LINESTRING (16.639809 43.7077885, 16.6397678 43.7077001, 16.6396612 43.7074715, 16.639649 43.7074454, 16.6396254 43.7073448)",,,,
98842933,,Čosin potok,unclassified,30,False,True,80.441,"LINESTRING (16.6392039 43.7099314, 16.6390804 43.7098358, 16.6386201 43.7093454)",3,,,
39376086,,Jakino guvno,living_street,,False,False,134.152,"LINESTRING (16.6397142 43.7065821, 16.6397487 43.7065528, 16.6399339 43.7064409, 16.6400961 43.7063489, 16.6401849 43.7062937, 16.6402074 43.7062551, 16.6402054 43.7062167, 16.640125 43.706163, 16.6399779 43.7061628, 16.6393363 43.7063329)",4,,,
39376087,,Jakino guvno,living_street,,False,True,51.763,"LINESTRING (16.6397142 43.7065821, 16.6395724 43.706615, 16.6395145 43.7066002, 16.6393931 43.7065293, 16.6393363 43.7063329)",4,,,
39376086,,Jakino guvno,living_street,,False,False,29.215,"LINESTRING (16.6393363 43.7063329, 16.6392274 43.7063496, 16.6391098 43.7063653, 16.6389811 43.7063882)",4,,,
39376086,,Jakino guvno,living_street,,False,True,134.15200000000002,"LINESTRING (16.6393363 43.7063329, 16.6399779 43.7061628, 16.640125 43.706163, 16.6402054 43.7062167, 16.6402074 43.7062551, 16.6401849 43.7062937, 16.6400961 43.7063489, 16.6399339 43.7064409, 16.6397487 43.7065528, 16.6397142 43.7065821)",4,,,
39376087,,Jakino guvno,living_street,,False,False,51.763000000000005,"LINESTRING (16.6393363 43.7063329, 16.6393931 43.7065293, 16.6395145 43.7066002, 16.6395724 43.706615, 16.6397142 43.7065821)",4,,,
314521313,D219,Vrlička ulica,primary,50,False,True,30.127,"LINESTRING (16.6389811 43.7063882, 16.6389106 43.7061221)",6,,,
39376086,,Jakino guvno,living_street,,False,True,29.215,"LINESTRING (16.6389811 43.7063882, 16.6391098 43.7063653, 16.6392274 43.7063496, 16.6393363 43.7063329)",4,,,
314521313,D219,Vrlička ulica,primary,50,False,False,121.369,"LINESTRING (16.6389811 43.7063882, 16.6391489 43.7068504, 16.63934 43.7071424, 16.6394675 43.7072542, 16.6396254 43.7073448)",6,,,
39376163,,Ulica Dinka Šimunovića,unclassified,50,False,True,61.655,"LINESTRING (16.6396343 43.7059384, 16.6392543 43.7060348, 16.6389106 43.7061221)",5,,,
39376180,,Ulica Dinka Šimunovića,residential,50,False,False,105.70500000000001,"LINESTRING (16.6396343 43.7059384, 16.6394831 43.7057005, 16.6393211 43.7054362, 16.6391105 43.7050666)",5,,,
39376180,,Ulica Dinka Šimunovića,residential,50,False,True,105.705,"LINESTRING (16.6391105 43.7050666, 16.6393211 43.7054362, 16.6394831 43.7057005, 16.6396343 43.7059384)",5,,,
39172256,,Čosin potok,unclassified,30,False,False,86.67699999999999,"LINESTRING (16.6374916 43.7077243, 16.6377378 43.7082488, 16.6377936 43.7084708)",3,,,
39172256,,Čosin potok,unclassified,30,False,True,60.533,"LINESTRING (16.6374916 43.7077243, 16.6373924 43.7074036, 16.6373885 43.7073802, 16.6373565 43.7071894)",3,,,
44189377,,Miletin,unclassified,30,False,True,18.415,"LINESTRING (16.6281657 43.7031639, 16.6282316 43.703218, 16.6283042 43.7032954)",3.5,,,
315896266,,Domaldova ulica,unclassified,,False,False,34.273,"LINESTRING (16.6345614 43.7039489, 16.6345778 43.7042569)",3,,2,
42440890,,Kneza Mislava,residential,,False,True,188.756,"LINESTRING (16.631856 43.7066397, 16.6320821 43.7066864, 16.6323069 43.7067351, 16.6327485 43.7068337, 16.6328253 43.7068399, 16.6328884 43.7068541, 16.6330283 43.7065514, 16.633302 43.70671, 16.6335546 43.7069124, 16.6336579 43.7069077)",4,,,
39159525,,Ulica braće Radić,unclassified,50,True,False,32.115,"LINESTRING (16.6347848 43.7046916, 16.6346395 43.7044587, 16.6346203 43.7044284)",,,2,
"[42440889, 42440891]",,Odrina,unclassified,30,False,False,78.258,"LINESTRING (16.6347848 43.7046916, 16.634552 43.7047789, 16.6344413 43.7048151, 16.6342557 43.7048325, 16.6341217 43.704811, 16.6340025 43.7047993, 16.6338579 43.7048078)",3.5,,,
