osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,lanes
"[62191850, 94826787, 85457531]",3102,Zrinsko Frankopanska ulica,secondary,False,False,155.81199999999998,yes,"LINESTRING (15.6503853 45.6716329, 15.6502588 45.6716571, 15.6495315 45.671861, 15.6493379 45.6719006, 15.6492029 45.6719237, 15.6488466 45.6719851, 15.6484739 45.6720462)",
474387287,D1;D3,Ulica dr. Franje Tuđmana,primary,False,False,259.269,,"LINESTRING (15.6503853 45.6716329, 15.6502064 45.6714198, 15.6500001 45.6711742, 15.6497673 45.6708969, 15.6490962 45.6700835, 15.6487886 45.6696885, 15.6487272 45.6696097)",2
"[399667318, 627441775]",D1;D3,"['Ulica braće Kazića', 'Ulica dr. Franje Tuđmana']",primary,False,True,181.102,,"LINESTRING (15.6503853 45.6716329, 15.6506153 45.6718254, 15.6516695 45.6726914, 15.6518939 45.6728744)",2
110780128,,Zagrebačka ulica,residential,False,False,160.803,,"LINESTRING (15.6530323 45.6761078, 15.6520935 45.6753038, 15.6518122 45.6749457)",
125357967,3055,Ulica bana Josipa Jelačića,secondary,False,False,123.478,,"LINESTRING (15.6530323 45.6761078, 15.654139 45.6754763, 15.6542629 45.6754051)",
125357967,3055,Ulica bana Josipa Jelačića,secondary,False,True,123.478,,"LINESTRING (15.6542629 45.6754051, 15.654139 45.6754763, 15.6530323 45.6761078)",
149740726,D1;D3,Trg Josipa Jurja Strossmayera,primary,False,False,137.342,,"LINESTRING (15.6542629 45.6754051, 15.6540072 45.6751735, 15.6537662 45.6749381, 15.6532939 45.6744683, 15.6532286 45.6744037)",2
85457531,3102,Zrinsko Frankopanska ulica,secondary,False,False,72.858,,"LINESTRING (15.646912 45.672434, 15.6460105 45.6726143)",
85457531,3102,Zrinsko Frankopanska ulica,secondary,False,True,128.794,,"LINESTRING (15.646912 45.672434, 15.6483784 45.672068, 15.6484739 45.6720462)",
92931598,,Zrinsko Frankopanska ulica,residential,False,False,178.459,,"LINESTRING (15.646912 45.672434, 15.6469541 45.672531, 15.6471399 45.6730813, 15.6474263 45.6739442, 15.647446 45.6739947)",
62191851,,Zrinsko Frankopanska ulica,residential,False,True,183.3,,"LINESTRING (15.6484739 45.6720462, 15.6485437 45.6721356, 15.6486734 45.6722702, 15.6489711 45.6724715, 15.6490711 45.6725821, 15.6492011 45.6727258, 15.6493112 45.6729235, 15.6494508 45.6731742, 15.6496132 45.6734658)",
85457531,3102,Zrinsko Frankopanska ulica,secondary,False,False,128.794,,"LINESTRING (15.6484739 45.6720462, 15.6483784 45.672068, 15.646912 45.672434)",
"[94826787, 62191850, 85457531]",3102,Zrinsko Frankopanska ulica,secondary,False,True,155.812,yes,"LINESTRING (15.6484739 45.6720462, 15.6488466 45.6719851, 15.6492029 45.6719237, 15.6493379 45.6719006, 15.6495315 45.671861, 15.6502588 45.6716571, 15.6503853 45.6716329)",
85457531,3102,Zrinsko Frankopanska ulica,secondary,False,True,72.858,,"LINESTRING (15.6460105 45.6726143, 15.646912 45.672434)",
140890123,,Ulica Ivane Brlić Mažuranić,residential,False,True,115.106,,"LINESTRING (15.647429 45.6677056, 15.6460897 45.6681479)",
474387287,D1;D3,Ulica dr. Franje Tuđmana,primary,False,True,41.125,,"LINESTRING (15.647429 45.6677056, 15.6476631 45.6680373)",2
92931600,,Ulica bana Tome Erdodya Bakača,residential,False,False,49.733,,"LINESTRING (15.6513654 45.6687374, 15.6512452 45.6691767)",
92931606,,Ulica Tadije Smičiklasa,residential,True,False,60.36,,"LINESTRING (15.6513654 45.6687374, 15.6506023 45.6688389)",
92931600,,Ulica bana Tome Erdodya Bakača,residential,False,True,142.119,,"LINESTRING (15.6513654 45.6687374, 15.6513528 45.6685714, 15.6513106 45.6680174, 15.6512682 45.6674611)",
"[399667318, 627441775]",D1;D3,"['Ulica braće Kazića', 'Ulica dr. Franje Tuđmana']",primary,False,False,181.102,,"LINESTRING (15.6518939 45.6728744, 15.6516695 45.6726914, 15.6506153 45.6718254, 15.6503853 45.6716329)",2
