osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
750610648,unclassified,False,True,46.084,,,,"LINESTRING (-6.9848916 13.3209993, -6.9853058 13.3209028)"
41268932,secondary,False,False,75.802,1,RN29,60,"LINESTRING (-6.9848916 13.3209993, -6.9847743 13.3210505, -6.9846852 13.3210835, -6.984227 13.3212113)"
41268932,secondary,False,True,229.671,1,RN29,60,"LINESTRING (-6.9848916 13.3209993, -6.9848631 13.3208767, -6.984806 13.3206665, -6.9846055 13.3201037, -6.9840452 13.3191177)"
554921981,tertiary,False,True,145.317,,,,"LINESTRING (-6.9848916 13.3209993, -6.9852304 13.3221262, -6.9852757 13.3222514)"
41268932,secondary,False,True,28.845,1,RN29,60,"LINESTRING (-6.9840452 13.3191177, -6.9840739 13.3188598)"
41268932,secondary,False,False,229.671,1,RN29,60,"LINESTRING (-6.9840452 13.3191177, -6.9846055 13.3201037, -6.984806 13.3206665, -6.9848631 13.3208767, -6.9848916 13.3209993)"
857491215,residential,False,False,243.536,,,,"LINESTRING (-6.9840452 13.3191177, -6.9839832 13.3193476, -6.9838964 13.3195729, -6.9838425 13.3197485, -6.9838199 13.3198979, -6.9838468 13.3199977, -6.9839538 13.3202591, -6.9840343 13.3204972, -6.9841587 13.320806, -6.984227 13.3212113)"
41268932,secondary,False,False,45.173,1,RN29,60,"LINESTRING (-6.9817597 13.3215448, -6.9816337 13.3212927, -6.9815458 13.3212003)"
41268932,secondary,False,True,84.15100000000001,1,RN29,60,"LINESTRING (-6.9817597 13.3215448, -6.9818919 13.3216607, -6.9821232 13.3217133, -6.9824851 13.3216982)"
857487977,residential,False,False,59.181,,,,"LINESTRING (-6.9817597 13.3215448, -6.9817678 13.3214299, -6.9817766 13.3213583, -6.9818088 13.3212837, -6.9818832 13.3211692, -6.9819827 13.3210846)"
857491221,unclassified,False,False,100.363,,,,"LINESTRING (-6.9817597 13.3215448, -6.981861 13.3221541, -6.9819347 13.3224303)"
857491231,residential,False,False,136.848,,,,"LINESTRING (-6.9817597 13.3215448, -6.9815927 13.3215827, -6.9813134 13.3216461, -6.980861 13.3217086, -6.9805124 13.3217332)"
857487983,residential,False,True,48.993,,,,"LINESTRING (-6.9815458 13.3212003, -6.9819827 13.3210846)"
41268932,secondary,False,False,120.046,1,RN29,60,"LINESTRING (-6.9815458 13.3212003, -6.9813818 13.3211466, -6.9808297 13.3211403, -6.9804461 13.3211625)"
41268932,secondary,False,True,45.173,1,RN29,60,"LINESTRING (-6.9815458 13.3212003, -6.9816337 13.3212927, -6.9817597 13.3215448)"
857483072,residential,False,True,167.647,,,,"LINESTRING (-6.9815458 13.3212003, -6.9814809 13.3205471, -6.9813108 13.3197119)"
41268932,secondary,False,False,84.15100000000001,1,RN29,60,"LINESTRING (-6.9824851 13.3216982, -6.9821232 13.3217133, -6.9818919 13.3216607, -6.9817597 13.3215448)"
41268932,secondary,False,True,58.416000000000004,1,RN29,60,"LINESTRING (-6.9824851 13.3216982, -6.9828213 13.3216034, -6.9830038 13.3215525)"
857607159,unclassified,False,False,101.321,,,,"LINESTRING (-6.9824851 13.3216982, -6.982101 13.3221387, -6.9819347 13.3224303)"
856971510,residential,False,False,67.307,,,,"LINESTRING (-6.9841997 13.3143155, -6.9847946 13.3141387)"
856971510,residential,False,True,94.42,,,,"LINESTRING (-6.9841997 13.3143155, -6.9833828 13.314614)"
856971509,residential,False,False,111.02799999999999,,,,"LINESTRING (-6.9841997 13.3143155, -6.9842446 13.3145025, -6.9842764 13.3146581, -6.9843419 13.3150436, -6.984387 13.3152969)"
41268932,secondary,False,False,9.665,1,RN29,60,"LINESTRING (-6.9833828 13.314614, -6.9834152 13.314695)"
856971510,residential,False,False,94.42,,,,"LINESTRING (-6.9833828 13.314614, -6.9841997 13.3143155)"
856971507,residential,False,False,91.034,,,,"LINESTRING (-6.9847946 13.3141387, -6.9850584 13.3149161)"
856971510,residential,False,True,67.307,,,,"LINESTRING (-6.9847946 13.3141387, -6.9841997 13.3143155)"
856971513,residential,False,False,107.561,,,,"LINESTRING (-6.9859001 13.3144015, -6.9850584 13.3149161)"
856971491,residential,False,True,104.257,,,,"LINESTRING (-6.9859001 13.3144015, -6.9860906 13.3151243, -6.9861448 13.3153083)"
856971507,residential,False,True,91.034,,,,"LINESTRING (-6.9850584 13.3149161, -6.9847946 13.3141387)"
856971513,residential,False,True,107.561,,,,"LINESTRING (-6.9850584 13.3149161, -6.9859001 13.3144015)"
856971507,residential,False,False,77.67200000000001,,,,"LINESTRING (-6.9850584 13.3149161, -6.9850964 13.3150282, -6.9852745 13.3155822)"
857487992,residential,False,False,84.09800000000001,,,,"LINESTRING (-6.9850584 13.3149161, -6.984544 13.3152023, -6.984387 13.3152969)"
857487993,residential,False,False,98.974,,,,"LINESTRING (-6.9861448 13.3153083, -6.9852745 13.3155822)"
856971491,residential,False,False,104.257,,,,"LINESTRING (-6.9861448 13.3153083, -6.9860906 13.3151243, -6.9859001 13.3144015)"
856971514,residential,False,False,130.178,,,,"LINESTRING (-6.9861448 13.3153083, -6.9860739 13.3154573, -6.9856141 13.3163589)"
857487994,residential,False,False,28.336000000000002,,,,"LINESTRING (-6.9861448 13.3153083, -6.9862134 13.3152996, -6.9864024 13.3153361)"
41268932,secondary,False,True,9.665,1,RN29,60,"LINESTRING (-6.9834152 13.314695, -6.9833828 13.314614)"
41268932,secondary,False,False,108.745,1,RN29,60,"LINESTRING (-6.9834152 13.314695, -6.9836337 13.3152427, -6.9837127 13.3156255)"
856971516,residential,False,False,232.862,,,,"LINESTRING (-6.9834152 13.314695, -6.9831736 13.314744, -6.9830491 13.3147671, -6.9829092 13.3147783, -6.9827036 13.314814, -6.9825323 13.3146121, -6.9824731 13.3144966, -6.9824375 13.3144685, -6.9823738 13.3144802, -6.9821809 13.314639, -6.9820394 13.3147514, -6.9819276 13.3148553, -6.9817879 13.3148564, -6.9816166 13.3147827)"
