osmid,oneway,ref,highway,reversed,length,geometry,name
288287506,True,340,primary,False,97.097,"LINESTRING (43.2734174 26.026581, 43.2743681 26.0267618)",
288287512,False,340,primary,True,420.619,"LINESTRING (43.2734174 26.026581, 43.2693324 26.0256675)",
288287505,True,340,primary,False,162.965,"LINESTRING (43.2776017 26.0275739, 43.2760141 26.0272381)",
736586597,False,,residential,False,157.332,"LINESTRING (43.2776017 26.0275739, 43.2763267 26.0284042)",
736586413,False,,residential,False,104.437,"LINESTRING (43.2698947 26.0242514, 43.2699564 26.0240851, 43.2700208 26.0240344, 43.270179 26.0240634, 43.2702568 26.0241092, 43.2702649 26.0241959, 43.2702059 26.024261, 43.2701227 26.0242875, 43.2698947 26.0242514)",
736586413,False,,residential,True,104.437,"LINESTRING (43.2698947 26.0242514, 43.2701227 26.0242875, 43.2702059 26.024261, 43.2702649 26.0241959, 43.2702568 26.0241092, 43.270179 26.0240634, 43.2700208 26.0240344, 43.2699564 26.0240851, 43.2698947 26.0242514)",
736586413,False,,residential,True,168.661,"LINESTRING (43.2698947 26.0242514, 43.2697847 26.0244153, 43.2697016 26.0245189, 43.2695997 26.024784, 43.269428 26.0252468, 43.2693324 26.0256675)",
288287512,False,340,primary,False,420.619,"LINESTRING (43.2693324 26.0256675, 43.2734174 26.026581)",
736586413,False,,residential,False,168.661,"LINESTRING (43.2693324 26.0256675, 43.269428 26.0252468, 43.2695997 26.024784, 43.2697016 26.0245189, 43.2697847 26.0244153, 43.2698947 26.0242514)",
736586599,False,,tertiary,False,221.534,"LINESTRING (43.2788743 26.0283023, 43.2776275 26.0290115, 43.2769853 26.0293447)",
736586576,False,,residential,True,61.409,"LINESTRING (43.277252 26.0329964, 43.2774748 26.0324817)",
736586568,False,,residential,True,64.574,"LINESTRING (43.2777482 26.0319401, 43.2783598 26.0321278)",
736586569,False,,residential,False,50.273,"LINESTRING (43.2777482 26.0319401, 43.2775483 26.032355)",
736586569,False,,residential,True,164.874,"LINESTRING (43.2777482 26.0319401, 43.2780003 26.0314168, 43.2782042 26.0309252, 43.2783338 26.0305552)",
736586566,True,,tertiary,False,169.782,"LINESTRING (43.2783598 26.0321278, 43.2787889 26.0306504)",طريق الدليمية - المصك - دريميحة
736586568,False,,residential,False,64.574,"LINESTRING (43.2783598 26.0321278, 43.2777482 26.0319401)",
736586569,False,,residential,True,50.273,"LINESTRING (43.2775483 26.032355, 43.2777482 26.0319401)",
736586582,False,,residential,False,72.223,"LINESTRING (43.2775483 26.032355, 43.278223 26.0325881)",
736586582,False,,residential,True,211.907,"LINESTRING (43.2775483 26.032355, 43.2757607 26.0316627, 43.2755864 26.0316603)",
736586580,False,,residential,True,46.687,"LINESTRING (43.2783338 26.0305552, 43.2787889 26.0306504)",
736586569,False,,residential,False,164.874,"LINESTRING (43.2783338 26.0305552, 43.2782042 26.0309252, 43.2780003 26.0314168, 43.2777482 26.0319401)",
736586580,False,,residential,False,204.038,"LINESTRING (43.2783338 26.0305552, 43.2781291 26.0305154, 43.2776785 26.0304431, 43.2769167 26.0303275, 43.2763206 26.0302497)",
736586570,False,,residential,True,13.916,"LINESTRING (43.2745403 26.0328725, 43.2746744 26.0329063)",
736586570,False,,residential,False,32.395,"LINESTRING (43.2749814 26.033, 43.2746744 26.0329063)",
736586579,False,,residential,True,65.026,"LINESTRING (43.2749814 26.033, 43.2752089 26.0324521)",
736586570,False,,residential,False,13.916,"LINESTRING (43.2746744 26.0329063, 43.2745403 26.0328725)",
