osmid,highway,junction,oneway,reversed,length,lanes,ref,name,access,geometry
315036353,residential,,False,False,73.322,,,,,"LINESTRING (44.2237025 25.8560578, 44.2231635 25.8556111)"
314940845,residential,,False,True,79.018,,,,,"LINESTRING (44.2231052 25.856704, 44.2224975 25.8562502)"
292437740,trunk,,True,False,93.464,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2231052 25.856704, 44.2234581 25.8563263, 44.2237025 25.8560578)"
315038631,tertiary,,True,False,105.164,,,,,"LINESTRING (44.220856 25.8588896, 44.2215309 25.8581646)"
287514200,trunk,roundabout,True,False,41.80499999999999,,,,,"LINESTRING (44.220856 25.8588896, 44.2209441 25.8588926, 44.221026 25.858922, 44.221092 25.8589745, 44.2211346 25.859044, 44.2211479 25.8591014)"
292437740,trunk,,True,False,273.45,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.220856 25.8588896, 44.2210638 25.8588168, 44.2211792 25.8587444, 44.2213874 25.8585314, 44.2227139 25.8571203)"
287514200,trunk,roundabout,True,False,26.036,,,,,"LINESTRING (44.2206335 25.8591013, 44.2206548 25.8590256, 44.2207028 25.8589606, 44.220772 25.8589136)"
292437807,primary,,True,False,294.739,,,,,"LINESTRING (44.2206335 25.8591013, 44.220548 25.8589863, 44.2203776 25.8588413, 44.2186569 25.8575733, 44.218407 25.8573749)"
287514200,trunk,roundabout,True,False,52.211,,,,,"LINESTRING (44.2209869 25.8593351, 44.2209018 25.8593516, 44.2208156 25.8593418, 44.2207378 25.8593067, 44.2206775 25.8592504, 44.2206413 25.8591792, 44.2206335 25.8591013)"
287514207,trunk,,True,False,41.567,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2209869 25.8593351, 44.220715 25.8595177, 44.2206658 25.85957)"
315086568,residential,,False,False,74.956,,,,,"LINESTRING (44.2202814 25.8599784, 44.2208185 25.8604483)"
287514207,trunk,,True,False,373.322,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2202814 25.8599784, 44.2198375 25.8604536, 44.2190637 25.8613558, 44.2180296 25.8626536)"
199713158,trunk,,True,False,95.391,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2190271 25.8610676, 44.2196276 25.8604013)"
315040596,residential,,False,True,73.941,,,,,"LINESTRING (44.2190271 25.8610676, 44.2184399 25.8606639)"
287514207,trunk,,True,False,145.69799999999998,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2180296 25.8626536, 44.2178573 25.8628613, 44.2171996 25.8636799, 44.2171729 25.8637131)"
"[1094430586, 1094430583]",residential,,False,True,153.88000000000002,,,,,"LINESTRING (44.2180296 25.8626536, 44.2182219 25.8628271, 44.2185464 25.8631505, 44.2187449 25.8634039, 44.2188254 25.8635801, 44.2188844 25.8637756)"
199713158,trunk,,True,False,289.807,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2173369 25.8631841, 44.2190271 25.8610676)"
1094430584,residential,,False,False,30.627,,,,,"LINESTRING (44.2171729 25.8637131, 44.2174146 25.8638821)"
287514200,trunk,roundabout,True,False,32.57599999999999,,,,,"LINESTRING (44.2211479 25.8591014, 44.2211448 25.8591599, 44.2211155 25.8592335, 44.2210608 25.8592942, 44.2209869 25.8593351)"
292437784,tertiary,,True,False,174.083,,,,,"LINESTRING (44.2211479 25.8591014, 44.221195 25.8591894, 44.2212741 25.8592612, 44.2213419 25.8593076, 44.2225541 25.8599965)"
292437741,tertiary,,True,False,245.11999999999998,,,,,"LINESTRING (44.2235566 25.8605775, 44.2236408 25.8606984, 44.2237342 25.8608529, 44.2246254 25.8617644, 44.2247494 25.8618913, 44.2249613 25.8620579, 44.2251987 25.862187)"
292437742,tertiary,roundabout,True,False,33.138,,,,,"LINESTRING (44.2235566 25.8605775, 44.2235567 25.8606413, 44.2235345 25.8607019, 44.2234923 25.8607531, 44.2234374 25.8607916, 44.2233932 25.8608105)"
292437742,tertiary,roundabout,True,False,7.533,,,,,"LINESTRING (44.2231344 25.8606916, 44.2231156 25.860626)"
292437742,tertiary,roundabout,True,False,32.502,,,,,"LINESTRING (44.2231156 25.860626, 44.2231223 25.8605586, 44.2231535 25.860497, 44.2232059 25.8604483, 44.2232938 25.8604072)"
292437743,tertiary,,True,False,106.63900000000001,,,,,"LINESTRING (44.2231156 25.860626, 44.2230629 25.8604705, 44.2229414 25.8603675, 44.222785 25.8602519, 44.2223464 25.8600077)"
292437742,tertiary,roundabout,True,False,31.134999999999998,,,,,"LINESTRING (44.2233932 25.8608105, 44.2232966 25.8608085, 44.2232289 25.8607845, 44.2231733 25.8607449, 44.2231344 25.8606916)"
410110260,tertiary,,True,False,78.56700000000001,,,,,"LINESTRING (44.2233932 25.8608105, 44.2233468 25.8608672, 44.2233008 25.8609363, 44.2231026 25.8614625)"
292437742,tertiary,roundabout,True,False,7.527,,,,,"LINESTRING (44.2235321 25.8605135, 44.2235566 25.8605775)"
199726524,tertiary,,False,True,4.503,,,,,"LINESTRING (44.223559 25.8599066, 44.2235719 25.8598678)"
315034465,tertiary,,True,False,21.155,,,,,"LINESTRING (44.223559 25.8599066, 44.2235348 25.8600956)"
1246639472,primary_link,,True,False,23.761,,,,,"LINESTRING (44.2162534 25.8556646, 44.2162264 25.8555853, 44.2162604 25.8555394, 44.2163443 25.8555358)"
315087385,tertiary,,False,False,38.08,,,,,"LINESTRING (44.2252693 25.8596953, 44.2251376 25.859374)"
315087385,tertiary,,False,True,38.172,,,,,"LINESTRING (44.2252693 25.8596953, 44.2254463 25.8599994)"
315038845,residential,,False,True,119.073,,,,,"LINESTRING (44.2252693 25.8596953, 44.2248991 25.8598983, 44.2243173 25.8603334)"
292439999,tertiary,,True,False,183.94,,,,,"LINESTRING (44.2246577 25.8620112, 44.2233932 25.8608105)"
315086570,residential,,False,False,167.136,,,,,"LINESTRING (44.2246577 25.8620112, 44.2231026 25.8614625)"
199713158,trunk,,True,False,16.25,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2172374 25.8632996, 44.2173369 25.8631841)"
314940840,tertiary,,True,False,55.608000000000004,,,,,"LINESTRING (44.2209488 25.8552334, 44.2208104 25.8552856, 44.2207453 25.8553266, 44.2206817 25.8553852, 44.2205313 25.8555479)"
286864536,primary,,True,False,149.442,,,,,"LINESTRING (44.2187723 25.8574518, 44.2199315 25.8582992)"
286864536,primary,,True,False,16.068,,,,,"LINESTRING (44.2186512 25.8573569, 44.2187723 25.8574518)"
314940841,tertiary,,True,False,116.948,,,,,"LINESTRING (44.2186512 25.8573569, 44.2193975 25.8565475)"
314940845,residential,,False,False,28.541,,,,,"LINESTRING (44.2212086 25.8552879, 44.2214281 25.8554518)"
314940842,residential,,True,False,27.432000000000002,,,,,"LINESTRING (44.2212086 25.8552879, 44.2211126 25.8552439, 44.2210279 25.8552263, 44.2209488 25.8552334)"
315086569,residential,,False,False,139.407,,,,,"LINESTRING (44.2228283 25.8618295, 44.2214979 25.8614572)"
315034458,tertiary,,True,False,132.57500000000002,,,,,"LINESTRING (44.2228283 25.8618295, 44.2231517 25.8609725, 44.2231749 25.8608455, 44.2231635 25.8607794, 44.2231344 25.8606916)"
315036344,residential,,False,False,50.426,,,,,"LINESTRING (44.2247458 25.8605721, 44.2243173 25.8603334)"
315036345,residential,,False,False,36.719,,,,,"LINESTRING (44.2247458 25.8605721, 44.2245155 25.8608292)"
315036345,residential,,False,True,95.21300000000001,,,,,"LINESTRING (44.2247458 25.8605721, 44.2253112 25.8600659, 44.2254463 25.8599994)"
315036344,residential,,False,False,43.979,,,,,"LINESTRING (44.2243173 25.8603334, 44.2239646 25.8600974)"
315036344,residential,,False,True,50.426,,,,,"LINESTRING (44.2243173 25.8603334, 44.2247458 25.8605721)"
315038845,residential,,False,False,119.073,,,,,"LINESTRING (44.2243173 25.8603334, 44.2248991 25.8598983, 44.2252693 25.8596953)"
315036344,residential,,False,False,46.859,,,,,"LINESTRING (44.2239646 25.8600974, 44.2235719 25.8598678)"
315036344,residential,,False,True,43.979,,,,,"LINESTRING (44.2239646 25.8600974, 44.2243173 25.8603334)"
315038648,residential,,False,False,144.72199999999998,,,,,"LINESTRING (44.2239646 25.8600974, 44.2241188 25.8599499, 44.2244754 25.8596749, 44.224963 25.8593933, 44.225117 25.8593238)"
199726524,tertiary,,False,False,4.503,,,,,"LINESTRING (44.2235719 25.8598678, 44.223559 25.8599066)"
199726524,tertiary,,False,True,171.886,,,,,"LINESTRING (44.2235719 25.8598678, 44.2240652 25.8583871)"
315036344,residential,,False,True,46.859,,,,,"LINESTRING (44.2235719 25.8598678, 44.2239646 25.8600974)"
315036345,residential,,False,True,36.719,,,,,"LINESTRING (44.2245155 25.8608292, 44.2247458 25.8605721)"
315038651,residential,,False,False,91.03699999999999,,,,,"LINESTRING (44.2245155 25.8608292, 44.224285 25.8607073, 44.2237637 25.8603694)"
315038651,residential,,False,True,148.728,,,,,"LINESTRING (44.2245155 25.8608292, 44.2246849 25.8609101, 44.2252349 25.8615363, 44.2255044 25.8618115)"
315087385,tertiary,,False,False,66.876,,,,,"LINESTRING (44.2249656 25.8589546, 44.2247332 25.8583907)"
315087385,tertiary,,False,True,43.759,,,,,"LINESTRING (44.2249656 25.8589546, 44.225117 25.8593238)"
315036346,residential,,False,False,118.35799999999999,,,,,"LINESTRING (44.2249656 25.8589546, 44.2248386 25.8590072, 44.2245254 25.858711, 44.2241715 25.8584292, 44.2240652 25.8583871)"
199726524,tertiary,,False,False,171.886,,,,,"LINESTRING (44.2240652 25.8583871, 44.2235719 25.8598678)"
315036346,residential,,False,False,6.464,,,,,"LINESTRING (44.2240652 25.8583871, 44.2240055 25.8583649)"
199726524,tertiary,,False,True,93.967,,,,,"LINESTRING (44.2240652 25.8583871, 44.2243032 25.8576181, 44.2243494 25.8575966)"
315036346,residential,,False,True,118.358,,,,,"LINESTRING (44.2240652 25.8583871, 44.2241715 25.8584292, 44.2245254 25.858711, 44.2248386 25.8590072, 44.2249656 25.8589546)"
315036346,residential,,False,True,17.588,,,,,"LINESTRING (44.2223567 25.8577506, 44.2225191 25.8578111)"
287514191,trunk,,True,False,193.75799999999998,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2223567 25.8577506, 44.2215213 25.8586394, 44.2213119 25.8588543, 44.2212262 25.8589359, 44.2211752 25.8590276, 44.2211479 25.8591014)"
287514191,trunk,,True,False,98.413,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2229919 25.8570749, 44.2223567 25.8577506)"
315036347,residential,,False,False,54.246,,,,,"LINESTRING (44.2229919 25.8570749, 44.2234943 25.8572582)"
315036347,residential,,False,True,70.824,,,,,"LINESTRING (44.2241502 25.8574976, 44.2234943 25.8572582)"
315036350,residential,,False,False,22.574,,,,,"LINESTRING (44.2241502 25.8574976, 44.2242114 25.8573022)"
315036350,residential,,False,True,97.52,,,,,"LINESTRING (44.2241502 25.8574976, 44.2240055 25.8583649)"
315036347,residential,,False,False,70.824,,,,,"LINESTRING (44.2234943 25.8572582, 44.2241502 25.8574976)"
315036347,residential,,False,True,54.246,,,,,"LINESTRING (44.2234943 25.8572582, 44.2229919 25.8570749)"
315036348,residential,,False,False,95.452,,,,,"LINESTRING (44.2234943 25.8572582, 44.2232806 25.8580948)"
315036346,residential,,False,False,82.469,,,,,"LINESTRING (44.2232806 25.8580948, 44.2225191 25.8578111)"
315036346,residential,,False,True,78.507,,,,,"LINESTRING (44.2232806 25.8580948, 44.2240055 25.8583649)"
315036348,residential,,False,True,95.452,,,,,"LINESTRING (44.2232806 25.8580948, 44.2234943 25.8572582)"
315036346,residential,,False,False,78.507,,,,,"LINESTRING (44.2240055 25.8583649, 44.2232806 25.8580948)"
315036346,residential,,False,True,6.464,,,,,"LINESTRING (44.2240055 25.8583649, 44.2240652 25.8583871)"
315036350,residential,,False,False,97.52,,,,,"LINESTRING (44.2240055 25.8583649, 44.2241502 25.8574976)"
315036350,residential,,False,True,22.574,,,,,"LINESTRING (44.2242114 25.8573022, 44.2241502 25.8574976)"
315036352,tertiary,,True,False,126.945,,,,,"LINESTRING (44.2242114 25.8573022, 44.2237599 25.8562353)"
199726524,tertiary,,False,False,9.358,,,,,"LINESTRING (44.2244359 25.8575646, 44.2243494 25.8575966)"
315036351,tertiary,,True,False,20.825,,,,,"LINESTRING (44.2244359 25.8575646, 44.224469 25.8577495)"
199726524,tertiary,,False,True,9.358,,,,,"LINESTRING (44.2243494 25.8575966, 44.2244359 25.8575646)"
315036352,tertiary,,True,False,35.529,,,,,"LINESTRING (44.2243494 25.8575966, 44.2242114 25.8573022)"
199726524,tertiary,,False,False,93.967,,,,,"LINESTRING (44.2243494 25.8575966, 44.2243032 25.8576181, 44.2240652 25.8583871)"
315036352,tertiary,,True,False,20.556,,,,,"LINESTRING (44.2237599 25.8562353, 44.2237025 25.8560578)"
287514191,trunk,,True,False,120.925,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2237599 25.8562353, 44.2232426 25.8568082, 44.2229919 25.8570749)"
315036353,residential,,False,True,49.868,,,,,"LINESTRING (44.2227969 25.8553073, 44.2231635 25.8556111)"
315036354,residential,,False,False,9.45,,,,,"LINESTRING (44.2227969 25.8553073, 44.2228411 25.8552322)"
315036354,residential,,False,True,99.849,,,,,"LINESTRING (44.2227969 25.8553073, 44.2221411 25.8559841)"
314940845,residential,,False,False,46.339,,,,,"LINESTRING (44.2221411 25.8559841, 44.2224975 25.8562502)"
314940845,residential,,False,True,92.701,,,,,"LINESTRING (44.2221411 25.8559841, 44.2214281 25.8554518)"
315036354,residential,,False,False,99.849,,,,,"LINESTRING (44.2221411 25.8559841, 44.2227969 25.8553073)"
315036353,residential,,False,False,49.868,,,,,"LINESTRING (44.2231635 25.8556111, 44.2227969 25.8553073)"
315036353,residential,,False,True,73.322,,,,,"LINESTRING (44.2231635 25.8556111, 44.2237025 25.8560578)"
315036356,residential,,False,False,97.424,,,,,"LINESTRING (44.2231635 25.8556111, 44.2224975 25.8562502)"
314940845,residential,,False,False,79.018,,,,,"LINESTRING (44.2224975 25.8562502, 44.2231052 25.856704)"
314940845,residential,,False,True,46.339,,,,,"LINESTRING (44.2224975 25.8562502, 44.2221411 25.8559841)"
315036356,residential,,False,False,65.407,,,,,"LINESTRING (44.2224975 25.8562502, 44.222069 25.8566944)"
315036356,residential,,False,True,97.424,,,,,"LINESTRING (44.2224975 25.8562502, 44.2231635 25.8556111)"
315036356,residential,,False,True,159.279,,,,,"LINESTRING (44.2210255 25.8577761, 44.222069 25.8566944)"
315038632,residential,,False,False,46.161,,,,,"LINESTRING (44.2210255 25.8577761, 44.2206747 25.8575065)"
315038632,residential,,False,True,66.51,,,,,"LINESTRING (44.2210255 25.8577761, 44.2215309 25.8581646)"
315038643,residential,,False,True,37.333,,,,,"LINESTRING (44.2252067 25.8578756, 44.2253385 25.8581897)"
315038643,residential,,False,False,164.031,,,,,"LINESTRING (44.2252067 25.8578756, 44.2250248 25.8574422, 44.2250005 25.8573567, 44.2249961 25.857148, 44.2249851 25.8570446, 44.2249652 25.8569989, 44.2249298 25.8569552, 44.2243953 25.8567922)"
315038846,residential,,False,False,215.02900000000002,,,,,"LINESTRING (44.2252067 25.8578756, 44.2261941 25.8580315, 44.2260923 25.8585128, 44.2256338 25.8585619, 44.2255217 25.8586378)"
315038643,residential,,False,False,53.092,,,,,"LINESTRING (44.2255217 25.8586378, 44.2253385 25.8581897)"
315038643,residential,,False,True,35.598,,,,,"LINESTRING (44.2255217 25.8586378, 44.2255815 25.858784, 44.2257317 25.8588775)"
315038846,residential,,False,True,215.029,,,,,"LINESTRING (44.2255217 25.8586378, 44.2256338 25.8585619, 44.2260923 25.8585128, 44.2261941 25.8580315, 44.2252067 25.8578756)"
315038847,residential,,False,False,84.31700000000001,,,,,"LINESTRING (44.2255614 25.8595897, 44.2255261 25.8594923, 44.225504 25.859208, 44.22542 25.8592299, 44.2251376 25.859374)"
315087385,tertiary,,False,False,5.95,,,,,"LINESTRING (44.2251376 25.859374, 44.225117 25.8593238)"
315087385,tertiary,,False,True,38.08,,,,,"LINESTRING (44.2251376 25.859374, 44.2252693 25.8596953)"
315038847,residential,,False,True,84.317,,,,,"LINESTRING (44.2251376 25.859374, 44.22542 25.8592299, 44.225504 25.859208, 44.2255261 25.8594923, 44.2255614 25.8595897)"
315038848,residential,,False,False,104.881,,,,,"LINESTRING (44.2257963 25.8560734, 44.2248657 25.8556394)"
292437740,trunk,,True,False,60.629,3,413,طريق الملك عبدالعزيز,yes,"LINESTRING (44.2227139 25.8571203, 44.2231052 25.856704)"
315038632,residential,,False,False,66.51,,,,,"LINESTRING (44.2215309 25.8581646, 44.2210255 25.8577761)"
315038631,tertiary,,True,False,173.994,,,,,"LINESTRING (44.2215309 25.8581646, 44.2225248 25.8570967, 44.2227139 25.8571203)"
314940840,tertiary,,True,False,119.021,,,,,"LINESTRING (44.2195327 25.8566287, 44.2187723 25.8574518)"
315038632,residential,,False,True,61.302,,,,,"LINESTRING (44.2195327 25.8566287, 44.2199985 25.8569868)"
315036356,residential,,False,False,159.279,,,,,"LINESTRING (44.222069 25.8566944, 44.2210255 25.8577761)"
315036356,residential,,False,True,65.407,,,,,"LINESTRING (44.222069 25.8566944, 44.2224975 25.8562502)"
315038633,residential,,False,False,135.456,,,,,"LINESTRING (44.222069 25.8566944, 44.2210266 25.8559172)"
314940840,tertiary,,True,False,156.294,,,,,"LINESTRING (44.2205313 25.8555479, 44.2195327 25.8566287)"
315038633,residential,,False,True,64.363,,,,,"LINESTRING (44.2205313 25.8555479, 44.2210266 25.8559172)"
315038633,residential,,False,False,64.363,,,,,"LINESTRING (44.2210266 25.8559172, 44.2205313 25.8555479)"
315038633,residential,,False,True,135.456,,,,,"LINESTRING (44.2210266 25.8559172, 44.222069 25.8566944)"
315038634,residential,,False,False,157.253,,,,,"LINESTRING (44.2210266 25.8559172, 44.2199985 25.8569868)"
315038632,residential,,False,False,61.302,,,,,"LINESTRING (44.2199985 25.8569868, 44.2195327 25.8566287)"
315038632,residential,,False,True,88.981,,,,,"LINESTRING (44.2199985 25.8569868, 44.2206747 25.8575065)"
315038634,residential,,False,True,157.253,,,,,"LINESTRING (44.2199985 25.8569868, 44.2210266 25.8559172)"
315038632,residential,,False,False,88.981,,,,,"LINESTRING (44.2206747 25.8575065, 44.2199985 25.8569868)"
315038632,residential,,False,True,46.161,,,,,"LINESTRING (44.2206747 25.8575065, 44.2210255 25.8577761)"
315038635,residential,,False,False,115.325,,,,,"LINESTRING (44.2206747 25.8575065, 44.2199315 25.8582992)"
286864536,primary,,True,False,108.353,,,,,"LINESTRING (44.2199315 25.8582992, 44.220772 25.8589136)"
315038635,residential,,False,True,115.325,,,,,"LINESTRING (44.2199315 25.8582992, 44.2206747 25.8575065)"
315036354,residential,,False,True,9.45,,,,,"LINESTRING (44.2228411 25.8552322, 44.2227969 25.8553073)"
315038642,residential,,False,False,64.56,,,,,"LINESTRING (44.2253385 25.8581897, 44.2247332 25.8583907)"
315038643,residential,,False,False,37.333,,,,,"LINESTRING (44.2253385 25.8581897, 44.2252067 25.8578756)"
315038643,residential,,False,True,53.092,,,,,"LINESTRING (44.2253385 25.8581897, 44.2255217 25.8586378)"
315038642,residential,,False,True,64.56,,,,,"LINESTRING (44.2247332 25.8583907, 44.2253385 25.8581897)"
315087385,tertiary,,False,False,76.042,,,,,"LINESTRING (44.2247332 25.8583907, 44.224469 25.8577495)"
315087385,tertiary,,False,True,66.876,,,,,"LINESTRING (44.2247332 25.8583907, 44.2249656 25.8589546)"
315038643,residential,,False,False,35.598,,,,,"LINESTRING (44.2257317 25.8588775, 44.2255815 25.858784, 44.2255217 25.8586378)"
315038644,residential,,False,True,44.107,,,,,"LINESTRING (44.2243953 25.8567922, 44.2242719 25.857173)"
315038643,residential,,False,True,164.031,,,,,"LINESTRING (44.2243953 25.8567922, 44.2249298 25.8569552, 44.2249652 25.8569989, 44.2249851 25.8570446, 44.2249961 25.857148, 44.2250005 25.8573567, 44.2250248 25.8574422, 44.2252067 25.8578756)"
315038644,residential,,False,False,136.85399999999998,,,,,"LINESTRING (44.2243953 25.8567922, 44.224572 25.8562435, 44.2246228 25.8561282, 44.2248657 25.8556394)"
315036351,tertiary,,True,False,46.534,,,,,"LINESTRING (44.2242719 25.857173, 44.2244359 25.8575646)"
315038644,residential,,False,False,44.107,,,,,"LINESTRING (44.2242719 25.857173, 44.2243953 25.8567922)"
315038644,residential,,False,False,17.836,,,,,"LINESTRING (44.2248657 25.8556394, 44.2249405 25.8554938)"
315038848,residential,,False,True,104.881,,,,,"LINESTRING (44.2248657 25.8556394, 44.2257963 25.8560734)"
315038644,residential,,False,True,136.854,,,,,"LINESTRING (44.2248657 25.8556394, 44.2246228 25.8561282, 44.224572 25.8562435, 44.2243953 25.8567922)"
315038644,residential,,False,True,25.777,,,,,"LINESTRING (44.2250371 25.8552789, 44.2249405 25.8554938)"
315038645,tertiary,,False,False,25.128,,,,,"LINESTRING (44.2250371 25.8552789, 44.2247969 25.855213)"
315038645,tertiary,,False,True,23.664,,,,,"LINESTRING (44.2250371 25.8552789, 44.2252633 25.855341)"
315038645,tertiary,,False,False,23.664,,,,,"LINESTRING (44.2252633 25.855341, 44.2250371 25.8552789)"
315038646,residential,,False,False,36.497,,,,,"LINESTRING (44.2252633 25.855341, 44.2249405 25.8554938)"
315038644,residential,,False,False,25.777,,,,,"LINESTRING (44.2249405 25.8554938, 44.2250371 25.8552789)"
315038644,residential,,False,True,17.836,,,,,"LINESTRING (44.2249405 25.8554938, 44.2248657 25.8556394)"
315038646,residential,,False,True,36.497,,,,,"LINESTRING (44.2249405 25.8554938, 44.2252633 25.855341)"
315087385,tertiary,,False,False,43.759,,,,,"LINESTRING (44.225117 25.8593238, 44.2249656 25.8589546)"
315087385,tertiary,,False,True,5.95,,,,,"LINESTRING (44.225117 25.8593238, 44.2251376 25.859374)"
315038648,residential,,False,True,144.722,,,,,"LINESTRING (44.225117 25.8593238, 44.224963 25.8593933, 44.2244754 25.8596749, 44.2241188 25.8599499, 44.2239646 25.8600974)"
315038650,residential,,False,False,32.869,,,,,"LINESTRING (44.2254271 25.8620988, 44.2255044 25.8618115)"
315038649,residential,,True,False,27.234999999999996,,,,,"LINESTRING (44.2254271 25.8620988, 44.225423 25.8622041, 44.2254646 25.8622729, 44.2255081 25.86232)"
315038650,residential,,False,True,16.932,,,,,"LINESTRING (44.2255442 25.8616635, 44.2255044 25.8618115)"
315038650,residential,,False,False,16.932,,,,,"LINESTRING (44.2255044 25.8618115, 44.2255442 25.8616635)"
315038650,residential,,False,True,32.869,,,,,"LINESTRING (44.2255044 25.8618115, 44.2254271 25.8620988)"
315038651,residential,,False,False,148.72799999999998,,,,,"LINESTRING (44.2255044 25.8618115, 44.2252349 25.8615363, 44.2246849 25.8609101, 44.2245155 25.8608292)"
315038651,residential,,False,True,91.03699999999999,,,,,"LINESTRING (44.2237637 25.8603694, 44.224285 25.8607073, 44.2245155 25.8608292)"
315038652,residential,,True,False,26.871000000000002,,,,,"LINESTRING (44.2237637 25.8603694, 44.2236024 25.8603237, 44.2235538 25.8603336, 44.2235158 25.8603623)"
315034465,tertiary,,True,False,29.87,,,,,"LINESTRING (44.2235348 25.8600956, 44.2235075 25.8603083, 44.2235158 25.8603623)"
315038652,residential,,True,False,39.806,,,,,"LINESTRING (44.2235348 25.8600956, 44.2235538 25.8601945, 44.2236201 25.8602561, 44.2237637 25.8603694)"
315034465,tertiary,,True,False,16.898,,,,,"LINESTRING (44.2235158 25.8603623, 44.2235234 25.8604118, 44.2235321 25.8605135)"
315040592,residential,,False,False,58.995,,,,,"LINESTRING (44.2184413 25.8615364, 44.2179591 25.8612311)"
315040592,residential,,False,False,71.665,,,,,"LINESTRING (44.2169372 25.8605842, 44.2163426 25.8602249)"
315040592,residential,,False,True,72.06,,,,,"LINESTRING (44.2169372 25.8605842, 44.2175262 25.8609571)"
315040593,residential,,False,False,58.731,,,,,"LINESTRING (44.2169372 25.8605842, 44.2172845 25.8601584)"
315040593,residential,,False,True,90.332,,,,,"LINESTRING (44.2169372 25.8605842, 44.2163997 25.8612369)"
315040592,residential,,False,True,71.665,,,,,"LINESTRING (44.2163426 25.8602249, 44.2169372 25.8605842)"
315040606,residential,,False,False,61.238,,,,,"LINESTRING (44.2163426 25.8602249, 44.2167302 25.8597987)"
315040606,residential,,False,True,18.564,,,,,"LINESTRING (44.2163426 25.8602249, 44.2162306 25.860358)"
315040593,residential,,False,True,33.303,,,,,"LINESTRING (44.2178292 25.8594905, 44.2176322 25.8597319)"
315040598,tertiary,,False,False,71.549,,,,,"LINESTRING (44.2178292 25.8594905, 44.2175143 25.85948, 44.2171442 25.8593436)"
315040598,tertiary,,False,True,85.362,,,,,"LINESTRING (44.2178292 25.8594905, 44.2182635 25.8595875, 44.2186511 25.8596951)"
315040593,residential,,False,False,33.303,,,,,"LINESTRING (44.2176322 25.8597319, 44.2178292 25.8594905)"
315040593,residential,,False,True,58.818,,,,,"LINESTRING (44.2176322 25.8597319, 44.2172845 25.8601584)"
315040594,residential,,False,False,75.514,,,,,"LINESTRING (44.2176322 25.8597319, 44.2182256 25.8601515)"
315040594,residential,,False,True,75.514,,,,,"LINESTRING (44.2182256 25.8601515, 44.2176322 25.8597319)"
315040595,residential,,False,False,32.259,,,,,"LINESTRING (44.2182256 25.8601515, 44.2180271 25.8603801)"
