osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name
329170823,True,2,tertiary,40,False,12.013,"LINESTRING (49.6640682 25.9327424, 49.663956 25.9327038)",
139453463,True,,residential,,False,10.006,"LINESTRING (49.663956 25.9327038, 49.6639904 25.9326193)",
139453447,True,2,tertiary,40,False,11.952,"LINESTRING (49.6639904 25.9326193, 49.6641022 25.9326573)",
139453463,True,,residential,,False,50.217,"LINESTRING (49.6639904 25.9326193, 49.6641805 25.9322013)",
139453462,True,,residential,,False,10.055,"LINESTRING (49.6641022 25.9326573, 49.6640682 25.9327424)",
139453447,True,2,tertiary,40,False,307.437,"LINESTRING (49.6641022 25.9326573, 49.6643646 25.9327483, 49.6644235 25.9327612, 49.664848 25.9328976, 49.6652449 25.9330021, 49.6667815 25.9335148, 49.6669976 25.9335837)",
139453471,False,,residential,,True,75.119,"LINESTRING (49.6641805 25.9322013, 49.6634667 25.9319908)",
139453471,False,,residential,,False,75.119,"LINESTRING (49.6634667 25.9319908, 49.6641805 25.9322013)",
329170757,True,,unclassified,,False,10.265,"LINESTRING (49.6676583 25.9389087, 49.6675561 25.9389174)",
329170745,False,2,residential,40,False,85.985,"LINESTRING (49.664516 25.9347899, 49.6653284 25.9350433)",C street
329170745,False,2,residential,40,False,103.331,"LINESTRING (49.6653284 25.9350433, 49.6663047 25.9353478)",C street
329170745,False,2,residential,40,True,85.985,"LINESTRING (49.6653284 25.9350433, 49.664516 25.9347899)",C street
"[329170752, 329170793]",False,,"['residential', 'unclassified']",,False,634.75,"LINESTRING (49.6653284 25.9350433, 49.6649649 25.9359732, 49.6649346 25.9360507, 49.6645609 25.9370069, 49.6643764 25.9374978, 49.6648604 25.9376593, 49.6652645 25.9377942, 49.6655625 25.9378936, 49.666134 25.9380926, 49.6662756 25.9381436, 49.6670622 25.9384042, 49.667616 25.9385828)",
329170745,False,2,residential,40,True,9.217,"LINESTRING (49.6663924 25.9353733, 49.6663047 25.9353478)",C street
329170790,True,1,residential,40,False,239.44400000000002,"LINESTRING (49.6663924 25.9353733, 49.6665681 25.9353965, 49.6671213 25.9355712, 49.6677585 25.935777, 49.6686553 25.9360685)",C Street
329170792,False,2,residential,40,False,165.83300000000003,"LINESTRING (49.6663924 25.9353733, 49.6665604 25.9349292, 49.6667777 25.9344432, 49.6668477 25.9342983, 49.6669191 25.93412, 49.6669779 25.9339786)",C Street
329170758,False,2,unclassified,40,False,57.285,"LINESTRING (49.6719374 25.9371838, 49.6721423 25.9367027)",21ST Street
