osmid,oneway,highway,reversed,length,maxspeed,geometry,lanes,ref,name
497918560,False,residential,True,64.898,,"LINESTRING (45.8586594 25.2842762, 45.85921 25.2845808)",,,
497918561,False,residential,False,141.118,,"LINESTRING (45.8586594 25.2842762, 45.8593829 25.2831887)",,,
497918561,False,residential,True,62.221,,"LINESTRING (45.8586594 25.2842762, 45.8583404 25.2847557)",,,
497918558,False,residential,False,141.236,,"LINESTRING (45.85921 25.2845808, 45.8599561 25.2835046)",,,
497918558,False,residential,True,63.794,,"LINESTRING (45.85921 25.2845808, 45.858873 25.2850669)",,,
497918560,False,residential,False,64.898,,"LINESTRING (45.85921 25.2845808, 45.8586594 25.2842762)",,,
497918560,False,residential,True,128.84,,"LINESTRING (45.85921 25.2845808, 45.8603031 25.2851855)",,,
497918551,False,residential,False,109.549,,"LINESTRING (45.8605399 25.2801066, 45.8599733 25.2809481)",,,
497918551,False,residential,True,88.147,,"LINESTRING (45.8605399 25.2801066, 45.8609958 25.2794295)",,,
497918576,False,residential,False,63.016,,"LINESTRING (45.8605399 25.2801066, 45.8600077 25.2798073)",,,
497918576,False,residential,True,144.225,,"LINESTRING (45.8605399 25.2801066, 45.8617579 25.2807917)",,,
497918532,False,residential,True,175.609,,"LINESTRING (45.861257 25.2766436, 45.8627592 25.2774492)",,,
497918577,True,tertiary,False,213.46999999999997,,"LINESTRING (45.861257 25.2766436, 45.8611223 25.2768718, 45.8609946 25.2771317, 45.8609356 25.2773517, 45.8609171 25.2774932, 45.8609 25.2777514, 45.8608969 25.2779799, 45.860888 25.2783082, 45.8608478 25.278497)",,,
497918532,False,residential,False,74.618,,"LINESTRING (45.863388 25.2778056, 45.8627592 25.2774492)",,,
497918540,False,residential,False,93.348,,"LINESTRING (45.863388 25.2778056, 45.8638727 25.2770896)",,,
497918540,False,residential,True,17.362,,"LINESTRING (45.863388 25.2778056, 45.8632979 25.2779388)",,,
497918533,False,residential,True,80.201,,"LINESTRING (45.8632979 25.2779388, 45.8639808 25.2783115)",,,
497918540,False,residential,False,17.362,,"LINESTRING (45.8632979 25.2779388, 45.863388 25.2778056)",,,
497918540,False,residential,True,109.823,,"LINESTRING (45.8632979 25.2779388, 45.8627277 25.2787812)",,,
497918533,False,residential,False,80.201,,"LINESTRING (45.8639808 25.2783115, 45.8632979 25.2779388)",,,
497918534,False,residential,False,35.892,,"LINESTRING (45.8639808 25.2783115, 45.8641648 25.2780349)",,,
497918534,False,residential,True,109.449,,"LINESTRING (45.8639808 25.2783115, 45.8634196 25.2791549)",,,
497918534,False,residential,True,74.858,,"LINESTRING (45.8645558 25.277462, 45.8641648 25.2780349)",,,
497918539,False,residential,False,80.202,,"LINESTRING (45.8645558 25.277462, 45.8638727 25.2770896)",,,
497918539,False,residential,True,194.784,,"LINESTRING (45.8645558 25.277462, 45.8662148 25.2783665)",,,
497918534,False,residential,False,109.449,,"LINESTRING (45.8634196 25.2791549, 45.8639808 25.2783115)",,,
497918535,False,residential,False,81.034,,"LINESTRING (45.8634196 25.2791549, 45.8627277 25.2787812)",,,
497918535,False,residential,True,86.794,,"LINESTRING (45.8634196 25.2791549, 45.8641606 25.2795553)",,,
497918535,False,residential,True,81.034,,"LINESTRING (45.8627277 25.2787812, 45.8634196 25.2791549)",,,
497918540,False,residential,False,109.823,,"LINESTRING (45.8627277 25.2787812, 45.8632979 25.2779388)",,,
497918540,False,residential,True,73.097,,"LINESTRING (45.8627277 25.2787812, 45.8623482 25.2793419)",,,
497918535,False,residential,False,86.794,,"LINESTRING (45.8641606 25.2795553, 45.8634196 25.2791549)",,,
497918537,False,residential,True,75.59,,"LINESTRING (45.8641606 25.2795553, 45.863797 25.2801503)",,,
497918537,False,residential,False,145.6,,"LINESTRING (45.8641606 25.2795553, 45.8642775 25.279364, 45.8646996 25.2783421)",,,
497918538,False,residential,False,76.281,,"LINESTRING (45.86534 25.2787099, 45.8646996 25.2783421)",,,
497918538,False,residential,True,79.709,,"LINESTRING (45.86534 25.2787099, 45.8660092 25.2790942)",,,
497918536,False,residential,True,220.863,,"LINESTRING (45.86534 25.2787099, 45.8650768 25.2793737, 45.8649373 25.2796793, 45.864771 25.2799995, 45.8644324 25.2805117)",,,
497918623,True,tertiary,False,82.115,,"LINESTRING (45.8644324 25.2805117, 45.8651237 25.2809049)",,,
497918536,False,residential,False,220.863,,"LINESTRING (45.8644324 25.2805117, 45.864771 25.2799995, 45.8649373 25.2796793, 45.8650768 25.2793737, 45.86534 25.2787099)",,,
497918538,False,residential,False,63.705,,"LINESTRING (45.8646996 25.2783421, 45.8641648 25.2780349)",,,
497918538,False,residential,True,76.281,,"LINESTRING (45.8646996 25.2783421, 45.86534 25.2787099)",,,
497918537,False,residential,True,145.6,,"LINESTRING (45.8646996 25.2783421, 45.8642775 25.279364, 45.8641606 25.2795553)",,,
497918537,False,residential,False,75.59,,"LINESTRING (45.863797 25.2801503, 45.8641606 25.2795553)",,,
497918623,True,tertiary,False,75.475,,"LINESTRING (45.863797 25.2801503, 45.8644324 25.2805117)",,,
497918534,False,residential,False,74.858,,"LINESTRING (45.8641648 25.2780349, 45.8645558 25.277462)",,,
497918534,False,residential,True,35.892,,"LINESTRING (45.8641648 25.2780349, 45.8639808 25.2783115)",,,
497918538,False,residential,True,63.705,,"LINESTRING (45.8641648 25.2780349, 45.8646996 25.2783421)",,,
497918538,False,residential,False,79.709,,"LINESTRING (45.8660092 25.2790942, 45.86534 25.2787099)",,,
383512671,True,primary,False,83.62299999999999,80,"LINESTRING (45.8660092 25.2790942, 45.8660692 25.2789447, 45.8662148 25.2783665)",2,5755,King Abdulaziz Road
497918539,False,residential,True,80.202,,"LINESTRING (45.8638727 25.2770896, 45.8645558 25.277462)",,,
497918540,False,residential,False,51.42,,"LINESTRING (45.8638727 25.2770896, 45.8641397 25.2766952)",,,
497918540,False,residential,True,93.348,,"LINESTRING (45.8638727 25.2770896, 45.863388 25.2778056)",,,
497918539,False,residential,False,194.784,,"LINESTRING (45.8662148 25.2783665, 45.8645558 25.277462)",,,
383512671,True,primary,False,146.067,80,"LINESTRING (45.8662148 25.2783665, 45.8662409 25.2782629, 45.8663267 25.2775693, 45.8663325 25.2770599)",2,5755,King Abdulaziz Road
497918540,False,residential,False,73.097,,"LINESTRING (45.8623482 25.2793419, 45.8627277 25.2787812)",,,
497918623,True,tertiary,False,33.007,,"LINESTRING (45.8623482 25.2793419, 45.8623919 25.2793664, 45.8626279 25.2794973)",,,
383512671,True,primary,False,26.41,80,"LINESTRING (45.8663325 25.2770599, 45.8663352 25.2768224)",2,5755,King Abdulaziz Road
497918545,False,residential,True,14.016,,"LINESTRING (45.8675511 25.2826265, 45.8674644 25.2827252)",,,
497918545,False,residential,False,171.264,,"LINESTRING (45.8664053 25.2839315, 45.8674644 25.2827252)",,,
497918586,False,residential,False,9.766,,"LINESTRING (45.8664053 25.2839315, 45.8663267 25.2838799)",,,
497918586,False,residential,True,105.039,,"LINESTRING (45.8664053 25.2839315, 45.8672515 25.2844855)",,,
497918546,False,residential,True,102.032,,"LINESTRING (45.8631528 25.2806218, 45.8640297 25.2810836)",,,
497918549,False,residential,False,64.77,,"LINESTRING (45.8631528 25.2806218, 45.8634842 25.2801223)",,,
497918549,False,residential,True,29.834,,"LINESTRING (45.8631528 25.2806218, 45.8630002 25.2808519)",,,
383512671,True,primary,False,56.312,80,"LINESTRING (45.8646679 25.2814197, 45.8650405 25.2810416)",2,5755,King Abdulaziz Road
497918546,False,residential,False,74.258,,"LINESTRING (45.8646679 25.2814197, 45.8640297 25.2810836)",,,
497918547,False,residential,True,102.027,,"LINESTRING (45.8630002 25.2808519, 45.8638755 25.2813161)",,,
497918549,False,residential,False,29.834,,"LINESTRING (45.8630002 25.2808519, 45.8631528 25.2806218)",,,
497918549,False,residential,True,60.296,,"LINESTRING (45.8630002 25.2808519, 45.8626917 25.2813169)",,,
497918547,False,residential,False,102.027,,"LINESTRING (45.8638755 25.2813161, 45.8630002 25.2808519)",,,
497918548,False,residential,False,30.145,,"LINESTRING (45.8638755 25.2813161, 45.8640297 25.2810836)",,,
497918548,False,residential,True,62.944,,"LINESTRING (45.8638755 25.2813161, 45.8635536 25.2818016)",,,
497918548,False,residential,True,61.196,,"LINESTRING (45.8643427 25.2806116, 45.8640297 25.2810836)",,,
497918624,True,tertiary,False,102.037,,"LINESTRING (45.8643427 25.2806116, 45.8638322 25.2803172, 45.8634842 25.2801223)",,,
497918548,False,residential,False,62.944,,"LINESTRING (45.8635536 25.2818016, 45.8638755 25.2813161)",,,
497918576,False,residential,False,102.052,,"LINESTRING (45.8635536 25.2818016, 45.8626917 25.2813169)",,,
497918576,False,residential,True,52.882,,"LINESTRING (45.8635536 25.2818016, 45.8640002 25.2820528)",,,
497918549,False,residential,True,64.77,,"LINESTRING (45.8634842 25.2801223, 45.8631528 25.2806218)",,,
497918624,True,tertiary,False,54.463,,"LINESTRING (45.8634842 25.2801223, 45.8630237 25.2798644)",,,
497918549,False,residential,False,60.296,,"LINESTRING (45.8626917 25.2813169, 45.8630002 25.2808519)",,,
497918576,False,residential,False,53.344,,"LINESTRING (45.8626917 25.2813169, 45.8622412 25.2810635)",,,
497918576,False,residential,True,102.052,,"LINESTRING (45.8626917 25.2813169, 45.8635536 25.2818016)",,,
497918550,False,residential,True,144.16,,"LINESTRING (45.8609958 25.2794295, 45.8622131 25.2801145)",,,
497918551,False,residential,False,88.147,,"LINESTRING (45.8609958 25.2794295, 45.8605399 25.2801066)",,,
497918551,False,residential,True,66.233,,"LINESTRING (45.8609958 25.2794295, 45.8613383 25.2789207)",,,
497918550,False,residential,False,144.16,,"LINESTRING (45.8622131 25.2801145, 45.8609958 25.2794295)",,,
497918552,False,residential,False,88.119,,"LINESTRING (45.8622131 25.2801145, 45.8617579 25.2807917)",,,
497918552,False,residential,True,66.552,,"LINESTRING (45.8622131 25.2801145, 45.8625568 25.279603)",,,
497918551,False,residential,True,109.549,,"LINESTRING (45.8599733 25.2809481, 45.8605399 25.2801066)",,,
497918563,False,residential,False,63.137,,"LINESTRING (45.8599733 25.2809481, 45.8594379 25.2806514)",,,
497918563,False,residential,True,77.561,,"LINESTRING (45.8599733 25.2809481, 45.860631 25.2813126)",,,
497918551,False,residential,False,66.233,,"LINESTRING (45.8613383 25.2789207, 45.8609958 25.2794295)",,,
497918624,True,tertiary,False,67.047,,"LINESTRING (45.8613383 25.2789207, 45.8610213 25.2787431, 45.860754 25.2786326)",,,
497918552,False,residential,True,108.595,,"LINESTRING (45.861197 25.2816263, 45.8617579 25.2807917)",,,
497918563,False,residential,False,66.748,,"LINESTRING (45.861197 25.2816263, 45.860631 25.2813126)",,,
497918563,False,residential,True,58.631,,"LINESTRING (45.861197 25.2816263, 45.8616942 25.2819018)",,,
497918552,False,residential,False,13.757,,"LINESTRING (45.8626279 25.2794973, 45.8625568 25.279603)",,,
497918623,True,tertiary,False,138.168,,"LINESTRING (45.8626279 25.2794973, 45.8634594 25.2799582, 45.863797 25.2801503)",,,
497918555,False,residential,True,154.816,,"LINESTRING (45.8630237 25.2798644, 45.8622412 25.2810635)",,,
497918624,True,tertiary,False,55.215,,"LINESTRING (45.8630237 25.2798644, 45.8625568 25.279603)",,,
497918553,False,residential,True,106.225,,"LINESTRING (45.8593494 25.2820515, 45.8588048 25.2828701)",,,
497918573,False,residential,False,73.531,,"LINESTRING (45.8593494 25.2820515, 45.8587305 25.2816992)",,,
497918573,False,residential,True,68.079,,"LINESTRING (45.8593494 25.2820515, 45.8599224 25.2823777)",,,
497918553,False,residential,False,141.006,,"LINESTRING (45.8580818 25.2839567, 45.8588048 25.2828701)",,,
497918560,False,residential,True,68.079,,"LINESTRING (45.8580818 25.2839567, 45.8586594 25.2842762)",,,
497918561,False,residential,False,138.212,,"LINESTRING (45.8599224 25.2823777, 45.860631 25.2813126)",,,
497918561,False,residential,True,105.236,,"LINESTRING (45.8599224 25.2823777, 45.8593829 25.2831887)",,,
497918573,False,residential,False,68.079,,"LINESTRING (45.8599224 25.2823777, 45.8593494 25.2820515)",,,
497918554,False,residential,True,151.774,,"LINESTRING (45.8609498 25.2829466, 45.8622469 25.2836448)",,,
497918555,False,residential,False,138.198,,"LINESTRING (45.8609498 25.2829466, 45.8616942 25.2819018)",,,
497918555,False,residential,True,105.009,,"LINESTRING (45.8609498 25.2829466, 45.8603842 25.2837405)",,,
497918554,False,residential,False,151.774,,"LINESTRING (45.8622469 25.2836448, 45.8609498 25.2829466)",,,
383512671,True,primary,False,139.999,80,"LINESTRING (45.8622469 25.2836448, 45.8623302 25.2835622, 45.8629632 25.2829923, 45.8632285 25.282752)",2,5755,King Abdulaziz Road
497918555,False,residential,False,108.23,,"LINESTRING (45.8616942 25.2819018, 45.8622412 25.2810635)",,,
497918555,False,residential,True,138.198,,"LINESTRING (45.8616942 25.2819018, 45.8609498 25.2829466)",,,
497918563,False,residential,False,58.631,,"LINESTRING (45.8616942 25.2819018, 45.861197 25.2816263)",,,
497918563,False,residential,True,180.928,,"LINESTRING (45.8616942 25.2819018, 45.8632285 25.282752)",,,
497918555,False,residential,False,105.009,,"LINESTRING (45.8603842 25.2837405, 45.8609498 25.2829466)",,,
497918562,False,residential,False,50.406,,"LINESTRING (45.8603842 25.2837405, 45.8599561 25.2835046)",,,
497918562,False,residential,True,137.496,,"LINESTRING (45.8603842 25.2837405, 45.8615519 25.2843841)",,,
497918558,False,residential,False,63.794,,"LINESTRING (45.858873 25.2850669, 45.85921 25.2845808)",,,
497918560,False,residential,False,128.84,,"LINESTRING (45.8603031 25.2851855, 45.85921 25.2845808)",,,
497918560,False,residential,True,61.712,,"LINESTRING (45.8603031 25.2851855, 45.8608267 25.2854751)",,,
497918558,False,residential,True,141.236,,"LINESTRING (45.8599561 25.2835046, 45.85921 25.2845808)",,,
497918562,False,residential,False,67.493,,"LINESTRING (45.8599561 25.2835046, 45.8593829 25.2831887)",,,
497918562,False,residential,True,50.406,,"LINESTRING (45.8599561 25.2835046, 45.8603842 25.2837405)",,,
497918561,False,residential,False,62.221,,"LINESTRING (45.8583404 25.2847557, 45.8586594 25.2842762)",,,
497918560,False,residential,False,61.712,,"LINESTRING (45.8608267 25.2854751, 45.8603031 25.2851855)",,,
383512671,True,primary,False,141.823,80,"LINESTRING (45.8608267 25.2854751, 45.8608892 25.2853562, 45.8612573 25.2847555, 45.8615519 25.2843841)",2,5755,King Abdulaziz Road
497918561,False,residential,True,138.212,,"LINESTRING (45.860631 25.2813126, 45.8599224 25.2823777)",,,
497918563,False,residential,False,77.561,,"LINESTRING (45.860631 25.2813126, 45.8599733 25.2809481)",,,
497918563,False,residential,True,66.748,,"LINESTRING (45.860631 25.2813126, 45.861197 25.2816263)",,,
497918562,False,residential,True,74.218,,"LINESTRING (45.8581745 25.2825227, 45.8588048 25.2828701)",,,
497918562,False,residential,False,137.496,,"LINESTRING (45.8615519 25.2843841, 45.8603842 25.2837405)",,,
383512671,True,primary,False,108.05,80,"LINESTRING (45.8615519 25.2843841, 45.8617401 25.2841467, 45.8622469 25.2836448)",2,5755,King Abdulaziz Road
497918563,False,residential,True,65.643,,"LINESTRING (45.8588812 25.280343, 45.8594379 25.2806514)",,,
497918568,False,residential,False,11.63,,"LINESTRING (45.8588812 25.280343, 45.8589416 25.2802538)",,,
497918568,False,residential,True,23.801,,"LINESTRING (45.8588812 25.280343, 45.8587575 25.2805255)",,,
383512671,True,primary,False,109.84,80,"LINESTRING (45.8632285 25.282752, 45.8640002 25.2820528)",2,5755,King Abdulaziz Road
497918563,False,residential,False,180.928,,"LINESTRING (45.8632285 25.282752, 45.8616942 25.2819018)",,,
497918574,False,residential,False,42.262,,"LINESTRING (45.8586319 25.2796501, 45.8584127 25.2799744)",,,
497918574,False,residential,True,58.217,,"LINESTRING (45.8586319 25.2796501, 45.8589339 25.2792034)",,,
497918566,False,residential,True,61.561,,"LINESTRING (45.8582256 25.2802513, 45.8587575 25.2805255)",,,
497918574,False,residential,True,26.897,,"LINESTRING (45.8582256 25.2802513, 45.8583651 25.2800449)",,,
497918566,False,residential,False,61.561,,"LINESTRING (45.8587575 25.2805255, 45.8582256 25.2802513)",,,
497918568,False,residential,False,23.801,,"LINESTRING (45.8587575 25.2805255, 45.8588812 25.280343)",,,
497918568,False,residential,True,113.638,,"LINESTRING (45.8587575 25.2805255, 45.8581672 25.281397)",,,
497918567,False,residential,True,61.589,,"LINESTRING (45.8584127 25.2799744, 45.8589416 25.2802538)",,,
497918574,False,residential,False,9.185,,"LINESTRING (45.8584127 25.2799744, 45.8583651 25.2800449)",,,
497918574,False,residential,True,42.262,,"LINESTRING (45.8584127 25.2799744, 45.8586319 25.2796501)",,,
497918567,False,residential,False,61.589,,"LINESTRING (45.8589416 25.2802538, 45.8584127 25.2799744)",,,
497918568,False,residential,False,98.774,,"LINESTRING (45.8589416 25.2802538, 45.8594547 25.2794963)",,,
497918568,False,residential,True,11.63,,"LINESTRING (45.8589416 25.2802538, 45.8588812 25.280343)",,,
497918568,False,residential,True,98.774,,"LINESTRING (45.8594547 25.2794963, 45.8589416 25.2802538)",,,
497918576,False,residential,False,61.667,,"LINESTRING (45.8594547 25.2794963, 45.8589339 25.2792034)",,,
497918576,False,residential,True,65.479,,"LINESTRING (45.8594547 25.2794963, 45.8600077 25.2798073)",,,
497918568,False,residential,False,113.638,,"LINESTRING (45.8581672 25.281397, 45.8587575 25.2805255)",,,
497918573,False,residential,True,65.855,,"LINESTRING (45.8581672 25.281397, 45.8587305 25.2816992)",,,
497918577,True,tertiary,False,54.772,,"LINESTRING (45.8584584 25.2821023, 45.8581745 25.2825227)",,,
497918574,False,residential,False,26.897,,"LINESTRING (45.8583651 25.2800449, 45.8582256 25.2802513)",,,
497918574,False,residential,True,9.185,,"LINESTRING (45.8583651 25.2800449, 45.8584127 25.2799744)",,,
497918573,False,residential,False,65.855,,"LINESTRING (45.8587305 25.2816992, 45.8581672 25.281397)",,,
497918573,False,residential,True,73.531,,"LINESTRING (45.8587305 25.2816992, 45.8593494 25.2820515)",,,
497918577,True,tertiary,False,52.512,,"LINESTRING (45.8587305 25.2816992, 45.8584584 25.2821023)",,,
497918574,False,residential,False,58.217,,"LINESTRING (45.8589339 25.2792034, 45.8586319 25.2796501)",,,
497918576,False,residential,True,61.667,,"LINESTRING (45.8589339 25.2792034, 45.8594547 25.2794963)",,,
497918576,False,residential,False,52.882,,"LINESTRING (45.8640002 25.2820528, 45.8635536 25.2818016)",,,
383512671,True,primary,False,97.314,80,"LINESTRING (45.8640002 25.2820528, 45.8644085 25.2816829, 45.8646679 25.2814197)",2,5755,King Abdulaziz Road
497918577,True,tertiary,False,17.785,,"LINESTRING (45.8608478 25.278497, 45.860754 25.2786326)",,,
497918623,True,tertiary,False,177.72299999999998,,"LINESTRING (45.8608478 25.278497, 45.8608801 25.2785152, 45.8623482 25.2793419)",,,
497918623,True,tertiary,False,18.806,,"LINESTRING (45.8651237 25.2809049, 45.8652546 25.2810257)",,,
383512671,True,primary,False,220.455,80,"LINESTRING (45.8651237 25.2809049, 45.8653846 25.2804674, 45.8658063 25.2795993, 45.8660092 25.2790942)",2,5755,King Abdulaziz Road
168131534,True,primary,False,58.316,80,"LINESTRING (45.8655299 25.2805641, 45.8652546 25.2810257)",2,5755,King Abdulaziz Road
497918578,False,residential,True,77.224,,"LINESTRING (45.8655299 25.2805641, 45.8662261 25.2808574)",,,
497918578,False,residential,False,77.224,,"LINESTRING (45.8662261 25.2808574, 45.8655299 25.2805641)",,,
497918581,False,residential,True,75.307,,"LINESTRING (45.8662261 25.2808574, 45.865769 25.2813939)",,,
497918581,False,residential,False,150.13600000000002,,"LINESTRING (45.8662261 25.2808574, 45.8662462 25.2808338, 45.8668363 25.279626)",,,
497918579,False,residential,True,80.393,,"LINESTRING (45.8660827 25.2793844, 45.8668363 25.279626)",,,
168131534,True,primary,False,142.534,80,"LINESTRING (45.8660827 25.2793844, 45.8659723 25.2796594, 45.8655452 25.2805383, 45.8655299 25.2805641)",2,5755,King Abdulaziz Road
497918579,False,residential,False,47.096,,"LINESTRING (45.8672762 25.2797715, 45.8668363 25.279626)",,,
497918580,False,residential,True,278.296,,"LINESTRING (45.8672762 25.2797715, 45.8674747 25.2806058, 45.8673781 25.2810035, 45.8670884 25.2814644, 45.8676791 25.2819353)",,,
497918584,False,residential,True,69.052,,"LINESTRING (45.8676791 25.2819353, 45.8672579 25.2824258)",,,
497918580,False,residential,False,278.29600000000005,,"LINESTRING (45.8676791 25.2819353, 45.8670884 25.2814644, 45.8673781 25.2810035, 45.8674747 25.2806058, 45.8672762 25.2797715)",,,
497918579,False,residential,False,80.393,,"LINESTRING (45.8668363 25.279626, 45.8660827 25.2793844)",,,
497918579,False,residential,True,47.096,,"LINESTRING (45.8668363 25.279626, 45.8672762 25.2797715)",,,
497918581,False,residential,True,150.13600000000002,,"LINESTRING (45.8668363 25.279626, 45.8662462 25.2808338, 45.8662261 25.2808574)",,,
497918581,False,residential,False,75.307,,"LINESTRING (45.865769 25.2813939, 45.8662261 25.2808574)",,,
497918623,True,tertiary,False,110.718,,"LINESTRING (45.865769 25.2813939, 45.8666425 25.2820002)",,,
497918583,False,residential,True,246.68099999999998,,"LINESTRING (45.8672492 25.2775579, 45.867185 25.278229, 45.867075 25.2790196, 45.8662985 25.2787617)",,,
497918584,False,residential,False,80.205,,"LINESTRING (45.8672492 25.2775579, 45.8669275 25.2774359, 45.8665085 25.2772904)",,,
