osmid,highway,junction,oneway,reversed,length,geometry,ref
703211759,primary,roundabout,True,False,34.362,"LINESTRING (43.614666 25.3652698, 43.6145304 25.3652893, 43.6143825 25.3652643, 43.6143333 25.3652437)",
315171977,tertiary,,False,False,59.855,"LINESTRING (43.6173909 25.3617321, 43.6168519 25.3619613)",
315171977,tertiary,,False,True,16.691,"LINESTRING (43.6173909 25.3617321, 43.6175436 25.361673)",
315171116,tertiary,,True,False,145.36100000000002,"LINESTRING (43.6173909 25.3617321, 43.6174307 25.361211, 43.6174954 25.3608435, 43.6175755 25.3604371)",
315171979,tertiary,,True,False,28.526000000000003,"LINESTRING (43.6182728 25.3578108, 43.6182808 25.3578675, 43.6182698 25.3579238, 43.6182407 25.3579746, 43.6181963 25.3580153, 43.6181691 25.3580284)",
315180018,residential,,False,False,149.974,"LINESTRING (43.6175755 25.3604371, 43.6163225 25.36117)",
315171116,tertiary,,True,False,226.62599999999998,"LINESTRING (43.6175755 25.3604371, 43.6177265 25.3597605, 43.6178687 25.3590433, 43.6179302 25.3587403, 43.6179564 25.35843)",
315171979,tertiary,,True,False,12.71,"LINESTRING (43.6179575 25.3580232, 43.6179099 25.3579855, 43.6178769 25.3579368)",
703211757,primary,,True,False,13.037,"LINESTRING (43.614432 25.3605502, 43.6144354 25.360433)",411
1041386058,tertiary,,True,False,288.194,"LINESTRING (43.614432 25.3605502, 43.612122 25.3604927, 43.6115649 25.3604786)",
703211757,primary,,True,False,126.429,"LINESTRING (43.6144354 25.360433, 43.6144642 25.3592963)",411
315171509,tertiary,,True,False,68.18,"LINESTRING (43.6103752 25.360336, 43.6110535 25.3603524)",
315171510,tertiary,,True,False,12.509,"LINESTRING (43.6103752 25.360336, 43.6103678 25.3604483)",
315171509,tertiary,,True,False,12.836,"LINESTRING (43.6102475 25.3603329, 43.6103752 25.360336)",
315171977,tertiary,,False,False,16.691,"LINESTRING (43.6175436 25.361673, 43.6173909 25.3617321)",
317014334,tertiary,,True,False,389.351,"LINESTRING (43.6175436 25.361673, 43.617554 25.3620206, 43.6178728 25.3640127, 43.6181723 25.3651211)",
315171977,tertiary,,False,False,111.938,"LINESTRING (43.6168519 25.3619613, 43.6158163 25.3623324)",
315171977,tertiary,,False,True,59.855,"LINESTRING (43.6168519 25.3619613, 43.6173909 25.3617321)",
315180019,residential,,False,False,102.818,"LINESTRING (43.6168519 25.3619613, 43.6163225 25.36117)",
315171977,tertiary,,False,True,111.938,"LINESTRING (43.6158163 25.3623324, 43.6168519 25.3619613)",
317014321,residential,,False,False,15.95,"LINESTRING (43.6158163 25.3623324, 43.6158287 25.3624754)",
317014321,residential,,False,True,116.224,"LINESTRING (43.6158163 25.3623324, 43.6157833 25.3612876)",
207376550,primary,,True,False,117.101,"LINESTRING (43.6145664 25.3625959, 43.61453 25.3636485)",411
315180019,residential,,False,True,101.665,"LINESTRING (43.615799 25.3603876, 43.6163225 25.36117)",
317014321,residential,,False,False,100.088,"LINESTRING (43.615799 25.3603876, 43.6157833 25.3612876)",
315180009,residential,,False,False,133.48000000000002,"LINESTRING (43.615799 25.3603876, 43.6163924 25.3602476, 43.6167048 25.3600814, 43.6169776 25.3598795)",
315180009,residential,,False,True,113.66900000000001,"LINESTRING (43.615799 25.3603876, 43.6155936 25.3603994, 43.6146685 25.3603762)",
315171979,tertiary,,True,False,19.073999999999998,"LINESTRING (43.6181498 25.357687, 43.6182042 25.3577163, 43.6182464 25.3577588, 43.6182728 25.3578108)",
315180010,residential,,False,True,95.789,"LINESTRING (43.6178769 25.3579368, 43.6169712 25.3582056)",
315171979,tertiary,,True,False,31.79,"LINESTRING (43.6178769 25.3579368, 43.6178613 25.3578814, 43.6178648 25.3578243, 43.6178868 25.3577707, 43.6179256 25.3577255, 43.6179774 25.3576927)",
315180022,residential,,False,False,8.954,"LINESTRING (43.6155751 25.3580168, 43.6155773 25.3579363)",
315171980,tertiary,,True,False,101.905,"LINESTRING (43.6155751 25.3580168, 43.6148168 25.3584053, 43.6146946 25.3584715)",
315180022,residential,,False,False,91.182,"LINESTRING (43.6155773 25.3579363, 43.6155828 25.3571163)",
315180022,residential,,False,True,8.954,"LINESTRING (43.6155773 25.3579363, 43.6155751 25.3580168)",
315171981,tertiary,,True,False,145.704,"LINESTRING (43.6155773 25.3579363, 43.6159163 25.3577884, 43.6163188 25.3576712, 43.6169516 25.3575341)",
207376550,primary,,True,False,17.333,"LINESTRING (43.6147001 25.3583157, 43.6146946 25.3584715)",411
315171981,tertiary,,True,False,99.386,"LINESTRING (43.6147001 25.3583157, 43.6148142 25.3583227, 43.6155773 25.3579363)",
207376550,primary,,True,False,55.248,"LINESTRING (43.6146946 25.3584715, 43.6146769 25.3589681)",411
315172258,tertiary,,False,False,59.138,"LINESTRING (43.6101331 25.3568358, 43.6095449 25.3568176)",
315172258,tertiary,,False,True,54.825,"LINESTRING (43.6101331 25.3568358, 43.6106784 25.3568527)",
315172258,tertiary,,False,False,104.452,"LINESTRING (43.6117173 25.3568848, 43.6106784 25.3568527)",
315172259,tertiary,,False,True,55.34,"LINESTRING (43.6117173 25.3568848, 43.6117023 25.3573823)",
