osmid,oneway,highway,reversed,length,geometry,ref,name
306943776,True,residential,False,11.987,"LINESTRING (44.3793731 24.4933505, 44.3793782 24.4934582)",,
306942720,True,tertiary,False,230.464,"LINESTRING (44.3793731 24.4933505, 44.3810688 24.4936663, 44.3815156 24.4937669, 44.3815952 24.4937976)",,
758428719,False,tertiary,True,11.847,"LINESTRING (44.3835155 24.4945801, 44.3834754 24.4946802)",,
306942720,True,tertiary,False,230.10999999999999,"LINESTRING (44.3835155 24.4945801, 44.3841283 24.4947737, 44.3843136 24.4948031, 44.3845654 24.4948429, 44.3846176 24.4948512, 44.3849444 24.4949039, 44.3852899 24.4949596, 44.3857304 24.4950231)",,
758428719,False,tertiary,False,191.43900000000002,"LINESTRING (44.3835155 24.4945801, 44.3838086 24.4938365, 44.3839575 24.4932208, 44.3840043 24.4929226)",,
306942708,True,tertiary,False,222.034,"LINESTRING (44.3856098 24.4951183, 44.3852091 24.4950525, 44.3845112 24.494948, 44.3836985 24.4947698, 44.3834754 24.4946802)",,
306942708,True,tertiary,False,8.598,"LINESTRING (44.3856936 24.4951311, 44.3856098 24.4951183)",,
306944067,False,residential,False,12.573,"LINESTRING (44.3856936 24.4951311, 44.3857304 24.4950231)",,
306942707,True,tertiary,False,96.43299999999999,"LINESTRING (44.3856936 24.4951311, 44.3857379 24.4956314, 44.3858256 24.4959879)",,
306942706,True,tertiary,False,130.036,"LINESTRING (44.3858191 24.4963899, 44.385786 24.4962283, 44.3856446 24.4956068, 44.3856182 24.4952372)",,
306943868,True,residential,False,214.21699999999998,"LINESTRING (44.3858191 24.4963899, 44.3856269 24.4963374, 44.3855397 24.4963428, 44.3854404 24.4963867, 44.3853652 24.4964551, 44.385293 24.4966605, 44.3851062 24.4972173, 44.3848916 24.4978575)",,
306942726,False,residential,True,49.389,"LINESTRING (44.3859515 24.4968663, 44.3864306 24.4969512)",,
306942707,True,tertiary,False,98.13,"LINESTRING (44.3859515 24.4968663, 44.3860207 24.4977205, 44.3860184 24.4977464)",,
