osmid,highway,oneway,reversed,length,ref,geometry,junction
332548476,residential,False,True,63.896,,"LINESTRING (45.4612219 25.0743142, 45.4605877 25.0743293)",
759032843,primary,True,False,54.791,505,"LINESTRING (45.4612219 25.0743142, 45.4612422 25.0738218)",
332548477,residential,False,False,63.797,,"LINESTRING (45.4612422 25.0738218, 45.4606091 25.0738403)",
759032843,primary,True,False,237.631,505,"LINESTRING (45.4612422 25.0738218, 45.4612975 25.073356, 45.4614795 25.0728186, 45.4617168 25.0723385, 45.4620254 25.0718298)",
140473330,tertiary,True,False,14.652,,"LINESTRING (45.4588719 25.0696419, 45.458861 25.0697733)",
332546039,secondary,True,False,49.132,5100,"LINESTRING (45.4588719 25.0696419, 45.4593597 25.0696392)",
136441831,secondary,True,False,7.967,5100,"LINESTRING (45.458861 25.0697733, 45.4587819 25.0697733)",
140473330,tertiary,True,False,114.721,,"LINESTRING (45.458861 25.0697733, 45.4588559 25.070805)",
907639362,residential,False,True,51.759,,"LINESTRING (45.4589025 25.0756659, 45.4594039 25.0755638)",
332546039,secondary,True,False,8.495,5100,"LINESTRING (45.4587876 25.0696443, 45.4588719 25.0696419)",
136441831,secondary,True,False,70.037,5100,"LINESTRING (45.4587819 25.0697733, 45.4580866 25.0697645)",
140473338,tertiary,True,False,14.356,,"LINESTRING (45.4587819 25.0697733, 45.4587876 25.0696443)",
136441831,secondary,True,False,11.977,5100,"LINESTRING (45.4575698 25.0697687, 45.4574509 25.0697669)",
332552764,tertiary,True,False,14.278,,"LINESTRING (45.4575698 25.0697687, 45.4575714 25.0696403)",
332546039,secondary,True,False,15.28,5100,"LINESTRING (45.4575714 25.0696403, 45.4577228 25.0696315)",
332552764,tertiary,True,False,78.231,,"LINESTRING (45.4575714 25.0696403, 45.45758 25.0689368)",
140473609,residential,False,True,46.993,,"LINESTRING (45.4577325 25.0689834, 45.458199 25.0689909)",
332548466,tertiary,True,False,72.072,,"LINESTRING (45.4577325 25.0689834, 45.4577228 25.0696315)",
332546039,secondary,True,False,107.256,5100,"LINESTRING (45.4577228 25.0696315, 45.4587876 25.0696443)",
332548466,tertiary,True,False,14.279,,"LINESTRING (45.4577228 25.0696315, 45.4577209 25.0697599)",
136441831,secondary,True,False,15.25,5100,"LINESTRING (45.4577209 25.0697599, 45.4575698 25.0697687)",
140473579,residential,False,False,114.554,,"LINESTRING (45.4616679 25.0676519, 45.4605308 25.0676311)",
140473607,residential,False,True,88.455,,"LINESTRING (45.4616679 25.0676519, 45.4616442 25.0684471)",
140473579,residential,False,False,33.547,,"LINESTRING (45.4605308 25.0676311, 45.4601978 25.067625)",
140473579,residential,False,True,114.554,,"LINESTRING (45.4605308 25.0676311, 45.4616679 25.0676519)",
140473604,residential,False,False,111.444,,"LINESTRING (45.4605308 25.0676311, 45.4605124 25.0686332)",
140473579,residential,False,False,81.641,,"LINESTRING (45.4601978 25.067625, 45.4593874 25.0676102)",
140473579,residential,False,True,33.547,,"LINESTRING (45.4601978 25.067625, 45.4605308 25.0676311)",
140473579,residential,False,True,81.641,,"LINESTRING (45.4593874 25.0676102, 45.4601978 25.067625)",
140473599,residential,False,False,111.604,,"LINESTRING (45.4593874 25.0676102, 45.4593737 25.0686138)",
