osmid,oneway,highway,reversed,length,geometry,bridge
203779415,True,primary,False,77.79299999999999,"LINESTRING (42.7300299 18.3014177, 42.7300686 18.3016481, 42.7301008 18.3018514, 42.7301457 18.3020272, 42.7301764 18.3021015)",
704995367,True,primary,False,109.831,"LINESTRING (42.7300299 18.3014177, 42.729962 18.3016629, 42.7299304 18.3016981, 42.729901 18.3017064, 42.7298596 18.3017022, 42.7298193 18.3016847, 42.729803 18.3016567, 42.7298041 18.3016278, 42.7298237 18.3015906, 42.7298672 18.3015254, 42.7298901 18.3014851, 42.7299075 18.3014251, 42.7299077 18.3013803, 42.7298739 18.3011377)",
704995367,True,primary,False,159.363,"LINESTRING (42.7294745 18.2981853, 42.7294776 18.2979222, 42.7295227 18.2973742, 42.7295813 18.2967563)",
1067548466,False,residential,True,50.769,"LINESTRING (42.7294745 18.2981853, 42.7290353 18.2981762, 42.7289951 18.2981661)",
540863560,False,residential,True,69.449,"LINESTRING (42.7295742 18.2990701, 42.7289176 18.2990319)",
704995367,True,primary,False,98.976,"LINESTRING (42.7295742 18.2990701, 42.7295171 18.298637, 42.7294991 18.2985002, 42.7294745 18.2981853)",
137616277,True,primary,False,62.83,"LINESTRING (42.7304028 18.3034631, 42.7303959 18.3032197, 42.7303709 18.3031271, 42.7303058 18.303051, 42.7301907 18.3029845)",
704995371,True,primary_link,False,75.459,"LINESTRING (42.7304028 18.3034631, 42.7304738 18.303289, 42.7305247 18.3032311, 42.7305958 18.3031983, 42.730671 18.3031847, 42.7307422 18.3031905, 42.7308092 18.3032118, 42.7309373 18.3032677)",
203779381,True,tertiary,False,45.6,"LINESTRING (42.7353919 18.3021927, 42.7358231 18.3022167)",
1067541249,False,residential,False,88.58200000000001,"LINESTRING (42.7353919 18.3021927, 42.7353841 18.3020215, 42.735368 18.3019044, 42.7353278 18.3018, 42.7352661 18.3015657, 42.7352419 18.3014129)",
203779415,True,primary,False,55.841,"LINESTRING (42.7303403 18.3024451, 42.7306506 18.3028518)",
704995373,True,primary_link,False,104.231,"LINESTRING (42.7303403 18.3024451, 42.7304846 18.3028581, 42.73049 18.3028943, 42.7304824 18.3029192, 42.7304573 18.3029492, 42.7304225 18.3029616, 42.730356 18.3029636, 42.7300381 18.302937)",
