osmid,oneway,ref,highway,maxspeed,reversed,length,geometry
389117666,True,5,trunk,100,False,91.304,"LINESTRING (42.9109428 16.5814638, 42.9116721 16.5818947)"
269147058,False,,residential,,True,64.843,"LINESTRING (42.9109428 16.5814638, 42.9110904 16.5812376, 42.9112456 16.5809584)"
269147061,False,,residential,,False,27.376,"LINESTRING (42.9126803 16.5794515, 42.9129196 16.579541)"
269147061,False,,residential,,True,23.903,"LINESTRING (42.9126803 16.5794515, 42.9124592 16.5794154)"
269147060,False,,residential,,True,153.732,"LINESTRING (42.9126803 16.5794515, 42.912594 16.5798101, 42.9125671 16.5800929, 42.9126283 16.5803519, 42.9125399 16.5807727, 42.9125248 16.5808054)"
269147062,False,,residential,,True,35.221,"LINESTRING (42.9074171 16.5793566, 42.9075983 16.5790917)"
389117666,True,5,trunk,100,False,138.536,"LINESTRING (42.9074171 16.5793566, 42.9080776 16.5797875, 42.9085069 16.5800349)"
269147061,False,,residential,,False,105.433,"LINESTRING (42.9075871 16.5777045, 42.9085678 16.5778293)"
269147062,False,,residential,,False,61.281,"LINESTRING (42.9075871 16.5777045, 42.9075113 16.5782508)"
269147052,False,,residential,,True,30.338,"LINESTRING (42.9125686 16.5813808, 42.9123172 16.5812528)"
269147061,False,,residential,,False,82.41,"LINESTRING (42.9125686 16.5813808, 42.912187 16.5820254)"
269147061,False,,residential,,True,24.67,"LINESTRING (42.9125686 16.5813808, 42.9126959 16.5811955)"
269147053,False,,living_street,,False,125.6,"LINESTRING (42.9107056 16.5796414, 42.9106844 16.5794328, 42.9105154 16.5790892, 42.9105076 16.5788024, 42.9105666 16.5785556)"
269147053,False,,living_street,,True,56.129999999999995,"LINESTRING (42.9107056 16.5796414, 42.9108263 16.5797363, 42.9108451 16.580091)"
1022421599,False,,living_street,,True,224.12699999999998,"LINESTRING (42.9107056 16.5796414, 42.9099547 16.5795264, 42.9099405 16.5793257, 42.9097759 16.5788698, 42.9096864 16.5785815, 42.9097034 16.5782795)"
269147061,False,,residential,,False,17.756,"LINESTRING (42.9115589 16.5790104, 42.9116707 16.5791288)"
269147061,False,,residential,,True,32.369,"LINESTRING (42.9115589 16.5790104, 42.9112801 16.5788949)"
1022421609,False,,residential,,True,35.754,"LINESTRING (42.9115589 16.5790104, 42.9116246 16.5788912, 42.9118186 16.5788739)"
269147056,False,,living_street,,False,67.2,"LINESTRING (42.9114732 16.5801443, 42.9108451 16.580091)"
269147058,False,,residential,,False,62.234,"LINESTRING (42.9114732 16.5801443, 42.9113902 16.5806983)"
269147058,False,,residential,,True,116.127,"LINESTRING (42.9114732 16.5801443, 42.9115322 16.5796301, 42.9115483 16.5793885, 42.9116707 16.5791288)"
269147056,False,,living_street,,False,30.466,"LINESTRING (42.9108451 16.580091, 42.9105878 16.5802104)"
269147056,False,,living_street,,True,67.2,"LINESTRING (42.9108451 16.580091, 42.9114732 16.5801443)"
269147053,False,,living_street,,False,56.129999999999995,"LINESTRING (42.9108451 16.580091, 42.9108263 16.5797363, 42.9107056 16.5796414)"
269147057,False,,living_street,,False,17.707,"LINESTRING (42.9075113 16.5782508, 42.9073462 16.5782687)"
269147062,False,,residential,,True,61.281,"LINESTRING (42.9075113 16.5782508, 42.9075871 16.5777045)"
269147062,False,,residential,,False,94.381,"LINESTRING (42.9075113 16.5782508, 42.9075267 16.5787891, 42.9075983 16.5790917)"
269147055,False,,living_street,,False,57.81700000000001,"LINESTRING (42.9090378 16.5791931, 42.9091288 16.5794963, 42.9090964 16.5796984)"
269147055,False,,living_street,,True,126.806,"LINESTRING (42.9090378 16.5791931, 42.9091173 16.5788339, 42.9091504 16.5786019, 42.9091441 16.5782942, 42.9091954 16.5780682)"
1022421600,False,,living_street,,False,94.27199999999999,"LINESTRING (42.9090378 16.5791931, 42.9088646 16.5791608, 42.9086858 16.5791023, 42.9085374 16.5791432, 42.908195 16.5790226)"
269147054,False,,living_street,,True,64.054,"LINESTRING (42.908195 16.5790226, 42.9075983 16.5790917)"
269147054,False,,living_street,,False,144.851,"LINESTRING (42.908195 16.5790226, 42.9083404 16.5785813, 42.9084852 16.5784322, 42.9085872 16.5783036, 42.9085678 16.5778293)"
1022421600,False,,living_street,,True,94.27199999999999,"LINESTRING (42.908195 16.5790226, 42.9085374 16.5791432, 42.9086858 16.5791023, 42.9088646 16.5791608, 42.9090378 16.5791931)"
269147061,False,,residential,,True,43.452,"LINESTRING (42.9097034 16.5782795, 42.9093294 16.5781239)"
269147061,False,,residential,,False,96.98100000000001,"LINESTRING (42.9097034 16.5782795, 42.9104503 16.5785184, 42.9105666 16.5785556)"
1022421599,False,,living_street,,False,224.127,"LINESTRING (42.9097034 16.5782795, 42.9096864 16.5785815, 42.9097759 16.5788698, 42.9099405 16.5793257, 42.9099547 16.5795264, 42.9107056 16.5796414)"
269147052,False,,residential,,False,30.338,"LINESTRING (42.9123172 16.5812528, 42.9125686 16.5813808)"
269147052,False,,residential,,True,19.597,"LINESTRING (42.9123172 16.5812528, 42.9121612 16.5811595)"
269147060,False,,residential,,False,54.446,"LINESTRING (42.9123172 16.5812528, 42.9125248 16.5808054)"
269147061,False,,residential,,True,16.424,"LINESTRING (42.9121059 16.582151, 42.912187 16.5820254)"
389117666,True,5,trunk,100,False,447.43499999999995,"LINESTRING (42.9121059 16.582151, 42.9140481 16.5832969, 42.9156805 16.5842616)"
269147058,False,,residential,,True,32.432,"LINESTRING (42.9116707 16.5791288, 42.9118186 16.5788739)"
269147061,False,,residential,,True,17.756,"LINESTRING (42.9116707 16.5791288, 42.9115589 16.5790104)"
269147058,False,,residential,,False,116.12700000000001,"LINESTRING (42.9116707 16.5791288, 42.9115483 16.5793885, 42.9115322 16.5796301, 42.9114732 16.5801443)"
269147061,False,,residential,,False,92.017,"LINESTRING (42.9116707 16.5791288, 42.9119879 16.5793385, 42.9124592 16.5794154)"
269147052,False,,residential,,False,96.857,"LINESTRING (42.9113902 16.5806983, 42.9121612 16.5811595)"
269147058,False,,residential,,False,32.771,"LINESTRING (42.9113902 16.5806983, 42.9112456 16.5809584)"
269147058,False,,residential,,True,62.234,"LINESTRING (42.9113902 16.5806983, 42.9114732 16.5801443)"
269147057,False,,living_street,,True,17.707,"LINESTRING (42.9073462 16.5782687, 42.9075113 16.5782508)"
269147061,False,,residential,,True,14.393,"LINESTRING (42.9130454 16.5795881, 42.9129196 16.579541)"
1021479367,False,,residential,,False,57.496,"LINESTRING (42.9130454 16.5795881, 42.913559 16.5797464)"
269147061,False,,residential,,False,63.875,"LINESTRING (42.9130454 16.5795881, 42.9132223 16.5797383, 42.9133214 16.5798523, 42.9134115 16.5800322)"
269147061,False,,residential,,False,23.308,"LINESTRING (42.9085678 16.5778293, 42.9087751 16.5778961)"
269147061,False,,residential,,True,105.433,"LINESTRING (42.9085678 16.5778293, 42.9075871 16.5777045)"
269147054,False,,living_street,,False,134.65699999999998,"LINESTRING (42.9085678 16.5778293, 42.9085067 16.5776706, 42.9085296 16.576629)"
269147054,False,,living_street,,True,144.851,"LINESTRING (42.9085678 16.5778293, 42.9085872 16.5783036, 42.9084852 16.5784322, 42.9083404 16.5785813, 42.908195 16.5790226)"
269147061,False,,residential,,False,48.709,"LINESTRING (42.9087751 16.5778961, 42.9091954 16.5780682)"
269147061,False,,residential,,True,23.308,"LINESTRING (42.9087751 16.5778961, 42.9085678 16.5778293)"
1022421601,False,,living_street,,False,62.579,"LINESTRING (42.9087751 16.5778961, 42.9089275 16.5773526)"
269147054,False,,living_street,,False,64.054,"LINESTRING (42.9075983 16.5790917, 42.908195 16.5790226)"
269147062,False,,residential,,False,35.221,"LINESTRING (42.9075983 16.5790917, 42.9074171 16.5793566)"
269147062,False,,residential,,True,94.381,"LINESTRING (42.9075983 16.5790917, 42.9075267 16.5787891, 42.9075113 16.5782508)"
389117666,True,5,trunk,100,False,84.534,"LINESTRING (42.9085069 16.5800349, 42.9091752 16.5804444)"
269147056,False,,living_street,,True,76.34,"LINESTRING (42.9085069 16.5800349, 42.9085988 16.5798876, 42.9089099 16.5797468, 42.9090964 16.5796984)"
269147056,False,,living_street,,True,30.466,"LINESTRING (42.9105878 16.5802104, 42.9108451 16.580091)"
269147056,False,,living_street,,False,44.299,"LINESTRING (42.9105878 16.5802104, 42.9102058 16.5801907, 42.9101727 16.5801894)"
269147059,False,,residential,,False,85.177,"LINESTRING (42.9105878 16.5802104, 42.9106278 16.5804416, 42.9107309 16.5807863, 42.9107889 16.5809502)"
269147055,False,,living_street,,True,57.81700000000001,"LINESTRING (42.9090964 16.5796984, 42.9091288 16.5794963, 42.9090378 16.5791931)"
269147056,False,,living_street,,False,76.34,"LINESTRING (42.9090964 16.5796984, 42.9089099 16.5797468, 42.9085988 16.5798876, 42.9085069 16.5800349)"
269147056,False,,living_street,,True,133.92600000000002,"LINESTRING (42.9090964 16.5796984, 42.9093252 16.5798136, 42.9096283 16.5799228, 42.9098349 16.5799497, 42.9098311 16.5800264, 42.9101297 16.5801877, 42.9101727 16.5801894)"
269147061,False,,residential,,False,83.698,"LINESTRING (42.9134226 16.5803942, 42.9133135 16.5805685, 42.9132024 16.5806974, 42.9130786 16.5807909, 42.9129743 16.5808666, 42.9128899 16.5809348)"
269147061,False,,residential,,True,40.282,"LINESTRING (42.9134226 16.5803942, 42.9134115 16.5801806, 42.9134115 16.5800322)"
