osmid,oneway,name,highway,reversed,length,maxspeed,geometry
745710216,True,Anderson Street,tertiary,False,9.671,,"LINESTRING (118.5767464 -20.3130781, 118.576811 -20.3130157)"
26273478,False,Edgar Street,residential,False,15.32,,"LINESTRING (118.5761077 -20.3106775, 118.5762116 -20.3107749)"
499073748,True,Richardson Street,residential,False,109.20500000000001,50,"LINESTRING (118.5761077 -20.3106775, 118.5765917 -20.3102923, 118.5769447 -20.3100923)"
26273478,False,Edgar Street,residential,False,13.091,,"LINESTRING (118.5777018 -20.3121725, 118.5777938 -20.3122526)"
26273478,False,Edgar Street,residential,True,219.773,,"LINESTRING (118.5777018 -20.3121725, 118.5762116 -20.3107749)"
745710219,True,Anderson Street,tertiary,False,131.3,,"LINESTRING (118.5777018 -20.3121725, 118.578147 -20.311767, 118.578605 -20.3113498)"
711537191,False,Wedge Street,tertiary,False,87.553,,"LINESTRING (118.5775767 -20.3137701, 118.5773318 -20.3135355, 118.5769893 -20.3132075)"
"[741154298, 579315503, 711537191]",False,"['Wedge Street', 'Wilson Street']","['tertiary', 'trunk']","[False, True]",435.06600000000003,"['60', '70']","LINESTRING (118.5775767 -20.3137701, 118.5780452 -20.3141879, 118.5781983 -20.3141153, 118.5808759 -20.3136874, 118.5815047 -20.3135869)"
27901156,False,McKay Street,residential,False,11.953,,"LINESTRING (118.578605 -20.3113498, 118.5786867 -20.3114252)"
27901156,False,McKay Street,residential,True,114.192,,"LINESTRING (118.578605 -20.3113498, 118.5778484 -20.3106074)"
745710219,True,Anderson Street,tertiary,False,337.339,,"LINESTRING (118.578605 -20.3113498, 118.5789801 -20.310992, 118.5791679 -20.310858, 118.5793599 -20.3107541, 118.5796097 -20.3106868, 118.5798722 -20.3106541, 118.5808558 -20.310533, 118.5811654 -20.3105112, 118.5815799 -20.3105303)"
27901156,False,McKay Street,residential,False,94.288,,"LINESTRING (118.5772266 -20.3099918, 118.5778484 -20.3106074)"
499073751,False,Richardson Street,residential,True,31.449,50,"LINESTRING (118.5772266 -20.3099918, 118.5769447 -20.3100923)"
"[27901199, 499073751]",False,"['Richardson Street', 'Withnell Street']",residential,False,286.868,50,"LINESTRING (118.5772266 -20.3099918, 118.5773488 -20.3099437, 118.5774439 -20.3099063, 118.5777497 -20.3097937, 118.5780095 -20.3096979, 118.5780313 -20.3096899, 118.5781009 -20.3096615, 118.5788216 -20.3093677, 118.5789896 -20.309329, 118.5791384 -20.3094011, 118.5792194 -20.3100361)"
499073751,False,Richardson Street,residential,False,31.449,50,"LINESTRING (118.5769447 -20.3100923, 118.5772266 -20.3099918)"
499073756,True,Richardson Street,residential,False,107.72999999999999,,"LINESTRING (118.5769447 -20.3100923, 118.5766668 -20.3103539, 118.5762116 -20.3107749)"
697759752,True,The Esplanade,residential,False,8.2,,"LINESTRING (118.5758619 -20.3139045, 118.5759169 -20.3139572)"
697759753,False,Anderson Street,unclassified,False,123.828,,"LINESTRING (118.5758619 -20.3139045, 118.5758013 -20.3139491, 118.5757668 -20.3139983, 118.5757471 -20.3140506, 118.5757405 -20.3140999, 118.5757487 -20.3141661, 118.5757717 -20.3142261, 118.5760967 -20.314908)"
699468151,True,Anderson Street,tertiary,False,130.2,,"LINESTRING (118.5758619 -20.3139045, 118.5763072 -20.3134833, 118.5767464 -20.3130781)"
27901199,False,Withnell Street,residential,False,54.478,,"LINESTRING (118.5792194 -20.3100361, 118.5792926 -20.3105212)"
27901363,False,Kingsmill Street,residential,True,249.987,,"LINESTRING (118.5792194 -20.3100361, 118.5815981 -20.3097572)"
"[499073751, 27901199]",False,"['Richardson Street', 'Withnell Street']",residential,True,286.868,50,"LINESTRING (118.5792194 -20.3100361, 118.5791384 -20.3094011, 118.5789896 -20.309329, 118.5788216 -20.3093677, 118.5781009 -20.3096615, 118.5780313 -20.3096899, 118.5780095 -20.3096979, 118.5777497 -20.3097937, 118.5774439 -20.3099063, 118.5773488 -20.3099437, 118.5772266 -20.3099918)"
27901363,False,Kingsmill Street,residential,False,156.554,,"LINESTRING (118.5792194 -20.3100361, 118.578708 -20.310222, 118.5778484 -20.3106074)"
27901156,False,McKay Street,residential,False,114.192,,"LINESTRING (118.5778484 -20.3106074, 118.578605 -20.3113498)"
27901156,False,McKay Street,residential,True,94.288,,"LINESTRING (118.5778484 -20.3106074, 118.5772266 -20.3099918)"
27901363,False,Kingsmill Street,residential,True,156.554,,"LINESTRING (118.5778484 -20.3106074, 118.578708 -20.310222, 118.5792194 -20.3100361)"
27901363,False,Kingsmill Street,residential,False,249.987,,"LINESTRING (118.5815981 -20.3097572, 118.5792194 -20.3100361)"
62288375,False,Hardie Street,residential,False,85.986,,"LINESTRING (118.5815981 -20.3097572, 118.5815799 -20.3105303)"
62288375,False,Hardie Street,residential,True,60.967,,"LINESTRING (118.5815981 -20.3097572, 118.5816201 -20.3092093)"
27901363,False,Kingsmill Street,residential,True,214.302,,"LINESTRING (118.5815981 -20.3097572, 118.583304 -20.3097873, 118.5836523 -20.3098052)"
62288375,False,Hardie Street,residential,False,12.415,,"LINESTRING (118.5815799 -20.3105303, 118.5815764 -20.3106419)"
62288375,False,Hardie Street,residential,True,85.986,,"LINESTRING (118.5815799 -20.3105303, 118.5815981 -20.3097572)"
745710219,True,Anderson Street,tertiary,False,212.2,,"LINESTRING (118.5815799 -20.3105303, 118.5835635 -20.310956)"
62288375,False,Hardie Street,residential,False,68.467,,"LINESTRING (118.581547 -20.3115735, 118.5815401 -20.3121892)"
