osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref
112119005,Sturt Place,residential,False,False,110.253,,"LINESTRING (144.8478689 -34.5062441, 144.8466812 -34.5060854)",
173812860,Maiden Lane,residential,False,False,90.788,,"LINESTRING (144.8478689 -34.5062441, 144.8477415 -34.5070538)",
173812860,Maiden Lane,residential,False,True,38.128,,"LINESTRING (144.8478689 -34.5062441, 144.8479298 -34.5059049)",
23853465,Edward Street,residential,False,False,91.705,50,"LINESTRING (144.8466812 -34.5060854, 144.8465272 -34.5069003)",
23853465,Edward Street,residential,False,True,62.941,50,"LINESTRING (144.8466812 -34.5060854, 144.8467821 -34.5055255)",
112119005,Sturt Place,residential,False,True,110.253,,"LINESTRING (144.8466812 -34.5060854, 144.8478689 -34.5062441)",
14118950,Belmore Street,residential,False,False,229.904,50,"LINESTRING (144.8405632 -34.5119527, 144.8430434 -34.512266)",
23170080,Pine Street,residential,False,True,93.066,50,"LINESTRING (144.8405632 -34.5119527, 144.8407081 -34.5111243)",
"[23170080, 171518848]","['Brunker Street', 'Pine Street']",residential,False,"[False, True]",354.815,50,"LINESTRING (144.8405632 -34.5119527, 144.840515 -34.5122502, 144.8404197 -34.5127503, 144.8403807 -34.5129526, 144.8403895 -34.5130369, 144.8404287 -34.5130958, 144.8404838 -34.51314, 144.8405744 -34.5131759, 144.8406811 -34.513191, 144.8417908 -34.5133477, 144.8418204 -34.5133514, 144.8426496 -34.5134643, 144.8428264 -34.5134881)",
14118950,Belmore Street,residential,False,True,229.904,50,"LINESTRING (144.8430434 -34.512266, 144.8405632 -34.5119527)",
23853414,Lachlan Street,primary,False,False,73.41499999999999,50,"LINESTRING (144.8430434 -34.512266, 144.8429887 -34.5125547, 144.8429269 -34.5129192)",B75
23853414,Lachlan Street,primary,False,True,71.069,50,"LINESTRING (144.8430434 -34.512266, 144.8431323 -34.511804, 144.8431462 -34.511732, 144.8431645 -34.5116347)",B75
23853414,Lachlan Street,primary,False,True,63.926,50,"LINESTRING (144.8428264 -34.5134881, 144.842905 -34.513048, 144.8429269 -34.5129192)",B75
"[171518848, 23170080]","['Brunker Street', 'Pine Street']",residential,False,"[False, True]",354.81500000000005,50,"LINESTRING (144.8428264 -34.5134881, 144.8426496 -34.5134643, 144.8418204 -34.5133514, 144.8417908 -34.5133477, 144.8406811 -34.513191, 144.8405744 -34.5131759, 144.8404838 -34.51314, 144.8404287 -34.5130958, 144.8403895 -34.5130369, 144.8403807 -34.5129526, 144.8404197 -34.5127503, 144.840515 -34.5122502, 144.8405632 -34.5119527)",
23170080,Pine Street,residential,False,False,9.769,50,"LINESTRING (144.8415544 -34.5062182, 144.8415396 -34.5063052)",
23170080,Pine Street,residential,False,False,246.877,50,"LINESTRING (144.8415396 -34.5063052, 144.8411663 -34.508504)",
23170080,Pine Street,residential,False,True,9.769,50,"LINESTRING (144.8415396 -34.5063052, 144.8415544 -34.5062182)",
14117691,Leonard Street,residential,False,False,231.222,50,"LINESTRING (144.8415396 -34.5063052, 144.8421526 -34.5063801, 144.8427765 -34.5064579, 144.8432028 -34.5065014, 144.8432827 -34.5065134, 144.8440355 -34.5066102)",
14117691,Leonard Street,residential,False,False,230.585,50,"LINESTRING (144.8440355 -34.5066102, 144.8465272 -34.5069003)",
23853414,Lachlan Street,primary,False,True,155.968,50,"LINESTRING (144.8440355 -34.5066102, 144.8442733 -34.5052213)",B75
14117691,Leonard Street,residential,False,True,231.22199999999998,50,"LINESTRING (144.8440355 -34.5066102, 144.8432827 -34.5065134, 144.8432028 -34.5065014, 144.8427765 -34.5064579, 144.8421526 -34.5063801, 144.8415396 -34.5063052)",
23853414,Lachlan Street,primary,False,False,144.712,50,"LINESTRING (144.8440355 -34.5066102, 144.8439466 -34.5071005, 144.8438965 -34.5073767, 144.8438463 -34.5076982, 144.8438149 -34.5078988)",B75
14117691,Leonard Street,residential,False,False,112.569,50,"LINESTRING (144.8465272 -34.5069003, 144.8477415 -34.5070538)",
