osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,width
29064701,Gladstone Street,residential,50,False,True,143.736,"LINESTRING (149.5903005 -32.5954619, 149.5918159 -32.5956642)",,,,
24412366,Gladstone Street,tertiary,50,False,False,223.231,"LINESTRING (149.5903005 -32.5954619, 149.5895635 -32.5953683, 149.5894088 -32.5953487, 149.5883991 -32.5952206, 149.5879442 -32.5951629)",,,,
29064744,Lewis Street,residential,50,False,True,232.77300000000002,"LINESTRING (149.5903005 -32.5954619, 149.5901914 -32.5959926, 149.5900154 -32.5970057, 149.5899165 -32.59753)",,,,
58400525,Lawson Street,residential,50,False,True,231.301,"LINESTRING (149.5930918 -32.5937218, 149.5929315 -32.5946265, 149.5928967 -32.594823, 149.5928477 -32.5950844, 149.5928332 -32.5951615, 149.5928108 -32.5952811, 149.5927177 -32.5957779)",,,,
140855096,Horatio Street,primary,50,False,False,171.681,"LINESTRING (149.589527 -32.5995864, 149.5877153 -32.5993534)",2,B55,,
29064744,Lewis Street,residential,50,False,False,231.555,"LINESTRING (149.589527 -32.5995864, 149.5897255 -32.5985392, 149.5899165 -32.59753)",,,,
29064744,Lewis Street,residential,50,False,True,134.457,"LINESTRING (149.589527 -32.5995864, 149.589397 -32.6002017, 149.5893728 -32.6003348, 149.5892921 -32.6007792)",,,,
140855096,Horatio Street,primary,50,False,True,230.33100000000002,"LINESTRING (149.589527 -32.5995864, 149.5908154 -32.5997458, 149.5919581 -32.5998962)",2,B55,,
1117556029,Gladstone Street,tertiary,50,False,False,51.654,"LINESTRING (149.5877323 -32.5951342, 149.5871882 -32.595059)",,,,
291605327,,tertiary,50,True,False,15.323999999999998,"LINESTRING (149.5877323 -32.5951342, 149.5877404 -32.5951122, 149.5877547 -32.5950927, 149.5877745 -32.5950769, 149.5877983 -32.5950658, 149.5878247 -32.5950601, 149.587852 -32.5950601)",,,roundabout,
1117556027,Denison Street,residential,50,False,True,229.441,"LINESTRING (149.5899165 -32.59753, 149.5923385 -32.5978368)",,,,
29064744,Lewis Street,residential,50,False,False,232.77300000000002,"LINESTRING (149.5899165 -32.59753, 149.5900154 -32.5970057, 149.5901914 -32.5959926, 149.5903005 -32.5954619)",,,,
29064744,Lewis Street,residential,50,False,True,231.555,"LINESTRING (149.5899165 -32.59753, 149.5897255 -32.5985392, 149.589527 -32.5995864)",,,,
1117556027,Denison Street,residential,50,False,False,233.289,"LINESTRING (149.5899165 -32.59753, 149.5879087 -32.5972766, 149.5875747 -32.597234, 149.5874538 -32.5972185)",,,,
35162267,Castlereagh Highway,primary,50,True,False,14.393,"LINESTRING (149.5870228 -32.5991932, 149.5870631 -32.5991841, 149.5871047 -32.5991869, 149.5871372 -32.5991982, 149.5871645 -32.5992167)",,B55,roundabout,
504549260,Church Street,tertiary,50,True,False,32.754999999999995,"LINESTRING (149.5870228 -32.5991932, 149.5870712 -32.5990819, 149.5871401 -32.5989157)",1,,,
35162267,Castlereagh Highway,primary,50,True,False,3.293,"LINESTRING (149.5871645 -32.5992167, 149.5871846 -32.599241)",,B55,roundabout,
35162267,Castlereagh Highway,primary,50,True,False,3.327,"LINESTRING (149.5871697 -32.5993532, 149.5871435 -32.5993734)",,B55,roundabout,
35162267,Castlereagh Highway,primary,50,True,False,3.912,"LINESTRING (149.5869983 -32.5993691, 149.5869703 -32.599343)",,B55,roundabout,
