osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,junction
98421994,False,,,White Street,residential,50,True,132.738,"LINESTRING (151.6690654 -30.2201582, 151.6692796 -30.219058, 151.6692946 -30.218981)",,
98411367,False,2,,Ollera Street,secondary,50,False,51.484,"LINESTRING (151.669214 -30.2166038, 151.6697425 -30.21668)",,
"[1119507505, 98411367]",False,2,,Ollera Street,secondary,"['60', '50']",True,171.237,"LINESTRING (151.669214 -30.2166038, 151.6688538 -30.2165519, 151.6674578 -30.2163422)",,
"[98416582, 98416598]",False,2,,"['Elderberry Street', 'Nielsen Street']",residential,,False,202.413,"LINESTRING (151.669214 -30.2166038, 151.6694253 -30.2154951, 151.6702219 -30.2156025)",,
98416585,False,2,,Bradley Street,residential,50,True,104.99,"LINESTRING (151.6714134 -30.2216778, 151.6715301 -30.220739)",,
98416603,False,,,Moredun Street,residential,,False,186.57100000000003,"LINESTRING (151.6714134 -30.2216778, 151.6713231 -30.2216646, 151.6696514 -30.2214194, 151.6694999 -30.221446)",,
22474559,False,2,,Bradley Street,residential,,True,146.18,"LINESTRING (151.6715445 -30.2206392, 151.6717017 -30.2194, 151.6717103 -30.2193324)",,
98416586,True,1,,,residential,,False,17.569,"LINESTRING (151.6715445 -30.2206392, 151.6715666 -30.2206454, 151.6715842 -30.2206586, 151.6715943 -30.2206767, 151.6715954 -30.2206968, 151.6715878 -30.2207151, 151.6715727 -30.2207294, 151.6715525 -30.2207378, 151.6715301 -30.220739)",5,roundabout
98416585,False,2,,Bradley Street,residential,50,False,104.99,"LINESTRING (151.6715301 -30.220739, 151.6714134 -30.2216778)",,
98416586,True,1,,,residential,,False,9.463999999999999,"LINESTRING (151.6715301 -30.220739, 151.6715065 -30.2207315, 151.6714888 -30.2207161, 151.6714802 -30.2206958, 151.6714821 -30.2206758)",5,roundabout
98416599,False,,,Lagoon Street,residential,,False,134.164,"LINESTRING (151.6674578 -30.2163422, 151.6674308 -30.2164665, 151.667324 -30.2169586, 151.6672005 -30.2175281)",,
"[1119507505, 98411367]",False,2,,Ollera Street,secondary,"['60', '50']",False,171.237,"LINESTRING (151.6674578 -30.2163422, 151.6688538 -30.2165519, 151.669214 -30.2166038)",,
"[98411360, 98411365]",False,,,McKie Parkway,residential,50,False,150.30100000000002,"LINESTRING (151.6694999 -30.221446, 151.6692867 -30.2210137, 151.6691036 -30.2205028, 151.6690767 -30.2203763, 151.6690654 -30.2201582)",,
98416603,False,,,Moredun Street,residential,,True,186.571,"LINESTRING (151.6694999 -30.221446, 151.6696514 -30.2214194, 151.6713231 -30.2216646, 151.6714134 -30.2216778)",,
98411367,False,2,,Ollera Street,secondary,50,False,100.89,"LINESTRING (151.6697425 -30.21668, 151.6707782 -30.2168292)",,
98411367,False,2,,Ollera Street,secondary,50,True,51.484,"LINESTRING (151.6697425 -30.21668, 151.669214 -30.2166038)",,
98416578,False,,,White Street,residential,50,False,107.13000000000001,"LINESTRING (151.6697425 -30.21668, 151.6697185 -30.2168031, 151.6696211 -30.2173035, 151.6695576 -30.2176301)",,
98416599,False,,,Lagoon Street,residential,,True,134.164,"LINESTRING (151.6672005 -30.2175281, 151.667324 -30.2169586, 151.6674308 -30.2164665, 151.6674578 -30.2163422)",,
"[98422000, 98416605]",False,,,Balblair Street,residential,50,True,225.223,"LINESTRING (151.6672005 -30.2175281, 151.6673563 -30.2175507, 151.669512 -30.2178641)",,
22474559,False,2,,Bradley Street,residential,,False,152.813,"LINESTRING (151.6718836 -30.2179663, 151.6717245 -30.2192205, 151.6717103 -30.2193324)",,
"[1227468736, 22474559]",False,2,,Bradley Street,residential,,True,108.229,"LINESTRING (151.6718836 -30.2179663, 151.6719906 -30.2171225, 151.6719916 -30.2171148, 151.6720593 -30.2170138)",,
98416602,False,,,Moore Street,residential,,True,126.194,"LINESTRING (151.6718836 -30.2179663, 151.6717671 -30.2179488, 151.6712296 -30.2178713, 151.6706482 -30.2177874, 151.6705883 -30.2177788)",,
98411367,False,2,,Ollera Street,secondary,50,True,100.89,"LINESTRING (151.6707782 -30.2168292, 151.6697425 -30.21668)",,
98411367,False,2,,Ollera Street,secondary,50,False,124.79700000000001,"LINESTRING (151.6707782 -30.2168292, 151.6719537 -30.2169986, 151.6720593 -30.2170138)",,
98416596,False,,,Boorolong Street,residential,,True,107.156,"LINESTRING (151.6707782 -30.2168292, 151.670754 -30.2169501, 151.6705883 -30.2177788)",,
98421984,False,,,McKie Parkway,residential,,True,227.54700000000003,"LINESTRING (151.667444 -30.2187117, 151.6675523 -30.2187822, 151.6680457 -30.2190723, 151.6681444 -30.2191497, 151.668237 -30.2192453, 151.668736 -30.2199011, 151.6688765 -30.2200432, 151.6689781 -30.2201232, 151.6690654 -30.2201582)",,
"[98421992, 98421990]",False,,,Nincoola Street,residential,,True,180.31799999999998,"LINESTRING (151.667444 -30.2187117, 151.6678138 -30.2187655, 151.6692946 -30.218981)",,
98416593,False,,,Nincoola Street,residential,,False,63.742999999999995,"LINESTRING (151.6709785 -30.219226, 151.6703906 -30.2191404, 151.6703243 -30.2191308)",,
98416593,False,,,Nincoola Street,residential,,True,71.303,"LINESTRING (151.6709785 -30.219226, 151.6715901 -30.2193149, 151.6717103 -30.2193324)",,
567043482,False,1,,Bradley Lane,residential,,True,151.65,"LINESTRING (151.6709785 -30.219226, 151.6709645 -30.2192985, 151.670896 -30.2196382, 151.6707967 -30.2201783, 151.670723 -30.2205718)",,
98416578,False,,,White Street,residential,50,False,26.385,"LINESTRING (151.6695576 -30.2176301, 151.6695431 -30.2177043, 151.669512 -30.2178641)",,
98416578,False,,,White Street,residential,50,True,107.13,"LINESTRING (151.6695576 -30.2176301, 151.6696211 -30.2173035, 151.6697185 -30.2168031, 151.6697425 -30.21668)",,
98416602,False,,,Moore Street,residential,,False,100.407,"LINESTRING (151.6695576 -30.2176301, 151.6705232 -30.2177694, 151.6705883 -30.2177788)",,
98416578,False,,,White Street,residential,50,True,63.009,"LINESTRING (151.6692946 -30.218981, 151.6694034 -30.2184222)",,
98416593,False,,,Nincoola Street,residential,,True,100.331,"LINESTRING (151.6692946 -30.218981, 151.6702638 -30.219122, 151.6703243 -30.2191308)",,
"[98421992, 98421990]",False,,,Nincoola Street,residential,,False,180.31799999999998,"LINESTRING (151.6692946 -30.218981, 151.6678138 -30.2187655, 151.667444 -30.2187117)",,
98421994,False,,,White Street,residential,50,False,132.738,"LINESTRING (151.6692946 -30.218981, 151.6692796 -30.219058, 151.6690654 -30.2201582)",,
98416578,False,,,White Street,residential,50,False,62.929,"LINESTRING (151.669512 -30.2178641, 151.6694034 -30.2184222)",,
98416578,False,,,White Street,residential,50,True,26.385,"LINESTRING (151.669512 -30.2178641, 151.6695431 -30.2177043, 151.6695576 -30.2176301)",,
"[98422000, 98416605]",False,,,Balblair Street,residential,50,False,225.223,"LINESTRING (151.669512 -30.2178641, 151.6673563 -30.2175507, 151.6672005 -30.2175281)",,
22474559,False,2,,Bradley Street,residential,,False,146.18,"LINESTRING (151.6717103 -30.2193324, 151.6717017 -30.2194, 151.6715445 -30.2206392)",,
22474559,False,2,,Bradley Street,residential,,True,152.813,"LINESTRING (151.6717103 -30.2193324, 151.6717245 -30.2192205, 151.6718836 -30.2179663)",,
98416593,False,,,Nincoola Street,residential,,False,71.303,"LINESTRING (151.6717103 -30.2193324, 151.6715901 -30.2193149, 151.6709785 -30.219226)",,
98416596,False,,,Boorolong Street,residential,,False,107.156,"LINESTRING (151.6705883 -30.2177788, 151.670754 -30.2169501, 151.6707782 -30.2168292)",,
98416596,False,,,Boorolong Street,residential,,True,152.46200000000002,"LINESTRING (151.6705883 -30.2177788, 151.6705732 -30.2178494, 151.6703243 -30.2191308)",,
98416602,False,,,Moore Street,residential,,False,126.19399999999999,"LINESTRING (151.6705883 -30.2177788, 151.6706482 -30.2177874, 151.6712296 -30.2178713, 151.6717671 -30.2179488, 151.6718836 -30.2179663)",,
98416602,False,,,Moore Street,residential,,True,100.407,"LINESTRING (151.6705883 -30.2177788, 151.6705232 -30.2177694, 151.6695576 -30.2176301)",,
98416586,True,1,,,residential,,False,7.861999999999999,"LINESTRING (151.6714821 -30.2206758, 151.6714915 -30.2206588, 151.6715062 -30.220647, 151.6715245 -30.2206402, 151.6715445 -30.2206392)",5,roundabout
98416600,False,2,,MacKenzie Street,residential,,False,73.848,"LINESTRING (151.6714821 -30.2206758, 151.6714526 -30.2206718, 151.670723 -30.2205718)",,
"[98416598, 98416582]",False,2,,"['Elderberry Street', 'Nielsen Street']",residential,,True,202.413,"LINESTRING (151.6702219 -30.2156025, 151.6694253 -30.2154951, 151.669214 -30.2166038)",,
98416593,False,,,Nincoola Street,residential,,False,100.331,"LINESTRING (151.6703243 -30.2191308, 151.6702638 -30.219122, 151.6692946 -30.218981)",,
98416593,False,,,Nincoola Street,residential,,True,63.742999999999995,"LINESTRING (151.6703243 -30.2191308, 151.6703906 -30.2191404, 151.6709785 -30.219226)",,
98416596,False,,,Boorolong Street,residential,,False,152.46200000000002,"LINESTRING (151.6703243 -30.2191308, 151.6705732 -30.2178494, 151.6705883 -30.2177788)",,
"[98416600, 98416596]",False,2,,"['MacKenzie Street', 'Boorolong Street']",residential,,True,207.46599999999998,"LINESTRING (151.6703243 -30.2191308, 151.6703096 -30.2192055, 151.6702475 -30.2195276, 151.6701369 -30.2201134, 151.6700967 -30.2203376, 151.6701044 -30.2203912, 151.6701242 -30.2204338, 151.6701604 -30.2204656, 151.670273 -30.2204993, 151.670723 -30.2205718)",,
99141251,True,,,Llangothlin Road,unclassified,,False,47.353,"LINESTRING (151.67225 -30.2167011, 151.6722558 -30.2168709, 151.6723065 -30.2169515, 151.6723578 -30.2170044, 151.6724392 -30.2170686)",,
435948202,False,,,Llangothlin Road,unclassified,50,False,39.334,"LINESTRING (151.67225 -30.2167011, 151.6721278 -30.2169155, 151.6720593 -30.2170138)",,
98411367,False,2,,Ollera Street,secondary,50,True,37.008,"LINESTRING (151.6724392 -30.2170686, 151.6720593 -30.2170138)",,
98411367,False,2,,Ollera Street,secondary,50,False,37.132999999999996,"LINESTRING (151.6724392 -30.2170686, 151.6727506 -30.2171134, 151.6728204 -30.2171235)",,
"[98290444, 762382437]",False,2,A15,Malpas Street,trunk,70,False,193.452,"LINESTRING (151.6726966 -30.2199786, 151.6727771 -30.2194953, 151.6729085 -30.218707, 151.6729835 -30.2182566)",,
98290444,False,2,A15,Malpas Street,trunk,70,True,143.04399999999998,"LINESTRING (151.6726966 -30.2199786, 151.6725366 -30.2209394, 151.6724845 -30.2212519)",,
99145771,False,,,Tenterden Street,residential,,True,215.337,"LINESTRING (151.6726966 -30.2199786, 151.6728456 -30.2200006, 151.6749062 -30.2203024)",,
98290444,False,2,A15,Malpas Street,trunk,70,True,170.882,"LINESTRING (151.6724845 -30.2212519, 151.6722311 -30.222773)",,
99145773,False,,,Lackey Street,residential,,True,213.139,"LINESTRING (151.6724845 -30.2212519, 151.6746727 -30.2215666)",,
98290444,False,2,A15,Malpas Street,trunk,70,False,143.04399999999998,"LINESTRING (151.6724845 -30.2212519, 151.6725366 -30.2209394, 151.6726966 -30.2199786)",,
99145773,False,,,Lackey Street,residential,,False,213.139,"LINESTRING (151.6746727 -30.2215666, 151.6724845 -30.2212519)",,
99145775,False,,,Ryanda Street,residential,,False,142.352,"LINESTRING (151.6746727 -30.2215666, 151.6748933 -30.2203724, 151.6749062 -30.2203024)",,
98290444,False,2,A15,Malpas Street,trunk,70,False,170.882,"LINESTRING (151.6722311 -30.222773, 151.6724845 -30.2212519)",,
22474448,False,,17,Ollera Street,secondary,50,True,190.579,"LINESTRING (151.6754243 -30.2174974, 151.6734682 -30.2172139)",,
99145775,False,,,Ryanda Street,residential,,True,239.281,"LINESTRING (151.6754243 -30.2174974, 151.6754029 -30.2176129, 151.6752066 -30.2186759, 151.6750318 -30.2196224)",,
99145775,False,,,Ryanda Street,residential,,False,57.912,"LINESTRING (151.6749062 -30.2203024, 151.6750012 -30.2197881)",,
99145771,False,,,Tenterden Street,residential,,False,215.337,"LINESTRING (151.6749062 -30.2203024, 151.6728456 -30.2200006, 151.6726966 -30.2199786)",,
99145775,False,,,Ryanda Street,residential,,True,142.352,"LINESTRING (151.6749062 -30.2203024, 151.6748933 -30.2203724, 151.6746727 -30.2215666)",,
99145775,False,,,Ryanda Street,residential,,True,18.658,"LINESTRING (151.6750318 -30.2196224, 151.6750012 -30.2197881)",,
99145775,False,,,Ryanda Street,residential,,False,239.281,"LINESTRING (151.6750318 -30.2196224, 151.6752066 -30.2186759, 151.6754029 -30.2176129, 151.6754243 -30.2174974)",,
99145775,False,,,Ryanda Street,residential,,False,18.658,"LINESTRING (151.6750012 -30.2197881, 151.6750318 -30.2196224)",,
99145775,False,,,Ryanda Street,residential,,True,57.912,"LINESTRING (151.6750012 -30.2197881, 151.6749062 -30.2203024)",,
"[98416600, 98416596]",False,2,,"['MacKenzie Street', 'Boorolong Street']",residential,,False,207.46599999999998,"LINESTRING (151.670723 -30.2205718, 151.670273 -30.2204993, 151.6701604 -30.2204656, 151.6701242 -30.2204338, 151.6701044 -30.2203912, 151.6700967 -30.2203376, 151.6701369 -30.2201134, 151.6702475 -30.2195276, 151.6703096 -30.2192055, 151.6703243 -30.2191308)",,
98416600,False,2,,MacKenzie Street,residential,,True,73.848,"LINESTRING (151.670723 -30.2205718, 151.6714526 -30.2206718, 151.6714821 -30.2206758)",,
567043482,False,1,,Bradley Lane,residential,,False,151.65,"LINESTRING (151.670723 -30.2205718, 151.6707967 -30.2201783, 151.670896 -30.2196382, 151.6709645 -30.2192985, 151.6709785 -30.219226)",,
567043483,False,1,,Marsh Lane,residential,,True,191.869,"LINESTRING (151.6674332 -30.2181416, 151.6682298 -30.2182522, 151.668954 -30.2183519, 151.6694034 -30.2184222)",,
98416578,False,,,White Street,residential,50,False,63.009,"LINESTRING (151.6694034 -30.2184222, 151.6692946 -30.218981)",,
98416578,False,,,White Street,residential,50,True,62.929,"LINESTRING (151.6694034 -30.2184222, 151.669512 -30.2178641)",,
567043483,False,1,,Marsh Lane,residential,,False,191.869,"LINESTRING (151.6694034 -30.2184222, 151.668954 -30.2183519, 151.6682298 -30.2182522, 151.6674332 -30.2181416)",,
22474448,False,,17,Ollera Street,secondary,50,False,190.579,"LINESTRING (151.6734682 -30.2172139, 151.6754243 -30.2174974)",,
628566409,True,,17,Ollera Street,secondary,50,False,28.526999999999997,"LINESTRING (151.6734682 -30.2172139, 151.6734092 -30.2172382, 151.6732955 -30.2172282, 151.6732127 -30.2172213, 151.6731788 -30.2172184)",,
763215222,True,2,A15,Malpas Street,trunk,70,False,9.44,"LINESTRING (151.6731883 -30.2171339, 151.6731788 -30.2172184)",,
628566410,True,,17,Ollera Street,secondary,50,False,29.281999999999996,"LINESTRING (151.6731883 -30.2171339, 151.6733067 -30.2171521, 151.6734146 -30.2171687, 151.6734682 -30.2172139)",,
628566410,True,,17,Ollera Street,secondary,50,False,8.464,"LINESTRING (151.6731008 -30.2171251, 151.6731883 -30.2171339)",,
762382442,True,1,A15,Malpas Street,trunk,70,False,149.24599999999998,"LINESTRING (151.6731008 -30.2171251, 151.6731574 -30.2166472, 151.6732845 -30.215887, 151.6733227 -30.2157993)",,
98411367,False,2,,Ollera Street,secondary,50,True,37.132999999999996,"LINESTRING (151.6728204 -30.2171235, 151.6727506 -30.2171134, 151.6724392 -30.2170686)",,
628566412,True,1,,Ollera Street,secondary,,False,27.645000000000003,"LINESTRING (151.6728204 -30.2171235, 151.6728674 -30.2171026, 151.6730543 -30.2171206, 151.6731008 -30.2171251)",,
628566415,False,2,A15,Malpas Street,trunk,70,False,95.534,"LINESTRING (151.6733227 -30.2157993, 151.6734627 -30.2149487)",,
628566416,True,1,A15,Malpas Street,trunk,70,False,58.208,"LINESTRING (151.6733227 -30.2157993, 151.6733314 -30.2158939, 151.6732792 -30.2163201)",,
762382440,True,,17,Ollera Street,secondary,50,False,8.281,"LINESTRING (151.6731788 -30.2172184, 151.673093 -30.2172114)",,
762382441,True,1,A15,Malpas Street,trunk,70,False,117.465,"LINESTRING (151.6731788 -30.2172184, 151.6731593 -30.2173548, 151.6731356 -30.217521, 151.6730189 -30.2182059, 151.6729835 -30.2182566)",,
628566415,False,2,A15,Malpas Street,trunk,70,True,95.534,"LINESTRING (151.6734627 -30.2149487, 151.6733227 -30.2157993)",,
929518438,False,,,,unclassified,,False,165.581,"LINESTRING (151.6734627 -30.2149487, 151.6735698 -30.2150136, 151.6736109 -30.2150846, 151.6735997 -30.2152266, 151.673566 -30.2154203, 151.6735137 -30.2157077, 151.6734614 -30.2160079, 151.6734409 -30.2161225, 151.6734054 -30.2162113, 151.6732792 -30.2163201)",,
"[628566416, 762382439]",True,"['1', '2']",A15,Malpas Street,trunk,70,False,90.913,"LINESTRING (151.6732792 -30.2163201, 151.6732483 -30.2165724, 151.6731883 -30.2171339)",,
929518438,False,,,,unclassified,,True,165.581,"LINESTRING (151.6732792 -30.2163201, 151.6734054 -30.2162113, 151.6734409 -30.2161225, 151.6734614 -30.2160079, 151.6735137 -30.2157077, 151.673566 -30.2154203, 151.6735997 -30.2152266, 151.6736109 -30.2150846, 151.6735698 -30.2150136, 151.6734627 -30.2149487)",,
