osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
634132271,2,C315,Sydney Road,secondary,50,False,False,16.43,"LINESTRING (146.6900586 -36.3558894, 146.6901232 -36.3557511)",,
617700115,2,C315,Ford Street,secondary,50,False,True,258.729,"LINESTRING (146.6900586 -36.3558894, 146.6897896 -36.3563531, 146.6891717 -36.3576853, 146.6890833 -36.3578324, 146.6889951 -36.3579449, 146.6889224 -36.3580215)",,
1012663005,1,,Kars Street,residential,50,True,False,26.758,"LINESTRING (146.6900586 -36.3558894, 146.6899395 -36.3558205, 146.6898512 -36.3557207)",,
201524835,2,,Albert Road,secondary,60,False,True,105.954,"LINESTRING (146.6908598 -36.3629602, 146.691676 -36.3636501)",,
295035263,2,,Albert Road,secondary,60,False,False,36.94,"LINESTRING (146.6908598 -36.3629602, 146.6905942 -36.362706)",,
22781429,,,High Street,residential,50,False,False,77.29100000000001,"LINESTRING (146.6879676 -36.3603291, 146.6880676 -36.3602475, 146.688608 -36.3598634)",,
22781429,,,High Street,residential,50,False,True,233.65999999999997,"LINESTRING (146.6879676 -36.3603291, 146.6874996 -36.3606642, 146.6872698 -36.3608506, 146.6869711 -36.3610728, 146.6860518 -36.3617553)",,
54343853,2,,Camp Street,secondary,50,False,False,115.291,"LINESTRING (146.6879676 -36.3603291, 146.687604 -36.3600064, 146.687153 -36.3596023, 146.6871064 -36.3595584)",,
"[295035263, 54343853, 54343855]",2,,"['Camp Street', 'Albert Road']",secondary,"['60', '50']",False,True,181.80700000000002,"LINESTRING (146.6879676 -36.3603291, 146.6881191 -36.3604635, 146.6884873 -36.3607902, 146.6886029 -36.3608928, 146.6888111 -36.3610851, 146.6893125 -36.3615538)",yes,
52718608,2,C315,Ford Street,secondary,50,False,True,232.904,"LINESTRING (146.6851544 -36.3608961, 146.6832995 -36.3623644)",,
897840005,,,Church Street,residential,50,False,True,124.84,"LINESTRING (146.6851544 -36.3608961, 146.6860518 -36.3617553)",,
897840004,2,C315,Ford Street,secondary,50,False,False,217.59300000000002,"LINESTRING (146.6851544 -36.3608961, 146.686092 -36.3601846, 146.6868347 -36.3596302, 146.6869293 -36.3595596)",,
897840006,,,Church Street,residential,50,False,False,126.485,"LINESTRING (146.6851544 -36.3608961, 146.6847095 -36.3605107, 146.6842083 -36.3600516)",,
22781429,,,High Street,residential,50,False,True,229.937,"LINESTRING (146.6860518 -36.3617553, 146.6841994 -36.3631874)",,
897840005,,,Church Street,residential,50,False,False,124.84,"LINESTRING (146.6860518 -36.3617553, 146.6851544 -36.3608961)",,
22781429,,,High Street,residential,50,False,False,233.65999999999997,"LINESTRING (146.6860518 -36.3617553, 146.6869711 -36.3610728, 146.6872698 -36.3608506, 146.6874996 -36.3606642, 146.6879676 -36.3603291)",,
42473876,,,Church Street,residential,50,False,False,133.882,"LINESTRING (146.6842083 -36.3600516, 146.6835132 -36.3594432, 146.683188 -36.3591716)",,
"[617700114, 694468447]",,,Priory Lane,residential,50,False,True,263.617,"LINESTRING (146.6842083 -36.3600516, 146.6830312 -36.3609512, 146.6827722 -36.3611, 146.6826854 -36.3611499, 146.6824789 -36.3612618, 146.682273 -36.3614386, 146.6820322 -36.3616392)",,
897840006,,,Church Street,residential,50,False,True,126.485,"LINESTRING (146.6842083 -36.3600516, 146.6847095 -36.3605107, 146.6851544 -36.3608961)",,
897840007,2,,Loch Street,residential,50,False,False,230.64,"LINESTRING (146.6842083 -36.3600516, 146.6853433 -36.3591683, 146.685501 -36.3590456, 146.6860604 -36.3586102)",,
285846718,,,Church Street,residential,50,False,True,43.468,"LINESTRING (146.6819816 -36.3581654, 146.6821897 -36.3583142, 146.6823488 -36.358421)",,
305926470,,,Church Street,residential,50,False,True,34.996,"LINESTRING (146.6819816 -36.3581654, 146.6821356 -36.3582104, 146.6822005 -36.3582149, 146.6823606 -36.358234)",,
42473876,,,Church Street,residential,50,False,True,112.309,"LINESTRING (146.6823488 -36.358421, 146.683188 -36.3591716)",,
42473876,,,Church Street,residential,50,False,False,21.183,"LINESTRING (146.6823488 -36.358421, 146.6823343 -36.3583523, 146.6823402 -36.3582908, 146.6823606 -36.358234)",,
285846718,,,Church Street,residential,50,False,False,43.468,"LINESTRING (146.6823488 -36.358421, 146.6821897 -36.3583142, 146.6819816 -36.3581654)",,
45818628,,,Last Street,residential,50,False,False,235.719,"LINESTRING (146.6840923 -36.356866, 146.6860163 -36.3554193)",,
54239826,,,Camp Street,residential,50,False,False,141.672,"LINESTRING (146.6840923 -36.356866, 146.6830275 -36.3559237)",,
54239826,,,Camp Street,residential,50,False,True,131.729,"LINESTRING (146.6840923 -36.356866, 146.6850922 -36.3577349)",,
45818628,,,Last Street,residential,50,False,True,217.595,"LINESTRING (146.6840923 -36.356866, 146.6824689 -36.3581054, 146.6823909 -36.3581969, 146.6823606 -36.358234)",,
295035263,2,,Albert Road,secondary,60,False,False,81.127,"LINESTRING (146.6905942 -36.362706, 146.6899802 -36.3621695)",,
295035263,2,,Albert Road,secondary,60,False,True,36.94,"LINESTRING (146.6905942 -36.362706, 146.6908598 -36.3629602)",,
45818629,,,Loch Street,residential,50,False,True,233.409,"LINESTRING (146.6898512 -36.3557207, 146.6879873 -36.357188)",,
1012663003,1,,,residential,,True,False,24.618000000000002,"LINESTRING (146.6898512 -36.3557207, 146.6899626 -36.3557383, 146.6901232 -36.3557511)",,
52564391,,,Tanswell Street,residential,,False,True,93.454,"LINESTRING (146.6894982 -36.3601742, 146.6903644 -36.360643)",,
52564382,,,Dowling Court,residential,,False,False,99.095,"LINESTRING (146.6894982 -36.3601742, 146.6899955 -36.3599763, 146.6903651 -36.3598286, 146.6904142 -36.3598162, 146.690459 -36.3598139, 146.6905019 -36.3598159)",,
"[54343850, 54343851, 52564391]",,,Tanswell Street,residential,,False,False,88.936,"LINESTRING (146.6894982 -36.3601742, 146.6892835 -36.3601285, 146.6891285 -36.3601064, 146.6889608 -36.3600784, 146.688608 -36.3598634)",yes,
52564382,,,Dowling Court,residential,,False,True,99.095,"LINESTRING (146.6905019 -36.3598159, 146.690459 -36.3598139, 146.6904142 -36.3598162, 146.6903651 -36.3598286, 146.6899955 -36.3599763, 146.6894982 -36.3601742)",,
52564383,,,Atkinson Court,residential,,False,True,115.89800000000001,"LINESTRING (146.6920341 -36.3592418, 146.6911014 -36.3594442, 146.6910251 -36.3594684, 146.6909671 -36.3595026, 146.690923 -36.3595347, 146.6908185 -36.3595733)",,
166776567,,,Carter Drive,residential,50,False,False,42.501000000000005,"LINESTRING (146.6920341 -36.3592418, 146.6921619 -36.3594453, 146.6922697 -36.3595727)",,
"[425408144, 52564384, 425408143]",,,Billson Street,residential,50,False,True,164.207,"LINESTRING (146.6920341 -36.3592418, 146.6918831 -36.359003, 146.6918503 -36.3589555, 146.691827 -36.3589218, 146.6918025 -36.3588864, 146.691746 -36.3588434, 146.6916204 -36.3587826, 146.6915044 -36.3587117, 146.6914036 -36.3586417, 146.6908082 -36.3581734)",yes,
22781429,,,High Street,residential,50,False,True,114.808,"LINESTRING (146.6908082 -36.3581734, 146.6898911 -36.3588949)",,
22781429,,,High Street,residential,50,False,False,117.367,"LINESTRING (146.6908082 -36.3581734, 146.6911482 -36.357902, 146.6916975 -36.3574661, 146.6917412 -36.3574321)",,
"[52564384, 425408144, 425408143]",,,Billson Street,residential,50,False,False,164.207,"LINESTRING (146.6908082 -36.3581734, 146.6914036 -36.3586417, 146.6915044 -36.3587117, 146.6916204 -36.3587826, 146.691746 -36.3588434, 146.6918025 -36.3588864, 146.691827 -36.3589218, 146.6918503 -36.3589555, 146.6918831 -36.359003, 146.6920341 -36.3592418)",yes,
52564385,,,Jardine Street,residential,50,False,False,50.74999999999999,"LINESTRING (146.6922697 -36.3595727, 146.6921405 -36.3597298, 146.6921178 -36.3597703, 146.6921056 -36.3598073, 146.6921071 -36.3598511, 146.6921297 -36.3599042, 146.6921855 -36.3599767)",,
166776567,,,Carter Drive,residential,50,False,True,42.501000000000005,"LINESTRING (146.6922697 -36.3595727, 146.6921619 -36.3594453, 146.6920341 -36.3592418)",,
52564387,,,Short Street,residential,50,False,False,121.934,"LINESTRING (146.6832995 -36.3623644, 146.6841994 -36.3631874)",,
