osmid,ref,highway,junction,oneway,reversed,length,geometry,name,bridge,lanes,width
36960660,,residential,,False,False,257.731,"LINESTRING (150.7421989 -23.1328344, 150.7442342 -23.1330926, 150.7443642 -23.1331143, 150.7444516 -23.1331382, 150.7445461 -23.133173, 150.7446218 -23.1332251, 150.7446593 -23.13325)",Whitman Street,,,
306958514,,residential,,False,True,144.81300000000002,"LINESTRING (150.7421989 -23.1328344, 150.7421368 -23.1333157, 150.7420885 -23.1335377, 150.7419954 -23.1337093, 150.7418659 -23.1338534, 150.7417154 -23.1340147)",Arthur Street,,,
36960677,,residential,,False,True,167.317,"LINESTRING (150.7480163 -23.1329332, 150.7463952 -23.1327287)",Selvey Street,,,
36960677,,residential,,False,False,177.755,"LINESTRING (150.7480163 -23.1329332, 150.7481749 -23.1329382, 150.7482367 -23.1329198, 150.7482681 -23.1328804, 150.7483076 -23.1328493, 150.7483503 -23.1327946, 150.748398 -23.1327312, 150.7484227 -23.1326503, 150.7484534 -23.1324761, 150.748519 -23.1320654, 150.7485272 -23.131995, 150.7485314 -23.1319442, 150.7484952 -23.1319057, 150.7484472 -23.1318887, 150.7481718 -23.1318496)",Selvey Street,,,
37409033,,residential,,False,False,121.582,"LINESTRING (150.7480163 -23.1329332, 150.7481565 -23.1319049, 150.7481718 -23.1318496)",Logan Lane,,,
36960710,,residential,,False,True,72.723,"LINESTRING (150.7444716 -23.1313831, 150.744347 -23.132027)",Neil Street,,,
36960664,,tertiary,,True,False,36.653999999999996,"LINESTRING (150.7444716 -23.1313831, 150.7445537 -23.131328, 150.7446448 -23.1312893, 150.7447226 -23.1312645, 150.7447933 -23.131244)",John Street,,,
"[36960702, 36960695]",,"['residential', 'tertiary']",,"[False, True]","[False, True]",209.274,"LINESTRING (150.7444716 -23.1313831, 150.7442152 -23.1313685, 150.7433552 -23.1312618, 150.7433446 -23.1312605, 150.7425978 -23.1311573, 150.7425634 -23.1311451, 150.7424522 -23.1311058)",John Street,,2,14
36960664,,tertiary,,True,False,95.615,"LINESTRING (150.7473289 -23.1315312, 150.7482538 -23.1316576)",John Street,,,
36960682,,residential,,False,False,65.939,"LINESTRING (150.7398028 -23.1343825, 150.7398912 -23.1337951)",Morris Street,,,
36960649,,residential,,False,False,205.328,"LINESTRING (150.7423571 -23.1317797, 150.744347 -23.132027)",William Street,,,
36960649,,residential,,False,True,220.744,"LINESTRING (150.7423571 -23.1317797, 150.7402217 -23.1314885)",William Street,,,
306958514,,residential,,False,False,75.563,"LINESTRING (150.7423571 -23.1317797, 150.7424522 -23.1311058)",Arthur Street,,,
306958514,,residential,,False,True,118.388,"LINESTRING (150.7423571 -23.1317797, 150.7421989 -23.1328344)",Arthur Street,,,
36960649,,residential,,False,False,220.744,"LINESTRING (150.7402217 -23.1314885, 150.7423571 -23.1317797)",William Street,,,
36960682,,residential,,False,False,72.079,"LINESTRING (150.7402217 -23.1314885, 150.7403191 -23.1308465)",Morris Street,,,
36960682,,residential,,False,True,120.089,"LINESTRING (150.7402217 -23.1314885, 150.7400656 -23.1325589)",Morris Street,,,
36960702,,residential,,True,False,30.542,"LINESTRING (150.7447694 -23.1314042, 150.7444716 -23.1313831)",John Street,,,
36960653,,tertiary,roundabout,True,False,3.298,"LINESTRING (150.7472948 -23.1304809, 150.7472717 -23.1304602)",,,1,
36960695,,tertiary,,False,True,8.671,"LINESTRING (150.7390554 -23.1306614, 150.7389934 -23.1306082)",John Street,,2,14
36960695,,tertiary,,False,False,131.11599999999999,"LINESTRING (150.7390554 -23.1306614, 150.7391378 -23.1306927, 150.7391734 -23.1306973, 150.7403191 -23.1308465)",John Street,,2,14
36960660,,residential,,False,False,178.487,"LINESTRING (150.7446593 -23.13325, 150.7450887 -23.1336527, 150.7451947 -23.1337398, 150.74532 -23.1338122, 150.7454501 -23.1338506, 150.7461499 -23.1339324)",Whitman Street,,,
36960660,,residential,,False,True,257.731,"LINESTRING (150.7446593 -23.13325, 150.7446218 -23.1332251, 150.7445461 -23.133173, 150.7444516 -23.1331382, 150.7443642 -23.1331143, 150.7442342 -23.1330926, 150.7421989 -23.1328344)",Whitman Street,,,
36960672,,residential,,False,True,82.346,"LINESTRING (150.7446593 -23.13325, 150.744709 -23.1331886, 150.7447321 -23.1331495, 150.7447627 -23.1330704, 150.7448493 -23.1325408)",Atherton Street,,,
36960653,,tertiary,roundabout,True,False,16.225,"LINESTRING (150.7472717 -23.1304602, 150.747249 -23.1304211, 150.7472437 -23.1303716, 150.7472618 -23.1303225)",,,1,
826405141,,residential,,True,False,27.174999999999997,"LINESTRING (150.7485129 -23.1330952, 150.7484937 -23.133214, 150.7484937 -23.1332504, 150.7485038 -23.1332927, 150.7485238 -23.1333333)",Whitman Street,,,
306958514,,residential,,False,True,75.563,"LINESTRING (150.7424522 -23.1311058, 150.7423571 -23.1317797)",Arthur Street,,,
"[36960664, 36960695]",,tertiary,,"[False, True]",False,209.274,"LINESTRING (150.7424522 -23.1311058, 150.7425634 -23.1311451, 150.7425978 -23.1311573, 150.7433446 -23.1312605, 150.7433552 -23.1312618, 150.7442152 -23.1313685, 150.7444716 -23.1313831)",John Street,,2,14
36960695,,tertiary,,False,True,220.046,"LINESTRING (150.7424522 -23.1311058, 150.7418386 -23.1310174, 150.7413232 -23.1309594, 150.7403191 -23.1308465)",John Street,,2,14
36960658,,residential,,False,True,188.123,"LINESTRING (150.7417154 -23.1340147, 150.7398912 -23.1337951)",Burnett Street,,,
306958427,,residential,,False,True,161.673,"LINESTRING (150.7417154 -23.1340147, 150.7414799 -23.1343397, 150.7413973 -23.1345732, 150.7412476 -23.1353794)",Arthur Street,,,
306958514,,residential,,False,False,144.813,"LINESTRING (150.7417154 -23.1340147, 150.7418659 -23.1338534, 150.7419954 -23.1337093, 150.7420885 -23.1335377, 150.7421368 -23.1333157, 150.7421989 -23.1328344)",Arthur Street,,,
36960649,,residential,,False,True,205.328,"LINESTRING (150.744347 -23.132027, 150.7423571 -23.1317797)",William Street,,,
36960710,,residential,,False,False,72.723,"LINESTRING (150.744347 -23.132027, 150.7444716 -23.1313831)",Neil Street,,,
"[36960672, 36960649]",,residential,,False,False,110.055,"LINESTRING (150.744347 -23.132027, 150.7449345 -23.1321037, 150.7448493 -23.1325408)","['William Street', 'Atherton Street']",,,
36960653,,tertiary,roundabout,True,False,4.46,"LINESTRING (150.7474744 -23.1304626, 150.7474411 -23.1304885)",,,1,
306958427,,residential,,False,False,161.673,"LINESTRING (150.7412476 -23.1353794, 150.7413973 -23.1345732, 150.7414799 -23.1343397, 150.7417154 -23.1340147)",Arthur Street,,,
"[306958426, 306958428]",,residential,,False,"[False, True]",435.906,"LINESTRING (150.7412476 -23.1353794, 150.7411605 -23.1360905, 150.7410478 -23.1367688, 150.741029 -23.1369044, 150.741029 -23.1369686, 150.7410565 -23.137038, 150.741096 -23.1370992, 150.7411866 -23.1371754, 150.7432357 -23.1374299, 150.7434062 -23.1374511)","['Arthur Street', 'Cordingley Street']",,,
36960664,,tertiary,,True,False,209.697,"LINESTRING (150.745038 -23.1312628, 150.7470715 -23.1315066)",John Street,,,
36960662,,residential,,True,False,26.504,"LINESTRING (150.745038 -23.1312628, 150.7449704 -23.1313421, 150.7449135 -23.1313767, 150.7448391 -23.1314071)",Mary Street,,,
36960693,,residential,,False,True,22.937,"LINESTRING (150.7481718 -23.1318496, 150.7482538 -23.1316576)",John Street,,,
36960677,,residential,,False,True,177.755,"LINESTRING (150.7481718 -23.1318496, 150.7484472 -23.1318887, 150.7484952 -23.1319057, 150.7485314 -23.1319442, 150.7485272 -23.131995, 150.748519 -23.1320654, 150.7484534 -23.1324761, 150.7484227 -23.1326503, 150.748398 -23.1327312, 150.7483503 -23.1327946, 150.7483076 -23.1328493, 150.7482681 -23.1328804, 150.7482367 -23.1329198, 150.7481749 -23.1329382, 150.7480163 -23.1329332)",Selvey Street,,,
37409033,,residential,,False,True,121.582,"LINESTRING (150.7481718 -23.1318496, 150.7481565 -23.1319049, 150.7480163 -23.1329332)",Logan Lane,,,
36960702,,residential,,True,False,166.312,"LINESTRING (150.7481718 -23.1318496, 150.7472955 -23.1317421, 150.7470239 -23.1317014, 150.7465622 -23.1316357)",John Street,,,
36960660,,residential,,False,False,220.281,"LINESTRING (150.7400656 -23.1325589, 150.7421989 -23.1328344)",Whitman Street,,,
36960682,,residential,,False,False,120.089,"LINESTRING (150.7400656 -23.1325589, 150.7402217 -23.1314885)",Morris Street,,,
36960682,,residential,,False,True,138.611,"LINESTRING (150.7400656 -23.1325589, 150.7398912 -23.1337951)",Morris Street,,,
36960677,,residential,,False,False,167.317,"LINESTRING (150.7463952 -23.1327287, 150.7480163 -23.1329332)",Selvey Street,,,
304340848,,residential,,False,False,122.73,"LINESTRING (150.7463952 -23.1327287, 150.7465622 -23.1316357)",Vaughan Street,,,
304340848,,residential,,False,True,135.086,"LINESTRING (150.7463952 -23.1327287, 150.7461991 -23.1339301)",Vaughan Street,,,
36960677,,residential,,False,True,159.469,"LINESTRING (150.7463952 -23.1327287, 150.7456735 -23.1326299, 150.7448493 -23.1325408)",Selvey Street,,,
"[28533053, 126776854]",,secondary,,False,False,71.265,"LINESTRING (150.7466669 -23.1357723, 150.746572 -23.1355117, 150.7464914 -23.1351532)",Appleton Drive,yes,,
28533053,,secondary,,False,True,80.431,"LINESTRING (150.7466669 -23.1357723, 150.7467662 -23.1360334, 150.7469774 -23.1364357)",Appleton Drive,,,
36960656,,residential,,False,False,263.973,"LINESTRING (150.7466669 -23.1357723, 150.7465939 -23.1357915, 150.7465281 -23.1358346, 150.7464919 -23.1358937, 150.7464996 -23.1359587, 150.7465592 -23.1362652, 150.7464769 -23.1368506, 150.7464338 -23.1372333, 150.7463371 -23.1377035, 150.7462781 -23.1377602, 150.7461865 -23.1377879, 150.7460076 -23.1377924)",Sea View Road,,,
36960694,,residential,,False,False,10.047,"LINESTRING (150.746595 -23.134481, 150.7465024 -23.1344508)",Vaughan Street,,,
576067841,,secondary,,True,False,9.496,"LINESTRING (150.746595 -23.134481, 150.7465702 -23.1345633)",Appleton Drive,,,
304495505,,residential,,False,True,128.535,"LINESTRING (150.7434062 -23.1374511, 150.7446519 -23.1376061)",Cordingley Street,,,
37191550,,residential,,False,False,90.084,"LINESTRING (150.7434062 -23.1374511, 150.7434553 -23.1370286, 150.7435391 -23.1369224, 150.7437982 -23.1368343)",Johnathon Street,,,
"[306958426, 306958428]",,residential,,False,"[False, True]",435.90600000000006,"LINESTRING (150.7434062 -23.1374511, 150.7432357 -23.1374299, 150.7411866 -23.1371754, 150.741096 -23.1370992, 150.7410565 -23.137038, 150.741029 -23.1369686, 150.741029 -23.1369044, 150.7410478 -23.1367688, 150.7411605 -23.1360905, 150.7412476 -23.1353794)","['Cordingley Street', 'Arthur Street']",,,
37191550,,residential,,False,True,12.62,"LINESTRING (150.7439079 -23.1367823, 150.7437982 -23.1368343)",Johnathon Street,,,
37191551,,residential,,False,False,137.436,"LINESTRING (150.7460076 -23.1377924, 150.745814 -23.1390155)",Pfaff Street,,,
304495505,,residential,,False,False,140.161,"LINESTRING (150.7460076 -23.1377924, 150.7446519 -23.1376061)",Cordingley Street,,,
36960656,,residential,,False,True,263.97300000000007,"LINESTRING (150.7460076 -23.1377924, 150.7461865 -23.1377879, 150.7462781 -23.1377602, 150.7463371 -23.1377035, 150.7464338 -23.1372333, 150.7464769 -23.1368506, 150.7465592 -23.1362652, 150.7464996 -23.1359587, 150.7464919 -23.1358937, 150.7465281 -23.1358346, 150.7465939 -23.1357915, 150.7466669 -23.1357723)",Sea View Road,,,
37191551,,residential,,False,True,137.436,"LINESTRING (150.745814 -23.1390155, 150.7460076 -23.1377924)",Pfaff Street,,,
37191552,,residential,,False,False,138.537,"LINESTRING (150.745814 -23.1390155, 150.7463512 -23.1390812, 150.7464666 -23.1390443, 150.74656 -23.138966, 150.7465838 -23.1388604, 150.7466407 -23.1384526)",Grace Court,,,
37191552,,residential,,False,True,17.579,"LINESTRING (150.7466626 -23.1382958, 150.7466407 -23.1384526)",Grace Court,,,
37227108,,residential,,False,False,91.643,"LINESTRING (150.7446519 -23.1376061, 150.7447746 -23.1367897)",Shaw Street,,,
304495505,,residential,,False,False,128.535,"LINESTRING (150.7446519 -23.1376061, 150.7434062 -23.1374511)",Cordingley Street,,,
304495505,,residential,,False,True,140.161,"LINESTRING (150.7446519 -23.1376061, 150.7460076 -23.1377924)",Cordingley Street,,,
37227108,,residential,,False,True,91.643,"LINESTRING (150.7447746 -23.1367897, 150.7446519 -23.1376061)",Shaw Street,,,
37227108,,residential,,False,False,67.293,"LINESTRING (150.7447746 -23.1367897, 150.7448277 -23.136315, 150.7447765 -23.136196)",Shaw Street,,,
37227109,,residential,,False,False,180.346,"LINESTRING (150.7447746 -23.1367897, 150.7454766 -23.136866, 150.7455875 -23.1368605, 150.7456355 -23.1367658, 150.7457408 -23.1360067)",Baglow Avenue,,,
37227108,,residential,,False,True,67.293,"LINESTRING (150.7447765 -23.136196, 150.7448277 -23.136315, 150.7447746 -23.1367897)",Shaw Street,,,
37227109,,residential,,False,True,180.346,"LINESTRING (150.7457408 -23.1360067, 150.7456355 -23.1367658, 150.7455875 -23.1368605, 150.7454766 -23.136866, 150.7447746 -23.1367897)",Baglow Avenue,,,
20078553,10,secondary,roundabout,True,False,48.038,"LINESTRING (150.7482255 -23.1375133, 150.7482737 -23.1375517, 150.7483285 -23.1376299, 150.748351 -23.1377207, 150.7483485 -23.1377711, 150.7482909 -23.1378972)",,,,
20078553,10,secondary,roundabout,True,False,35.213,"LINESTRING (150.7477689 -23.1377214, 150.7477882 -23.1376371, 150.7478406 -23.1375574, 150.7479645 -23.1374806)",,,,
28595018,,secondary,,True,False,164.607,"LINESTRING (150.7477689 -23.1377214, 150.7476217 -23.1374227, 150.7475407 -23.1372613, 150.7469774 -23.1364357)",Appleton Drive,,,
36960705,,tertiary,,True,False,87.71,"LINESTRING (150.7483252 -23.1305628, 150.7474744 -23.1304626)",Queen Street,,,
36960708,,residential,,False,True,15.778,"LINESTRING (150.7483252 -23.1305628, 150.7483052 -23.1304221)",Barry Street,,,
36960695,,tertiary,,False,False,8.671,"LINESTRING (150.7389934 -23.1306082, 150.7390554 -23.1306614)",John Street,,2,14
36960694,,residential,,False,True,10.047,"LINESTRING (150.7465024 -23.1344508, 150.746595 -23.134481)",Vaughan Street,,,
36960694,,residential,,False,False,70.997,"LINESTRING (150.7465024 -23.1344508, 150.7464136 -23.1344219, 150.7463297 -23.1343568, 150.7462678 -23.1342796, 150.7462325 -23.1342106, 150.7462148 -23.1341293, 150.7462327 -23.1340338, 150.7462521 -23.1339365)",Vaughan Street,,,
576067842,,secondary,,True,False,134.001,"LINESTRING (150.7465024 -23.1344508, 150.7465902 -23.1343515, 150.7467914 -23.1341862, 150.747014 -23.1340752, 150.7472652 -23.1340309, 150.7476567 -23.1340051)",Appleton Drive,,,
126776855,,secondary,,True,False,125.01599999999999,"LINESTRING (150.7476567 -23.1340051, 150.7474628 -23.1340478, 150.7472168 -23.1340892, 150.7469683 -23.1341661, 150.7468114 -23.1342676, 150.7466575 -23.1343976, 150.746595 -23.134481)",Appleton Drive,,,
576067843,,secondary,,False,False,64.75999999999999,"LINESTRING (150.7476567 -23.1340051, 150.7477873 -23.1339585, 150.7479546 -23.1338892, 150.7481104 -23.1338158, 150.7482088 -23.1337312)",Appleton Drive,,,
36960660,,residential,,False,True,5.466,"LINESTRING (150.7462521 -23.1339365, 150.7461991 -23.1339301)",Whitman Street,,,
36960660,,residential,,False,False,183.55699999999996,"LINESTRING (150.7462521 -23.1339365, 150.7466616 -23.1339501, 150.7469933 -23.1338987, 150.7473889 -23.1338178, 150.7477206 -23.1337076, 150.7478473 -23.1336672, 150.7480033 -23.1336516)",Whitman Street,,,
36960694,,residential,,False,True,70.997,"LINESTRING (150.7462521 -23.1339365, 150.7462327 -23.1340338, 150.7462148 -23.1341293, 150.7462325 -23.1342106, 150.7462678 -23.1342796, 150.7463297 -23.1343568, 150.7464136 -23.1344219, 150.7465024 -23.1344508)",Vaughan Street,,,
304340856,,secondary,,True,False,9.327,"LINESTRING (150.7464683 -23.1345286, 150.7465024 -23.1344508)",Appleton Drive,,,
304340857,,residential,,False,False,11.111,"LINESTRING (150.7464683 -23.1345286, 150.7465702 -23.1345633)",Vaughan Street,,,
304340857,,residential,,False,True,83.16199999999999,"LINESTRING (150.7464683 -23.1345286, 150.7463917 -23.1344995, 150.7462647 -23.1344157, 150.7461495 -23.1342998, 150.7461227 -23.1341592, 150.7461387 -23.1340216, 150.7461499 -23.1339324)",Vaughan Street,,,
304340857,,residential,,False,True,11.111,"LINESTRING (150.7465702 -23.1345633, 150.7464683 -23.1345286)",Vaughan Street,,,
576067841,,secondary,,True,False,66.828,"LINESTRING (150.7465702 -23.1345633, 150.7464822 -23.1348561, 150.7464914 -23.1351532)",Appleton Drive,,,
36960660,,residential,,False,False,5.037,"LINESTRING (150.7461499 -23.1339324, 150.7461991 -23.1339301)",Whitman Street,,,
36960660,,residential,,False,True,178.487,"LINESTRING (150.7461499 -23.1339324, 150.7454501 -23.1338506, 150.74532 -23.1338122, 150.7451947 -23.1337398, 150.7450887 -23.1336527, 150.7446593 -23.13325)",Whitman Street,,,
304340857,,residential,,False,False,83.16199999999999,"LINESTRING (150.7461499 -23.1339324, 150.7461387 -23.1340216, 150.7461227 -23.1341592, 150.7461495 -23.1342998, 150.7462647 -23.1344157, 150.7463917 -23.1344995, 150.7464683 -23.1345286)",Vaughan Street,,,
304495519,,residential,,False,False,19.917,"LINESTRING (150.7438829 -23.1369956, 150.7437982 -23.1368343)",,,,
304495508,,residential,,False,False,18.201,"LINESTRING (150.7468173 -23.1384731, 150.7466407 -23.1384526)",,,,
37191552,,residential,,False,False,17.579,"LINESTRING (150.7466407 -23.1384526, 150.7466626 -23.1382958)",Grace Court,,,
304495508,,residential,,False,True,18.201,"LINESTRING (150.7466407 -23.1384526, 150.7468173 -23.1384731)",,,,
37191552,,residential,,False,True,138.537,"LINESTRING (150.7466407 -23.1384526, 150.7465838 -23.1388604, 150.74656 -23.138966, 150.7464666 -23.1390443, 150.7463512 -23.1390812, 150.745814 -23.1390155)",Grace Court,,,
37191550,,residential,,False,False,12.62,"LINESTRING (150.7437982 -23.1368343, 150.7439079 -23.1367823)",Johnathon Street,,,
304495519,,residential,,False,True,19.917,"LINESTRING (150.7437982 -23.1368343, 150.7438829 -23.1369956)",,,,
37191550,,residential,,False,True,90.084,"LINESTRING (150.7437982 -23.1368343, 150.7435391 -23.1369224, 150.7434553 -23.1370286, 150.7434062 -23.1374511)",Johnathon Street,,,
826405145,,secondary,,True,False,19.121,"LINESTRING (150.7482088 -23.1337312, 150.7482841 -23.1335738)",Appleton Drive,,,
576067843,,secondary,,False,True,64.76,"LINESTRING (150.7482088 -23.1337312, 150.7481104 -23.1338158, 150.7479546 -23.1338892, 150.7477873 -23.1339585, 150.7476567 -23.1340051)",Appleton Drive,,,
826405143,,residential,,True,False,29.789,"LINESTRING (150.7483685 -23.1333267, 150.7484119 -23.1332701, 150.7484347 -23.1332405, 150.7484508 -23.1332017, 150.7485129 -23.1330952)",Whitman Street,,,
826405147,,secondary,roundabout,True,False,16.379,"LINESTRING (150.7483685 -23.1333267, 150.748407 -23.1333165, 150.748447 -23.1333142, 150.7484866 -23.1333199, 150.7485238 -23.1333333)",,,,
826405146,,secondary,,True,False,20.216,"LINESTRING (150.7483816 -23.1336431, 150.7483193 -23.1336715, 150.7482778 -23.1336931, 150.7482088 -23.1337312)",Appleton Drive,,,
826405147,,secondary,roundabout,True,False,12.824000000000002,"LINESTRING (150.7483816 -23.1336431, 150.7483436 -23.1336271, 150.7483105 -23.1336036, 150.7482841 -23.1335738)",,,,
826405147,,secondary,roundabout,True,False,32.763999999999996,"LINESTRING (150.7482841 -23.1335738, 150.7482663 -23.1335409, 150.7482566 -23.1335051, 150.7482557 -23.1334683, 150.7482635 -23.1334321, 150.7482796 -23.1333984, 150.7483032 -23.1333687, 150.7483334 -23.1333444, 150.7483685 -23.1333267)",,,,
1188906834,,unclassified,,False,True,16.15,"LINESTRING (150.7451221 -23.1303589, 150.7449659 -23.1303374)",,,,
36960662,,residential,,True,False,100.911,"LINESTRING (150.7451221 -23.1303589, 150.7450983 -23.1307513, 150.745038 -23.1312628)",Mary Street,,,
1188906834,,unclassified,,False,False,16.15,"LINESTRING (150.7449659 -23.1303374, 150.7451221 -23.1303589)",,,,
