osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,access,junction
9867200,Nicholson Street,residential,False,True,239.982,,"LINESTRING (151.1974746 -33.8255793, 151.1974182 -33.8255162, 151.1969255 -33.8249665, 151.1968533 -33.8248886, 151.1963792 -33.8243571, 151.1963262 -33.8243294, 151.1957617 -33.8241523, 151.1956703 -33.8241237)",50,,
"[85214618, 1225854315]",Oxley Street,unclassified,False,False,187.186,,"LINESTRING (151.1974746 -33.8255793, 151.1974072 -33.8256207, 151.1970081 -33.8258662, 151.1965071 -33.8260193, 151.1957332 -33.8262581, 151.195652 -33.8262831)",50,,
"[693266898, 174724930]",Greenwich Road,tertiary,False,False,86.16799999999998,4,"LINESTRING (151.1879741 -33.8251504, 151.1879033 -33.8247567, 151.1878931 -33.8245357, 151.1878992 -33.8244779, 151.1879084 -33.8244515, 151.1879489 -33.8243899)","['60', '50']",,
174724930,Greenwich Road,tertiary,False,True,163.03300000000002,,"LINESTRING (151.1879741 -33.8251504, 151.1881247 -33.8260674, 151.1882442 -33.8265989)",60,,
"[1020187402, 24449453]",Lithgow Street,residential,False,False,228.214,,"LINESTRING (151.195652 -33.8262831, 151.1952923 -33.8255176, 151.1950443 -33.8249737, 151.1949403 -33.8246934, 151.1948141 -33.8243535)",50,no,
"[85214618, 1225854315]",Oxley Street,unclassified,False,True,187.18599999999998,,"LINESTRING (151.195652 -33.8262831, 151.1957332 -33.8262581, 151.1965071 -33.8260193, 151.1970081 -33.8258662, 151.1974072 -33.8256207, 151.1974746 -33.8255793)",50,,
"[8036027, 422172759]",Chandos Street,residential,False,False,67.667,,"LINESTRING (151.1944891 -33.8221344, 151.1946078 -33.822119, 151.1946737 -33.8221104, 151.1947867 -33.8220957, 151.1952137 -33.8220453)",50,,
"[609620884, 44167261]",Christie Street,secondary,False,False,89.453,4,"LINESTRING (151.1954504 -33.8229121, 151.1954264 -33.8228099, 151.1953696 -33.8224699, 151.1953064 -33.8221167)",50,,
494779030,Christie Street,secondary,False,True,32.863,4,"LINESTRING (151.1954504 -33.8229121, 151.1954809 -33.8231028, 151.1954859 -33.8231277, 151.1954995 -33.8232048)",,,
518743613,Atchison Street,residential,True,False,152.666,,"LINESTRING (151.1954504 -33.8229121, 151.1955428 -33.8229121, 151.1968272 -33.8229135, 151.1969405 -33.8228975, 151.1969913 -33.8228982, 151.1971014 -33.8228998)",50,,
111563012,Christie Street,residential,False,False,52.473,,"LINESTRING (151.1956703 -33.8241237, 151.1955965 -33.8236558)",50,,
9867200,Nicholson Street,residential,False,False,239.982,,"LINESTRING (151.1956703 -33.8241237, 151.1957617 -33.8241523, 151.1963262 -33.8243294, 151.1963792 -33.8243571, 151.1968533 -33.8248886, 151.1969255 -33.8249665, 151.1974182 -33.8255162, 151.1974746 -33.8255793)",50,,
24449468,Christie Street,residential,False,True,127.25800000000001,,"LINESTRING (151.1956703 -33.8241237, 151.1956786 -33.8241693, 151.1957412 -33.8243314, 151.1961389 -33.8251987)",50,,
23746152,Mitchell Street,residential,False,True,95.808,,"LINESTRING (151.1971014 -33.8228998, 151.197101 -33.8228264, 151.1970993 -33.8224852, 151.1971031 -33.8221151, 151.1971039 -33.8220382)",,,
"[46208355, 1233743566]","['Mitchell Street', 'Albany Lane']",living_street,False,False,63.047,,"LINESTRING (151.1971014 -33.8228998, 151.1971019 -33.8229774, 151.197102 -33.8229938, 151.1971048 -33.823367, 151.1972249 -33.8233678)",10,,
23746152,Mitchell Street,residential,False,False,95.808,,"LINESTRING (151.1971039 -33.8220382, 151.1971031 -33.8221151, 151.1970993 -33.8224852, 151.197101 -33.8228264, 151.1971014 -33.8228998)",,,
48117627,Chandos Street,secondary,False,True,89.243,2,"LINESTRING (151.1971039 -33.8220382, 151.1964597 -33.8220317, 151.1961379 -33.8220284)",50,,
25002509,Plunkett Street,residential,False,False,130.557,,"LINESTRING (151.1961334 -33.8202635, 151.196124 -33.8214376)",,,
"[133151170, 378873645, 111563013]","['Christie Street', 'Northcote Street']",tertiary,False,"[False, True]",229.538,,"LINESTRING (151.1961334 -33.8202635, 151.1957151 -33.8206079, 151.1956499 -33.8206664, 151.1952543 -33.8209914, 151.1952109 -33.821027, 151.195158 -33.8210815, 151.1951479 -33.8211053, 151.1951424 -33.8211324, 151.1951383 -33.8211732, 151.1951557 -33.8212844, 151.1952153 -33.8216159, 151.1952817 -33.8219832)",50,,
133151170,Northcote Street,tertiary,False,True,147.196,,"LINESTRING (151.1961334 -33.8202635, 151.1963795 -33.8200314, 151.1971788 -33.8192645)",50,,
10841985,Plunkett Street,residential,False,False,45.904,,"LINESTRING (151.1961499 -33.8216157, 151.1961379 -33.8220284)",,,
24042533,Mitchell Street,residential,False,True,74.009,,"LINESTRING (151.1972261 -33.8191572, 151.1965938 -33.8187485)",,,
133151170,Northcote Street,tertiary,False,False,12.706,,"LINESTRING (151.1972261 -33.8191572, 151.1971788 -33.8192645)",50,,
24042533,Mitchell Street,residential,False,False,74.009,,"LINESTRING (151.1965938 -33.8187485, 151.1972261 -33.8191572)",,,
10844134,Waters Road,residential,False,False,96.26,,"LINESTRING (151.1965938 -33.8187485, 151.1965265 -33.8188324, 151.1963425 -33.8190616, 151.1962814 -33.819123, 151.1961365 -33.8192684, 151.1960199 -33.8193656, 151.1959488 -33.8194249)",,,
10844134,Waters Road,residential,False,True,96.26,,"LINESTRING (151.1959488 -33.8194249, 151.1960199 -33.8193656, 151.1961365 -33.8192684, 151.1962814 -33.819123, 151.1963425 -33.8190616, 151.1965265 -33.8188324, 151.1965938 -33.8187485)",,,
111563012,Christie Street,residential,False,True,52.473,,"LINESTRING (151.1955965 -33.8236558, 151.1956703 -33.8241237)",50,,
24449468,Christie Street,residential,False,False,127.258,,"LINESTRING (151.1961389 -33.8251987, 151.1957412 -33.8243314, 151.1956786 -33.8241693, 151.1956703 -33.8241237)",50,,
25002509,Plunkett Street,residential,False,True,130.557,,"LINESTRING (151.196124 -33.8214376, 151.1961334 -33.8202635)",,,
149513518,Anglo Road,residential,False,True,47.278,,"LINESTRING (151.1891062 -33.8251405, 151.1891646 -33.8248051, 151.1891795 -33.8247197)",,,
173135260,Anglo Road,residential,False,False,205.78600000000003,,"LINESTRING (151.1890732 -33.8252989, 151.188819 -33.8266504, 151.1883401 -33.8265892, 151.1882442 -33.8265989)",,,
574131348,Berry Road,residential,False,True,12.67,,"LINESTRING (151.1924352 -33.8240024, 151.192412 -33.8241147)",,,
"[1122791425, 828679562, 1122791405, 514941884, 10826047]",Reserve Road,unclassified,False,False,195.41899999999995,"['4', '3', '2']","LINESTRING (151.1924352 -33.8240024, 151.1924349 -33.8239008, 151.1924253 -33.8238802, 151.1923764 -33.8237944, 151.1923059 -33.8236709, 151.1922599 -33.8236021, 151.192156 -33.8234484, 151.1917116 -33.8227879, 151.191656 -33.8227052, 151.1916017 -33.8226183, 151.191484 -33.8224463)",40,,
"[447120365, 729016206]",Pacific Highway,primary,True,False,147.16500000000002,"['4', '3']","LINESTRING (151.1924352 -33.8240024, 151.1931977 -33.8236969, 151.1935054 -33.8235831, 151.193733 -33.8234966, 151.1937634 -33.8234851, 151.1938798 -33.8234449)",60,,
693266899,Greenwich Road,tertiary,False,False,11.887,,"LINESTRING (151.1879489 -33.8243899, 151.1880271 -33.824305)",,,
"[221715728, 787266622]",Pacific Highway,primary,True,False,160.708,"['2', '3']","LINESTRING (151.1879489 -33.8243899, 151.1879148 -33.8243678, 151.1878513 -33.8243194, 151.1877997 -33.8242765, 151.18775 -33.8242335, 151.1876914 -33.8241836, 151.1876017 -33.824087, 151.1875324 -33.823999, 151.1874793 -33.823903, 151.1873433 -33.8236318, 151.1870972 -33.8231524)",60,,
"[693266898, 174724930]",Greenwich Road,tertiary,False,True,86.168,4,"LINESTRING (151.1879489 -33.8243899, 151.1879084 -33.8244515, 151.1878992 -33.8244779, 151.1878931 -33.8245357, 151.1879033 -33.8247567, 151.1879741 -33.8251504)","['60', '50']",,
149513518,Anglo Road,residential,False,False,47.278,,"LINESTRING (151.1891795 -33.8247197, 151.1891646 -33.8248051, 151.1891062 -33.8251405)",,,
693266902,Pacific Highway,primary,True,False,120.529,3,"LINESTRING (151.1891795 -33.8247197, 151.1887635 -33.824651, 151.1885288 -33.824607, 151.1883288 -33.8245563, 151.1881956 -33.824511, 151.1880984 -33.8244687, 151.1880638 -33.8244536, 151.188012 -33.824427, 151.1879489 -33.8243899)",60,,
693266903,Pacific Highway,primary,True,False,87.53999999999999,3,"LINESTRING (151.1901166 -33.8248136, 151.1900059 -33.8248176, 151.1899268 -33.824819, 151.1897602 -33.8248095, 151.1895945 -33.8247851, 151.1893134 -33.8247437, 151.1891795 -33.8247197)",60,,
737338941,,secondary,True,False,10.734,,"LINESTRING (151.1953748 -33.8220477, 151.1953706 -33.8220707, 151.1953599 -33.8220881, 151.19534 -33.8221044, 151.1953064 -33.8221167)",50,,roundabout
771896992,Chandos Street,secondary,False,False,70.97800000000001,2,"LINESTRING (151.1953748 -33.8220477, 151.1954394 -33.8220281, 151.1955458 -33.8220166, 151.1961379 -33.8220284)",50,,
172122519,,secondary,True,False,13.221,,"LINESTRING (151.1953064 -33.8221167, 151.1952942 -33.8221163, 151.1952678 -33.8221126, 151.1952433 -33.8221013, 151.1952255 -33.8220844, 151.1952152 -33.8220628, 151.1952137 -33.8220453)",50,,roundabout
"[609620884, 44167261]",Christie Street,secondary,False,True,89.453,4,"LINESTRING (151.1953064 -33.8221167, 151.1953696 -33.8224699, 151.1954264 -33.8228099, 151.1954504 -33.8229121)",50,,
172122519,,secondary,True,False,12.598,,"LINESTRING (151.1952817 -33.8219832, 151.1953097 -33.8219836, 151.195333 -33.8219907, 151.1953456 -33.8219977, 151.1953637 -33.8220154, 151.1953748 -33.8220477)",50,,roundabout
"[133151170, 111563013, 378873645]","['Northcote Street', 'Christie Street']",tertiary,False,"[False, True]",229.53799999999998,,"LINESTRING (151.1952817 -33.8219832, 151.1952153 -33.8216159, 151.1951557 -33.8212844, 151.1951383 -33.8211732, 151.1951424 -33.8211324, 151.1951479 -33.8211053, 151.195158 -33.8210815, 151.1952109 -33.821027, 151.1952543 -33.8209914, 151.1956499 -33.8206664, 151.1957151 -33.8206079, 151.1961334 -33.8202635)",50,,
172122519,,secondary,True,False,10.043000000000001,,"LINESTRING (151.1952137 -33.8220453, 151.1952202 -33.8220227, 151.195236 -33.822003, 151.1952586 -33.8219892, 151.1952817 -33.8219832)",50,,roundabout
"[8036027, 422172759]",Chandos Street,residential,False,True,67.667,,"LINESTRING (151.1952137 -33.8220453, 151.1947867 -33.8220957, 151.1946737 -33.8221104, 151.1946078 -33.822119, 151.1944891 -33.8221344)",50,,
686749167,Marshall Avenue,residential,True,False,5.129999999999999,,"LINESTRING (151.1932658 -33.8247695, 151.1932547 -33.8247688, 151.1932441 -33.824766, 151.1932361 -33.824762, 151.1932265 -33.8247549, 151.1932204 -33.8247472)",,,roundabout
172124292,,residential,True,False,14.895999999999999,,"LINESTRING (151.1922631 -33.8249693, 151.1922461 -33.824962, 151.1922325 -33.8249509, 151.1922232 -33.824937, 151.1922192 -33.8249215, 151.1922208 -33.8249056, 151.1922293 -33.8248889, 151.1922439 -33.8248753, 151.1922631 -33.8248666)",,,roundabout
4856496,Berry Road,residential,False,False,84.789,,"LINESTRING (151.1922631 -33.8248666, 151.192284 -33.824805, 151.1923405 -33.8244666, 151.1923853 -33.8242459, 151.1923968 -33.8241898, 151.192412 -33.8241147)",50,,
172124292,,residential,True,False,12.98,,"LINESTRING (151.1922631 -33.8248666, 151.1922829 -33.8248637, 151.1923028 -33.8248658, 151.192321 -33.8248729, 151.1923357 -33.8248842, 151.1923456 -33.8248987, 151.1923498 -33.824915, 151.1923478 -33.8249316)",,,roundabout
4856501,Marshall Avenue,residential,False,False,84.89500000000001,,"LINESTRING (151.1923478 -33.8249316, 151.1924115 -33.8249377, 151.1924749 -33.824938, 151.1925531 -33.824939, 151.1926362 -33.8249317, 151.1930463 -33.8247824, 151.193155 -33.8247474, 151.1932204 -33.8247472)",,,
172124292,,residential,True,False,9.928,,"LINESTRING (151.1923478 -33.8249316, 151.1923391 -33.8249479, 151.1923245 -33.824961, 151.1923055 -33.8249694, 151.1922843 -33.8249723, 151.1922631 -33.8249693)",,,roundabout
574131348,Berry Road,residential,False,False,12.67,,"LINESTRING (151.192412 -33.8241147, 151.1924352 -33.8240024)",,,
4856496,Berry Road,residential,False,True,84.789,,"LINESTRING (151.192412 -33.8241147, 151.1923968 -33.8241898, 151.1923853 -33.8242459, 151.1923405 -33.8244666, 151.192284 -33.824805, 151.1922631 -33.8248666)",50,,
252594421,Pacific Highway,primary,True,False,116.964,3,"LINESTRING (151.192412 -33.8241147, 151.1922749 -33.8241645, 151.1918228 -33.8243329, 151.1912582 -33.8245479)",60,,
"[173347064, 1240352844]",Canberra Avenue,"['residential', 'living_street']",False,False,50.767999999999994,,"LINESTRING (151.194265 -33.8243864, 151.1942544 -33.8242918, 151.194218 -33.823967, 151.194214 -33.8239318)","['50', '10']",,
173347064,Canberra Avenue,residential,False,True,168.441,,"LINESTRING (151.194265 -33.8243864, 151.194383 -33.8248889, 151.1943837 -33.8250157, 151.1942052 -33.8255883, 151.1941462 -33.8258686)",50,,
686749166,Marshall Avenue,residential,False,True,95.768,,"LINESTRING (151.194265 -33.8243864, 151.1941459 -33.824418, 151.1937701 -33.8245179, 151.193309 -33.8247124)",,,
173135260,Anglo Road,residential,False,True,205.786,,"LINESTRING (151.1882442 -33.8265989, 151.1883401 -33.8265892, 151.188819 -33.8266504, 151.1890732 -33.8252989)",,,
174724930,Greenwich Road,tertiary,False,False,163.03300000000002,,"LINESTRING (151.1882442 -33.8265989, 151.1881247 -33.8260674, 151.1879741 -33.8251504)",60,,
"[252594421, 693266903]",Pacific Highway,primary,True,False,109.739,3,"LINESTRING (151.1912582 -33.8245479, 151.1911312 -33.8245914, 151.1906918 -33.8246978, 151.1906138 -33.8247184, 151.190452 -33.824758, 151.1902813 -33.8247931, 151.1901166 -33.8248136)",60,,
208548563,Herbert Street,tertiary,False,False,14.813,,"LINESTRING (151.1938798 -33.8234449, 151.1939453 -33.8235665)",,,
"[623976970, 252594422, 573692183]",Pacific Highway,primary,True,False,152.37300000000002,3,"LINESTRING (151.1938798 -33.8234449, 151.1940976 -33.8233895, 151.1943351 -33.8233455, 151.1945242 -33.8233122, 151.1946512 -33.8232986, 151.1947719 -33.8232929, 151.194875 -33.8232872, 151.1949828 -33.8232751, 151.1953808 -33.8232134, 151.1954995 -33.8232048)",60,,
693266899,Greenwich Road,tertiary,False,True,11.887,,"LINESTRING (151.1880271 -33.824305, 151.1879489 -33.8243899)",,,
"[44167264, 309183378, 447120363]",Pacific Highway,primary,True,False,432.122,"['4', '3']","LINESTRING (151.1880271 -33.824305, 151.1881093 -33.8243553, 151.188192 -33.8243995, 151.1882735 -33.824437, 151.188361 -33.8244695, 151.1884461 -33.8244956, 151.1885363 -33.8245158, 151.1888494 -33.8245811, 151.1896744 -33.8247266, 151.1898058 -33.8247389, 151.1899372 -33.8247445, 151.1901004 -33.8247395, 151.1902502 -33.8247222, 151.190356 -33.824701, 151.1906413 -33.8246426, 151.1909095 -33.824578, 151.1910959 -33.8245284, 151.191281 -33.8244699, 151.1919159 -33.824213, 151.1922202 -33.8240899, 151.1922573 -33.8240747, 151.1924352 -33.8240024)",60,,
"[676951226, 10841982]",Mitchell Street,residential,True,False,218.527,,"LINESTRING (151.1971659 -33.8200737, 151.1971644 -33.8201688, 151.1971091 -33.8216262, 151.1971039 -33.8220382)",,,
9866999,Christie Street,secondary,False,False,8.807,,"LINESTRING (151.1955228 -33.8232816, 151.1954995 -33.8232048)",,,
"[623976969, 302350434, 494779029, 784165687]",Pacific Highway,primary,True,False,149.27499999999998,"['3', '5']","LINESTRING (151.1955228 -33.8232816, 151.1953988 -33.8232925, 151.1946325 -33.8234182, 151.1945654 -33.8234319, 151.1941364 -33.8235198, 151.1940765 -33.8235344, 151.1939453 -33.8235665)",60,,
722920363,Christie Street,residential,True,False,42.238,,"LINESTRING (151.1955228 -33.8232816, 151.1955459 -33.8233454, 151.1955965 -33.8236558)",50,,
208548563,Herbert Street,tertiary,False,True,14.813,,"LINESTRING (151.1939453 -33.8235665, 151.1938798 -33.8234449)",,,
"[592867058, 447120364]",Pacific Highway,primary,True,False,154.32000000000002,"['4', '3']","LINESTRING (151.1939453 -33.8235665, 151.1938243 -33.8235945, 151.193703 -33.8236356, 151.192627 -33.8240331, 151.192412 -33.8241147)",60,,
573719620,Albany Street,tertiary,False,False,12.155,,"LINESTRING (151.1971807 -33.8238653, 151.1973046 -33.8238285)",50,,
"[149513516, 573719613]",Pacific Highway,primary,True,False,169.935,3,"LINESTRING (151.1971807 -33.8238653, 151.1970945 -33.8237882, 151.196967 -33.8237034, 151.1968495 -33.823637, 151.1967857 -33.8236053, 151.1967149 -33.8235744, 151.1966132 -33.8235373, 151.1959297 -33.8233259, 151.1958567 -33.8233071, 151.1957818 -33.8232941, 151.1956463 -33.8232815, 151.1956054 -33.8232821, 151.1955228 -33.8232816)",60,,
506659420,Reserve Road,unclassified,True,False,39.727000000000004,,"LINESTRING (151.191484 -33.8224463, 151.1914276 -33.8224356, 151.1913887 -33.8224005, 151.1913063 -33.822342, 151.1911856 -33.8222751, 151.1911552 -33.8222309)",40,,
"[1122791425, 828679562, 1122791405, 514941884, 10826047]",Reserve Road,unclassified,False,True,195.419,"['2', '3', '4']","LINESTRING (151.191484 -33.8224463, 151.1916017 -33.8226183, 151.191656 -33.8227052, 151.1917116 -33.8227879, 151.192156 -33.8234484, 151.1922599 -33.8236021, 151.1923059 -33.8236709, 151.1923764 -33.8237944, 151.1924253 -33.8238802, 151.1924349 -33.8239008, 151.1924352 -33.8240024)",40,,
475247959,Reserve Road,unclassified,True,False,40.486999999999995,,"LINESTRING (151.1912902 -33.8221314, 151.1914374 -33.8223163, 151.1914933 -33.8224021, 151.191484 -33.8224463)",40,,
4856501,Marshall Avenue,residential,False,True,84.895,,"LINESTRING (151.1932204 -33.8247472, 151.193155 -33.8247474, 151.1930463 -33.8247824, 151.1926362 -33.8249317, 151.1925531 -33.824939, 151.1924749 -33.824938, 151.1924115 -33.8249377, 151.1923478 -33.8249316)",,,
686749167,Marshall Avenue,residential,True,False,14.395,,"LINESTRING (151.1932204 -33.8247472, 151.1932157 -33.8247349, 151.1932159 -33.8247219, 151.1932209 -33.8247097, 151.1932304 -33.8246994, 151.1932432 -33.8246921, 151.1932582 -33.8246884, 151.1932737 -33.8246889, 151.1932883 -33.8246934, 151.1933005 -33.8247015, 151.193309 -33.8247124)",,,roundabout
686749166,Marshall Avenue,residential,False,False,95.768,,"LINESTRING (151.193309 -33.8247124, 151.1937701 -33.8245179, 151.1941459 -33.824418, 151.194265 -33.8243864)",,,
686749167,Marshall Avenue,residential,True,False,8.804,,"LINESTRING (151.193309 -33.8247124, 151.193313 -33.8247252, 151.1933118 -33.8247383, 151.1933057 -33.8247505, 151.1932951 -33.8247604, 151.1932814 -33.824767, 151.1932658 -33.8247695)",,,roundabout
"[46208355, 1233743566]","['Mitchell Street', 'Albany Lane']",living_street,False,True,63.047,,"LINESTRING (151.1972249 -33.8233678, 151.1971048 -33.823367, 151.197102 -33.8229938, 151.1971019 -33.8229774, 151.1971014 -33.8228998)",10,,
1240352843,Marshall Lane,living_street,True,False,7.918,,"LINESTRING (151.1941328 -33.8239546, 151.194214 -33.8239318)",10,,
