osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,maxspeed
173757109,Edwards Street,residential,False,True,228.774,"LINESTRING (151.871979 -26.316782, 151.8738839 -26.3156342)",,,,
173757109,Edwards Street,residential,False,False,273.855,"LINESTRING (151.871979 -26.316782, 151.8712747 -26.3172087, 151.8698925 -26.3180462, 151.8696931 -26.3181474)",,,,
197343264,Scott Street,primary,False,False,100.62700000000001,"LINESTRING (151.871979 -26.316782, 151.872102 -26.3170173, 151.8722302 -26.3171973, 151.8722974 -26.3172811, 151.8725114 -26.3175476)",2,49,,
197343264,Scott Street,primary,False,True,133.725,"LINESTRING (151.871979 -26.316782, 151.8719178 -26.3166248, 151.8716447 -26.3158666, 151.8715637 -26.3156385)",2,49,,
379322729,Haly Street,residential,True,False,32.894,"LINESTRING (151.8730601 -26.317524, 151.8729058 -26.3177855)",,,,
173757102,Haly Street,residential,False,False,182.56900000000002,"LINESTRING (151.8730601 -26.317524, 151.8732501 -26.3174096, 151.8734255 -26.3173041, 151.8745808 -26.3166087)",,,,
177829365,Scott Street,primary,True,False,25.413,"LINESTRING (151.8725114 -26.3175476, 151.8727173 -26.3176824)",,49,,
197343264,Scott Street,primary,False,True,100.62700000000001,"LINESTRING (151.8725114 -26.3175476, 151.8722974 -26.3172811, 151.8722302 -26.3171973, 151.872102 -26.3170173, 151.871979 -26.316782)",2,49,,
173577224,Haly Street,residential,True,False,35.46,"LINESTRING (151.8727503 -26.3176808, 151.8730601 -26.317524)",,,,
173577212,,primary,True,False,20.473,"LINESTRING (151.8727503 -26.3176808, 151.8728168 -26.3176955, 151.8728715 -26.3177324, 151.8729058 -26.3177855)",,49,roundabout,
173577212,,primary,True,False,3.294,"LINESTRING (151.8727173 -26.3176824, 151.8727503 -26.3176808)",,49,roundabout,
173577236,Scott Street,primary,True,False,25.111,"LINESTRING (151.8725922 -26.3177615, 151.8725114 -26.3175476)",,49,,
173577212,,primary,True,False,15.754,"LINESTRING (151.8725922 -26.3177615, 151.872624 -26.3177239, 151.8726671 -26.3176966, 151.8727173 -26.3176824)",,49,roundabout,
173577212,,primary,True,False,14.761,"LINESTRING (151.8729058 -26.3177855, 151.8729136 -26.3178515, 151.8728896 -26.3179143)",,49,roundabout,
173577212,,primary,True,False,5.48,"LINESTRING (151.8725743 -26.3178081, 151.8725922 -26.3177615)",,49,roundabout,
173577212,,primary,True,False,10.697,"LINESTRING (151.8728896 -26.3179143, 151.8728549 -26.317951, 151.8728092 -26.3179762)",,49,roundabout,
173577235,Scott Street,tertiary,True,False,38.897,"LINESTRING (151.8728896 -26.3179143, 151.8730326 -26.3181748, 151.8730468 -26.3182329)",,,,40
173577212,,primary,True,False,9.908,"LINESTRING (151.8728092 -26.3179762, 151.8727103 -26.3179852)",,49,roundabout,
173577212,,primary,True,False,26.312,"LINESTRING (151.8727103 -26.3179852, 151.8726492 -26.3179629, 151.872602 -26.3179215, 151.8725757 -26.3178672, 151.8725743 -26.3178081)",,49,roundabout,
173577228,Haly Street,primary,True,False,52.373999999999995,"LINESTRING (151.8727103 -26.3179852, 151.872346 -26.3180595, 151.872198 -26.31809)",,49,,60
379322730,Haly Street,primary,False,False,214.744,"LINESTRING (151.872198 -26.31809, 151.8703994 -26.3191533)",2,49,,60
173577230,Haly Street,primary,True,False,48.900999999999996,"LINESTRING (151.872198 -26.31809, 151.8724341 -26.3179214, 151.8725743 -26.3178081)",,49,,60
173577214,Scott Street,tertiary,False,False,12.08,"LINESTRING (151.8730468 -26.3182329, 151.8731109 -26.3183251)",2,,,40
379322754,Scott Street,tertiary,True,False,37.466,"LINESTRING (151.8730468 -26.3182329, 151.8729896 -26.3181997, 151.8728092 -26.3179762)",,,,40
173757109,Edwards Street,residential,False,False,234.531,"LINESTRING (151.87583 -26.3144486, 151.8738839 -26.3156342)",,,,
197343230,McEuen Street,residential,False,False,126.004,"LINESTRING (151.87583 -26.3144486, 151.8765403 -26.315386)",,,,
173757109,Edwards Street,residential,False,True,51.980999999999995,"LINESTRING (151.87583 -26.3144486, 151.8759098 -26.3143972, 151.8762536 -26.3141759)",,,,
173757109,Edwards Street,residential,False,False,228.774,"LINESTRING (151.8738839 -26.3156342, 151.871979 -26.316782)",,,,
173757109,Edwards Street,residential,False,True,234.531,"LINESTRING (151.8738839 -26.3156342, 151.87583 -26.3144486)",,,,
173757095,Hansen Street,residential,False,False,128.711,"LINESTRING (151.8738839 -26.3156342, 151.8742179 -26.3161013, 151.8745808 -26.3166087)",,,,
197343264,Scott Street,primary,False,False,133.725,"LINESTRING (151.8715637 -26.3156385, 151.8716447 -26.3158666, 151.8719178 -26.3166248, 151.871979 -26.316782)",2,49,,
379322733,Ivory Street,residential,False,False,75.71900000000001,"LINESTRING (151.8715637 -26.3156385, 151.8717625 -26.3155346, 151.8721058 -26.3153442, 151.8722216 -26.3153)",,,,
"[173757098, 379322733]","['Ivory Street', 'Moreton Street']",residential,False,"[False, True]",412.541,"LINESTRING (151.8715637 -26.3156385, 151.8694937 -26.316922, 151.8693651 -26.3170131, 151.8692794 -26.3170884, 151.8692198 -26.3171763, 151.8691918 -26.3172705, 151.869197 -26.3173805, 151.8692811 -26.3175391, 151.86967 -26.3180855, 151.8696931 -26.3181474)",,,,
