osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,ref
"[568378972, 1101362343]",True,1,Dowling Street,tertiary,False,185.50000000000003,"LINESTRING (152.1448957 -32.7245551, 152.144658 -32.7245547, 152.1446083 -32.7245478, 152.1443679 -32.7245147, 152.1432931 -32.7243665, 152.1432413 -32.7243562, 152.1431896 -32.7243431, 152.1431195 -32.7243315, 152.1430586 -32.7243291, 152.1430197 -32.7243317, 152.142999 -32.7243331, 152.1429368 -32.7243401)",,,
1101362346,False,2,Dowling Street,tertiary,True,33.216,"LINESTRING (152.1448957 -32.7245551, 152.1449623 -32.724552, 152.1450734 -32.7245468, 152.1452487 -32.7245256)",,,
1101362346,False,2,Dowling Street,tertiary,False,33.216,"LINESTRING (152.1452487 -32.7245256, 152.1450734 -32.7245468, 152.1449623 -32.724552, 152.1448957 -32.7245551)",,,
"[1101362348, 1101362349, 1101362350]",True,"['1', '2']",Dowling Street,tertiary,False,118.73700000000001,"LINESTRING (152.1452487 -32.7245256, 152.1454441 -32.7244557, 152.1456001 -32.7244167, 152.1460213 -32.7243433, 152.1461046 -32.7243232, 152.1464002 -32.7242818, 152.1464779 -32.7242837)",,,
4296503,False,,Teramby Road,unclassified,False,372.3639999999999,"LINESTRING (152.1419915 -32.7183641, 152.1423389 -32.7186714, 152.1430985 -32.7194796, 152.1431514 -32.7195192, 152.1436766 -32.7199118, 152.143913 -32.720046, 152.1439411 -32.720062, 152.1441028 -32.7201115, 152.144525 -32.7202037, 152.1446423 -32.7202365, 152.1447212 -32.7202679, 152.1448001 -32.7203171, 152.144864 -32.7203825, 152.1448898 -32.7204491, 152.1449069 -32.7204956)",,,
192529169,False,,Church Street,secondary,True,84.886,"LINESTRING (152.1412612 -32.7216275, 152.1411231 -32.722382)",50,,
774672952,False,,Church Street,secondary,False,92.931,"LINESTRING (152.1412612 -32.7216275, 152.14142 -32.7208025)",50,,
4296520,False,,Donald Street,tertiary,False,216.972,"LINESTRING (152.1412612 -32.7216275, 152.1424562 -32.7217881, 152.1428288 -32.7218382, 152.1428661 -32.7218432, 152.1433692 -32.7219071, 152.1435524 -32.7219304)",,,
4619346,False,,Yacaaba Street,tertiary_link,True,75.637,"LINESTRING (152.1448551 -32.7221023, 152.1448839 -32.7219769, 152.145007 -32.7214342)",,,
4619348,False,,Donald Street,residential,False,310.944,"LINESTRING (152.1448551 -32.7221023, 152.1450122 -32.7221228, 152.1452761 -32.7221585, 152.1459127 -32.7222413, 152.1460175 -32.7222469, 152.1461129 -32.7222323, 152.1462 -32.7221888, 152.1462627 -32.7221321, 152.1468036 -32.7215663, 152.1468437 -32.7215108, 152.1468506 -32.7214553, 152.1468134 -32.7213575, 152.1464008 -32.7208514)",,,
380684839,False,,Donald Street,tertiary,True,123.355,"LINESTRING (152.1448551 -32.7221023, 152.1443106 -32.7220306, 152.1435524 -32.7219304)",,,
"[192530776, 1101358511]",True,"['1', '2']",Stockton Street,unclassified,False,77.57700000000001,"LINESTRING (152.1437114 -32.7212463, 152.1436625 -32.7214947, 152.1435789 -32.721861, 152.1435524 -32.7219304)",,,
4296520,False,,Donald Street,tertiary,True,216.972,"LINESTRING (152.1435524 -32.7219304, 152.1433692 -32.7219071, 152.1428661 -32.7218432, 152.1428288 -32.7218382, 152.1424562 -32.7217881, 152.1412612 -32.7216275)",,,
380684838,True,,Stockton Street,tertiary,False,198.081,"LINESTRING (152.1435524 -32.7219304, 152.1435249 -32.7220522, 152.1431582 -32.7236073, 152.1431224 -32.7236727)",,,
380684839,False,,Donald Street,tertiary,False,123.355,"LINESTRING (152.1435524 -32.7219304, 152.1443106 -32.7220306, 152.1448551 -32.7221023)",,,
4619340,True,,Magnus Street,unclassified,False,122.994,"LINESTRING (152.145007 -32.7214342, 152.1444903 -32.7213552, 152.1437114 -32.7212463)",,,
4619346,False,,Yacaaba Street,tertiary_link,False,75.637,"LINESTRING (152.145007 -32.7214342, 152.1448839 -32.7219769, 152.1448551 -32.7221023)",,,
4619347,False,2,Magnus Street,tertiary,False,160.978,"LINESTRING (152.145007 -32.7214342, 152.1454876 -32.7214944, 152.1456188 -32.7214794, 152.1456696 -32.7214419, 152.1460108 -32.721066, 152.1460626 -32.721016, 152.1461279 -32.7209695, 152.1461957 -32.7209284, 152.146277 -32.7208939, 152.1464008 -32.7208514)",,,
598328500,True,1,Yacaaba Street,unclassified,False,94.898,"LINESTRING (152.145007 -32.7214342, 152.1450479 -32.7213746, 152.1451694 -32.7207596, 152.1451374 -32.7207087, 152.1450517 -32.7206343)",,,
654160145,False,2,Government Road,secondary,False,35.821,"LINESTRING (152.1432046 -32.7204127, 152.1432835 -32.7204149, 152.143364 -32.7204286, 152.1434672 -32.7204717, 152.1435251 -32.7205049, 152.1435558 -32.7205216)",40,,
"[4619344, 654160145]",False,2,Government Road,secondary,True,160.507,"LINESTRING (152.1432046 -32.7204127, 152.1431475 -32.7204187, 152.1427763 -32.7204833, 152.1422576 -32.7205736, 152.1415237 -32.7207013)","['40', '50']",,
4619345,False,,Tomaree Street,unclassified,False,207.295,"LINESTRING (152.1431224 -32.7236727, 152.1409348 -32.7233755)",,,
4619345,False,,Tomaree Street,unclassified,True,135.677,"LINESTRING (152.1431224 -32.7236727, 152.1432145 -32.7236847, 152.1434603 -32.7237167, 152.144107 -32.7238009, 152.1445557 -32.7238593)",,,
1097970936,False,,Stockton Street,tertiary,False,38.715,"LINESTRING (152.1431224 -32.7236727, 152.1430892 -32.7237978, 152.143046 -32.7239173, 152.1430032 -32.7240053)",,,
4619345,False,,Tomaree Street,unclassified,False,135.677,"LINESTRING (152.1445557 -32.7238593, 152.144107 -32.7238009, 152.1434603 -32.7237167, 152.1432145 -32.7236847, 152.1431224 -32.7236727)",,,
"[380684840, 1102471783]",True,,Yacaaba Street,unclassified,False,197.69800000000004,"LINESTRING (152.1445557 -32.7238593, 152.1447167 -32.7229938, 152.1447981 -32.7225558, 152.1448472 -32.7222922, 152.1448387 -32.7222264, 152.1448356 -32.7222023, 152.1448551 -32.7221023)",,,
1127392469,False,,Tomaree Street,residential,True,47.69199999999999,"LINESTRING (152.1445557 -32.7238593, 152.1446587 -32.723874, 152.1450583 -32.7239312)",,,
4619347,False,2,Magnus Street,tertiary,True,160.978,"LINESTRING (152.1464008 -32.7208514, 152.146277 -32.7208939, 152.1461957 -32.7209284, 152.1461279 -32.7209695, 152.1460626 -32.721016, 152.1460108 -32.721066, 152.1456696 -32.7214419, 152.1456188 -32.7214794, 152.1454876 -32.7214944, 152.145007 -32.7214342)",,,
4619348,False,,Donald Street,residential,True,310.944,"LINESTRING (152.1464008 -32.7208514, 152.1468134 -32.7213575, 152.1468506 -32.7214553, 152.1468437 -32.7215108, 152.1468036 -32.7215663, 152.1462627 -32.7221321, 152.1462 -32.7221888, 152.1461129 -32.7222323, 152.1460175 -32.7222469, 152.1459127 -32.7222413, 152.1452761 -32.7221585, 152.1450122 -32.7221228, 152.1448551 -32.7221023)",,,
4588675,True,1,,secondary,False,10.965,"LINESTRING (152.1414375 -32.7206434, 152.1414662 -32.7206485, 152.1414916 -32.7206608, 152.1415114 -32.7206789, 152.1415237 -32.7207013)",,roundabout,
4624891,False,,Church Street,residential,False,115.507,"LINESTRING (152.1414375 -32.7206434, 152.1414822 -32.7204755, 152.1416489 -32.7196202)",,,
4588675,True,1,,secondary,False,17.509,"LINESTRING (152.1415237 -32.7207013, 152.1415272 -32.7207274, 152.1415205 -32.720753, 152.1415043 -32.7207754, 152.1414803 -32.7207922, 152.1414512 -32.7208016, 152.14142 -32.7208025)",,roundabout,
"[4619344, 654160145]",False,2,Government Road,secondary,False,160.507,"LINESTRING (152.1415237 -32.7207013, 152.1422576 -32.7205736, 152.1427763 -32.7204833, 152.1431475 -32.7204187, 152.1432046 -32.7204127)","['40', '50']",,
4619341,True,,,secondary,False,10.638,"LINESTRING (152.1450686 -32.7205434, 152.1450756 -32.7205748, 152.1450697 -32.7206063, 152.1450517 -32.7206343)",,roundabout,
4619341,True,,,secondary,False,14.173,"LINESTRING (152.1450517 -32.7206343, 152.1450235 -32.7206556, 152.1449885 -32.7206677, 152.1449506 -32.7206693, 152.1449144 -32.7206601)",,roundabout,
4624891,False,,Church Street,residential,False,48.446,"LINESTRING (152.1416489 -32.7196202, 152.1417379 -32.719191)",,,
4624891,False,,Church Street,residential,True,115.507,"LINESTRING (152.1416489 -32.7196202, 152.1414822 -32.7204755, 152.1414375 -32.7206434)",,,
4830689,False,2,Thurlow Avenue,residential,False,164.704,"LINESTRING (152.1416489 -32.7196202, 152.1410175 -32.7193615, 152.140065 -32.7189735)",,,
4624891,False,,Church Street,residential,True,48.446,"LINESTRING (152.1417379 -32.719191, 152.1416489 -32.7196202)",,,
4624892,True,1,Laman Street,residential,False,201.50699999999998,"LINESTRING (152.1417379 -32.719191, 152.1417549 -32.7191725, 152.1417782 -32.7191623, 152.1418085 -32.7191609, 152.141839 -32.7191644, 152.141869 -32.7191745, 152.1418982 -32.7191905, 152.1419218 -32.7192102, 152.1421695 -32.7194445, 152.1428276 -32.7200671, 152.143118 -32.7202634, 152.1431536 -32.7202936, 152.1431822 -32.7203326, 152.1432046 -32.7204127)",50,,
1127392469,False,,Tomaree Street,residential,False,47.69199999999999,"LINESTRING (152.1450583 -32.7239312, 152.1446587 -32.723874, 152.1445557 -32.7238593)",,,
4830674,False,2,Nelson Street,residential,False,48.477000000000004,"LINESTRING (152.1390771 -32.7241739, 152.1391203 -32.7239499, 152.1391645 -32.7237442)",,,
33070698,False,,Moorooba Crescent,residential,False,140.773,"LINESTRING (152.1390771 -32.7241739, 152.1392693 -32.7241848, 152.1405637 -32.7243661)",,,
415759866,True,,Moorooba Crescent,residential,False,16.827,"LINESTRING (152.1405637 -32.7243661, 152.1407376 -32.7243274)",,,
33070698,False,,Moorooba Crescent,residential,True,140.773,"LINESTRING (152.1405637 -32.7243661, 152.1392693 -32.7241848, 152.1390771 -32.7241739)",,,
4830674,False,2,Nelson Street,residential,False,56.645,"LINESTRING (152.1391645 -32.7237442, 152.1392668 -32.7232421)",,,
4830674,False,2,Nelson Street,residential,True,48.477000000000004,"LINESTRING (152.1391645 -32.7237442, 152.1391203 -32.7239499, 152.1390771 -32.7241739)",,,
4830674,False,2,Nelson Street,residential,False,77.553,"LINESTRING (152.139285 -32.7231535, 152.1394098 -32.722464)",,,
4830674,False,2,Nelson Street,residential,True,9.998,"LINESTRING (152.139285 -32.7231535, 152.1392668 -32.7232421)",,,
192529166,False,,Tomaree Street,residential,True,156.30700000000002,"LINESTRING (152.139285 -32.7231535, 152.1399449 -32.7232353, 152.1408699 -32.7233677, 152.1409348 -32.7233755)",,,
4830674,False,2,Nelson Street,residential,False,33.568,"LINESTRING (152.1394098 -32.722464, 152.1394657 -32.7221658)",,,
4830674,False,2,Nelson Street,residential,True,77.553,"LINESTRING (152.1394098 -32.722464, 152.139285 -32.7231535)",,,
4830674,False,2,Nelson Street,residential,False,65.11,"LINESTRING (152.1394657 -32.7221658, 152.1395718 -32.7215871)",,,
4830674,False,2,Nelson Street,residential,True,33.568,"LINESTRING (152.1394657 -32.7221658, 152.1394098 -32.722464)",,,
4830676,False,,Dalton Street,residential,True,156.9,"LINESTRING (152.1394657 -32.7221658, 152.1411231 -32.722382)",,,
4830674,False,2,Nelson Street,residential,True,65.11,"LINESTRING (152.1395718 -32.7215871, 152.1394657 -32.7221658)",,,
4830674,False,2,Nelson Street,residential,False,9.998,"LINESTRING (152.1392668 -32.7232421, 152.139285 -32.7231535)",,,
4830674,False,2,Nelson Street,residential,True,56.645,"LINESTRING (152.1392668 -32.7232421, 152.1391645 -32.7237442)",,,
4536575,False,2,Government Road,secondary,True,64.71,"LINESTRING (152.139676 -32.7210479, 152.1390004 -32.7211728)",,,
4830688,False,,Nelson Street,residential,False,143.158,"LINESTRING (152.139676 -32.7210479, 152.1399062 -32.7197751)",,,
774672953,False,,Government Road,secondary,False,159.363,"LINESTRING (152.139676 -32.7210479, 152.1413383 -32.7207346)",,,
4830688,False,,Nelson Street,residential,True,90.364,"LINESTRING (152.140065 -32.7189735, 152.1399062 -32.7197751)",,,
4830689,False,2,Thurlow Avenue,residential,True,164.704,"LINESTRING (152.140065 -32.7189735, 152.1410175 -32.7193615, 152.1416489 -32.7196202)",,,
29123621,False,2,Stockton Street,primary,False,152.34699999999998,"LINESTRING (152.1391816 -32.7256383, 152.1392887 -32.7255738, 152.1400965 -32.7250823, 152.1405038 -32.7248384)",50,,B63
33104451,True,,,tertiary,False,12.831,"LINESTRING (152.1428182 -32.7243693, 152.1427877 -32.7243561, 152.1427637 -32.7243355, 152.1427485 -32.7243096, 152.1427435 -32.7242811)",,roundabout,
415759877,True,,Stockton Street,tertiary,False,31.041000000000004,"LINESTRING (152.1428182 -32.7243693, 152.1426687 -32.7243926, 152.1424932 -32.7244254)",,,
4296443,True,,,primary,False,5.228,"LINESTRING (152.1406818 -32.7245988, 152.1406866 -32.7245756, 152.1406969 -32.7245538)",,roundabout,
192529168,True,,Church Street,secondary,False,13.42,"LINESTRING (152.1406969 -32.7245538, 152.1407143 -32.724434)",,,
4296443,True,,,primary,False,17.354,"LINESTRING (152.1406969 -32.7245538, 152.1407252 -32.7245229, 152.1407643 -32.724502, 152.1408096 -32.7244935, 152.1408556 -32.7244986)",,roundabout,
726514594,True,1,,primary,False,15.127,"LINESTRING (152.1409353 -32.7246565, 152.140912 -32.7246843, 152.1408799 -32.7247049, 152.1408419 -32.7247166, 152.1408015 -32.7247182)",,roundabout,
4296443,True,,,primary,False,19.108,"LINESTRING (152.1408015 -32.7247182, 152.140762 -32.7247094, 152.1407275 -32.724691, 152.1407011 -32.7246647, 152.1406854 -32.724633, 152.1406818 -32.7245988)",,roundabout,
415759868,True,,Stockton Street,primary,False,30.939,"LINESTRING (152.1408015 -32.7247182, 152.1407115 -32.7247475, 152.1406156 -32.7247863, 152.1405038 -32.7248384)",,,
774672953,False,,Government Road,secondary,True,159.363,"LINESTRING (152.1413383 -32.7207346, 152.139676 -32.7210479)",,,
4588675,True,1,,secondary,False,15.662,"LINESTRING (152.1413383 -32.7207346, 152.1413384 -32.7207111, 152.1413466 -32.7206887, 152.1413622 -32.7206692, 152.1413839 -32.7206544, 152.1414097 -32.7206456, 152.1414375 -32.7206434)",,roundabout,
4619345,False,,Tomaree Street,unclassified,True,207.295,"LINESTRING (152.1409348 -32.7233755, 152.1431224 -32.7236727)",,,
192529169,False,,Church Street,secondary,False,111.868,"LINESTRING (152.1409348 -32.7233755, 152.1411231 -32.722382)",50,,
192529169,False,,Church Street,secondary,True,85.275,"LINESTRING (152.1409348 -32.7233755, 152.1407838 -32.7241318)",50,,
192529166,False,,Tomaree Street,residential,False,156.30700000000002,"LINESTRING (152.1409348 -32.7233755, 152.1408699 -32.7233677, 152.1399449 -32.7232353, 152.139285 -32.7231535)",,,
29123621,False,2,Stockton Street,primary,True,152.347,"LINESTRING (152.1405038 -32.7248384, 152.1400965 -32.7250823, 152.1392887 -32.7255738, 152.1391816 -32.7256383)",50,,B63
415759867,True,,Stockton Street,primary,False,31.588,"LINESTRING (152.1405038 -32.7248384, 152.140593 -32.724742, 152.1406397 -32.7246789, 152.1406818 -32.7245988)",,,
192529168,True,,Church Street,secondary,False,12.052,"LINESTRING (152.1407143 -32.724434, 152.1407376 -32.7243274)",,,
192529174,True,,Moorooba Crescent,residential,False,15.984,"LINESTRING (152.1407143 -32.724434, 152.1405637 -32.7243661)",,,
4830676,False,,Dalton Street,residential,False,156.9,"LINESTRING (152.1411231 -32.722382, 152.1394657 -32.7221658)",,,
192529169,False,,Church Street,secondary,False,84.886,"LINESTRING (152.1411231 -32.722382, 152.1412612 -32.7216275)",50,,
192529169,False,,Church Street,secondary,True,111.868,"LINESTRING (152.1411231 -32.722382, 152.1409348 -32.7233755)",50,,
774672952,False,,Church Street,secondary,True,92.931,"LINESTRING (152.14142 -32.7208025, 152.1412612 -32.7216275)",50,,
4588675,True,1,,secondary,False,11.487,"LINESTRING (152.14142 -32.7208025, 152.1413906 -32.7207951, 152.1413656 -32.7207801, 152.1413475 -32.7207592, 152.1413383 -32.7207346)",,roundabout,
192529169,False,,Church Street,secondary,False,85.275,"LINESTRING (152.1407838 -32.7241318, 152.1409348 -32.7233755)",50,,
192529170,True,,Church Street,secondary,False,41.559,"LINESTRING (152.1407838 -32.7241318, 152.1407913 -32.7242771, 152.1408138 -32.7243792, 152.1408556 -32.7244986)",,,
4619341,True,,,secondary,False,6.566,"LINESTRING (152.1448614 -32.7205396, 152.14488 -32.7205146, 152.1449069 -32.7204956)",,roundabout,
4619341,True,,,secondary,False,15.681999999999999,"LINESTRING (152.1449144 -32.7206601, 152.1448869 -32.7206439, 152.1448665 -32.7206215, 152.1448549 -32.7205951, 152.1448531 -32.7205669, 152.1448614 -32.7205396)",,roundabout,
412373957,True,,Government Road,secondary,False,101.935,"LINESTRING (152.1449144 -32.7206601, 152.1448333 -32.7206652, 152.143825 -32.7206647)",40,,
4296503,False,,Teramby Road,unclassified,True,372.36400000000003,"LINESTRING (152.1449069 -32.7204956, 152.1448898 -32.7204491, 152.144864 -32.7203825, 152.1448001 -32.7203171, 152.1447212 -32.7202679, 152.1446423 -32.7202365, 152.144525 -32.7202037, 152.1441028 -32.7201115, 152.1439411 -32.720062, 152.143913 -32.720046, 152.1436766 -32.7199118, 152.1431514 -32.7195192, 152.1430985 -32.7194796, 152.1423389 -32.7186714, 152.1419915 -32.7183641)",,,
4619341,True,,,secondary,False,18.221,"LINESTRING (152.1449069 -32.7204956, 152.1449369 -32.7204852, 152.1449692 -32.7204824, 152.1450011 -32.7204876, 152.1450298 -32.7205004, 152.145053 -32.7205195, 152.1450686 -32.7205434)",,roundabout,
33104451,True,,,tertiary,False,13.645,"LINESTRING (152.1427435 -32.7242811, 152.1427501 -32.7242509, 152.1427682 -32.7242243, 152.1427957 -32.7242042, 152.1428296 -32.7241928)",,roundabout,
415759869,False,,Stockton Street,tertiary,True,116.51399999999998,"LINESTRING (152.1424932 -32.7244254, 152.1423283 -32.7244618, 152.1421662 -32.7244847, 152.1419458 -32.7245008, 152.141544 -32.7245302, 152.141258 -32.7245373)",,,
415759876,True,,Stockton Street,tertiary,False,28.423000000000002,"LINESTRING (152.1424932 -32.7244254, 152.142608 -32.7243672, 152.1426765 -32.724324, 152.1427435 -32.7242811)",,,
412373956,True,,Government Road,secondary,False,127.147,"LINESTRING (152.1435558 -32.7205216, 152.1437063 -32.7205845, 152.143844 -32.7206173, 152.1447332 -32.7206184, 152.1448614 -32.7205396)",40,,
654160145,False,2,Government Road,secondary,True,35.821,"LINESTRING (152.1435558 -32.7205216, 152.1435251 -32.7205049, 152.1434672 -32.7204717, 152.143364 -32.7204286, 152.1432835 -32.7204149, 152.1432046 -32.7204127)",40,,
4619339,True,,Stockton Street,living_street,False,65.685,"LINESTRING (152.143825 -32.7206647, 152.1437111 -32.7211636, 152.1437114 -32.7212463)",10,,
412373957,True,,Government Road,secondary,False,30.973,"LINESTRING (152.143825 -32.7206647, 152.1437378 -32.7206403, 152.1436325 -32.720602, 152.1435809 -32.7205625, 152.1435558 -32.7205216)",40,,
192529168,True,,Church Street,secondary,False,22.175,"LINESTRING (152.1407376 -32.7243274, 152.1407838 -32.7241318)",,,
415759869,False,,Stockton Street,tertiary,False,116.51400000000001,"LINESTRING (152.141258 -32.7245373, 152.141544 -32.7245302, 152.1419458 -32.7245008, 152.1421662 -32.7244847, 152.1423283 -32.7244618, 152.1424932 -32.7244254)",,,
415759870,True,,Stockton Street,tertiary,False,19.361,"LINESTRING (152.141258 -32.7245373, 152.1411312 -32.7245693, 152.1410641 -32.7245967)",,,
634694910,True,,Stockton Street,tertiary,False,13.762,"LINESTRING (152.1410641 -32.7245967, 152.1409353 -32.7246565)",,,
634694913,False,,Talmora Lane,residential,True,82.494,"LINESTRING (152.1410641 -32.7245967, 152.1410798 -32.7247677, 152.1410845 -32.7248935, 152.1410094 -32.7253335)",,,
33104451,True,,,tertiary,False,12.245,"LINESTRING (152.1429368 -32.7243401, 152.1429125 -32.7243586, 152.1428829 -32.7243702, 152.1428505 -32.7243739, 152.1428182 -32.7243693)",,roundabout,
415759879,True,,Stockton Street,tertiary,False,26.537000000000003,"LINESTRING (152.1430032 -32.7240053, 152.1429739 -32.724084, 152.1429608 -32.724132, 152.1429491 -32.7241904, 152.1429476 -32.7242381)",,,
1097970936,False,,Stockton Street,tertiary,True,38.715,"LINESTRING (152.1430032 -32.7240053, 152.143046 -32.7239173, 152.1430892 -32.7237978, 152.1431224 -32.7236727)",,,
